architecture,family,regularization,seed,source,split,accuracy,balanced_accuracy,macro_f1
234x234,s3_spike_wc_beta10,task_only,11,l2_fixed250_linear,val,0.5158730158730159,0.5056878306878306,0.5092384581836914
234x234,s3_spike_wc_beta10,task_only,11,l2_wholecount_linear,test,0.4794520547945205,0.4706522644022644,0.4474793050916677
234x234,s3_spike_wc_beta10,task_only,11,l2_wholecount_linear,train,0.8691910499139415,0.8649840280797446,0.8764802337445768
234x234,s3_spike_wc_beta10,task_only,11,l2_wholecount_linear,val,0.46825396825396826,0.4587662337662337,0.46996493346893803
234x234,s3_spike_wc_beta10,task_only,23,l2_fixed250_linear,test,0.6095890410958904,0.5947621822621822,0.5891625149622531
234x234,s3_spike_wc_beta10,task_only,23,l2_fixed250_linear,train,0.9122203098106713,0.9093720854357108,0.9196962972355842
234x234,s3_spike_wc_beta10,task_only,23,l2_fixed250_linear,val,0.4603174603174603,0.44395743145743144,0.4610149667538477
234x234,s3_spike_wc_beta10,task_only,23,l2_wholecount_linear,test,0.4931506849315068,0.4744158619158619,0.45334601925990015
234x234,s3_spike_wc_beta10,task_only,23,l2_wholecount_linear,train,0.685025817555938,0.664820693052847,0.6690320029666968
234x234,s3_spike_wc_beta10,task_only,23,l2_wholecount_linear,val,0.4365079365079365,0.4193843193843194,0.415033115033115
234x234,s3_spike_wc_beta10,task_only,37,l2_fixed250_linear,test,0.5616438356164384,0.5465277777777777,0.5471900721452366
234x234,s3_spike_wc_beta10,task_only,37,l2_fixed250_linear,train,0.9345955249569707,0.9332964854962591,0.939782833238179
234x234,s3_spike_wc_beta10,task_only,37,l2_fixed250_linear,val,0.46825396825396826,0.4567460317460317,0.47377818035426733
234x234,s3_spike_wc_beta10,task_only,37,l2_wholecount_linear,test,0.4931506849315068,0.484052059052059,0.4677806216914923
234x234,s3_spike_wc_beta10,task_only,37,l2_wholecount_linear,train,0.8003442340791739,0.78982123308684,0.8029993675645654
234x234,s3_spike_wc_beta10,task_only,37,l2_wholecount_linear,val,0.4603174603174603,0.44190115440115446,0.4648769925763801
234x234,s3_spike_wc_beta10,task_plus_reg,11,l2_fixed250_linear,test,0.5547945205479452,0.537984237984238,0.541418727552727
234x234,s3_spike_wc_beta10,task_plus_reg,11,l2_fixed250_linear,train,0.9139414802065404,0.9135067753451448,0.92234785684857
234x234,s3_spike_wc_beta10,task_plus_reg,11,l2_fixed250_linear,val,0.5,0.4764911014911015,0.47955774097078435
234x234,s3_spike_wc_beta10,task_plus_reg,11,l2_wholecount_linear,test,0.4452054794520548,0.4404553779553779,0.42268099334595494
234x234,s3_spike_wc_beta10,task_plus_reg,11,l2_wholecount_linear,train,0.9259896729776248,0.9274519651525263,0.9327688249182536
234x234,s3_spike_wc_beta10,task_plus_reg,11,l2_wholecount_linear,val,0.4365079365079365,0.4257696007696008,0.4329809038668435
234x234,s3_spike_wc_beta10,task_plus_reg,23,l2_fixed250_linear,test,0.4315068493150685,0.42840145965145976,0.41755026291395686
234x234,s3_spike_wc_beta10,task_plus_reg,23,l2_fixed250_linear,train,0.846815834767642,0.84073759869194,0.863921440002025
234x234,s3_spike_wc_beta10,task_plus_reg,23,l2_fixed250_linear,val,0.42063492063492064,0.40675204425204425,0.4080432672008594
234x234,s3_spike_wc_beta10,task_plus_reg,23,l2_wholecount_linear,test,0.2945205479452055,0.2926892551892552,0.27949479937970984
234x234,s3_spike_wc_beta10,task_plus_reg,23,l2_wholecount_linear,train,0.7366609294320138,0.7322778506535726,0.7591560172562116
234x234,s3_spike_wc_beta10,task_plus_reg,23,l2_wholecount_linear,val,0.4523809523809524,0.43591871091871087,0.44809162126376956
234x234,s3_spike_wc_beta10,task_plus_reg,37,l2_fixed250_linear,test,0.5684931506849316,0.5604999167499167,0.5534793708706752
234x234,s3_spike_wc_beta10,task_plus_reg,37,l2_fixed250_linear,train,0.9311531841652324,0.9298140867156253,0.9374153060916136
234x234,s3_spike_wc_beta10,task_plus_reg,37,l2_fixed250_linear,val,0.49206349206349204,0.48519119769119773,0.4869976989478268
234x234,s3_spike_wc_beta10,task_plus_reg,37,l2_wholecount_linear,test,0.4452054794520548,0.44434454434454435,0.4401816801535208
234x234,s3_spike_wc_beta10,task_plus_reg,37,l2_wholecount_linear,train,0.9397590361445783,0.9398480577077014,0.9441033773535294
234x234,s3_spike_wc_beta10,task_plus_reg,37,l2_wholecount_linear,val,0.4603174603174603,0.4518638768638769,0.45917182792468836
234x234,s4_spike_tsce_beta10,task_only,11,l2_fixed250_linear,test,0.4794520547945205,0.46850163725163724,0.45797973506220324
234x234,s4_spike_tsce_beta10,task_only,11,l2_fixed250_linear,train,0.8089500860585198,0.8025565876276034,0.8291777902162459
234x234,s4_spike_tsce_beta10,task_only,11,l2_fixed250_linear,val,0.4126984126984127,0.3966931216931217,0.40960003375873616
234x234,s4_spike_tsce_beta10,task_only,11,l2_wholecount_linear,test,0.410958904109589,0.391509879009879,0.3660867160847187
234x234,s4_spike_tsce_beta10,task_only,11,l2_wholecount_linear,train,0.5731497418244407,0.5535192642342106,0.5639818828999744
234x234,s4_spike_tsce_beta10,task_only,11,l2_wholecount_linear,val,0.4126984126984127,0.3904761904761905,0.3874448562545813
234x234,s4_spike_tsce_beta10,task_only,23,l2_fixed250_linear,test,0.3767123287671233,0.3780538905538906,0.35751233918859543
234x234,s4_spike_tsce_beta10,task_only,23,l2_fixed250_linear,train,0.8089500860585198,0.8048472569749704,0.8400467207044534
234x234,s4_spike_tsce_beta10,task_only,23,l2_fixed250_linear,val,0.31746031746031744,0.2996031746031746,0.31100376483314124
234x234,s4_spike_tsce_beta10,task_only,23,l2_wholecount_linear,test,0.3767123287671233,0.36730144855144853,0.33466539552065866
234x234,s4_spike_tsce_beta10,task_only,23,l2_wholecount_linear,train,0.5920826161790017,0.5839482092844247,0.6181364516505504
234x234,s4_spike_tsce_beta10,task_only,23,l2_wholecount_linear,val,0.29365079365079366,0.2722943722943723,0.2495115802407469
234x234,s4_spike_tsce_beta10,task_only,37,l2_fixed250_linear,test,0.4863013698630137,0.47578393828393833,0.4767492294367032
234x234,s4_spike_tsce_beta10,task_only,37,l2_fixed250_linear,train,0.8399311531841652,0.8337913954022772,0.8594099211770344
234x234,s4_spike_tsce_beta10,task_only,37,l2_fixed250_linear,val,0.48412698412698413,0.46155002405002404,0.4869323478877254
234x234,s4_spike_tsce_beta10,task_only,37,l2_wholecount_linear,test,0.4383561643835616,0.4348006160506161,0.4184944058365803
234x234,s4_spike_tsce_beta10,task_only,37,l2_wholecount_linear,train,0.7521514629948365,0.7431875044774393,0.7715306063776629
234x234,s4_spike_tsce_beta10,task_only,37,l2_wholecount_linear,val,0.4603174603174603,0.4400853775853775,0.45664405448343115
234x234,s4_spike_tsce_beta10,task_plus_reg,11,l2_fixed250_linear,test,0.363013698630137,0.35534743034743027,0.32691852658957915
234x234,s4_spike_tsce_beta10,task_plus_reg,11,l2_fixed250_linear,train,0.648881239242685,0.6392687661993196,0.6894988963892995
234x234,s4_spike_tsce_beta10,task_plus_reg,11,l2_fixed250_linear,val,0.3492063492063492,0.3256613756613757,0.3405642287995229
234x234,s4_spike_tsce_beta10,task_plus_reg,11,l2_wholecount_linear,test,0.3013698630136986,0.2977258852258852,0.2785504945832677
234x234,s4_spike_tsce_beta10,task_plus_reg,11,l2_wholecount_linear,train,0.7418244406196214,0.7389418381455753,0.7794201122970676
234x234,s4_spike_tsce_beta10,task_plus_reg,11,l2_wholecount_linear,val,0.36507936507936506,0.34947691197691194,0.36220687596025875
234x234,s4_spike_tsce_beta10,task_plus_reg,23,l2_fixed250_linear,test,0.3356164383561644,0.32811494061494056,0.32350173833529966
234x234,s4_spike_tsce_beta10,task_plus_reg,23,l2_fixed250_linear,train,0.8726333907056799,0.8706907683542365,0.8935080497693563
234x234,s4_spike_tsce_beta10,task_plus_reg,23,l2_fixed250_linear,val,0.2698412698412698,0.24725829725829726,0.23185964577218446
234x234,s4_spike_tsce_beta10,task_plus_reg,23,l2_wholecount_linear,test,0.3287671232876712,0.3126831501831502,0.29542900939640065
234x234,s4_spike_tsce_beta10,task_plus_reg,23,l2_wholecount_linear,train,0.7435456110154905,0.7382236987401426,0.7710340565547469
234x234,s4_spike_tsce_beta10,task_plus_reg,23,l2_wholecount_linear,val,0.24603174603174602,0.2200757575757576,0.20228518757930525
234x234,s4_spike_tsce_beta10,task_plus_reg,37,l2_fixed250_linear,test,0.17123287671232876,0.1543040293040293,0.10873864413468375
234x234,s4_spike_tsce_beta10,task_plus_reg,37,l2_fixed250_linear,train,0.3493975903614458,0.33976301607087445,0.39743206553134924
234x234,s4_spike_tsce_beta10,task_plus_reg,37,l2_fixed250_linear,val,0.1746031746031746,0.1534090909090909,0.11113971113971115
234x234,s4_spike_tsce_beta10,task_plus_reg,37,l2_wholecount_linear,test,0.1780821917808219,0.1607142857142857,0.11344516594516595
234x234,s4_spike_tsce_beta10,task_plus_reg,37,l2_wholecount_linear,train,0.24268502581755594,0.22904026522182278,0.240388086556675
234x234,s4_spike_tsce_beta10,task_plus_reg,37,l2_wholecount_linear,val,0.15079365079365079,0.13194444444444445,0.07717403924300476
34x345,a1_shared_tsce,task_only,11,l2_fixed250_linear,test,0.5821917808219178,0.5663551726051727,0.562174774194461
34x345,a1_shared_tsce,task_only,11,l2_fixed250_linear,train,0.9862306368330465,0.9868626054410369,0.9873810073350319
34x345,a1_shared_tsce,task_only,11,l2_fixed250_linear,val,0.5555555555555556,0.5483585858585859,0.5676535119822687
34x345,a1_shared_tsce,task_only,11,l2_wholecount_linear,test,0.5821917808219178,0.5653610278610278,0.5672426908886465
34x345,a1_shared_tsce,task_only,11,l2_wholecount_linear,train,0.8864027538726333,0.8805557080052414,0.8908706571047763
34x345,a1_shared_tsce,task_only,11,l2_wholecount_linear,val,0.5158730158730159,0.5058982683982683,0.525801758652748
34x345,a1_shared_tsce,task_only,23,l2_fixed250_linear,test,0.5684931506849316,0.5504710567210568,0.5587315980146558
34x345,a1_shared_tsce,task_only,23,l2_fixed250_linear,train,0.8967297762478486,0.8900326227027442,0.8982719480565168
34x345,a1_shared_tsce,task_only,23,l2_fixed250_linear,val,0.5238095238095238,0.5140211640211642,0.5179196006793002
34x345,a1_shared_tsce,task_only,23,l2_wholecount_linear,test,0.5684931506849316,0.5528062215562214,0.5509256371614473
34x345,a1_shared_tsce,task_only,23,l2_wholecount_linear,train,0.955249569707401,0.9555158263471681,0.9587138356209147
34x345,a1_shared_tsce,task_only,23,l2_wholecount_linear,val,0.5079365079365079,0.49584535834535837,0.49279645191409904
34x345,a1_shared_tsce,task_only,37,l2_fixed250_linear,test,0.6164383561643836,0.6129551004551004,0.6023020338963886
34x345,a1_shared_tsce,task_only,37,l2_fixed250_linear,train,0.9896729776247849,0.989017111102339,0.9898827166989607
34x345,a1_shared_tsce,task_only,37,l2_fixed250_linear,val,0.5555555555555556,0.5492424242424242,0.5459608633428864
34x345,a1_shared_tsce,task_only,37,l2_wholecount_linear,test,0.589041095890411,0.5801448551448553,0.5768929599459729
34x345,a1_shared_tsce,task_only,37,l2_wholecount_linear,train,0.9586919104991394,0.9584864691277444,0.9614996384056491
34x345,a1_shared_tsce,task_only,37,l2_wholecount_linear,val,0.5555555555555556,0.5487854737854737,0.5542469144501719
34x345,a1_shared_tsce,task_plus_reg,11,l2_fixed250_linear,test,0.6506849315068494,0.6323253135753135,0.6361555726156565
34x345,a1_shared_tsce,task_plus_reg,11,l2_fixed250_linear,train,0.9655765920826161,0.9653424059469166,0.9680313378829072
34x345,a1_shared_tsce,task_plus_reg,11,l2_fixed250_linear,val,0.5158730158730159,0.5046356421356422,0.5313779164093809
34x345,a1_shared_tsce,task_plus_reg,11,l2_wholecount_linear,test,0.636986301369863,0.6230810855810855,0.6139373110499777
34x345,a1_shared_tsce,task_plus_reg,11,l2_wholecount_linear,train,0.9070567986230637,0.9049396178967414,0.9138700536257031
34x345,a1_shared_tsce,task_plus_reg,11,l2_wholecount_linear,val,0.5,0.48452982202982214,0.49857235108153103
34x345,a1_shared_tsce,task_plus_reg,23,l2_fixed250_linear,test,0.6164383561643836,0.6026896714396713,0.6023964322571133
34x345,a1_shared_tsce,task_plus_reg,23,l2_fixed250_linear,train,0.9414802065404475,0.9391767052893503,0.9449405495341829
34x345,a1_shared_tsce,task_plus_reg,23,l2_fixed250_linear,val,0.5238095238095238,0.515909090909091,0.5234191714269786
34x345,a1_shared_tsce,task_plus_reg,23,l2_wholecount_linear,test,0.5821917808219178,0.566429403929404,0.561762761649262
34x345,a1_shared_tsce,task_plus_reg,23,l2_wholecount_linear,train,0.8399311531841652,0.8311972737015103,0.8430421591793619
34x345,a1_shared_tsce,task_plus_reg,23,l2_wholecount_linear,val,0.5079365079365079,0.4939574314574314,0.4914701606535463
34x345,a1_shared_tsce,task_plus_reg,37,l2_fixed250_linear,test,0.6164383561643836,0.6134129759129759,0.6088405470423014
34x345,a1_shared_tsce,task_plus_reg,37,l2_fixed250_linear,train,0.9655765920826161,0.965579197029527,0.9685698409968978
34x345,a1_shared_tsce,task_plus_reg,37,l2_fixed250_linear,val,0.5714285714285714,0.556024531024531,0.5685767371778003
34x345,a1_shared_tsce,task_plus_reg,37,l2_wholecount_linear,test,0.589041095890411,0.5726662226662227,0.5556058464084073
34x345,a1_shared_tsce,task_plus_reg,37,l2_wholecount_linear,train,0.9036144578313253,0.8975381378368202,0.9061559114672001
34x345,a1_shared_tsce,task_plus_reg,37,l2_wholecount_linear,val,0.5476190476190477,0.5207732082732083,0.5186242751231309
34x345,a2_shared_wholecount,task_only,11,l2_fixed250_linear,test,0.5684931506849316,0.5515033577533577,0.5612614612868162
34x345,a2_shared_wholecount,task_only,11,l2_fixed250_linear,train,0.9948364888123924,0.995128205128205,0.9951591737999506
34x345,a2_shared_wholecount,task_only,11,l2_fixed250_linear,val,0.5952380952380952,0.5843434343434343,0.5945581188889235
34x345,a2_shared_wholecount,task_only,11,l2_wholecount_linear,test,0.5958904109589042,0.5866813741813741,0.5772062763656844
34x345,a2_shared_wholecount,task_only,11,l2_wholecount_linear,train,0.9604130808950087,0.9616470672131499,0.9633458468540113
34x345,a2_shared_wholecount,task_only,11,l2_wholecount_linear,val,0.5396825396825397,0.526436988936989,0.5369632464705206
34x345,a2_shared_wholecount,task_only,23,l2_fixed250_linear,test,0.6027397260273972,0.5846993284493284,0.5726298068403333
34x345,a2_shared_wholecount,task_only,23,l2_fixed250_linear,train,0.9913941480206541,0.9916750460868108,0.9919562507985531
34x345,a2_shared_wholecount,task_only,23,l2_fixed250_linear,val,0.5634920634920635,0.5697270322270322,0.5816855764796268
34x345,a2_shared_wholecount,task_only,23,l2_wholecount_linear,test,0.5821917808219178,0.5705377955377955,0.560873998722296
34x345,a2_shared_wholecount,task_only,23,l2_wholecount_linear,train,0.9776247848537005,0.9775137034714806,0.9791331302656944
34x345,a2_shared_wholecount,task_only,23,l2_wholecount_linear,val,0.5238095238095238,0.5156144781144781,0.5232662289426322
34x345,a2_shared_wholecount,task_only,37,l2_fixed250_linear,test,0.589041095890411,0.5730963480963481,0.5801638570466674
34x345,a2_shared_wholecount,task_only,37,l2_fixed250_linear,train,0.9896729776247849,0.9900083794201442,0.9903916753807667
34x345,a2_shared_wholecount,task_only,37,l2_fixed250_linear,val,0.5634920634920635,0.563498075998076,0.5723881742834583
34x345,a2_shared_wholecount,task_only,37,l2_wholecount_linear,test,0.5753424657534246,0.5601974414474414,0.559931414089629
34x345,a2_shared_wholecount,task_only,37,l2_wholecount_linear,train,0.9724612736660929,0.9729191277494538,0.974260859449997
34x345,a2_shared_wholecount,task_only,37,l2_wholecount_linear,val,0.5714285714285714,0.572588985088985,0.5828909054780639
34x345,a2_shared_wholecount,task_plus_reg,11,l2_fixed250_linear,test,0.547945205479452,0.5360119047619047,0.5200854337666483
34x345,a2_shared_wholecount,task_plus_reg,11,l2_fixed250_linear,train,0.9500860585197934,0.948202055581073,0.9529737904213486
34x345,a2_shared_wholecount,task_plus_reg,11,l2_fixed250_linear,val,0.5634920634920635,0.5492123617123618,0.5613284713146349
34x345,a2_shared_wholecount,task_plus_reg,11,l2_wholecount_linear,test,0.5342465753424658,0.5242805805305805,0.5144978101560631
34x345,a2_shared_wholecount,task_plus_reg,11,l2_wholecount_linear,train,0.8898450946643718,0.8866233180213836,0.8927561004948484
34x345,a2_shared_wholecount,task_plus_reg,11,l2_wholecount_linear,val,0.5555555555555556,0.5368506493506494,0.5432938521173816
34x345,a2_shared_wholecount,task_plus_reg,23,l2_fixed250_linear,test,0.5684931506849316,0.5552079864579864,0.5624210540370106
34x345,a2_shared_wholecount,task_plus_reg,23,l2_fixed250_linear,train,0.9948364888123924,0.9949115971174795,0.9950930778169301
34x345,a2_shared_wholecount,task_plus_reg,23,l2_fixed250_linear,val,0.5873015873015873,0.5830808080808082,0.5862681395401984
34x345,a2_shared_wholecount,task_plus_reg,23,l2_wholecount_linear,test,0.5753424657534246,0.5642128704628704,0.551353690819219
34x345,a2_shared_wholecount,task_plus_reg,23,l2_wholecount_linear,train,0.9845094664371773,0.984204670456565,0.9852516215611007
34x345,a2_shared_wholecount,task_plus_reg,23,l2_wholecount_linear,val,0.5793650793650794,0.581096681096681,0.5819639655914166
34x345,a2_shared_wholecount,task_plus_reg,37,l2_fixed250_linear,test,0.5342465753424658,0.5176878676878677,0.5106816029862266
34x345,a2_shared_wholecount,task_plus_reg,37,l2_fixed250_linear,train,0.9965576592082617,0.996545584045584,0.9966520448207478
34x345,a2_shared_wholecount,task_plus_reg,37,l2_fixed250_linear,val,0.48412698412698413,0.4931277056277055,0.5118512804399901
34x345,a2_shared_wholecount,task_plus_reg,37,l2_wholecount_linear,test,0.4794520547945205,0.4676878676878677,0.4731888460460339
34x345,a2_shared_wholecount,task_plus_reg,37,l2_wholecount_linear,train,0.9948364888123924,0.9950023741690409,0.9950944124219939
34x345,a2_shared_wholecount,task_plus_reg,37,l2_wholecount_linear,val,0.49206349206349204,0.49217171717171726,0.5129214329272378
34x345,f1_fixed250_tsce,task_only,11,l2_fixed250_linear,test,0.6095890410958904,0.5940719003219003,0.607821465361455
34x345,f1_fixed250_tsce,task_only,11,l2_fixed250_linear,train,0.9965576592082617,0.996545584045584,0.9966520448207478
34x345,f1_fixed250_tsce,task_only,11,l2_fixed250_linear,val,0.6190476190476191,0.6183020683020684,0.6284531215445538
34x345,f1_fixed250_tsce,task_only,11,l2_wholecount_linear,test,0.5616438356164384,0.5484980297480296,0.555229569548455
34x345,f1_fixed250_tsce,task_only,11,l2_wholecount_linear,train,0.919104991394148,0.9179002903956136,0.9218604629820044
34x345,f1_fixed250_tsce,task_only,11,l2_wholecount_linear,val,0.5793650793650794,0.578577441077441,0.588863450367354
34x345,f1_fixed250_tsce,task_only,23,l2_fixed250_linear,test,0.6301369863013698,0.6169122544122544,0.6167845689169219
34x345,f1_fixed250_tsce,task_only,23,l2_fixed250_linear,train,0.9483648881239243,0.9480733301179072,0.9511894586433679
34x345,f1_fixed250_tsce,task_only,23,l2_fixed250_linear,val,0.5238095238095238,0.5323112073112074,0.5171965644397732
34x345,f1_fixed250_tsce,task_only,23,l2_wholecount_linear,test,0.5342465753424658,0.5313103563103562,0.5302244515273692
34x345,f1_fixed250_tsce,task_only,23,l2_wholecount_linear,train,0.8347676419965576,0.8312198521502401,0.8365183988108472
34x345,f1_fixed250_tsce,task_only,23,l2_wholecount_linear,val,0.49206349206349204,0.48767436267436265,0.474346977466306
34x345,f1_fixed250_tsce,task_only,37,l2_fixed250_linear,test,0.6095890410958904,0.6002185314685314,0.6029850081165872
34x345,f1_fixed250_tsce,task_only,37,l2_fixed250_linear,train,0.9724612736660929,0.972819380370526,0.9745755726382593
34x345,f1_fixed250_tsce,task_only,37,l2_fixed250_linear,val,0.5476190476190477,0.5495731120731121,0.5518067200182896
34x345,f1_fixed250_tsce,task_only,37,l2_wholecount_linear,test,0.5136986301369864,0.5065968753468753,0.48831265415996933
34x345,f1_fixed250_tsce,task_only,37,l2_wholecount_linear,train,0.9311531841652324,0.9304939495622487,0.932478515944618
34x345,f1_fixed250_tsce,task_only,37,l2_wholecount_linear,val,0.48412698412698413,0.48767436267436265,0.4915776216137761
34x345,f1_fixed250_tsce,task_plus_reg,11,l2_fixed250_linear,test,0.6164383561643836,0.5954385891885892,0.5895554325029341
34x345,f1_fixed250_tsce,task_plus_reg,11,l2_fixed250_linear,train,0.9862306368330465,0.9867640438291104,0.9873307306000528
34x345,f1_fixed250_tsce,task_plus_reg,11,l2_fixed250_linear,val,0.6507936507936508,0.6397306397306396,0.65735873126224
34x345,f1_fixed250_tsce,task_plus_reg,11,l2_wholecount_linear,test,0.5753424657534246,0.5550685425685425,0.5458213383406882
34x345,f1_fixed250_tsce,task_plus_reg,11,l2_wholecount_linear,train,0.76592082616179,0.7601736254231913,0.7676343540361524
34x345,f1_fixed250_tsce,task_plus_reg,11,l2_wholecount_linear,val,0.5238095238095238,0.5047378547378548,0.5118024783513634
34x345,f1_fixed250_tsce,task_plus_reg,23,l2_fixed250_linear,test,0.5753424657534246,0.5594398656898657,0.5707038925288354
34x345,f1_fixed250_tsce,task_plus_reg,23,l2_fixed250_linear,train,0.9982788296041308,0.9983974358974358,0.9983818770226538
34x345,f1_fixed250_tsce,task_plus_reg,23,l2_fixed250_linear,val,0.5476190476190477,0.5555435305435305,0.5598930922206784
34x345,f1_fixed250_tsce,task_plus_reg,23,l2_wholecount_linear,test,0.5342465753424658,0.526079476079476,0.5248046316921363
34x345,f1_fixed250_tsce,task_plus_reg,23,l2_wholecount_linear,train,0.9328743545611016,0.9324301180117819,0.9344368697961792
34x345,f1_fixed250_tsce,task_plus_reg,23,l2_wholecount_linear,val,0.5,0.4909211159211159,0.5006265567040906
34x345,f1_fixed250_tsce,task_plus_reg,37,l2_fixed250_linear,test,0.6027397260273972,0.5877136752136752,0.6082620385899629
34x345,f1_fixed250_tsce,task_plus_reg,37,l2_fixed250_linear,train,0.9569707401032702,0.9557039251828793,0.959889686578468
34x345,f1_fixed250_tsce,task_plus_reg,37,l2_fixed250_linear,val,0.6111111111111112,0.5938191438191439,0.6035710488342066
34x345,f1_fixed250_tsce,task_plus_reg,37,l2_wholecount_linear,test,0.5068493150684932,0.4996545121545121,0.49385253710168464
34x345,f1_fixed250_tsce,task_plus_reg,37,l2_wholecount_linear,train,0.8330464716006885,0.8326440098723134,0.8343820946923501
34x345,f1_fixed250_tsce,task_plus_reg,37,l2_wholecount_linear,val,0.5634920634920635,0.5400913900913901,0.5409597161179922
34x345,f2_fixed250_wholecount,task_only,11,l2_fixed250_linear,test,0.5958904109589042,0.5779872904872905,0.5866236730414711
34x345,f2_fixed250_wholecount,task_only,11,l2_fixed250_linear,train,1.0,1.0,1.0
34x345,f2_fixed250_wholecount,task_only,11,l2_fixed250_linear,val,0.626984126984127,0.6125481000481,0.6197523625474898
34x345,f2_fixed250_wholecount,task_only,11,l2_wholecount_linear,test,0.5616438356164384,0.5505681818181818,0.5480733322838586
34x345,f2_fixed250_wholecount,task_only,11,l2_wholecount_linear,train,0.9965576592082617,0.9967634489693312,0.9967935289590509
34x345,f2_fixed250_wholecount,task_only,11,l2_wholecount_linear,val,0.5,0.4884800384800385,0.4882229453739751
34x345,f2_fixed250_wholecount,task_only,23,l2_fixed250_linear,test,0.5547945205479452,0.5408750971250971,0.5412898236582449
34x345,f2_fixed250_wholecount,task_only,23,l2_fixed250_linear,train,1.0,1.0,1.0
34x345,f2_fixed250_wholecount,task_only,23,l2_fixed250_linear,val,0.6349206349206349,0.6141053391053392,0.6251166902861277
34x345,f2_fixed250_wholecount,task_only,23,l2_wholecount_linear,test,0.4931506849315068,0.4893259518259518,0.4999904239244998
34x345,f2_fixed250_wholecount,task_only,23,l2_wholecount_linear,train,1.0,1.0,1.0
34x345,f2_fixed250_wholecount,task_only,23,l2_wholecount_linear,val,0.5555555555555556,0.5505471380471381,0.5591388961068596
34x345,f2_fixed250_wholecount,task_only,37,l2_fixed250_linear,test,0.5616438356164384,0.5449044011544011,0.5401660674988321
34x345,f2_fixed250_wholecount,task_only,37,l2_fixed250_linear,train,1.0,1.0,1.0
34x345,f2_fixed250_wholecount,task_only,37,l2_fixed250_linear,val,0.6428571428571429,0.6290824915824916,0.6382898076163498
34x345,f2_fixed250_wholecount,task_only,37,l2_wholecount_linear,test,0.4657534246575342,0.4570707070707071,0.4549827602712309
34x345,f2_fixed250_wholecount,task_only,37,l2_wholecount_linear,train,0.9363166953528399,0.9355818129632844,0.9365199911526462
34x345,f2_fixed250_wholecount,task_only,37,l2_wholecount_linear,val,0.5158730158730159,0.5023268398268398,0.5085249791715309
34x345,f2_fixed250_wholecount,task_plus_reg,11,l2_fixed250_linear,test,0.589041095890411,0.570734126984127,0.5898677434196369
34x345,f2_fixed250_wholecount,task_plus_reg,11,l2_fixed250_linear,train,1.0,1.0,1.0
34x345,f2_fixed250_wholecount,task_plus_reg,11,l2_fixed250_linear,val,0.6349206349206349,0.6270983645983645,0.6332886748499665
34x345,f2_fixed250_wholecount,task_plus_reg,11,l2_wholecount_linear,test,0.4726027397260274,0.45915404040404034,0.46671225349715056
34x345,f2_fixed250_wholecount,task_plus_reg,11,l2_wholecount_linear,train,0.8537005163511188,0.8507034138580479,0.8502292784223324
34x345,f2_fixed250_wholecount,task_plus_reg,11,l2_wholecount_linear,val,0.49206349206349204,0.47699013949013946,0.46390687574764655
34x345,f2_fixed250_wholecount,task_plus_reg,23,l2_fixed250_linear,test,0.5958904109589042,0.5783861971361971,0.5882225230909442
34x345,f2_fixed250_wholecount,task_plus_reg,23,l2_fixed250_linear,train,0.9982788296041308,0.9981481481481481,0.9982700196183343
34x345,f2_fixed250_wholecount,task_plus_reg,23,l2_fixed250_linear,val,0.6666666666666666,0.6463443963443963,0.6551401123984076
34x345,f2_fixed250_wholecount,task_plus_reg,23,l2_wholecount_linear,test,0.5753424657534246,0.5591290653790654,0.5770964081261565
34x345,f2_fixed250_wholecount,task_plus_reg,23,l2_wholecount_linear,train,0.9896729776247849,0.9902589240824534,0.9903525546729429
34x345,f2_fixed250_wholecount,task_plus_reg,23,l2_wholecount_linear,val,0.5476190476190477,0.5324254449254449,0.5346610524551701
34x345,f2_fixed250_wholecount,task_plus_reg,37,l2_fixed250_linear,test,0.5547945205479452,0.5443473193473193,0.5592129280684268
34x345,f2_fixed250_wholecount,task_plus_reg,37,l2_fixed250_linear,train,0.9965576592082617,0.996412037037037,0.9966283006419943
34x345,f2_fixed250_wholecount,task_plus_reg,37,l2_fixed250_linear,val,0.6428571428571429,0.6385040885040885,0.6500595688953813
34x345,f2_fixed250_wholecount,task_plus_reg,37,l2_wholecount_linear,test,0.5068493150684932,0.48796620046620043,0.487422099653303
34x345,f2_fixed250_wholecount,task_plus_reg,37,l2_wholecount_linear,train,0.9982788296041308,0.9983974358974358,0.9983818770226538
34x345,f2_fixed250_wholecount,task_plus_reg,37,l2_wholecount_linear,val,0.5079365079365079,0.5006433381433381,0.5080795278449393
34x345,s1_spike_wc_beta05,task_only,11,l2_fixed250_linear,test,0.5547945205479452,0.5372176434676433,0.5429970663951662
34x345,s1_spike_wc_beta05,task_only,11,l2_fixed250_linear,train,0.9776247848537005,0.9776911040963006,0.9794033262851226
34x345,s1_spike_wc_beta05,task_only,11,l2_fixed250_linear,val,0.42857142857142855,0.41693722943722933,0.42251537571550357
34x345,s1_spike_wc_beta05,task_only,11,l2_wholecount_linear,test,0.4931506849315068,0.48347485847485844,0.4724334018409407
34x345,s1_spike_wc_beta05,task_only,11,l2_wholecount_linear,train,0.9294320137693631,0.9274303669378511,0.9356262276137044
34x345,s1_spike_wc_beta05,task_only,11,l2_wholecount_linear,val,0.4523809523809524,0.4397907647907648,0.44366156164446263
