architecture,family,regularization,source,split,n,accuracy_mean,balanced_accuracy_mean,macro_f1_mean,accuracy_std,balanced_accuracy_std,macro_f1_std
34x345,s1_spike_wc_beta05,task_plus_reg,l2_fixed250_linear,val,3,0.4417989417989418,0.4265472182138848,0.43420118412094477,0.03994621394323148,0.04459656856487791,0.05166153395020923
34x345,s1_spike_wc_beta05,task_plus_reg,l2_wholecount_linear,test,3,0.4657534246575343,0.4576916139416139,0.44473950669836054,0.054364752967080654,0.058799085506990145,0.05704289089384691
34x345,s1_spike_wc_beta05,task_plus_reg,l2_wholecount_linear,train,3,0.8686173264486516,0.8653440293710264,0.8782870782647537,0.06468334523265148,0.06619735716190699,0.06126852780837836
34x345,s1_spike_wc_beta05,task_plus_reg,l2_wholecount_linear,val,3,0.42328042328042326,0.4139169472502806,0.41657432525806665,0.03004713410476334,0.02545113775151891,0.020120766092236515
34x345,s2_spike_tsce_beta05,task_only,l2_fixed250_linear,test,3,0.4406392694063927,0.43076136826136824,0.43397054590580925,0.043498992884149865,0.046046287899047696,0.052720672301322234
34x345,s2_spike_tsce_beta05,task_only,l2_fixed250_linear,train,3,0.8496844520940906,0.8452265531816527,0.8692665984475881,0.0019874363827526343,0.0017002328284427264,0.0026731824317839134
34x345,s2_spike_tsce_beta05,task_only,l2_fixed250_linear,val,3,0.38888888888888884,0.373027898027898,0.38928680000156496,0.039682539682539666,0.03162405098259201,0.03387209928815521
34x345,s2_spike_tsce_beta05,task_only,l2_wholecount_linear,test,3,0.4337899543378995,0.4201305638805639,0.416333468459189,0.04810800800389378,0.048409493064851275,0.05091147030334796
34x345,s2_spike_tsce_beta05,task_only,l2_wholecount_linear,train,3,0.7848537005163511,0.7794322584359715,0.8055120249455513,0.012994551523701776,0.015617571581947778,0.016789338084159285
34x345,s2_spike_tsce_beta05,task_only,l2_wholecount_linear,val,3,0.35978835978835977,0.34515392015392016,0.35560416848557136,0.009164289987136916,0.009994347688043276,0.02215988862258036
34x345,s2_spike_tsce_beta05,task_plus_reg,l2_fixed250_linear,test,3,0.30136986301369867,0.2981277981277981,0.28692453443548693,0.06087804395421637,0.0605095684570219,0.06873265145206459
34x345,s2_spike_tsce_beta05,task_plus_reg,l2_fixed250_linear,train,3,0.6855995410212278,0.6778873750979342,0.7252082496393477,0.20231868099656336,0.2089725703445602,0.19800965844599383
34x345,s2_spike_tsce_beta05,task_plus_reg,l2_fixed250_linear,val,3,0.26455026455026454,0.24369488536155204,0.23763163892852032,0.04783899820112467,0.05097217259256387,0.056071212874369177
34x345,s2_spike_tsce_beta05,task_plus_reg,l2_wholecount_linear,test,3,0.2671232876712329,0.254484866984867,0.2335688233985911,0.0674579301492884,0.06256311915967794,0.07083464451714155
34x345,s2_spike_tsce_beta05,task_plus_reg,l2_wholecount_linear,train,3,0.5249569707401033,0.5137708629895502,0.5453274830480882,0.22914202052519958,0.23396662981623056,0.24552348892085954
34x345,s2_spike_tsce_beta05,task_plus_reg,l2_wholecount_linear,val,3,0.2804232804232804,0.2554232804232804,0.24282180492602923,0.06608463490368675,0.06464915797161033,0.0860521629831919
34x345,s3_spike_wc_beta10,task_only,l2_fixed250_linear,test,3,0.5045662100456622,0.48791509416509404,0.4863216886150796,0.01425798629771322,0.014606238512766032,0.009022346832912389
34x345,s3_spike_wc_beta10,task_only,l2_fixed250_linear,train,3,0.9386115892139989,0.9382222244506707,0.9461835043454209,0.03365463999096377,0.03424430798498562,0.028497680898698963
34x345,s3_spike_wc_beta10,task_only,l2_fixed250_linear,val,3,0.4444444444444444,0.43195847362514034,0.438141506098515,0.02861548631320628,0.0328812318519305,0.03749064945819925
34x345,s3_spike_wc_beta10,task_only,l2_wholecount_linear,test,3,0.4474885844748859,0.4318087005587006,0.4096814803284425,0.003954453898559064,0.010801965914458514,0.009602721962753618
34x345,s3_spike_wc_beta10,task_only,l2_wholecount_linear,train,3,0.8376362593230063,0.8290418630393156,0.8399435328919121,0.12404771692804349,0.132115339126263,0.12332537386236946
34x345,s3_spike_wc_beta10,task_only,l2_wholecount_linear,val,3,0.41798941798941797,0.39886163219496545,0.3840841801139712,0.04371087735941351,0.05915819101223426,0.0646451001686815
34x345,s3_spike_wc_beta10,task_plus_reg,l2_fixed250_linear,test,3,0.4840182648401827,0.47418183668183667,0.4744101922836797,0.05493702929459349,0.04549958107827757,0.051165346057307014
34x345,s3_spike_wc_beta10,task_plus_reg,l2_fixed250_linear,train,3,0.9351692484222603,0.9342285214160401,0.9420340979658887,0.022463306885200096,0.0237693203797125,0.019898686530953544
34x345,s3_spike_wc_beta10,task_plus_reg,l2_fixed250_linear,val,3,0.42857142857142855,0.4145121853455187,0.42713295332839635,0.027492869961410763,0.020524462582882274,0.009433350710327455
34x345,s3_spike_wc_beta10,task_plus_reg,l2_wholecount_linear,test,3,0.4337899543378995,0.4207836145336145,0.40447397126169077,0.003954453898559073,0.006140149316389293,0.030969333138046777
34x345,s3_spike_wc_beta10,task_plus_reg,l2_wholecount_linear,train,3,0.8060814687320711,0.7917029671454762,0.7974831684917261,0.11568177313715254,0.13166651252675704,0.14174549161864688
34x345,s3_spike_wc_beta10,task_plus_reg,l2_wholecount_linear,val,3,0.3703703703703704,0.35715087381754046,0.3469290837308652,0.0437108773594135,0.03306721394968347,0.004468194401518263
34x345,s4_spike_tsce_beta10,task_only,l2_fixed250_linear,test,3,0.4132420091324201,0.40474617974617977,0.39955733060804305,0.04810800800389378,0.042657621030745045,0.01897610623895971
34x345,s4_spike_tsce_beta10,task_only,l2_fixed250_linear,train,3,0.7756741250717155,0.762827752905571,0.7777703429638949,0.14149583999011503,0.15427783882262788,0.14856381602062316
34x345,s4_spike_tsce_beta10,task_only,l2_fixed250_linear,val,3,0.38359788359788355,0.36198292448292446,0.3693342520954428,0.048492864496887195,0.046579999332234535,0.0433711846153841
34x345,s4_spike_tsce_beta10,task_only,l2_wholecount_linear,test,3,0.3881278538812785,0.37937802937802934,0.3508900125147316,0.010462501586657158,0.01557887554725498,0.03379452415491206
34x345,s4_spike_tsce_beta10,task_only,l2_wholecount_linear,train,3,0.6660929432013769,0.6550082844241988,0.6690808990885694,0.20938941584503337,0.21949643936351357,0.217001034810839
34x345,s4_spike_tsce_beta10,task_only,l2_wholecount_linear,val,3,0.3306878306878307,0.30950376783710115,0.31036881168399183,0.0641500299099584,0.05706327087132864,0.054655252034468076
34x345,s4_spike_tsce_beta10,task_plus_reg,l2_fixed250_linear,test,3,0.3059360730593607,0.2949559699559699,0.27747051300191916,0.04810800800389378,0.04502289783769072,0.053445713302034153
34x345,s4_spike_tsce_beta10,task_plus_reg,l2_fixed250_linear,train,3,0.6293746414228342,0.6165565678393197,0.6650001745216239,0.09935691224665787,0.1063702610254254,0.10748934442108458
34x345,s4_spike_tsce_beta10,task_plus_reg,l2_fixed250_linear,val,3,0.2698412698412698,0.24921837421837423,0.23924631567962465,0.0,0.004673956815680674,0.003095940437110947
34x345,s4_spike_tsce_beta10,task_plus_reg,l2_wholecount_linear,test,3,0.317351598173516,0.30949027824027825,0.2916946359806971,0.007908907797118146,0.01602339252000851,0.022295909311268368
34x345,s4_spike_tsce_beta10,task_plus_reg,l2_wholecount_linear,train,3,0.5863453815261045,0.5755343624496053,0.6182448797855519,0.06445394382945242,0.06869944779451718,0.07303071351914511
34x345,s4_spike_tsce_beta10,task_plus_reg,l2_wholecount_linear,val,3,0.2751322751322751,0.25286796536796535,0.24035444148867047,0.016521158725921692,0.020972514726764133,0.025016436372534496
