epoch,train_ba,val_ba,train_loss,val_loss,train_task_loss,train_reg_loss,train_total_loss,reg_scale
1,0.10770658630328443,0.11408730158730158,2.45589256327657,2.4703240394592285,2.4741007804870607,0.0,2.4741007804870607,0.0
2,0.12480607966457023,0.11408730158730157,2.438339878893145,2.449841022491455,2.446473217010498,0.0,2.446473217010498,0.0
3,0.13341719077568134,0.1369047619047619,2.4254701707941733,2.4315614700317383,2.4256661891937257,0.0,2.4256661891937257,0.0
4,0.11434064174237131,0.11607142857142856,2.4152013057275403,2.4187381267547607,2.4105198860168455,0.0,2.4105198860168455,0.0
5,0.11597819124155602,0.11607142857142856,2.4058194172772196,2.4074344635009766,2.405695390701294,0.0,2.405695390701294,0.0
6,0.1358488662222939,0.12301587301587301,2.392484312008252,2.3984134197235107,2.3858808994293215,0.0,2.3858808994293215,0.0
7,0.16584906780268413,0.11805555555555554,2.377207180719162,2.3894505500793457,2.373837041854858,0.0,2.373837041854858,0.0
8,0.18298888844093245,0.15079365079365079,2.360275593559016,2.377396821975708,2.3658679485321046,0.0,2.3658679485321046,0.0
9,0.18581470954505544,0.15079365079365079,2.340937437576189,2.3637821674346924,2.3514987945556642,0.0,2.3514987945556642,0.0
10,0.19832612123492624,0.15079365079365079,2.3215044792260646,2.3475735187530518,2.338388729095459,0.0,2.338388729095459,0.0
11,0.2335484420075615,0.16468253968253968,2.3002660372991777,2.331113576889038,2.313820505142212,0.0,2.313820505142212,0.0
12,0.24103545127130033,0.18353174603174605,2.2796829132533114,2.3143086433410645,2.301990842819214,0.0,2.301990842819214,0.0
13,0.23094213074952072,0.16964285714285712,2.2564313961593707,2.293348789215088,2.2875883102416994,0.0,2.2875883102416994,0.0
14,0.25009940153021915,0.18353174603174602,2.23329294035644,2.276167869567871,2.270206260681152,0.0,2.270206260681152,0.0
15,0.26300360380942145,0.18353174603174602,2.210214205329882,2.2495481967926025,2.2540984630584715,0.0,2.2540984630584715,0.0
16,0.27702854826282497,0.20158730158730157,2.1870013612888357,2.2336132526397705,2.2364451408386232,0.0,2.2364451408386232,0.0
17,0.26783454505545706,0.1716269841269841,2.166959030082427,2.2245750427246094,2.2259429454803468,0.0,2.2259429454803468,0.0
18,0.3156230388731313,0.19464285714285715,2.143447086856205,2.2108569145202637,2.2053317546844484,0.0,2.2053317546844484,0.0
19,0.328257246617402,0.20777417027417025,2.121563369353749,2.195944309234619,2.193474006652832,0.0,2.193474006652832,0.0
20,0.3424256925933304,0.2161075036075036,2.09979672029794,2.178004026412964,2.177137517929077,0.0,2.177137517929077,0.0
21,0.3545001563894923,0.2091630591630592,2.0756047129015505,2.1702260971069336,2.161248064041138,0.0,2.161248064041138,0.0
22,0.3767277396385809,0.23079004329004335,2.052826501621437,2.1603479385375977,2.151718807220459,0.0,2.151718807220459,0.0
23,0.3799957820057724,0.22582972582972582,2.0330254095967173,2.140394926071167,2.135871934890747,0.0,2.135871934890747,0.0
24,0.3898581605275557,0.26471861471861474,2.013452891638685,2.1340973377227783,2.125313568115234,0.0,2.125313568115234,0.0
25,0.4075047318690956,0.25221861471861473,1.9896278840949737,2.1287758350372314,2.0989530086517334,0.0,2.0989530086517334,0.0
26,0.41040559362165135,0.24944083694083694,1.968801601413195,2.1077914237976074,2.090615749359131,0.0,2.090615749359131,0.0
27,0.43077358587042425,0.24312770562770566,1.9460852946348732,2.109926223754883,2.068346357345581,0.0,2.068346357345581,0.0
28,0.42912820038513705,0.2653499278499279,1.9237918291567935,2.084902048110962,2.0389320850372314,0.0,2.0389320850372314,0.0
29,0.4355319845263442,0.26273448773448776,1.902595218405666,2.080367088317871,2.0425312995910643,0.0,2.0425312995910643,0.0
30,0.45432732364516654,0.2806277056277056,1.8818731125373644,2.06313157081604,2.0192355632781984,0.0,2.0192355632781984,0.0
31,0.4613022996986231,0.2778860028860029,1.860663786607437,2.049445152282715,2.0049801588058473,0.0,2.0049801588058473,0.0
32,0.4914923794239862,0.28634559884559885,1.8331060955323368,2.033121347427368,1.9973407983779907,0.0,1.9973407983779907,0.0
33,0.5078462802812166,0.27444083694083693,1.8144742340721485,2.0357584953308105,1.97106990814209,0.0,1.97106990814209,0.0
34,0.5212995750270567,0.28634559884559885,1.7930390816342194,2.0251901149749756,1.9588301658630372,0.0,1.9588301658630372,0.0
35,0.5299949045806919,0.3008658008658009,1.7714200458920557,2.0072617530822754,1.9425255060195923,0.0,1.9425255060195923,0.0
36,0.5496108617005351,0.3210678210678211,1.7466209558529615,1.9905030727386475,1.9305543899536133,0.0,1.9305543899536133,0.0
37,0.5632500372815346,0.3153860028860029,1.7289853652044747,1.986454725265503,1.9183269500732423,0.0,1.9183269500732423,0.0
38,0.5657630101887902,0.3147546897546898,1.7089263785521462,1.9657913446426392,1.9068151473999024,0.0,1.9068151473999024,0.0
39,0.5983608083835205,0.31673881673881676,1.692966999983008,1.972423791885376,1.8819493055343628,0.0,1.8819493055343628,0.0
40,0.5947030452460127,0.31336580086580085,1.6698684567223316,1.949601411819458,1.8867351293563843,0.0,1.8867351293563843,0.0
41,0.598241779115629,0.3155122655122655,1.6468687730483877,1.9365698099136353,1.8633705854415894,0.0,1.8633705854415894,0.0
42,0.6214112380893316,0.3210678210678211,1.6332113320158599,1.9400031566619873,1.8431363821029663,0.0,1.8431363821029663,0.0
