epoch,train_ba,val_ba,train_loss,val_loss,train_task_loss,train_reg_loss,train_total_loss,reg_scale
1,0.09992283950617283,0.10019841269841269,2.46401531191578,2.4739208221435547,2.474473762512207,0.0002765675133559853,2.4747503280639647,0.1
2,0.10802716631726066,0.09325396825396826,2.4508474197322037,2.4597485065460205,2.455445098876953,0.000671965954825282,2.456117105484009,0.2
3,0.13178910435592825,0.10714285714285714,2.4391608463917667,2.4459896087646484,2.439722490310669,0.0012721464037895203,2.4409945964813233,0.3
4,0.1210423945958537,0.121031746031746,2.4290640173598534,2.432678699493408,2.425260877609253,0.0020894463639706375,2.427350378036499,0.4
5,0.1048190368040997,0.10912698412698413,2.4216583558901656,2.421084403991699,2.419380044937134,0.0030946578364819287,2.422474718093872,0.5
6,0.10513714185883997,0.10218253968253967,2.4136696358350798,2.4120829105377197,2.40513014793396,0.004201041860505938,2.409331178665161,0.6
7,0.11483209473382429,0.11607142857142856,2.4036202496382537,2.4041764736175537,2.3958447933197022,0.004968233499675989,2.4008130073547362,0.7
8,0.14952952256804458,0.12301587301587301,2.3927372917661156,2.397430419921875,2.3912688732147216,0.005490665137767792,2.396759557723999,0.8
9,0.16265214839900374,0.12996031746031744,2.3811073110353926,2.3901472091674805,2.383672904968262,0.006144528184086085,2.3898174285888674,0.9
10,0.16558434795463095,0.12996031746031744,2.369334967739611,2.3814775943756104,2.3753076076507567,0.0065758926793932915,2.381883478164673,1.0
11,0.17161131045171926,0.12996031746031744,2.3562432956367267,2.3714632987976074,2.356224536895752,0.006911282241344452,2.363135814666748,1.0
12,0.1851667629772976,0.12996031746031744,2.3418809563280587,2.3633861541748047,2.350285530090332,0.0071799888275563715,2.3574655532836912,1.0
13,0.19938220089949651,0.1369047619047619,2.3259068081177863,2.353365421295166,2.339799928665161,0.007653924636542797,2.3474538326263428,1.0
14,0.21587373900266982,0.15218253968253967,2.3089772768562304,2.3420228958129883,2.3283981323242187,0.007905743829905987,2.3363039016723635,1.0
15,0.20611517631564802,0.15912698412698412,2.2929282278694507,2.331827402114868,2.3141706466674803,0.00824469830840826,2.322415351867676,1.0
16,0.23836619093694564,0.16964285714285712,2.274186333362494,2.3177688121795654,2.2988702297210692,0.008669441565871239,2.3075396537780763,1.0
17,0.23982215010123817,0.16607142857142856,2.2562760588634445,2.2982733249664307,2.289949560165405,0.00897136703133583,2.2989209651947022,1.0
18,0.2515292112383308,0.1765873015873016,2.238192328077175,2.2825567722320557,2.2751476764678955,0.009431926161050796,2.284579610824585,1.0
19,0.26460026608611514,0.1765873015873016,2.2196756295616162,2.27030086517334,2.2643815517425536,0.009958638809621334,2.274340200424194,1.0
20,0.26960543998279846,0.19186507936507935,2.200730754668454,2.2542026042938232,2.2515304565429686,0.009970826841890813,2.2615012645721437,1.0
21,0.28816309869375906,0.21686507936507937,2.1806880401867392,2.2385945320129395,2.2380648612976075,0.010122851654887199,2.2481877326965334,1.0
22,0.3184714159006612,0.2113095238095238,2.1611413824373598,2.232750654220581,2.2296135425567627,0.010522412694990635,2.2401359558105467,1.0
23,0.3137390698632837,0.26904761904761904,2.142429857779288,2.218456745147705,2.2154279232025145,0.011005698703229427,2.2264336585998534,1.0
24,0.3132441228117329,0.2571428571428572,2.1250338189162816,2.201242685317993,2.204318475723267,0.011231968179345131,2.2155504703521727,1.0
25,0.3333283386192191,0.2751984126984127,2.1050556789371933,2.192885398864746,2.182251739501953,0.011601903103291988,2.193853664398193,1.0
26,0.33958391567668295,0.2571428571428572,2.085151080215244,2.174406051635742,2.179942226409912,0.01177692674100399,2.191719150543213,1.0
27,0.36299510120126094,0.2501984126984127,2.0640552606106626,2.1704211235046387,2.1602643489837647,0.01216838713735342,2.172432804107666,1.0
28,0.36998696183305874,0.24325396825396828,2.043119083378278,2.154216766357422,2.135692596435547,0.01281304694712162,2.1485055923461913,1.0
29,0.3811733507035024,0.24186507936507937,2.0243245051362635,2.1471900939941406,2.134506034851074,0.013048816286027432,2.1475548267364504,1.0
30,0.39707447960638853,0.25853174603174606,2.006943900490792,2.136319398880005,2.114876127243042,0.01309952437877655,2.127975606918335,1.0
31,0.4044444266579394,0.2751984126984127,1.9882282582905124,2.1247904300689697,2.10591516494751,0.013270092755556106,2.1191852569580076,1.0
32,0.4236478231162378,0.28214285714285714,1.9661189502364798,2.1068310737609863,2.097286558151245,0.013573942333459854,2.1108604431152345,1.0
33,0.4276903709395385,0.26686507936507936,1.9495937582137457,2.1111104488372803,2.080285120010376,0.013856684230268002,2.0941418170928956,1.0
34,0.45336068173170463,0.3029761904761905,1.9327455311757151,2.1027894020080566,2.071262311935425,0.013924472779035569,2.085186815261841,1.0
35,0.4466869597513789,0.28769841269841273,1.9130241872931921,2.0844850540161133,2.056087589263916,0.014144079200923443,2.0702316761016846,1.0
36,0.4671214854291081,0.30992063492063493,1.8952491088496224,2.0813581943511963,2.0471412897109986,0.014232801273465157,2.061374044418335,1.0
37,0.46061260021346184,0.29464285714285715,1.8757551785385342,2.073742389678955,2.039477896690369,0.014449812285602093,2.053927683830261,1.0
38,0.47940428387612216,0.33079004329004325,1.8587660887975905,2.055405378341675,2.0280707359313963,0.014720270782709122,2.0427910327911376,1.0
39,0.48365760507774164,0.31749639249639255,1.8398620624755624,2.050170660018921,2.001639461517334,0.014892933517694473,2.016532373428345,1.0
40,0.502048002173005,0.32245670995671,1.8206604040017842,2.048084259033203,2.007657694816589,0.015180038288235664,2.02283775806427,1.0
41,0.5069969588561462,0.3419372294372294,1.8046846490308464,2.0278120040893555,1.986567234992981,0.015412063151597977,2.0019792795181273,1.0
42,0.5182612038703911,0.33062770562770566,1.788102300565132,2.0268406867980957,1.966813325881958,0.015685854479670525,1.9824991941452026,1.0
43,0.5388983072576794,0.32169913419913415,1.7676351306360478,2.02061128616333,1.9732800722122192,0.015635782107710838,1.9889158725738525,1.0
44,0.5509518264560377,0.33003246753246757,1.7510217003485833,2.0195164680480957,1.946397352218628,0.015625585988163947,1.9620229721069335,1.0
45,0.5294181508049464,0.3558261183261184,1.7373803429267083,1.9979597330093384,1.9343430757522584,0.01590872071683407,1.9502517938613892,1.0
46,0.5572743407194972,0.35086580086580094,1.7186887875686618,1.99616277217865,1.9306638479232787,0.016004793345928192,1.9466686248779297,1.0
47,0.5870399765491837,0.3524531024531024,1.700359684259674,1.9880717992782593,1.9176349639892578,0.016058327443897725,1.933693289756775,1.0
48,0.5696242443561655,0.3363816738816739,1.6834747204476912,1.9792652130126953,1.9023313522338867,0.016301365569233894,1.91863272190094,1.0
49,0.574344922446248,0.3697150072150072,1.6664276110736105,1.957601547241211,1.886633563041687,0.01641034446656704,1.9030439138412476,1.0
50,0.5900482015136133,0.37943722943722946,1.6482856599886528,1.9526588916778564,1.8830384254455566,0.01649633962661028,1.899534773826599,1.0
51,0.5951263771557456,0.37943722943722946,1.6347417782177818,1.9560786485671997,1.8719916820526123,0.016597062349319458,1.8885887384414672,1.0
52,0.609231451875557,0.3873075998075997,1.6229188136512769,1.937526822090149,1.8587603330612184,0.016641737148165702,1.875402069091797,1.0
53,0.6033304046163414,0.3817520442520442,1.6094480010195156,1.9522030353546143,1.8584131479263306,0.01681135632097721,1.875224494934082,1.0
54,0.623770409196377,0.36554834054834057,1.5903353059148213,1.9294335842132568,1.830188775062561,0.017124975845217705,1.8473137617111206,1.0
55,0.6375229718131198,0.3906806156806157,1.5797736691936157,1.9285467863082886,1.8325451374053956,0.017229288071393966,1.849774432182312,1.0
56,0.6304900341936103,0.4011964886964887,1.5668079766882472,1.9107893705368042,1.8235278606414795,0.017213638126850127,1.840741515159607,1.0
57,0.6369356185978995,0.359529822029822,1.5505684517747154,1.9290672540664673,1.7968230485916137,0.017570067197084427,1.8143930912017823,1.0
58,0.6480783349684168,0.37341871091871087,1.5363667916102581,1.911651372909546,1.8002962827682496,0.01720040664076805,1.817496657371521,1.0
59,0.6377276200036155,0.3823472823472824,1.5274394715714579,1.8931161165237427,1.7947701692581177,0.017468180879950522,1.8122383594512939,1.0
60,0.6901735175353944,0.33866041366041366,1.500961165625134,1.9016292095184326,1.7767835855484009,0.017670615762472152,1.79445424079895,1.0
61,0.6719882699890651,0.3658429533429533,1.489404184067311,1.8829542398452759,1.7628274440765381,0.018009641021490098,1.780837082862854,1.0
62,0.6935383277550433,0.36151394901394895,1.4719437535166124,1.880778431892395,1.7526167392730714,0.01791858896613121,1.7705353260040284,1.0
63,0.7017055199374949,0.36508537758537757,1.459375531045582,1.8825637102127075,1.7586872816085815,0.017802341654896737,1.7764896154403687,1.0
64,0.6952615132620772,0.395640933140933,1.447916848524097,1.8598943948745728,1.739413070678711,0.018072474002838134,1.75748553276062,1.0
65,0.6973054291927437,0.3781806156806156,1.435326119092984,1.8703029155731201,1.727354311943054,0.01814977452158928,1.745504093170166,1.0
66,0.6917309908289465,0.3627705627705628,1.427465945430959,1.8727935552597046,1.7212830781936646,0.0184493999928236,1.7397324800491334,1.0
67,0.7356087792174263,0.4178631553631553,1.4090420436530844,1.8567742109298706,1.7096306085586548,0.018367817252874376,1.7279984474182128,1.0
68,0.7434495819138555,0.3672318422318422,1.3812498094292802,1.8434932231903076,1.7021780967712403,0.01840502843260765,1.7205831289291382,1.0
69,0.7173685257886727,0.37973184223184225,1.3810391114213585,1.8658438920974731,1.6784870862960815,0.018956289067864417,1.6974433660507202,1.0
70,0.7371328876200928,0.3838985088985089,1.3607160433639554,1.8424922227859497,1.6772527694702148,0.018700487166643142,1.6959532499313354,1.0
71,0.7280944082526255,0.3817520442520442,1.3488661639661674,1.8441592454910278,1.6650562286376953,0.018863467127084733,1.6839196920394897,1.0
72,0.746220055855661,0.3886964886964887,1.3374426842966918,1.8446075916290283,1.6586977005004884,0.019096891209483147,1.677794599533081,1.0
73,0.7394776199951155,0.4123075998075998,1.330535710986428,1.8358670473098755,1.6473573923110962,0.01899525262415409,1.6663526535034179,1.0
74,0.7690257184745016,0.37249278499278504,1.311677149569106,1.8266208171844482,1.6394563913345337,0.01894158273935318,1.6583979845046997,1.0
75,0.7715461708939984,0.41925204425204426,1.307713470852929,1.841492772102356,1.6347421884536744,0.01890052668750286,1.6536427021026612,1.0
76,0.7660920050046679,0.4039742664742665,1.2881651047790317,1.8122382164001465,1.6244678020477294,0.019044243916869163,1.6435120582580567,1.0
77,0.7841428037857706,0.39901394901394904,1.2815501954592443,1.82302725315094,1.6201228141784667,0.01918691396713257,1.6393097162246704,1.0
78,0.7924180345360292,0.38112073112073114,1.2635727891002793,1.8160775899887085,1.6166827917098998,0.01907213106751442,1.6357549190521241,1.0
79,0.7769283251958267,0.41091871091871096,1.2601065750581673,1.827710747718811,1.598779845237732,0.01912924386560917,1.6179090976715087,1.0
80,0.8006255896534545,0.39500962000962003,1.2439621358648225,1.8025472164154053,1.59787118434906,0.019177958741784094,1.6170491456985474,1.0
81,0.8025807719193576,0.3741762866762866,1.2349266913589636,1.8288915157318115,1.5797167062759399,0.019376393035054208,1.5990930795669556,1.0
82,0.7920030991316853,0.3817520442520442,1.2207338459110095,1.8057175874710083,1.5866285562515259,0.01914247088134289,1.605771040916443,1.0
83,0.815958603836962,0.3956409331409331,1.2057062709598245,1.8085927963256836,1.5710723638534545,0.01942826770246029,1.5905006170272826,1.0
84,0.8141465542307945,0.3831048581048581,1.1974297585462743,1.7976094484329224,1.5710202932357789,0.019180767238140106,1.5902010679244996,1.0
85,0.8170429890348768,0.4039742664742665,1.1895853391818048,1.7891725301742554,1.5478286027908326,0.01949348784983158,1.5673220872879028,1.0
86,0.8179083901617482,0.4039742664742665,1.1807520424437399,1.810195803642273,1.552118706703186,0.019577576592564584,1.5716962575912476,1.0
87,0.82401359812947,0.42556517556517565,1.1654510128723774,1.776474118232727,1.524937105178833,0.019946539029479026,1.544883632659912,1.0
88,0.8454304362478449,0.42080327080327073,1.1490126069564623,1.7885140180587769,1.5204466104507446,0.019699476659297943,1.5401460647583007,1.0
89,0.8450790243155506,0.41028739778739776,1.1397145250988499,1.778438687324524,1.523252248764038,0.01971624493598938,1.542968511581421,1.0
90,0.8485107822388457,0.41954665704665706,1.1293765702469214,1.7820391654968262,1.4978860139846801,0.020057767257094385,1.517943787574768,1.0
91,0.8513865821470649,0.41227152477152473,1.1209381264786713,1.7779964208602905,1.5016420841217042,0.019841885939240456,1.5214839458465577,1.0
92,0.852074458016079,0.4453403078403079,1.1069584154426129,1.7510559558868408,1.4939794778823852,0.019913943111896516,1.513893437385559,1.0
93,0.8376444714501816,0.39500962000962003,1.1044143738927201,1.7660094499588013,1.4953181743621826,0.019654803723096848,1.514972972869873,1.0
94,0.8481611811512653,0.431451418951419,1.086037625441658,1.7535086870193481,1.4814119577407836,0.019961077347397806,1.501373052597046,1.0
95,0.8403710773255066,0.41319745069745073,1.0806614380079784,1.7537318468093872,1.4809337377548217,0.019958768039941788,1.5008925199508667,1.0
96,0.8570460220483641,0.44597162097162096,1.0701955052127936,1.757759928703308,1.4529099702835082,0.020238879323005676,1.4731488466262816,1.0
97,0.8514500021938813,0.4285113035113035,1.0682024462292814,1.751625895500183,1.4618867635726929,0.02014339715242386,1.482030177116394,1.0
98,0.8492978660053029,0.4291065416065416,1.0563128138163003,1.7461084127426147,1.4539470195770263,0.020160211250185966,1.4741072416305543,1.0
99,0.8594349789637284,0.4261964886964887,1.04912743162165,1.7492573261260986,1.4536972761154174,0.020020921528339387,1.4737182140350342,1.0
100,0.8648677240146768,0.43482443482443484,1.0411144344203442,1.737867832183838,1.449093508720398,0.02011694423854351,1.469210410118103,1.0
