epoch,train_objective_loss,train_loss,train_balanced_accuracy,train_accuracy,train_macro_f1,val_loss,val_balanced_accuracy,val_accuracy,val_macro_f1,train_output_firing_rate,val_output_firing_rate,train_hidden1_firing_rate,val_hidden1_firing_rate
1,2.4849066734313965,2.4849066734313965,0.08333333333333333,0.07756813417190776,0.01199740596627756,2.4849066734313965,0.08333333333333333,0.07738095238095238,0.011970534069981583,0.0,0.0,5.5277122641509435e-05,3.487723214285714e-05
2,2.4849066734313965,2.4830907815657324,0.0853174603174603,0.07966457023060797,0.01589676171479517,2.4849066734313965,0.08333333333333333,0.07738095238095238,0.011970534069981583,1.0918937805730258e-05,0.0,0.00014740566037735848,9.009951636904762e-05
3,2.4833381850764438,2.4755814100461437,0.0912767626430417,0.0859538784067086,0.0275439356911876,2.489714951742263,0.07051282051282051,0.06547619047619048,0.010242085661080074,0.0001310272536687631,0.00018601190476190475,0.00043198047693920335,0.0002732049851190476
4,2.470680758638202,2.444018322466804,0.10703392345834206,0.10272536687631027,0.05673226587911559,2.477825607572283,0.09134615384615385,0.08928571428571429,0.04408963585434173,0.0007534067085953879,0.0007130456349206349,0.001000106459643606,0.0006539481026785714
5,2.425620714823405,2.3798956985993454,0.1276813943965107,0.1278825995807128,0.0993392033183288,2.509730577468872,0.07852564102564102,0.07738095238095238,0.035665217260017514,0.003253843466107617,0.002666170634920635,0.0023093553459119496,0.0014474051339285715
6,2.3504336275144695,2.3073352942676664,0.1364491133386482,0.14046121593291405,0.11022342127950711,2.507721605755034,0.0889423076923077,0.08928571428571429,0.04163652802893309,0.00761049965059399,0.005239335317460317,0.0040239697982180295,0.002505347842261905
7,2.306516219484981,2.2212715698738017,0.18000135819903262,0.18448637316561844,0.15847188670205917,2.521148829233079,0.08968635531135531,0.08928571428571429,0.04846079846079846,0.012130939902166318,0.00871155753968254,0.005439678328092243,0.003406343005952381
8,2.182807537994545,2.0772520931011975,0.2155615937592682,0.22012578616352202,0.19208795367444767,2.510619390578497,0.1127518315018315,0.1130952380952381,0.08504238874112491,0.017601327742837177,0.012431795634920634,0.0070979920073375264,0.004429408482142857
9,2.0476863681645265,1.9688019497589495,0.27451188163397466,0.27882599580712786,0.23743299202235527,2.5298726445152644,0.1134958791208791,0.1130952380952381,0.0807639332408638,0.026270964360587002,0.017082093253968252,0.009396087198637316,0.005871000744047619
10,1.937164264904878,1.8466508918338351,0.3359326972699066,0.3438155136268344,0.2907515360840169,2.48518214906965,0.15264423076923075,0.15476190476190477,0.11258789519659085,0.030704053109713487,0.01968625992063492,0.011621503210167715,0.007112048921130952
