epoch,train_objective_loss,train_loss,train_balanced_accuracy,train_accuracy,train_macro_f1,val_loss,val_balanced_accuracy,val_accuracy,val_macro_f1,train_output_firing_rate,val_output_firing_rate,train_hidden1_firing_rate,train_hidden2_firing_rate,val_hidden1_firing_rate,val_hidden2_firing_rate
1,2.4849066734313965,2.4849066734313965,0.08333333333333333,0.0762081784386617,0.01180195739781232,2.484906716224475,0.08333333333333333,0.07051282051282051,0.010978043912175649,0.0,0.0,3.448826672862454e-05,0.0,0.00020658052884615384,9.390024038461539e-05
2,2.4849066734313965,2.4849066734313965,0.08333333333333333,0.0762081784386617,0.01180195739781232,2.4873788356781006,0.08333333333333333,0.07051282051282051,0.011111111111111112,0.0,0.00010016025641025641,0.00013432272304832714,7.260687732342007e-06,0.0004162910657051282,0.00022536057692307694
3,2.4849066734313965,2.477697264306164,0.08640285382445662,0.07992565055762081,0.02102816516270167,2.506844746760833,0.08974358974358974,0.07692307692307693,0.0205761316872428,5.808550185873606e-05,0.0010349893162393162,0.00041022885687732344,0.00015065927044609665,0.001079852764423077,0.0009922125400641025
4,2.467560735333808,2.4393818777289975,0.10681101708976275,0.10223048327137546,0.04866946778711484,2.5302081474891076,0.12062937062937062,0.10897435897435898,0.04398148148148148,0.0005324504337050806,0.0023704594017094015,0.0009593183666356878,0.000707009467936803,0.0020845853365384615,0.002942207532051282
5,2.4242387482667946,2.433866477810317,0.10452961672473866,0.10408921933085502,0.0468936678614098,2.680108877328726,0.11713286713286714,0.10897435897435898,0.03789046084885838,0.0022846964064436185,0.006310096153846154,0.0019395112105018587,0.002736371689126394,0.0037810496794871795,0.007587139423076923
6,2.423267940606326,2.3795454564147724,0.12595875378976426,0.12639405204460966,0.07328540791948453,2.6106455815144076,0.14897602397602397,0.14102564102564102,0.07178464606181456,0.003804600371747212,0.009314903846153846,0.0021836518355018587,0.0036666473048327136,0.004100310496794872,0.008939302884615384
7,2.3675694119974584,2.339923057414342,0.13744871562815814,0.13568773234200743,0.08367068241827395,2.4903013094877586,0.1496836496836497,0.14102564102564102,0.08097074436430289,0.0033302354399008674,0.009415064102564102,0.001807003659386617,0.0027127744539962827,0.0035619491185897435,0.007092598157051282
8,2.3356002981334814,2.317541277541547,0.1413751753473008,0.13940520446096655,0.09293800304816535,2.487948943407108,0.152014652014652,0.14102564102564102,0.0849537037037037,0.00388204770755886,0.010583600427350428,0.001993966368494424,0.003034059886152416,0.003827999799679487,0.007374298878205128
9,2.308922741936042,2.27540704220201,0.15243619620797322,0.15055762081784388,0.10255661243935,2.4783940682044396,0.1652930402930403,0.15384615384615385,0.09281071181538074,0.0044822645600991326,0.011384882478632478,0.0024940462360594795,0.00406144720027881,0.004669971955128205,0.009474534254807692
10,2.2712433453386156,2.234260208987835,0.16544583465315174,0.16356877323420074,0.11455397706494781,2.474881875209319,0.17170329670329668,0.16025641025641027,0.09884259259259259,0.004704925650557621,0.010917467948717948,0.0029487468052973977,0.004983554542286246,0.005327273637820513,0.01068271734775641
