epoch,train_objective_loss,train_loss,train_balanced_accuracy,train_accuracy,train_macro_f1,val_loss,val_balanced_accuracy,val_accuracy,val_macro_f1,train_output_firing_rate,val_output_firing_rate,train_hidden1_firing_rate,val_hidden1_firing_rate
1,2.48490686536585,2.484225881924419,0.08731060606060607,0.08176100628930817,0.01981301518744354,2.484906855083647,0.08333333333333333,0.07738095238095238,0.011970534069981583,6.551362683438155e-05,0.0,7.997268900681342e-05,2.833775111607143e-05
2,2.483544923474454,2.481971483810393,0.09331605087419041,0.0880503144654088,0.031612891461788285,2.4845845926375616,0.08854166666666667,0.08333333333333333,0.021840958605664484,0.00029481132075471697,3.1001984126984125e-05,0.0001918064973139413,9.591238839285714e-05
3,2.4809500086482466,2.4777865474828884,0.11728476626732443,0.11320754716981132,0.07406098232711136,2.484241553715297,0.08092948717948718,0.07738095238095238,0.02628968253968254,0.0007970824598183089,0.0005270337301587301,0.0004793243088312369,0.00027102515811011906
4,2.4745177477910585,2.4645242066253408,0.14158226247615782,0.14255765199161424,0.11617824494880873,2.4817792233966647,0.07852564102564102,0.07738095238095238,0.036751973516679394,0.004520440251572327,0.003658234126984127,0.001197159165356394,0.0007084437779017857
5,2.4575635552156396,2.441132047641202,0.15608816684398077,0.16142557651991615,0.12315227389064849,2.477008478982108,0.11572802197802197,0.11904761904761904,0.05430703750031481,0.017907058001397625,0.010106646825396826,0.002546586330581761,0.0015204293387276785
6,2.4308052117969505,2.41243216726515,0.20417994255203556,0.20964360587002095,0.15071539664869416,2.4654665674482072,0.13238324175824176,0.13690476190476192,0.07431279307243684,0.04035639412997904,0.021515376984126984,0.004293573727397798,0.002623785109747024
7,2.4044245918841733,2.381467214920236,0.3346733205381461,0.3438155136268344,0.26523001713444966,2.4512948535737538,0.14531822344322345,0.15476190476190477,0.09814448836187965,0.05692042278127184,0.032459077380952384,0.006233391271947065,0.003860836937313988
8,2.367740247734438,2.338569001331769,0.3863861988498616,0.40041928721174,0.3018182992915816,2.443804911204747,0.18383699633699635,0.19642857142857142,0.15224542259802826,0.04357748078266946,0.025297619047619048,0.00835337129029088,0.00510588146391369
9,2.328870106543135,2.2945930542935864,0.4849614730065311,0.5031446540880503,0.4141589818449693,2.429392315092541,0.22802197802197802,0.24404761904761904,0.2061986521181001,0.04553197064989518,0.026506696428571428,0.011103664054310796,0.006806873139880952
10,2.2774484657391563,2.2418368807378806,0.5459149684077009,0.5660377358490566,0.47953322997862596,2.4123202164967856,0.23294413919413917,0.24404761904761904,0.21113359811177648,0.061342592592592594,0.038783482142857144,0.014278643786032495,0.008807591029575892
11,2.228922191655861,2.1963957025819854,0.588751135989508,0.6079664570230608,0.5155090817729892,2.3892976442972818,0.2714629120879121,0.2857142857142857,0.23982428127175523,0.0680249825296995,0.0500062003968254,0.01783186234768082,0.01114836193266369
12,2.184170589007172,2.1587794806722327,0.634760916156265,0.6519916142557652,0.5659370079095686,2.3750936076754616,0.29304029304029305,0.30952380952380953,0.25668706293706295,0.06362465059399022,0.049479166666666664,0.021396085151336477,0.013521830240885416
13,2.1530694036863633,2.1279402533917056,0.6657680133697575,0.6834381551362684,0.6023814168213087,2.3674721263703846,0.288404304029304,0.30357142857142855,0.248077328666248,0.06823244234800839,0.058159722222222224,0.023829941979494236,0.015212649390811012
14,2.1235495508341917,2.105326485084038,0.6860782076625099,0.7044025157232704,0.6303307142448742,2.3562738441285633,0.30551739926739924,0.32142857142857145,0.2675493559926726,0.07233796296296297,0.0629030257936508,0.02610909963803721,0.016693841843377976
15,2.1005140265578746,2.08452809281819,0.7267944963802521,0.7463312368972747,0.6801499217120538,2.353875444048927,0.33255112942612947,0.35119047619047616,0.30409699847040006,0.06882206498951782,0.059089781746031744,0.028379428311713837,0.018285842168898808
16,2.0811900727653905,2.064246050716696,0.7530525339028246,0.7735849056603774,0.7056167585690482,2.351328429721651,0.3308150183150183,0.35119047619047616,0.3017278490909399,0.06666011530398323,0.05679563492063492,0.030381944444444444,0.01965368361700149
17,2.0600994013140537,2.04594335466061,0.7838938072586328,0.8050314465408805,0.7336455750359514,2.337237517038981,0.3794261294261294,0.40476190476190477,0.34165099391022036,0.06533892382948987,0.055493551587301584,0.032370129471305034,0.021006266276041668
18,2.041509500339596,2.028055146305316,0.7956230179704017,0.8176100628930818,0.7435385339431257,2.3271794546218145,0.37095543345543347,0.39285714285714285,0.3333987978395873,0.06816692872117401,0.0597718253968254,0.03347272892917977,0.021796453566778274
19,2.0221373535052285,2.006885875945821,0.8056036381254404,0.8280922431865828,0.7572865970223694,2.3297555333092097,0.39133089133089133,0.4166666666666667,0.35272621008840027,0.0687456324248777,0.05791170634920635,0.03455319194673742,0.022595723470052082
20,2.000598583081483,1.9782602022278983,0.8609852719954465,0.8784067085953878,0.8560013805392384,2.3248409657251266,0.3672733516483517,0.39285714285714285,0.3399229173970501,0.0761377533193571,0.06569320436507936,0.035088689072327046,0.023103623163132442
21,1.9732676991876565,1.962547667371402,0.8728849880739417,0.8867924528301887,0.8793304630212934,2.3235158693222773,0.378731684981685,0.40476190476190477,0.3635208279429971,0.08683831236897274,0.07908606150793651,0.03551823837952044,0.023519970121837798
22,1.9546682819630365,1.9418866294484969,0.899335447336901,0.9035639412997903,0.9039515704132152,2.314213434855143,0.39271978021978016,0.4107142857142857,0.3943939708543496,0.08597571628232005,0.07930307539682539,0.0367091276860587,0.024321419852120534
23,1.9396834570906698,1.9297837518795982,0.9226632782592086,0.9224318658280922,0.9224106120638584,2.3049199921744212,0.400370115995116,0.4166666666666667,0.40833897956987947,0.08224143955276031,0.0744357638888889,0.038378061738404086,0.025491986955915178
24,1.925316541949658,1.9150715244141265,0.9145065286780404,0.9161425576519916,0.9162322322912922,2.2944769745781306,0.41123321123321127,0.42857142857142855,0.4139073480028765,0.0802869496855346,0.07350570436507936,0.03954655869202044,0.026333400181361606
25,1.9127356963587507,1.90365449637487,0.9336990770857051,0.9371069182389937,0.9352709279205532,2.28842256182716,0.39896978021978025,0.4226190476190476,0.38386271440169106,0.07930424528301887,0.07517981150793651,0.04063687434486373,0.02717953636532738
26,1.899009497660511,1.8905623938802403,0.9368859943351223,0.9412997903563941,0.9391715509568154,2.283890201931908,0.4260035103785104,0.44642857142857145,0.41894561703302285,0.07743710691823899,0.07217261904761904,0.04175354899600367,0.028027852376302082
27,1.889746408542497,1.882362930779687,0.9414023113514394,0.9433962264150944,0.9421560900593127,2.283203295298985,0.43155906593406596,0.44642857142857145,0.4252075089419724,0.07783018867924528,0.07211061507936507,0.04231092664930555,0.028481983003162202
28,1.8797792636123594,1.873442420419657,0.9561913014311271,0.9580712788259959,0.9575686754695854,2.2797085217067172,0.4278388278388278,0.44047619047619047,0.4205668098714636,0.0767928895877009,0.07139756944444445,0.04304731516968029,0.029068719773065476
29,1.8727603258576784,1.8673278970538445,0.9646848911747168,0.9643605870020965,0.9648294102800269,2.2753089723132907,0.44415827228327226,0.4583333333333333,0.4435367670701475,0.07691299790356394,0.07183159722222222,0.043797395014412994,0.029688880557105654
30,1.8650225850771058,1.8578985744552292,0.9750409958258796,0.9748427672955975,0.974920375011375,2.2741458415985107,0.46568605006105007,0.47619047619047616,0.46078197197959897,0.07538434661076171,0.06944444444444445,0.044492581605411426,0.030268351236979168
31,1.8562696647344146,1.8527629170527748,0.9731030113297555,0.9727463312368972,0.9736428449697944,2.2688957168942405,0.44896978021978023,0.4583333333333333,0.4456353015514611,0.07631245632424878,0.07139756944444445,0.04461401213639937,0.030465625581287202
32,1.8514828904369842,1.8461589278415065,0.9692270423375074,0.9685534591194969,0.9695664809460122,2.2616870403289795,0.453731684981685,0.4642857142857143,0.4483337960155815,0.07600672606568833,0.07375372023809523,0.045078621470453356,0.030853271484375
33,1.8447239393958006,1.8414469677447274,0.9679598986285033,0.9685534591194969,0.9688752882526325,2.2593072255452475,0.46568605006105007,0.47619047619047616,0.45777967472820413,0.07548261705101328,0.0746217757936508,0.04579594450176887,0.031430199032738096
34,1.8396552916092943,1.8352593016074639,0.9705687239117472,0.9727463312368972,0.9720856417609959,2.2628866717928933,0.462026862026862,0.47619047619047616,0.45675102320107025,0.07398672257162824,0.06987847222222222,0.04675625655136268,0.03214917864118304
35,1.8337661550229951,1.8307123044251896,0.9725067084078712,0.9748427672955975,0.973433446644981,2.2602703344254267,0.4496642246642247,0.4642857142857143,0.44548128276072174,0.07443439902166317,0.07211061507936507,0.04706066459479822,0.03239513578869048
36,1.8301038364694304,1.82703155491587,0.9744446929039952,0.9769392033542977,0.9759942702602343,2.2541335196722123,0.43845390720390715,0.4523809523809524,0.4317851892821665,0.07595213137665968,0.07533482142857142,0.0471989853577044,0.032559349423363096
37,1.8259523134811368,1.8221943795805957,0.9705687239117472,0.9727463312368972,0.9721177771342484,2.2571834269024076,0.46856303418803424,0.48214285714285715,0.45812609098940665,0.07531883298392732,0.07307167658730158,0.04767331937074162,0.03297242664155506
38,1.8203422575876649,1.8155745380329635,0.9725067084078712,0.9748427672955975,0.9740208181867902,2.259903317406064,0.4577991452991452,0.47023809523809523,0.4507121514916137,0.07465277777777778,0.07229662698412699,0.04834432222058438,0.03345489501953125
39,1.814769206556884,1.813363765270705,0.9808549493142517,0.9811320754716981,0.9814327671844012,2.256998311905634,0.46867368742368737,0.48214285714285715,0.4631878038329651,0.07369191125087352,0.06994047619047619,0.04908736446868449,0.033985682896205356
40,1.8122216563054852,1.8085945702198916,0.9827929338103757,0.9832285115303984,0.9832200039458359,2.25263398034232,0.4895070207570207,0.5059523809523809,0.48571287399300306,0.07415050663871418,0.07130456349206349,0.049175782273650416,0.034136817568824404
41,1.8082272776517727,1.8059327437442803,0.9737738521168754,0.9748427672955975,0.9750996260161786,2.2449183009919667,0.4663804945054945,0.48214285714285715,0.46272244940769336,0.07491483228511531,0.07511780753968254,0.04907789570230608,0.03410266694568452
