epoch,train_objective_loss,train_loss,train_balanced_accuracy,train_accuracy,train_macro_f1,val_loss,val_balanced_accuracy,val_accuracy,val_macro_f1,train_output_firing_rate,val_output_firing_rate,train_hidden1_firing_rate,val_hidden1_firing_rate
1,2.4849066734313965,2.4849066734313965,0.08333333333333333,0.0762081784386617,0.01180195739781232,2.4871974908388577,0.08333333333333333,0.07051282051282051,0.010978043912175649,0.0,0.00010016025641025641,7.57834282063197e-05,0.00030048076923076925
2,2.48515541225561,2.471545816797306,0.08470217355234777,0.07806691449814127,0.017984330484330485,2.5379572220337696,0.08333333333333333,0.07051282051282051,0.011111111111111112,0.00016457558859975217,0.0013688568376068375,0.00034624404623605947,0.0009656074719551282
3,2.46077902432268,2.421779642317818,0.09084121453459433,0.08550185873605948,0.03339212228101117,2.6549191719446426,0.10897435897435898,0.09615384615384616,0.044791666666666674,0.00196522614622057,0.006076388888888889,0.0010813886791356878,0.002350636017628205
4,2.393833554810308,2.3380062456024624,0.1102670558245471,0.10594795539033457,0.055397241265697665,2.812611084717971,0.10139860139860139,0.08974358974358974,0.040986790986790984,0.006863770136307311,0.015625,0.002194542867100372,0.004400791266025641
5,2.312979278068117,2.230095926270609,0.16533312216239046,0.1654275092936803,0.11428514182250153,2.681567736161061,0.13066100566100566,0.12179487179487179,0.06178658027181775,0.010387623915737299,0.022402510683760684,0.002936040601765799,0.005624624399038462
6,2.2349229975703926,2.16061054197829,0.19501647887536389,0.1970260223048327,0.1440411180348107,2.584142892788618,0.1652097902097902,0.16025641025641027,0.09320987654320988,0.01096847893432466,0.02283653846153846,0.0034887604553903344,0.006533891726762821
7,2.1297266820106366,2.0641521095786395,0.24242066093698866,0.24721189591078066,0.20675825825283023,2.426975580362173,0.1663281163281163,0.16666666666666666,0.11542257800596188,0.01249806381660471,0.02487313034188034,0.004427204344795539,0.008133325821314102
8,2.0419031625343522,1.9277192779633192,0.278823849393874,0.2843866171003718,0.25117986616274246,2.356244038312863,0.21520979020979022,0.21794871794871795,0.15556956868455726,0.01647692069392813,0.030114850427350428,0.005872081203531598,0.010485526842948718
9,1.8575505696264785,1.7437199043961706,0.3755458121558836,0.3754646840148699,0.3591586241231657,2.10871217189691,0.29273781773781776,0.30128205128205127,0.25588135929540307,0.026854863692688972,0.045405982905982904,0.007866955157992565,0.013527894631410256
10,1.725782673155065,1.6238026907009706,0.42960525421841855,0.43308550185873607,0.4054441153207938,2.1255696431184425,0.2926545676545677,0.3076923076923077,0.27756119900447773,0.036942379182156135,0.05892761752136752,0.009943058056459108,0.016712677784455128
11,1.5844049622135092,1.4795297831850867,0.47570332851743263,0.48141263940520446,0.4468137000912608,2.0718464912512364,0.3918775668775669,0.41025641025641024,0.3565207685395007,0.03481257744733581,0.052884615384615384,0.011852618930065055,0.019554725060096152
12,1.4625265314676505,1.3470014187483097,0.5448740403255289,0.5520446096654275,0.5244924063483719,1.9894608687131832,0.37624320124320126,0.3974358974358974,0.3583229152442707,0.033157140644361836,0.04657451923076923,0.01381708875464684,0.022600222856570512
13,1.3048966196833047,1.1711724300809951,0.6018991145776552,0.6133828996282528,0.5946112743756012,1.7872172716336372,0.4458957708957709,0.47435897435897434,0.4440776299153959,0.034299488847583645,0.044103899572649576,0.015863241316217472,0.025551820412660256
14,1.151681667810036,1.0802065882984146,0.6251525808482735,0.637546468401487,0.6177855516672586,1.6862505093598976,0.47719225219225225,0.5,0.45673162922388927,0.039866016109045846,0.04837740384615385,0.01835683375929368,0.02905586438301282
15,1.0607985953859238,0.9723668215886367,0.6583202388963475,0.6728624535315985,0.6442881829840047,1.731087082471603,0.46397491397491386,0.48717948717948717,0.4437558591890433,0.04884022614622057,0.05959535256410257,0.020575881447490705,0.03224377754407051
16,0.9354714496428196,0.873652322363233,0.7043895830089891,0.7211895910780669,0.6859686199107654,1.7684159798499866,0.49932844932844933,0.5256410256410257,0.47391700810395876,0.052935254027261465,0.06603899572649573,0.022902478072723047,0.03547394581330128
17,0.8563299702002657,0.785434788930815,0.7326400630815462,0.7490706319702602,0.7115489381643642,1.59556166942303,0.4941946941946942,0.5192307692307693,0.47220253657280636,0.04875309789343247,0.05625667735042735,0.02507977680645911,0.038301908052884616
18,0.7676329497511059,0.6752227775226295,0.7769646786555356,0.7899628252788105,0.7706555262254552,1.6117806159532988,0.5240537240537241,0.5512820512820513,0.5005086880306179,0.050398853779429986,0.056824252136752136,0.027139996950511152,0.04114865034054487
