epoch,train_objective_loss,train_loss,train_balanced_accuracy,train_accuracy,train_macro_f1,val_loss,val_balanced_accuracy,val_accuracy,val_macro_f1,train_output_firing_rate,val_output_firing_rate,train_hidden1_firing_rate,val_hidden1_firing_rate
1,2.4849066734313965,2.4849066734313965,0.08333333333333333,0.0762081784386617,0.01180195739781232,2.484906716224475,0.08333333333333333,0.07051282051282051,0.010978043912175649,0.0,0.0,1.3840685989776952e-05,0.00014241536458333334
2,2.4849066734313965,2.4776678812104973,0.08673469387755102,0.07992565055762081,0.018378813108143315,2.4736105173062057,0.08974358974358974,0.07692307692307693,0.022222222222222223,5.808550185873606e-05,0.000734508547008547,0.0001327344476068773,0.0004898462540064103
3,2.464815272717671,2.4054793691103344,0.11394557823129252,0.10966542750929369,0.055529604485425745,2.494962845093165,0.1217948717948718,0.10897435897435898,0.04793650793650794,0.0015005421313506815,0.005208333333333333,0.0006246460414730484,0.0015188363882211538
4,2.364772829424493,2.252030267148213,0.14326432568592848,0.1412639405204461,0.08742713000408399,2.532605696947147,0.15817515817515818,0.14743589743589744,0.07983228801574126,0.011704228624535316,0.023404113247863248,0.0019619739631737917,0.003908597506009615
5,2.2283271732826657,2.141557135989675,0.198799568607931,0.20074349442379183,0.14658208397634834,2.4938367635775833,0.19303474303474302,0.1858974358974359,0.09572668431891733,0.023282605328376702,0.042534722222222224,0.0031393398582713755,0.005864070012019231
6,2.1202000756246004,1.9905601212526343,0.2620325632960347,0.26579925650557623,0.22432622932622934,2.2971534178807187,0.24428626928626926,0.24358974358974358,0.1728247078900583,0.023573032837670385,0.04146634615384615,0.0036110576643819704,0.006726387219551282
7,1.967649069417365,1.882764589387688,0.31529698120847544,0.3215613382899628,0.28150631461684295,2.2613564821390004,0.2727133977133977,0.28205128205128205,0.21253858024691355,0.020223435563816606,0.03428819444444445,0.004407918143006505,0.008157583383413462
8,1.8457519263583044,1.7134921914139645,0.3730452236115269,0.38104089219330856,0.3492507230805632,2.110754893376277,0.338983238983239,0.358974358974359,0.30163967281539433,0.02154972118959108,0.033687232905982904,0.00557734266089684,0.010062975761217948
9,1.6726838478811612,1.5417275641487433,0.4470612554575278,0.45353159851301117,0.42824115535887647,1.9630128634281647,0.3664502164502164,0.391025641025641,0.3219188023728353,0.028297320322180918,0.04246794871794872,0.00727316703938197,0.012682792467948718
10,1.500898713959194,1.3458063128269295,0.5176227853860228,0.5260223048327137,0.5048162613865927,1.7602461454195855,0.41144966144966144,0.4358974358974359,0.3857388539349247,0.03586779739776952,0.051048344017094016,0.009349723730831785,0.015744722806490384
11,1.3131298491502783,1.1531518325486592,0.590253160511884,0.6003717472118959,0.564382301483353,1.7833377581376295,0.4088494838494839,0.4358974358974359,0.388556697763202,0.04946948574969021,0.06957799145299146,0.012006681647885688,0.019629845252403848
12,1.1343488666647872,0.9991062507310321,0.6449212538558585,0.6561338289962825,0.6213854121784456,1.7377246618270874,0.46772394272394274,0.4935897435897436,0.4448811273546158,0.05197684324659232,0.06981169871794872,0.014453987206668215,0.023158146784855768
13,0.9720550549517777,0.8631016082480051,0.6898532117374598,0.7044609665427509,0.6739943719838295,1.688204505504706,0.47504995004995004,0.5,0.45382095161894354,0.048143200123915736,0.061565170940170943,0.016702985231761152,0.026480650290464744
14,0.8279772784187005,0.7646177176206085,0.7450421888099873,0.758364312267658,0.7414652365881201,1.759654197937403,0.5334887334887336,0.5641025641025641,0.5275309407555785,0.049769594175960344,0.059895833333333336,0.019047506679832713,0.029749161157852564
15,0.7188733780694274,0.6221530153848868,0.7941425787659991,0.7992565055762082,0.7961559363446078,1.5619161740327492,0.5566190753690754,0.5769230769230769,0.5639200742636928,0.05648815055762082,0.06714075854700854,0.020590402822955392,0.03164125100160257
16,0.6063654624396541,0.5571425951546453,0.8126111436112922,0.8122676579925651,0.8137008100489839,1.8402367463478675,0.5121780996780997,0.5128205128205128,0.4991506017576661,0.06060254027261462,0.07124732905982906,0.021944521085037173,0.033402663010817304
