epoch,train_loss,train_balanced_accuracy,val_loss,val_balanced_accuracy,val_accuracy,val_macro_f1
1,15.489605691880245,0.1488948916324562,7.66126012802124,0.20085978835978838,0.19047619047619047,0.1386209143528433
2,5.870434743812285,0.30546934049815405,4.2298383712768555,0.28644179894179894,0.30158730158730157,0.2420067140097613
3,3.226777785000826,0.4175118366747143,3.7082760334014893,0.3323773448773449,0.3253968253968254,0.29472015896501025
4,2.3503642131457436,0.48502121626169886,3.8972151279449463,0.30506253006253004,0.30158730158730157,0.2906548119648806
5,1.6050712528819677,0.6173220452097342,3.7510221004486084,0.3500360750360751,0.36507936507936506,0.33834709599007207
6,1.4509375544710537,0.653765382415553,3.1469006538391113,0.39240019240019247,0.3968253968253968,0.3794138269138269
7,1.0797126299337758,0.6983128057090084,2.9882171154022217,0.37252284752284753,0.36507936507936506,0.3380129055010364
8,0.9033893771508065,0.7361727256470404,3.134859323501587,0.36293290043290044,0.35714285714285715,0.33004348827525476
9,0.7662154398153243,0.7553499026081538,2.984898805618286,0.3397186147186147,0.3492063492063492,0.3159277316971883
10,0.6751880083560123,0.7786224200132582,2.867074966430664,0.3663059163059163,0.36507936507936506,0.3483499114691065
11,0.5995900294456548,0.796059758326065,2.823474645614624,0.3996392496392496,0.40476190476190477,0.380655410312273
12,0.5254872115056404,0.8218356498120469,2.811213731765747,0.3761604136604137,0.38095238095238093,0.3646125455012923
13,0.47615906888564563,0.8303004655168246,2.817034959793091,0.38701298701298703,0.3888888888888889,0.37252443104997285
14,0.43697690291782254,0.8528440788559025,2.852426052093506,0.3893217893217893,0.3888888888888889,0.36956078084174065
15,0.40121146020913906,0.8626108503443723,2.843528985977173,0.3788059163059163,0.38095238095238093,0.3720929397399985
16,0.36062135953911406,0.8808597103377767,2.8675880432128906,0.37186147186147184,0.373015873015873,0.3633550339496631
17,0.32742482386593563,0.9045862638991019,2.7647058963775635,0.3996392496392496,0.40476190476190477,0.38800674228305804
18,0.3055165158183973,0.9137362909184391,2.743698835372925,0.41911976911976906,0.42063492063492064,0.4129600048961673
19,0.2798544314149735,0.9136341667354326,2.804054021835327,0.41911976911976906,0.42063492063492064,0.4134450241880583
20,0.267809941620917,0.9188085898950619,2.794250011444092,0.41911976911976906,0.42063492063492064,0.4126412172851801
21,0.25006768127932194,0.9277052573304796,2.7797067165374756,0.38773448773448776,0.3968253968253968,0.3785090396932502
22,0.23517370585627892,0.936162660142721,2.779031276702881,0.41911976911976906,0.42063492063492064,0.4140659628469226
23,0.22380917315433851,0.9329575319375928,2.7676405906677246,0.41911976911976906,0.42063492063492064,0.413432025061282
24,0.21276229268609964,0.9465116663705224,2.771172046661377,0.41415945165945156,0.42063492063492064,0.404462148788662
25,0.20319226019969291,0.9496272032910907,2.8436427116394043,0.4260642135642136,0.42857142857142855,0.4114879676708882
26,0.1928696945027517,0.9544663184243235,2.725431442260742,0.4098304473304473,0.42063492063492064,0.3998444640125542
27,0.18510612968528536,0.9561543862090894,2.748509645462036,0.4309944684944685,0.4365079365079365,0.4260231464823829
28,0.1776948271643069,0.9595524156487856,2.777952194213867,0.4217352092352092,0.42857142857142855,0.4170974490479135
29,0.17081503700881734,0.9595232984813036,2.7476229667663574,0.4217352092352092,0.42857142857142855,0.41643129259228334
30,0.16306146649762399,0.9576714466294517,2.8411643505096436,0.4217352092352092,0.42857142857142855,0.41727402057893936
31,0.1566753228950008,0.9611572854094081,2.805328369140625,0.4217352092352092,0.42857142857142855,0.41824115017239816
32,0.15163808183908054,0.9611572854094081,2.7629663944244385,0.4203463203463203,0.42857142857142855,0.41952300217805066
33,0.14672629518527378,0.9627296124534332,2.7711634635925293,0.41479076479076477,0.42063492063492064,0.4091491675935735
34,0.14067314863974378,0.9671538956075553,2.8259100914001465,0.40090187590187587,0.40476190476190477,0.39523570111805406
35,0.13645624488643443,0.9671538956075553,2.8006927967071533,0.42669552669552663,0.42857142857142855,0.4242986669403975
36,0.13292607491941746,0.9654177844964441,2.772678852081299,0.43225108225108216,0.4365079365079365,0.4339872196605595
37,0.1298232447105923,0.9687262226515805,2.7884490489959717,0.42530663780663774,0.42857142857142855,0.42440837964407324
38,0.125494502459151,0.9718685052056276,2.805846691131592,0.4273268398268398,0.42857142857142855,0.4185121682839736
39,0.12351499962109092,0.9735024921337322,2.8011841773986816,0.4328823953823953,0.4365079365079365,0.4293641667969625
40,0.11954353285533426,0.9735024921337322,2.759835958480835,0.44121572871572873,0.4444444444444444,0.4333604351507165
41,0.11528038507946183,0.9735024921337322,2.790280818939209,0.4203463203463203,0.42857142857142855,0.4174251787609631
42,0.11184326145740262,0.9750748191777574,2.8069074153900146,0.4372113997113996,0.4365079365079365,0.4345433216021451
43,0.10879646434020668,0.9766773832803214,2.785428524017334,0.42530663780663774,0.42857142857142855,0.42458282458282465
44,0.10579362675778427,0.9809681194258962,2.7996604442596436,0.4203463203463203,0.42857142857142855,0.41845963812875575
45,0.10296663053320936,0.9826021063540008,2.816707134246826,0.4372113997113997,0.4365079365079365,0.43877612583494935
46,0.10066301064011152,0.9826021063540008,2.8357748985290527,0.4447871572871573,0.4444444444444444,0.4451623980857851
47,0.09774621584406203,0.9826021063540008,2.7963991165161133,0.4447871572871573,0.4444444444444444,0.444677389267443
48,0.09601542908897089,0.9826021063540008,2.8066418170928955,0.45236291486291486,0.4523809523809524,0.45191719424175564
49,0.09390366957130203,0.9826021063540008,2.819049596786499,0.4372113997113997,0.4365079365079365,0.43709130375797045
50,0.09243034707340644,0.9826021063540008,2.838125228881836,0.4447871572871573,0.4444444444444444,0.444677389267443
51,0.09110418668661183,0.9826021063540008,2.8498270511627197,0.4447871572871573,0.4444444444444444,0.4451623980857851
52,0.08827109060373652,0.9826021063540008,2.8550546169281006,0.4447871572871573,0.4444444444444444,0.444677389267443
53,0.08721151924892465,0.9826021063540008,2.836012601852417,0.45173160173160176,0.4523809523809524,0.45417597898622564
54,0.08545156941459019,0.9852902783970117,2.864570379257202,0.4517316017316017,0.4523809523809524,0.4542478484541303
55,0.083946147584156,0.9852902783970117,2.898639678955078,0.4447871572871573,0.4444444444444444,0.4445969920641435
56,0.08172078296003571,0.9852902783970117,2.873365879058838,0.46625180375180375,0.46825396825396826,0.4712620197140321
57,0.08056018156562123,0.9852902783970117,2.891094923019409,0.4517316017316017,0.4523809523809524,0.4541978071211941
58,0.07953220643039004,0.9852902783970117,2.9138693809509277,0.4517316017316017,0.4523809523809524,0.4543750604234475
59,0.07768163565873279,0.9852902783970117,2.8879809379577637,0.46625180375180375,0.46825396825396826,0.47098112724298674
60,0.07641610599374607,0.9852902783970117,2.961817502975464,0.44244227994227986,0.4523809523809524,0.43623112998112995
61,0.0747968605983996,0.9852902783970117,2.961501121520996,0.44244227994227997,0.4523809523809524,0.4387278292576405
62,0.07391191098242741,0.9852902783970117,2.9355406761169434,0.45434704184704183,0.4603174603174603,0.4564442575923484
63,0.0726906829441476,0.9868928424995757,3.011597156524658,0.46129148629148625,0.46825396825396826,0.4621116288511175
64,0.0712859932968005,0.9868928424995757,3.025505781173706,0.46625180375180375,0.46825396825396826,0.46989535125177534
65,0.07041144701884659,0.9868928424995757,2.9846203327178955,0.46129148629148625,0.46825396825396826,0.46290867131482666
66,0.06938872374145381,0.9868928424995757,2.9879307746887207,0.46129148629148625,0.46825396825396826,0.46290867131482666
67,0.06876771169972706,0.9868928424995757,3.02113676071167,0.4731962481962482,0.47619047619047616,0.4796498578931416
68,0.06761080647294575,0.9868928424995757,2.976443290710449,0.4612914862914863,0.46825396825396826,0.4655108196613615
69,0.06682846266231315,0.9868928424995757,3.0099854469299316,0.46129148629148625,0.46825396825396826,0.46290867131482666
70,0.06605203274041158,0.9868928424995757,3.0347931385040283,0.47319624819624817,0.47619047619047616,0.4770587187982074
71,0.06523083496627216,0.9868928424995757,3.0468926429748535,0.45434704184704183,0.4603174603174603,0.456591532249427
72,0.06422985929886774,0.9868928424995757,3.0502841472625732,0.47319624819624817,0.47619047619047616,0.4770587187982074
73,0.06335205650165446,0.9868928424995757,3.0392353534698486,0.4731962481962482,0.47619047619047616,0.4801220868136464
74,0.06260470382984656,0.9868928424995757,3.0643515586853027,0.46625180375180375,0.46825396825396826,0.47059430507572914
75,0.06245332666498043,0.9868928424995757,3.1203229427337646,0.46625180375180375,0.46825396825396826,0.47059430507572914
76,0.06156894604382129,0.9868928424995757,3.115842342376709,0.47319624819624817,0.47619047619047616,0.4761793897938784
77,0.06110264875456409,0.9868928424995757,3.123002529144287,0.47319624819624817,0.47619047619047616,0.47758933664183917
78,0.060306660856622014,0.9868928424995757,3.1644721031188965,0.47319624819624817,0.47619047619047616,0.4761793897938784
79,0.059688110691583404,0.9868928424995757,3.1789867877960205,0.46625180375180375,0.46825396825396826,0.47141711380294965
80,0.05935242647712284,0.9868928424995757,3.1738719940185547,0.45930735930735933,0.4603174603174603,0.46515697733447986
81,0.05847164022891739,0.9868928424995757,3.1936707496643066,0.45930735930735933,0.4603174603174603,0.46400128124132595
82,0.05822255489337875,0.9868928424995757,3.1680352687835693,0.46625180375180375,0.46825396825396826,0.4711878836886621
83,0.05732919573270926,0.9868928424995757,3.177319288253784,0.46625180375180375,0.46825396825396826,0.4696661211374878
84,0.05667046922388873,0.9868928424995757,3.19598650932312,0.45930735930735933,0.4603174603174603,0.46363521478330555
85,0.0561763578689242,0.9868928424995757,3.2095324993133545,0.45930735930735933,0.4603174603174603,0.46329920553925025
86,0.05598173099417695,0.9868928424995757,3.2074668407440186,0.45930735930735933,0.4603174603174603,0.4658615582473941
87,0.055514106510941214,0.9868928424995757,3.2134265899658203,0.45930735930735933,0.4603174603174603,0.46544075725188044
88,0.05506113961839122,0.9868928424995757,3.205613613128662,0.45930735930735933,0.4603174603174603,0.46474916552315926
89,0.05466144229325493,0.9868928424995757,3.2450904846191406,0.45930735930735933,0.4603174603174603,0.46573189926451364
90,0.054370693554668954,0.9868928424995757,3.2705295085906982,0.45930735930735933,0.4603174603174603,0.46607041371940744
91,0.05393990116408688,0.9868928424995757,3.2339274883270264,0.45930735930735933,0.4603174603174603,0.4656496127238938
92,0.053770026906991376,0.9868928424995757,3.261462926864624,0.45236291486291486,0.4523809523809524,0.4564407242367768
93,0.05357052320806813,0.988465169543601,3.265212297439575,0.45930735930735933,0.4603174603174603,0.46607041371940744
94,0.05331748926598521,0.988465169543601,3.2591183185577393,0.45236291486291486,0.4523809523809524,0.45738422518027777
95,0.0529683867466224,0.988465169543601,3.277637004852295,0.45930735930735933,0.4603174603174603,0.4630843494287891
96,0.052648681416312515,0.988465169543601,3.254978656768799,0.46625180375180375,0.46825396825396826,0.47195540212337117
97,0.052220759634409426,0.988465169543601,3.2827868461608887,0.46625180375180375,0.46825396825396826,0.47195540212337117
98,0.05183785347181425,0.988465169543601,3.300203800201416,0.46625180375180375,0.46825396825396826,0.4727140389114197
99,0.05152936508677092,0.988465169543601,3.29325795173645,0.46625180375180375,0.46825396825396826,0.47500663188483455
100,0.05125832088971302,0.988465169543601,3.2875308990478516,0.4593073593073593,0.4603174603174603,0.4673084966972912
