epoch,train_loss,train_balanced_accuracy,val_loss,val_balanced_accuracy,val_accuracy,val_macro_f1
1,14.131340204951275,0.15674691023969903,10.846622467041016,0.14594155844155843,0.14285714285714285,0.11650531173486696
2,8.022530262728772,0.32673412892519055,6.5485029220581055,0.26495310245310244,0.2619047619047619,0.24304501465043746
3,3.301132754081293,0.4843089590468547,4.592790603637695,0.3032227032227032,0.31746031746031744,0.2952528346362196
4,2.1188224646392664,0.5634641374375525,4.224860191345215,0.38321308321308317,0.3888888888888889,0.38086230218583167
5,1.3671225717679154,0.6899727866685654,3.9434211254119873,0.3917087542087541,0.3888888888888889,0.3730852773389142
6,1.1939760920513107,0.7288126347205566,3.9325003623962402,0.41178451178451175,0.4126984126984127,0.4069633075163386
7,0.9595030556447329,0.751150968968843,3.4518651962280273,0.40817700817700814,0.42063492063492064,0.4108741252422266
8,0.7905653662299946,0.7793324679189251,3.555492401123047,0.43826960076960075,0.4444444444444444,0.4386313310162415
9,0.6673394688845912,0.7990452261267021,3.4747354984283447,0.4274891774891774,0.42857142857142855,0.4321629997259288
10,0.5319569881319384,0.8247929208171486,3.4046218395233154,0.4287457912457912,0.42857142857142855,0.4353143470580911
11,0.48114697488983404,0.8407269930048757,3.24462628364563,0.44583934583934576,0.4523809523809524,0.44103078382969696
12,0.39557937551898925,0.873827006216615,3.3312621116638184,0.44137806637806626,0.4444444444444444,0.4403985507246377
13,0.3462363118353891,0.892906552647902,3.374088764190674,0.42483766233766224,0.42857142857142855,0.42732810103138097
14,0.30544382800538855,0.8988964026141207,3.338109254837036,0.4192821067821067,0.42063492063492064,0.4190146542633419
15,0.26672793578568094,0.9204451612214717,3.3769443035125732,0.43119288119288113,0.4365079365079365,0.427641936158566
16,0.2440248710614679,0.9305152532689515,3.391278028488159,0.46019119769119765,0.46825396825396826,0.45924695378356706
17,0.2223811864647726,0.9386408468112117,3.4618020057678223,0.43178210678210677,0.4365079365079365,0.4269015937589546
18,0.19133433643183487,0.9476911285129006,3.4209446907043457,0.44537638287638287,0.4523809523809524,0.44327031346482154
19,0.1767351363694196,0.9529421955714502,3.417104482650757,0.4575757575757575,0.4603174603174603,0.45616410208061753
20,0.16673208072961096,0.9523404122305804,3.3812029361724854,0.4497053872053873,0.4523809523809524,0.44723835103092074
21,0.1536422667322799,0.9591720836455853,3.369964122772217,0.4433922558922559,0.4444444444444444,0.4409459265322046
22,0.14891849814717,0.9608060705736898,3.336338758468628,0.4711700336700337,0.47619047619047616,0.47325928457507405
23,0.1395036698721362,0.9641447457873652,3.373196840286255,0.46422558922558926,0.46825396825396826,0.46588368561599053
24,0.1353286580405424,0.9657787327154698,3.3907060623168945,0.46422558922558926,0.46825396825396826,0.46513896893153867
25,0.12947824470403888,0.9673510597594949,3.388852119445801,0.4711700336700337,0.47619047619047616,0.47316040012954724
26,0.12284051986626011,0.9705259509060841,3.3902125358581543,0.46422558922558926,0.46825396825396826,0.46478507035109545
27,0.11853318619133067,0.9705259509060841,3.418034553527832,0.46422558922558926,0.46825396825396826,0.462563211355781
28,0.11640224807131105,0.9705561879646231,3.4360191822052,0.4635942760942761,0.46825396825396826,0.4591064028564029
29,0.11141144615083472,0.9737310791112123,3.4266037940979004,0.4873737373737373,0.49206349206349204,0.489785326472633
30,0.10799218662942338,0.9753034061552374,3.4301726818084717,0.4797979797979797,0.48412698412698413,0.4765985287650442
31,0.10441816653318947,0.9785399571859061,3.4409244060516357,0.47348484848484845,0.47619047619047616,0.47342092095609306
32,0.10198040224496346,0.9801739441140107,3.473449468612671,0.466540404040404,0.46825396825396826,0.4661831722068632
33,0.09920373814190112,0.9801739441140107,3.4947750568389893,0.4804292929292929,0.48412698412698413,0.4803416318241723
34,0.09636505766933633,0.9801739441140107,3.457305431365967,0.4804292929292929,0.48412698412698413,0.4803416318241723
35,0.0951194397258779,0.9801739441140107,3.5026962757110596,0.466540404040404,0.46825396825396826,0.46519506976685515
36,0.09203216759247541,0.9801739441140107,3.521693706512451,0.45265151515151514,0.4523809523809524,0.45142603178729074
37,0.09072154976440379,0.9801739441140107,3.512315273284912,0.466540404040404,0.46825396825396826,0.4663561436281578
38,0.08838882943272283,0.9801739441140107,3.518533229827881,0.48274410774410775,0.48412698412698413,0.48408871320283264
39,0.08611307855496718,0.9820257959658626,3.526127815246582,0.47348484848484845,0.47619047619047616,0.4753370816925804
