epoch,train_loss,train_balanced_accuracy,val_loss,val_balanced_accuracy,val_accuracy,val_macro_f1
1,16.482598207903813,0.11626200404211395,10.175992012023926,0.18168590668590667,0.18253968253968253,0.11110611965160021
2,8.049718202699276,0.23169293865210439,6.197278022766113,0.2371452621452622,0.23809523809523808,0.2177659387394002
3,4.405113345374339,0.3765956973216082,4.382126331329346,0.3272546897546898,0.3333333333333333,0.30987024882905884
4,2.854614248374243,0.5140079687750062,3.865530014038086,0.3617183742183743,0.373015873015873,0.3467356745994517
5,2.130331948784255,0.5590042368177475,3.47259521484375,0.371494708994709,0.38095238095238093,0.34671598396536324
6,1.586809591048761,0.6379134858148096,3.629492998123169,0.3748015873015873,0.373015873015873,0.34286549683061396
7,1.3923816760928207,0.672582174779472,3.6141088008880615,0.3482503607503607,0.3492063492063492,0.3208209543539557
8,1.1466575448566378,0.7188284865978409,3.0716652870178223,0.42142857142857143,0.42063492063492064,0.38382352455578994
9,1.0241550802158612,0.7320277604077786,2.7964255809783936,0.4482864357864358,0.4523809523809524,0.4184416715146766
10,0.9500607186463532,0.7308438386339583,2.7863783836364746,0.4368386243386244,0.4365079365079365,0.40283482149471855
11,0.8600388783801238,0.7577800007084,2.9666714668273926,0.4282106782106782,0.42857142857142855,0.38558218618032164
12,0.7705837645136756,0.7556632013114805,2.9942944049835205,0.40737734487734484,0.40476190476190477,0.3600658227371109
13,0.679868361625737,0.804756702541601,2.7472615242004395,0.43317099567099565,0.42857142857142855,0.40619405525965396
14,0.6014261162629841,0.8050215000807682,2.841446876525879,0.44908008658008663,0.4444444444444444,0.4185109237740816
15,0.5733742895512081,0.81711002720107,2.8723175525665283,0.4123376623376624,0.40476190476190477,0.38211799380530026
16,0.5077352225267538,0.8234869410757611,2.820722818374634,0.4388588263588264,0.4365079365079365,0.4030623774902951
17,0.48754095397697256,0.8214636949552082,2.79410719871521,0.4268578643578644,0.42063492063492064,0.39730960996945647
18,0.4504438759743039,0.8392140008703445,2.68998384475708,0.4835016835016835,0.47619047619047616,0.46021848098507134
19,0.420502875019474,0.846381515628171,2.7636983394622803,0.4361171236171237,0.42857142857142855,0.40629372251764223
