epoch,train_loss,train_balanced_accuracy,val_loss,val_balanced_accuracy,val_accuracy,val_macro_f1
1,20.540705493723465,0.12124800026132776,12.75753402709961,0.17397787397787398,0.15873015873015872,0.10780531716771145
2,10.61278059396399,0.23317149335037168,6.819457530975342,0.22044252044252044,0.21428571428571427,0.20053311835011933
3,4.288530945572713,0.363213091714309,5.738410472869873,0.22338263588263588,0.23015873015873015,0.21106868154482117
4,2.9700706070753875,0.4928137180355892,4.735385417938232,0.2993386243386244,0.29365079365079366,0.28476079320854303
5,2.0084243419863888,0.5972988964878279,3.76603102684021,0.3351190476190476,0.3412698412698413,0.30763786133351345
6,1.3554528246853315,0.6787503238758936,3.416266679763794,0.34642857142857136,0.3492063492063492,0.325297044047044
7,1.1693294971617076,0.7136429366724261,3.6466784477233887,0.34309163059163056,0.3253968253968254,0.339984400175396
8,0.9918806425675673,0.7447018115808245,3.2978549003601074,0.38670634920634916,0.3888888888888889,0.3667829094502523
9,0.7668848178267684,0.7878482502057115,2.8848588466644287,0.42838504088504087,0.4444444444444444,0.4135454875172617
10,0.701147869306259,0.7734945897191774,3.000089406967163,0.38859427609427616,0.38095238095238093,0.3769550492457343
11,0.5172674171177738,0.8184064098373541,3.0885183811187744,0.44990981240981237,0.4444444444444444,0.444478013722865
12,0.49879730506936365,0.8447961381982795,2.8489701747894287,0.45728114478114484,0.4603174603174603,0.4514477972305966
13,0.3564614714115294,0.8875802821423352,3.0664331912994385,0.4506734006734007,0.4444444444444444,0.443971136811021
14,0.3107836933841804,0.8925836761559985,3.017629861831665,0.4364478114478115,0.4365079365079365,0.4309986946762309
15,0.26681932730026375,0.9200546815602743,3.09478497505188,0.42117003367003364,0.42063492063492064,0.41751889414932886
16,0.2283920719578426,0.927600822431842,2.9871463775634766,0.4447811447811448,0.4444444444444444,0.43837696321391967
17,0.19320396884070412,0.9416934656171599,2.8491756916046143,0.47659932659932663,0.48412698412698413,0.47549890661830246
18,0.16038336826683938,0.9530925672962299,3.083373546600342,0.4452861952861953,0.4444444444444444,0.44068774679855816
19,0.14288238768117972,0.9641601442893988,3.037304639816284,0.4316919191919191,0.42857142857142855,0.43080925152340105
20,0.13053027164710368,0.9707604000988667,2.891019344329834,0.43830567580567587,0.4444444444444444,0.43270777225635
21,0.11342385753655802,0.9783980669889845,2.9997894763946533,0.438936988936989,0.4444444444444444,0.4312330494109671
22,0.1007017617766295,0.9773658634017495,3.0449929237365723,0.44558080808080813,0.4444444444444444,0.44354633088328743
23,0.09325884459556277,0.9820839644248819,2.9741580486297607,0.45315656565656565,0.4523809523809524,0.4485798722211766
24,0.08925873313656978,0.9820839644248819,2.957728385925293,0.4522306397306397,0.4523809523809524,0.4472114564062997
25,0.08314814358924014,0.9837179513529865,2.9800052642822266,0.43632154882154883,0.4365079365079365,0.4329667400500734
26,0.08048920666802155,0.9837179513529865,2.9659628868103027,0.4462121212121211,0.4444444444444444,0.4408456981826547
27,0.07665919053421168,0.9837179513529865,2.964642286300659,0.4508417508417508,0.4523809523809524,0.4462927108508233
28,0.07363719090485941,0.9837179513529865,2.9658639430999756,0.4438973063973064,0.4444444444444444,0.4381000742413786
