seed,init_source,epoch,optimization_train_loss,train_lif_ba,val_lif_ba,train_lif_loss,val_lif_loss,train_linear_ba,val_linear_ba,train_linear_loss,val_linear_loss,weight_relative_frobenius_drift,weight_norm_ratio,weight_mean_class_cosine,weight_min_class_cosine,val_mean_total_output_spikes_per_sample,val_silent_sample_fraction,val_output_spike_fraction,val_mean_spike_count_margin
11,a2,0.0,,0.8413938781204244,0.4929713804713804,2.09505700859884,2.205167055130005,0.931670349004464,0.5236531986531987,0.5383659673024372,1.2826354503631592,0.0,1.0,1.0,1.0,252.2936553955078,0.0,0.2325593304655722,-1.5
11,a2,1.0,2.0948616457067546,0.8441182370947834,0.4923400673400673,2.093319914221969,2.2050600051879883,0.930493964012456,0.530597643097643,0.5392403119915323,1.288792371749878,0.0117775764961185,1.0007614439664774,0.999931499052277,0.999864998779674,249.64285278320312,0.0,0.2301158809586515,-1.4444444179534912
11,a2,2.0,2.092782812151359,0.8425507124496151,0.4992845117845118,2.0912112541330043,2.2047739028930664,0.93209652811502,0.530597643097643,0.5411490714385875,1.2976325750350952,0.0212165531917147,1.001730741968174,0.9997798722578674,0.9994765137430144,247.0079345703125,0.0,0.227687062885904,-1.3571428060531616
11,a2,3.0,2.0908567646899856,0.8456045209751216,0.4873797498797499,2.089424956891295,2.2047576904296875,0.9277743691439048,0.530597643097643,0.5433843746755702,1.3074934482574463,0.0292709886701048,1.002456702263188,0.9995787825490208,0.9988587270591328,244.484130859375,0.0,0.2253606648523688,-1.4047619104385376
11,a2,4.0,2.088993163609464,0.8433739508682075,0.501899951899952,2.088194316923105,2.204437732696533,0.9267201840289986,0.530597643097643,0.544833288032709,1.31211519241333,0.0362969899285395,1.0031388029267436,0.9993512844677396,0.9981454796197224,242.6904754638672,0.0,0.2237073127907997,-1.4841269254684448
11,a2,5.0,2.087733883045216,0.8465802648403372,0.501899951899952,2.086433720875936,2.203362941741944,0.9267201840289986,0.5236531986531987,0.5455093365322907,1.310671091079712,0.0426874906150054,1.003602337925438,0.999102142521874,0.9973636708582182,242.1666717529297,0.0,0.2232244754630848,-1.365079402923584
11,a2,6.0,2.0859522236809265,0.8580873694292029,0.501899951899952,2.084889388535806,2.2022159099578857,0.9143649317543914,0.5236531986531987,0.5472989744040313,1.311647891998291,0.0495665068865354,1.0041592540661983,0.9987893205689709,0.9964520952411494,241.24603271484372,0.0,0.2223758522810406,-1.2460317611694336
11,a2,7.0,2.0844754347907903,0.849025127907284,0.5088443963443964,2.0832695050001555,2.2010984420776367,0.9111271238107012,0.5117484367484368,0.5502104301666023,1.3176411390304563,0.0564361830769112,1.0046562838102808,0.9984284359034522,0.9956655352674456,240.6825408935547,0.0,0.2218564363678928,-1.2142857313156128
11,a2,8.0,2.082900080541325,0.857554957325478,0.5088443963443964,2.082155460745045,2.201099157333374,0.9138152958537118,0.4998436748436749,0.5521201172301773,1.320882797241211,0.0624878656018518,1.0050707978233808,0.998068059499054,0.995157402967476,240.11111450195312,0.0,0.2213297047376584,-1.3730158805847168
11,a2,9.0,2.081899580159409,0.8581597960351554,0.5207491582491582,2.0810887825878885,2.2006936073303223,0.9154492827818164,0.5143638768638769,0.5529471822018878,1.3225358724594116,0.0674011937687437,1.005307565101577,0.9977438456997358,0.9950469135093082,240.0,0.0,0.2212272846984461,-1.3730158805847168
11,a2,10.0,2.080678389938276,0.8598264627018222,0.5138047138047138,2.079953245780144,2.200148344039917,0.9129166030432542,0.5143638768638769,0.5548778814415923,1.3282729387283323,0.072608856762688,1.0055798837679155,0.9973725646232876,0.9948704080038984,240.1825408935547,0.0,0.2213955461914377,-1.5
11,a2,11.0,2.079701220927673,0.8597973455343402,0.5045454545454545,2.079041636954486,2.2000343799591064,0.913365949448483,0.5123797498797499,0.5551585543278778,1.332667112350464,0.0773540848952862,1.0058159322582954,0.9970077471607048,0.9946135800695988,240.24603271484372,0.0,0.2214540719281304,-1.5555555820465088
11,a2,12.0,2.078918277704367,0.8627568144372052,0.511489898989899,2.078253844518875,2.198930263519287,0.913365949448483,0.500474987974988,0.5546144192169538,1.3315598964691162,0.081852026280733,1.006159162830367,0.9966451064836256,0.9939688772310838,239.1666717529297,0.0,0.2204591344043543,-1.4682539701461792
11,a2,13.0,2.078082098607968,0.8592382959186867,0.5045454545454545,2.077554998217269,2.198564291000366,0.913365949448483,0.500474987974988,0.5542424612529512,1.3290561437606812,0.0862449083551007,1.0063910352319416,0.9962716444390496,0.993251047471782,238.0476226806641,0.0,0.2194276182951453,-1.3809523582458496
11,a2,14.0,2.0773510711328504,0.8591439562960451,0.5045454545454545,2.0765699219990927,2.1987626552581787,0.9149999363765876,0.500474987974988,0.5539352390113673,1.3287090063095093,0.090543961519577,1.0065746914245588,0.9958872287239544,0.9922909049713337,237.45237731933597,0.0,0.2188789395136511,-1.4365079402923584
11,a2,15.0,2.0765370986137457,0.8609958081478971,0.5045454545454545,2.0759658337460123,2.1983797550201416,0.913365949448483,0.4928992303992304,0.5536793426782046,1.3262137174606323,0.0949375292741355,1.0066891506475264,0.9954707483125632,0.9913486870587244,237.6984100341797,0.0,0.2191057267433354,-1.4126983880996704
11,a2,16.0,2.0757557262446915,0.8661809933330823,0.4926406926406927,2.0751217339001915,2.198392868041992,0.913365949448483,0.4928992303992304,0.553093988288085,1.3271355628967283,0.0993152418713133,1.0068866156460248,0.9950339265076394,0.9907579811621976,237.5476226806641,0.0,0.2189667281186902,-1.4285714626312256
11,a2,17.0,2.0751452154628995,0.8645784292305182,0.4926406926406927,2.0742965598114598,2.1979193687438965,0.9166666030432544,0.484565897065897,0.5544824885419232,1.330159306526184,0.1039834341155127,1.007110791050123,0.9945473402498856,0.989881533052374,237.0793609619141,0.0,0.2185351008105814,-1.3492063283920288
11,a2,18.0,2.0743542255099587,0.8650591984612874,0.4920093795093795,2.0738472277859605,2.198742628097534,0.9149999363765876,0.4915103415103415,0.5552183554833194,1.333110213279724,0.1085599456842017,1.007258535969296,0.994047065687084,0.9887801251829034,237.26983642578125,0.0,0.2187106780206595,-1.5079364776611328
11,a2,19.0,2.073579589183893,0.8666315255053126,0.4850649350649351,2.07304325571569,2.19832181930542,0.9149999363765876,0.4915103415103415,0.5554017344050481,1.328595757484436,0.1129214995626873,1.007390647183925,0.9935505995987174,0.9875731778523332,236.8095245361328,0.0,0.2182863664296374,-1.3809523582458496
11,a2,20.0,2.072876246989081,0.8698680765359813,0.4850649350649351,2.0721944896776785,2.19854998588562,0.9166339233046924,0.4990860990860991,0.5553689144051629,1.324388027191162,0.1174105892256222,1.0075902915212511,0.993021339870502,0.9864280210455352,236.23016357421875,0.0,0.2177523190823164,-1.3571428060531616
11,a2,21.0,2.0719473558941317,0.8698680765359813,0.4995851370851372,2.0712529870195766,2.198949813842773,0.9193220953477031,0.5060305435305436,0.5545736958566098,1.3218799829483032,0.1217339425771954,1.0078319459920666,0.992488399933658,0.9856910272649404,236.3015899658203,0.0,0.2178181605360957,-1.3809523582458496
11,a2,22.0,2.0709397390664344,0.8698680765359813,0.5065295815295816,2.070415748376239,2.198713779449463,0.9209887620143696,0.512974987974988,0.5557073912296361,1.3217910528182983,0.1261049859048271,1.0080306193270774,0.991925853835114,0.9848205731333574,236.94444274902344,0.0,0.2184107336201094,-1.341269850730896
11,a2,23.0,2.0704227692083728,0.8698680765359813,0.5065295815295816,2.0697335376181414,2.199147939682007,0.9183005899713588,0.512974987974988,0.5564813143517597,1.3214993476867676,0.1306866563332928,1.0083271602053976,0.9913225833552824,0.983928622074716,236.42063903808597,0.0,0.2179278962923946,-1.3968254327774048
11,a2,24.0,2.0695533288735737,0.8719514098693146,0.5065295815295816,2.06888140581561,2.19902777671814,0.9209887620143696,0.512974987974988,0.5570642635251897,1.321378231048584,0.1353288278870293,1.008545970949215,0.9906863601962956,0.982949479822393,236.4682464599609,0.0,0.2179717905949141,-1.3888888359069824
11,a2,25.0,2.068728677582208,0.8719805270367966,0.5065295815295816,2.0682659399488914,2.1989448070526123,0.9209887620143696,0.512974987974988,0.5565696958830763,1.3205729722976685,0.139818376702047,1.008659760036008,0.9900481171390756,0.9817583332422334,236.45237731933597,0.0,0.2179571591607409,-1.4126983880996704
11,a2,26.0,2.0681355565837656,0.8735237369133398,0.5065295815295816,2.067489061421248,2.1985418796539307,0.9199672566380256,0.5060305435305436,0.5571933079914875,1.3201183080673218,0.1444904422733744,1.008968083740598,0.9893697135162628,0.9808240146526324,235.5793609619141,0.0,0.2171524302812161,-1.3095238208770752
11,a2,27.0,2.067497834896672,0.8815679802517008,0.5065295815295816,2.066907170102026,2.1984896659851074,0.9183646925354616,0.5060305435305436,0.5580198040004442,1.3230844736099243,0.1487151079173845,1.009326631919639,0.9887412516140308,0.9801180442151508,234.6825408935547,0.0,0.2163257542504316,-1.317460298538208
11,a2,28.0,2.066709736743605,0.8816623198743424,0.5157888407888408,2.066044604716736,2.1982147693634038,0.9210528645784724,0.5060305435305436,0.5589054930640991,1.324639081954956,0.1527034031167804,1.0094973513150574,0.9881277968234192,0.9791697000480358,234.3412628173828,0.0,0.2160111784157083,-1.2777777910232544
11,a2,29.0,2.0657830299896136,0.8816623198743424,0.5065295815295816,2.0651293767298764,2.1979875564575195,0.919450300475908,0.512974987974988,0.5594936816499484,1.3262311220169067,0.1568794103010622,1.009695120462242,0.9874737746007056,0.9777546754272944,234.1666717529297,0.0,0.2158502326398033,-1.2380952835083008
11,a2,30.0,2.064889987036201,0.8832648839769064,0.5065295815295816,2.0645096123526305,2.197430372238159,0.9210528645784724,0.5060305435305436,0.5597712308322296,1.3283601999282837,0.1610339305908182,1.0098689279380004,0.9868054982578122,0.9762820481676,234.37301635742188,0.0,0.2160404412840546,-1.182539701461792
11,a2,31.0,2.064434996570449,0.8832648839769064,0.5143999518999519,2.0639458558235235,2.197157621383667,0.9226554286810364,0.512974987974988,0.5592210632901183,1.3269739151000977,0.1649428241590017,1.0100255310884751,0.986156972004259,0.9749785591225724,233.89682006835935,0.0,0.2156014982588593,-1.0952380895614624
