profile,readout,seed,intervention,effective_mask_id,active_neuron_fraction,event_rate_hz,events_per_neuron_gesture,mean_abs_mem,mean_abs_syn,n_neurons,nonzero_fraction,rms_mem,rms_syn,shift,split
s2,hidden_count_linear,11,resetall250,s2,0.9765625,14.689612326043738,18.978274828767123,1.072975932248307,0.7079620462446674,128,0.2295251925944334,1.7354542590333206,1.0393384449221341,2,test
s2,hidden_count_linear,11,reset234,s2,1.0,14.250431272715092,22.882167061101548,1.0277327917476176,0.6779216992720702,128,0.22266298863617331,1.6823302421432378,1.0071813449995095,all,train
s2,hidden_count_linear,11,reset234,s2,1.0,14.250431272715092,22.882167061101548,1.0277327917476176,0.6779216992720702,128,0.22266298863617331,1.6823302421432378,1.0071813449995095,2,train
s2,hidden_count_linear,11,reset234,s2,1.0,13.173689755069791,18.608816964285715,0.9238230668674831,0.6133691672016285,128,0.2058389024229655,1.589340888351771,0.9549599247094691,all,val
s2,hidden_count_linear,11,reset234,s2,1.0,13.173689755069791,18.608816964285715,0.9238230668674831,0.6133691672016285,128,0.2058389024229655,1.589340888351771,0.9549599247094691,2,val
s2,hidden_count_linear,11,reset234,s2,0.9765625,14.689612326043738,18.978274828767123,1.072975932248307,0.7079620462446674,128,0.2295251925944334,1.7354542590333206,1.0393384449221341,all,test
s2,hidden_count_linear,11,reset234,s2,0.9765625,14.689612326043738,18.978274828767123,1.072975932248307,0.7079620462446674,128,0.2295251925944334,1.7354542590333206,1.0393384449221341,2,test
s2,hidden_count_linear,11,reset2345,s2,1.0,14.250431272715092,22.882167061101548,1.0277327917476176,0.6779216992720702,128,0.22266298863617331,1.6823302421432378,1.0071813449995095,all,train
s2,hidden_count_linear,11,reset2345,s2,1.0,14.250431272715092,22.882167061101548,1.0277327917476176,0.6779216992720702,128,0.22266298863617331,1.6823302421432378,1.0071813449995095,2,train
s2,hidden_count_linear,11,reset2345,s2,1.0,13.173689755069791,18.608816964285715,0.9238230668674831,0.6133691672016285,128,0.2058389024229655,1.589340888351771,0.9549599247094691,all,val
s2,hidden_count_linear,11,reset2345,s2,1.0,13.173689755069791,18.608816964285715,0.9238230668674831,0.6133691672016285,128,0.2058389024229655,1.589340888351771,0.9549599247094691,2,val
s2,hidden_count_linear,11,reset2345,s2,0.9765625,14.689612326043738,18.978274828767123,1.072975932248307,0.7079620462446674,128,0.2295251925944334,1.7354542590333206,1.0393384449221341,all,test
s2,hidden_count_linear,11,reset2345,s2,0.9765625,14.689612326043738,18.978274828767123,1.072975932248307,0.7079620462446674,128,0.2295251925944334,1.7354542590333206,1.0393384449221341,2,test
s2,hidden_count_linear,11,reset23456,s2,1.0,14.250431272715092,22.882167061101548,1.0277327917476176,0.6779216992720702,128,0.22266298863617331,1.6823302421432378,1.0071813449995095,all,train
s2,hidden_count_linear,11,reset23456,s2,1.0,14.250431272715092,22.882167061101548,1.0277327917476176,0.6779216992720702,128,0.22266298863617331,1.6823302421432378,1.0071813449995095,2,train
s2,hidden_count_linear,11,reset23456,s2,1.0,13.173689755069791,18.608816964285715,0.9238230668674831,0.6133691672016285,128,0.2058389024229655,1.589340888351771,0.9549599247094691,all,val
s2,hidden_count_linear,11,reset23456,s2,1.0,13.173689755069791,18.608816964285715,0.9238230668674831,0.6133691672016285,128,0.2058389024229655,1.589340888351771,0.9549599247094691,2,val
s2,hidden_count_linear,11,reset23456,s2,0.9765625,14.689612326043738,18.978274828767123,1.072975932248307,0.7079620462446674,128,0.2295251925944334,1.7354542590333206,1.0393384449221341,all,test
s2,hidden_count_linear,11,reset23456,s2,0.9765625,14.689612326043738,18.978274828767123,1.072975932248307,0.7079620462446674,128,0.2295251925944334,1.7354542590333206,1.0393384449221341,2,test
s2,hidden_count_linear,11,reset67,none,1.0,15.959577603966034,25.626573257314973,1.3494453906158408,0.81347244898787,128,0.24936840006196928,2.095058193252447,1.1773569568948312,all,train
s2,hidden_count_linear,11,reset67,none,1.0,15.959577603966034,25.626573257314973,1.3494453906158408,0.81347244898787,128,0.24936840006196928,2.095058193252447,1.1773569568948312,2,train
s2,hidden_count_linear,11,reset67,none,1.0,14.772056887016065,20.866629464285715,1.2088948717737689,0.7343721708750329,128,0.23081338885962602,1.976235446562751,1.115068667372482,all,val
s2,hidden_count_linear,11,reset67,none,1.0,14.772056887016065,20.866629464285715,1.2088948717737689,0.7343721708750329,128,0.23081338885962602,1.976235446562751,1.115068667372482,2,val
s2,hidden_count_linear,11,reset67,none,0.96875,16.31457090788602,21.077643407534246,1.4019092941536977,0.846114707830491,128,0.25491517043571904,2.154441530358096,1.2119785771875329,all,test
s2,hidden_count_linear,11,reset67,none,0.96875,16.31457090788602,21.077643407534246,1.4019092941536977,0.846114707830491,128,0.25491517043571904,2.154441530358096,1.2119785771875329,2,test
s2,hidden_count_linear,11,reset567,none,1.0,15.959577603966034,25.626573257314973,1.3494453906158408,0.81347244898787,128,0.24936840006196928,2.095058193252447,1.1773569568948312,all,train
s2,hidden_count_linear,11,reset567,none,1.0,15.959577603966034,25.626573257314973,1.3494453906158408,0.81347244898787,128,0.24936840006196928,2.095058193252447,1.1773569568948312,2,train
s2,hidden_count_linear,11,reset567,none,1.0,14.772056887016065,20.866629464285715,1.2088948717737689,0.7343721708750329,128,0.23081338885962602,1.976235446562751,1.115068667372482,all,val
s2,hidden_count_linear,11,reset567,none,1.0,14.772056887016065,20.866629464285715,1.2088948717737689,0.7343721708750329,128,0.23081338885962602,1.976235446562751,1.115068667372482,2,val
s2,hidden_count_linear,11,reset567,none,0.96875,16.31457090788602,21.077643407534246,1.4019092941536977,0.846114707830491,128,0.25491517043571904,2.154441530358096,1.2119785771875329,all,test
s2,hidden_count_linear,11,reset567,none,0.96875,16.31457090788602,21.077643407534246,1.4019092941536977,0.846114707830491,128,0.25491517043571904,2.154441530358096,1.2119785771875329,2,test
s2,hidden_count_linear,23,normal,none,0.9921875,13.743380173179025,22.067986230636834,1.566755416031621,0.9061850670252232,128,0.21474031520592227,2.384900002319881,1.2977871373901213,all,train
s2,hidden_count_linear,23,normal,none,0.9921875,13.743380173179025,22.067986230636834,1.566755416031621,0.9061850670252232,128,0.21474031520592227,2.384900002319881,1.2977871373901213,2,train
s2,hidden_count_linear,23,normal,none,0.953125,12.395575454306032,17.50967261904762,1.4081178225956896,0.8169849346523571,128,0.19368086647353175,2.2380253028678845,1.2203678451363418,all,val
s2,hidden_count_linear,23,normal,none,0.953125,12.395575454306032,17.50967261904762,1.4081178225956896,0.8169849346523571,128,0.19368086647353175,2.2380253028678845,1.2203678451363418,2,val
s2,hidden_count_linear,23,normal,none,0.953125,14.161820742213386,18.296393407534246,1.6310264127312946,0.9459300815387622,128,0.22127844909708416,2.472593391993962,1.3476078491623,all,test
s2,hidden_count_linear,23,normal,none,0.953125,14.161820742213386,18.296393407534246,1.6310264127312946,0.9459300815387622,128,0.22127844909708416,2.472593391993962,1.3476078491623,2,test
s2,hidden_count_linear,23,resetall250,s2,0.9921875,12.287194131341383,19.72976280120482,1.195172804146708,0.7539172902413034,128,0.19198740830220912,1.9186757023539718,1.1089357249754201,all,train
s2,hidden_count_linear,23,resetall250,s2,0.9921875,12.287194131341383,19.72976280120482,1.195172804146708,0.7539172902413034,128,0.19198740830220912,1.9186757023539718,1.1089357249754201,2,train
s2,hidden_count_linear,23,resetall250,s2,0.953125,11.082609077341761,15.655009920634921,1.077585923097182,0.6811391840323501,128,0.17316576683346502,1.8029477787422366,1.043700060822437,all,val
s2,hidden_count_linear,23,resetall250,s2,0.953125,11.082609077341761,15.655009920634921,1.077585923097182,0.6811391840323501,128,0.17316576683346502,1.8029477787422366,1.043700060822437,2,val
s2,hidden_count_linear,23,resetall250,s2,0.9375,12.785785288270377,16.518621575342465,1.2506509607718275,0.7903132960052187,128,0.19977789512922464,1.9947717888258094,1.1539700069986778,all,test
s2,hidden_count_linear,23,resetall250,s2,0.9375,12.785785288270377,16.518621575342465,1.2506509607718275,0.7903132960052187,128,0.19977789512922464,1.9947717888258094,1.1539700069986778,2,test
s2,hidden_count_linear,23,reset234,s2,0.9921875,12.287194131341383,19.72976280120482,1.195172804146708,0.7539172902413034,128,0.19198740830220912,1.9186757023539718,1.1089357249754201,all,train
s2,hidden_count_linear,23,reset234,s2,0.9921875,12.287194131341383,19.72976280120482,1.195172804146708,0.7539172902413034,128,0.19198740830220912,1.9186757023539718,1.1089357249754201,2,train
s2,hidden_count_linear,23,reset234,s2,0.953125,11.082609077341761,15.655009920634921,1.077585923097182,0.6811391840323501,128,0.17316576683346502,1.8029477787422366,1.043700060822437,all,val
s2,hidden_count_linear,23,reset234,s2,0.953125,11.082609077341761,15.655009920634921,1.077585923097182,0.6811391840323501,128,0.17316576683346502,1.8029477787422366,1.043700060822437,2,val
s2,hidden_count_linear,23,reset234,s2,0.9375,12.785785288270377,16.518621575342465,1.2506509607718275,0.7903132960052187,128,0.19977789512922464,1.9947717888258094,1.1539700069986778,all,test
s2,hidden_count_linear,23,reset234,s2,0.9375,12.785785288270377,16.518621575342465,1.2506509607718275,0.7903132960052187,128,0.19977789512922464,1.9947717888258094,1.1539700069986778,2,test
s2,hidden_count_linear,23,reset2345,s2,0.9921875,12.287194131341383,19.72976280120482,1.195172804146708,0.7539172902413034,128,0.19198740830220912,1.9186757023539718,1.1089357249754201,all,train
s2,hidden_count_linear,23,reset2345,s2,0.9921875,12.287194131341383,19.72976280120482,1.195172804146708,0.7539172902413034,128,0.19198740830220912,1.9186757023539718,1.1089357249754201,2,train
s2,hidden_count_linear,23,reset2345,s2,0.953125,11.082609077341761,15.655009920634921,1.077585923097182,0.6811391840323501,128,0.17316576683346502,1.8029477787422366,1.043700060822437,all,val
s2,hidden_count_linear,23,reset2345,s2,0.953125,11.082609077341761,15.655009920634921,1.077585923097182,0.6811391840323501,128,0.17316576683346502,1.8029477787422366,1.043700060822437,2,val
s2,hidden_count_linear,23,reset2345,s2,0.9375,12.785785288270377,16.518621575342465,1.2506509607718275,0.7903132960052187,128,0.19977789512922464,1.9947717888258094,1.1539700069986778,all,test
s2,hidden_count_linear,23,reset2345,s2,0.9375,12.785785288270377,16.518621575342465,1.2506509607718275,0.7903132960052187,128,0.19977789512922464,1.9947717888258094,1.1539700069986778,2,test
s2,hidden_count_linear,23,reset23456,s2,0.9921875,12.287194131341383,19.72976280120482,1.195172804146708,0.7539172902413034,128,0.19198740830220912,1.9186757023539718,1.1089357249754201,all,train
s2,hidden_count_linear,23,reset23456,s2,0.9921875,12.287194131341383,19.72976280120482,1.195172804146708,0.7539172902413034,128,0.19198740830220912,1.9186757023539718,1.1089357249754201,2,train
s2,hidden_count_linear,23,reset23456,s2,0.953125,11.082609077341761,15.655009920634921,1.077585923097182,0.6811391840323501,128,0.17316576683346502,1.8029477787422366,1.043700060822437,all,val
s2,hidden_count_linear,23,reset23456,s2,0.953125,11.082609077341761,15.655009920634921,1.077585923097182,0.6811391840323501,128,0.17316576683346502,1.8029477787422366,1.043700060822437,2,val
s2,hidden_count_linear,23,reset23456,s2,0.9375,12.785785288270377,16.518621575342465,1.2506509607718275,0.7903132960052187,128,0.19977789512922464,1.9947717888258094,1.1539700069986778,all,test
s2,hidden_count_linear,23,reset23456,s2,0.9375,12.785785288270377,16.518621575342465,1.2506509607718275,0.7903132960052187,128,0.19977789512922464,1.9947717888258094,1.1539700069986778,2,test
s2,hidden_count_linear,23,reset67,none,0.9921875,13.743380173179025,22.067986230636834,1.566755416031621,0.9061850670252232,128,0.21474031520592227,2.384900002319881,1.2977871373901213,all,train
s2,hidden_count_linear,23,reset67,none,0.9921875,13.743380173179025,22.067986230636834,1.566755416031621,0.9061850670252232,128,0.21474031520592227,2.384900002319881,1.2977871373901213,2,train
s2,hidden_count_linear,23,reset67,none,0.953125,12.395575454306032,17.50967261904762,1.4081178225956896,0.8169849346523571,128,0.19368086647353175,2.2380253028678845,1.2203678451363418,all,val
s2,hidden_count_linear,23,reset67,none,0.953125,12.395575454306032,17.50967261904762,1.4081178225956896,0.8169849346523571,128,0.19368086647353175,2.2380253028678845,1.2203678451363418,2,val
s2,hidden_count_linear,23,reset67,none,0.953125,14.161820742213386,18.296393407534246,1.6310264127312946,0.9459300815387622,128,0.22127844909708416,2.472593391993962,1.3476078491623,all,test
s2,hidden_count_linear,23,reset67,none,0.953125,14.161820742213386,18.296393407534246,1.6310264127312946,0.9459300815387622,128,0.22127844909708416,2.472593391993962,1.3476078491623,2,test
s2,hidden_count_linear,23,reset567,none,0.9921875,13.743380173179025,22.067986230636834,1.566755416031621,0.9061850670252232,128,0.21474031520592227,2.384900002319881,1.2977871373901213,all,train
s2,hidden_count_linear,23,reset567,none,0.9921875,13.743380173179025,22.067986230636834,1.566755416031621,0.9061850670252232,128,0.21474031520592227,2.384900002319881,1.2977871373901213,2,train
s2,hidden_count_linear,23,reset567,none,0.953125,12.395575454306032,17.50967261904762,1.4081178225956896,0.8169849346523571,128,0.19368086647353175,2.2380253028678845,1.2203678451363418,all,val
s2,hidden_count_linear,23,reset567,none,0.953125,12.395575454306032,17.50967261904762,1.4081178225956896,0.8169849346523571,128,0.19368086647353175,2.2380253028678845,1.2203678451363418,2,val
s2,hidden_count_linear,23,reset567,none,0.953125,14.161820742213386,18.296393407534246,1.6310264127312946,0.9459300815387622,128,0.22127844909708416,2.472593391993962,1.3476078491623,all,test
s2,hidden_count_linear,23,reset567,none,0.953125,14.161820742213386,18.296393407534246,1.6310264127312946,0.9459300815387622,128,0.22127844909708416,2.472593391993962,1.3476078491623,2,test
s2,hidden_count_linear,101,normal,none,0.984375,18.42165072772037,29.57996719018933,1.2891793302868593,0.8022865991686485,128,0.28783829262063076,2.075526133682165,1.1850142332524054,all,train
s2,hidden_count_linear,101,normal,none,0.984375,18.42165072772037,29.57996719018933,1.2891793302868593,0.8022865991686485,128,0.28783829262063076,2.075526133682165,1.1850142332524054,2,train
s2,hidden_count_linear,101,normal,none,0.9765625,16.962645948555878,23.960999503968253,1.1180130901040295,0.7055956834068563,128,0.2650413429461856,1.8955517980080663,1.0898509974768769,all,val
s2,hidden_count_linear,101,normal,none,0.9765625,16.962645948555878,23.960999503968253,1.1180130901040295,0.7055956834068563,128,0.2650413429461856,1.8955517980080663,1.0898509974768769,2,val
s2,hidden_count_linear,101,normal,none,0.96875,18.807902584493043,24.298908390410958,1.3422882100301834,0.8351978784843025,128,0.2938734778827038,2.155675349658407,1.2296791767048996,all,test
s2,hidden_count_linear,101,normal,none,0.96875,18.807902584493043,24.298908390410958,1.3422882100301834,0.8351978784843025,128,0.2938734778827038,2.155675349658407,1.2296791767048996,2,test
s2,hidden_count_linear,101,resetall250,s2,0.984375,16.40829383489373,26.347084767641995,0.9809711218690857,0.6693492217725727,128,0.2563795911702145,1.6649833012225757,1.0141503895514157,all,train
s2,hidden_count_linear,101,resetall250,s2,0.984375,16.40829383489373,26.347084767641995,0.9809711218690857,0.6693492217725727,128,0.2563795911702145,1.6649833012225757,1.0141503895514157,2,train
s2,hidden_count_linear,101,resetall250,s2,0.9765625,15.02730225616715,21.22718253968254,0.8535572902949697,0.5898719126530814,128,0.23480159775261172,1.5215327755212305,0.9333779044593463,all,val
s2,hidden_count_linear,101,resetall250,s2,0.9765625,15.02730225616715,21.22718253968254,0.8535572902949697,0.5898719126530814,128,0.23480159775261172,1.5215327755212305,0.9333779044593463,2,val
s2,hidden_count_linear,101,resetall250,s2,0.96875,16.890159045725646,21.821275684931507,1.028024692421642,0.7003076046487999,128,0.2639087350894632,1.7371752980479271,1.0558539170652552,all,test
s2,hidden_count_linear,101,resetall250,s2,0.96875,16.890159045725646,21.821275684931507,1.028024692421642,0.7003076046487999,128,0.2639087350894632,1.7371752980479271,1.0558539170652552,2,test
s2,hidden_count_linear,101,reset234,s2,0.984375,16.40829383489373,26.347084767641995,0.9809711218690857,0.6693492217725727,128,0.2563795911702145,1.6649833012225757,1.0141503895514157,all,train
s2,hidden_count_linear,101,reset234,s2,0.984375,16.40829383489373,26.347084767641995,0.9809711218690857,0.6693492217725727,128,0.2563795911702145,1.6649833012225757,1.0141503895514157,2,train
s2,hidden_count_linear,101,reset234,s2,0.9765625,15.02730225616715,21.22718253968254,0.8535572902949697,0.5898719126530814,128,0.23480159775261172,1.5215327755212305,0.9333779044593463,all,val
s2,hidden_count_linear,101,reset234,s2,0.9765625,15.02730225616715,21.22718253968254,0.8535572902949697,0.5898719126530814,128,0.23480159775261172,1.5215327755212305,0.9333779044593463,2,val
s2,hidden_count_linear,101,reset234,s2,0.96875,16.890159045725646,21.821275684931507,1.028024692421642,0.7003076046487999,128,0.2639087350894632,1.7371752980479271,1.0558539170652552,all,test
s2,hidden_count_linear,101,reset234,s2,0.96875,16.890159045725646,21.821275684931507,1.028024692421642,0.7003076046487999,128,0.2639087350894632,1.7371752980479271,1.0558539170652552,2,test
s2,hidden_count_linear,101,reset2345,s2,0.984375,16.40829383489373,26.347084767641995,0.9809711218690857,0.6693492217725727,128,0.2563795911702145,1.6649833012225757,1.0141503895514157,all,train
s2,hidden_count_linear,101,reset2345,s2,0.984375,16.40829383489373,26.347084767641995,0.9809711218690857,0.6693492217725727,128,0.2563795911702145,1.6649833012225757,1.0141503895514157,2,train
s2,hidden_count_linear,101,reset2345,s2,0.9765625,15.02730225616715,21.22718253968254,0.8535572902949697,0.5898719126530814,128,0.23480159775261172,1.5215327755212305,0.9333779044593463,all,val
s2,hidden_count_linear,101,reset2345,s2,0.9765625,15.02730225616715,21.22718253968254,0.8535572902949697,0.5898719126530814,128,0.23480159775261172,1.5215327755212305,0.9333779044593463,2,val
s2,hidden_count_linear,101,reset2345,s2,0.96875,16.890159045725646,21.821275684931507,1.028024692421642,0.7003076046487999,128,0.2639087350894632,1.7371752980479271,1.0558539170652552,all,test
s2,hidden_count_linear,101,reset2345,s2,0.96875,16.890159045725646,21.821275684931507,1.028024692421642,0.7003076046487999,128,0.2639087350894632,1.7371752980479271,1.0558539170652552,2,test
s2,hidden_count_linear,101,reset23456,s2,0.984375,16.40829383489373,26.347084767641995,0.9809711218690857,0.6693492217725727,128,0.2563795911702145,1.6649833012225757,1.0141503895514157,all,train
s2,hidden_count_linear,101,reset23456,s2,0.984375,16.40829383489373,26.347084767641995,0.9809711218690857,0.6693492217725727,128,0.2563795911702145,1.6649833012225757,1.0141503895514157,2,train
s2,hidden_count_linear,101,reset23456,s2,0.9765625,15.02730225616715,21.22718253968254,0.8535572902949697,0.5898719126530814,128,0.23480159775261172,1.5215327755212305,0.9333779044593463,all,val
s2,hidden_count_linear,101,reset23456,s2,0.9765625,15.02730225616715,21.22718253968254,0.8535572902949697,0.5898719126530814,128,0.23480159775261172,1.5215327755212305,0.9333779044593463,2,val
s2,hidden_count_linear,101,reset23456,s2,0.96875,16.890159045725646,21.821275684931507,1.028024692421642,0.7003076046487999,128,0.2639087350894632,1.7371752980479271,1.0558539170652552,all,test
s2,hidden_count_linear,101,reset23456,s2,0.96875,16.890159045725646,21.821275684931507,1.028024692421642,0.7003076046487999,128,0.2639087350894632,1.7371752980479271,1.0558539170652552,2,test
s2,hidden_count_linear,101,reset67,none,0.984375,18.42165072772037,29.57996719018933,1.2891793302868593,0.8022865991686485,128,0.28783829262063076,2.075526133682165,1.1850142332524054,all,train
s2,hidden_count_linear,101,reset67,none,0.984375,18.42165072772037,29.57996719018933,1.2891793302868593,0.8022865991686485,128,0.28783829262063076,2.075526133682165,1.1850142332524054,2,train
s2,hidden_count_linear,101,reset67,none,0.9765625,16.962645948555878,23.960999503968253,1.1180130901040295,0.7055956834068563,128,0.2650413429461856,1.8955517980080663,1.0898509974768769,all,val
s2,hidden_count_linear,101,reset67,none,0.9765625,16.962645948555878,23.960999503968253,1.1180130901040295,0.7055956834068563,128,0.2650413429461856,1.8955517980080663,1.0898509974768769,2,val
s2,hidden_count_linear,101,reset67,none,0.96875,18.807902584493043,24.298908390410958,1.3422882100301834,0.8351978784843025,128,0.2938734778827038,2.155675349658407,1.2296791767048996,all,test
s2,hidden_count_linear,101,reset67,none,0.96875,18.807902584493043,24.298908390410958,1.3422882100301834,0.8351978784843025,128,0.2938734778827038,2.155675349658407,1.2296791767048996,2,test
s2,hidden_count_linear,101,reset567,none,0.984375,18.42165072772037,29.57996719018933,1.2891793302868593,0.8022865991686485,128,0.28783829262063076,2.075526133682165,1.1850142332524054,all,train
s2,hidden_count_linear,101,reset567,none,0.984375,18.42165072772037,29.57996719018933,1.2891793302868593,0.8022865991686485,128,0.28783829262063076,2.075526133682165,1.1850142332524054,2,train
s2,hidden_count_linear,101,reset567,none,0.9765625,16.962645948555878,23.960999503968253,1.1180130901040295,0.7055956834068563,128,0.2650413429461856,1.8955517980080663,1.0898509974768769,all,val
s2,hidden_count_linear,101,reset567,none,0.9765625,16.962645948555878,23.960999503968253,1.1180130901040295,0.7055956834068563,128,0.2650413429461856,1.8955517980080663,1.0898509974768769,2,val
s2,hidden_count_linear,101,reset567,none,0.96875,18.807902584493043,24.298908390410958,1.3422882100301834,0.8351978784843025,128,0.2938734778827038,2.155675349658407,1.2296791767048996,all,test
s2,hidden_count_linear,101,reset567,none,0.96875,18.807902584493043,24.298908390410958,1.3422882100301834,0.8351978784843025,128,0.2938734778827038,2.155675349658407,1.2296791767048996,2,test
s2,output_lif,11,normal,none,0.9765625,17.307953841258144,27.791684595524956,1.5924163715623796,0.9466776053922697,128,0.2704367787696585,2.448904396463872,1.3674300757379583,all,train
s2,output_lif,11,normal,none,0.9765625,17.307953841258144,27.791684595524956,1.5924163715623796,0.9466776053922697,128,0.2704367787696585,2.448904396463872,1.3674300757379583,2,train
s2,output_lif,11,normal,none,0.9453125,15.94917039768238,22.52938988095238,1.4118542393666051,0.8463123299095777,128,0.2492057874637872,2.2831692865020083,1.281256189349354,all,val
s2,output_lif,11,normal,none,0.9453125,15.94917039768238,22.52938988095238,1.4118542393666051,0.8463123299095777,128,0.2492057874637872,2.2831692865020083,1.281256189349354,2,val
s2,output_lif,11,normal,none,0.9453125,17.441434724983434,22.53349743150685,1.6342617310460155,0.9727895040240329,128,0.27252241757786616,2.492805214544757,1.3944168559266013,all,test
s2,output_lif,11,normal,none,0.9453125,17.441434724983434,22.53349743150685,1.6342617310460155,0.9727895040240329,128,0.27252241757786616,2.492805214544757,1.3944168559266013,2,test
s2,output_lif,11,resetall250,s2,0.96875,15.704314401996417,25.21669266351119,1.206805080434455,0.7869268757222772,128,0.245379912531194,1.961872812490295,1.1676838196370063,all,train
s2,output_lif,11,resetall250,s2,0.96875,15.704314401996417,25.21669266351119,1.206805080434455,0.7869268757222772,128,0.245379912531194,1.961872812490295,1.1676838196370063,2,train
s2,output_lif,11,resetall250,s2,0.953125,14.431832148187166,20.386036706349206,1.0736528392755245,0.7050713522462909,128,0.22549737731542446,1.8323968486297475,1.095620531701755,all,val
s2,output_lif,11,resetall250,s2,0.953125,14.431832148187166,20.386036706349206,1.0736528392755245,0.7050713522462909,128,0.22549737731542446,1.8323968486297475,1.095620531701755,2,val
s2,output_lif,11,resetall250,s2,0.9375,15.944333996023857,20.59931506849315,1.245557346432473,0.8122365962913922,128,0.24913021868787277,2.003551255155036,1.1938403944851257,all,test
s2,output_lif,11,resetall250,s2,0.9375,15.944333996023857,20.59931506849315,1.245557346432473,0.8122365962913922,128,0.24913021868787277,2.003551255155036,1.1938403944851257,2,test
s2,output_lif,11,reset234,s2,0.96875,15.704314401996417,25.21669266351119,1.206805080434455,0.7869268757222772,128,0.245379912531194,1.961872812490295,1.1676838196370063,all,train
s2,output_lif,11,reset234,s2,0.96875,15.704314401996417,25.21669266351119,1.206805080434455,0.7869268757222772,128,0.245379912531194,1.961872812490295,1.1676838196370063,2,train
s2,output_lif,11,reset234,s2,0.953125,14.431832148187166,20.386036706349206,1.0736528392755245,0.7050713522462909,128,0.22549737731542446,1.8323968486297475,1.095620531701755,all,val
s2,output_lif,11,reset234,s2,0.953125,14.431832148187166,20.386036706349206,1.0736528392755245,0.7050713522462909,128,0.22549737731542446,1.8323968486297475,1.095620531701755,2,val
s2,output_lif,11,reset234,s2,0.9375,15.944333996023857,20.59931506849315,1.245557346432473,0.8122365962913922,128,0.24913021868787277,2.003551255155036,1.1938403944851257,all,test
s2,output_lif,11,reset234,s2,0.9375,15.944333996023857,20.59931506849315,1.245557346432473,0.8122365962913922,128,0.24913021868787277,2.003551255155036,1.1938403944851257,2,test
s2,output_lif,11,reset2345,s2,0.96875,15.704314401996417,25.21669266351119,1.206805080434455,0.7869268757222772,128,0.245379912531194,1.961872812490295,1.1676838196370063,all,train
s2,output_lif,11,reset2345,s2,0.96875,15.704314401996417,25.21669266351119,1.206805080434455,0.7869268757222772,128,0.245379912531194,1.961872812490295,1.1676838196370063,2,train
s2,output_lif,11,reset2345,s2,0.953125,14.431832148187166,20.386036706349206,1.0736528392755245,0.7050713522462909,128,0.22549737731542446,1.8323968486297475,1.095620531701755,all,val
s2,output_lif,11,reset2345,s2,0.953125,14.431832148187166,20.386036706349206,1.0736528392755245,0.7050713522462909,128,0.22549737731542446,1.8323968486297475,1.095620531701755,2,val
s2,output_lif,11,reset2345,s2,0.9375,15.944333996023857,20.59931506849315,1.245557346432473,0.8122365962913922,128,0.24913021868787277,2.003551255155036,1.1938403944851257,all,test
s2,output_lif,11,reset2345,s2,0.9375,15.944333996023857,20.59931506849315,1.245557346432473,0.8122365962913922,128,0.24913021868787277,2.003551255155036,1.1938403944851257,2,test
s2,output_lif,11,reset23456,s2,0.96875,15.704314401996417,25.21669266351119,1.206805080434455,0.7869268757222772,128,0.245379912531194,1.961872812490295,1.1676838196370063,all,train
