profile,readout,seed,shifts_syn,tau_syn_ms,best_epoch,unique_effective_forward_count,native_train_accuracy,pre_lif_train_accuracy,native_train_balanced_accuracy,pre_lif_train_balanced_accuracy,native_train_macro_f1,pre_lif_train_macro_f1,native_train_loss,pre_lif_train_loss,native_val_accuracy,pre_lif_val_accuracy,native_val_balanced_accuracy,pre_lif_val_balanced_accuracy,native_val_macro_f1,pre_lif_val_macro_f1,native_val_loss,pre_lif_val_loss,native_test_accuracy,pre_lif_test_accuracy,native_test_balanced_accuracy,pre_lif_test_balanced_accuracy,native_test_macro_f1,pre_lif_test_macro_f1,native_test_loss,pre_lif_test_loss,l3_whole_count_val_ba,l3_whole_count_test_ba,l3_whole_count_C,l3_fixed250_ordered_val_ba,l3_fixed250_ordered_test_ba,l3_fixed250_ordered_C,l3_relative10_ordered_val_ba,l3_relative10_ordered_test_ba,l3_relative10_ordered_C
s4,output_lif,11,4,242.103,84,2,0.6419965576592083,0.6041308089500861,0.6188535558797843,0.5816054719942575,0.5697331087107343,0.5062154470936054,1.0177239365298654,13.008194979209703,0.3412698412698413,0.35714285714285715,0.33465608465608465,0.354100529100529,0.2937057730693807,0.2817610148791042,3.5649375915527344,16.839839935302734,0.3287671232876712,0.3013698630136986,0.32255661005661007,0.2981157731157731,0.2600680690934928,0.2523740549066072,3.158005273505433,16.55495208583466,0.42775974025974023,0.4498307248307248,0.01,0.5482202982202983,0.4387237762237762,0.01,0.5555735930735931,0.5717657342657342,0.1
s4,output_lif,23,4,242.103,79,2,0.6729776247848537,0.6110154905335629,0.6545336944916115,0.5932399225615097,0.6131872365733032,0.5130281826386894,1.0557623672813639,7.626092144215989,0.373015873015873,0.36507936507936506,0.35393819143819144,0.3378367003367004,0.3261978090471738,0.3017574028835476,3.73567533493042,11.809114456176758,0.3150684931506849,0.4520547945205479,0.29931734931734927,0.42100399600399596,0.290774030145787,0.3604525808159454,2.5047627148562914,10.501226790963788,0.43767436267436266,0.4638722388722389,10.0,0.5362854737854738,0.49924658674658673,0.01,0.5629689754689755,0.5647678710178711,0.01
s4,output_lif,101,4,242.103,79,2,0.6660929432013769,0.6161790017211703,0.6538317599947748,0.6004797389309969,0.6045651952256207,0.5316835192356281,0.9525499470057462,11.602009254560619,0.35714285714285715,0.3333333333333333,0.36031746031746037,0.34179894179894177,0.29755684814463473,0.2852448982311683,3.330306053161621,15.711564064025879,0.3287671232876712,0.3493150684931507,0.31727161727161723,0.3488261738261738,0.28875552552023137,0.29989707858734643,2.7882627395734394,14.815536499023438,0.4628787878787879,0.4700570263070263,0.1,0.5244107744107744,0.48584193584193586,1.0,0.5894059644059644,0.5600822788322788,0.01
s5,hidden_count_linear,11,5,492.146,4,2,0.5266781411359724,0.5266781411359724,0.5174289783366913,0.5174289783366913,0.5023466670267352,0.5023466670267352,6.099807446261487,6.099807704787657,0.3333333333333333,0.3333333333333333,0.32603415103415107,0.32603415103415107,0.2989863696351512,0.2989863696351512,9.159621238708496,9.159621238708496,0.3082191780821918,0.3082191780821918,0.2936785436785437,0.2936785436785437,0.27269932930549995,0.27269932930549995,9.168631292369268,9.168631527521839,0.3825156325156325,0.39003635253635255,0.01,0.48433140933140933,0.46360861360861366,0.1,0.5103595478595478,0.55135212010212,0.1
s5,hidden_count_linear,23,5,492.146,12,2,0.846815834767642,0.846815834767642,0.8409317423893223,0.8409317423893223,0.8439577322155944,0.8439577322155944,0.6585065265941128,0.6585066316460167,0.36507936507936506,0.36507936507936506,0.3754689754689755,0.3754689754689755,0.34566779771489914,0.34566779771489914,7.209399223327637,7.20939826965332,0.3698630136986301,0.3698630136986301,0.35234557109557113,0.35234557109557113,0.3499453967256305,0.3499453967256305,6.710050818038313,6.710050700462028,0.4255050505050506,0.38045288045288045,1.0,0.5043710918710919,0.4414536852036852,10.0,0.5390632515632516,0.5189026251526251,0.1
s5,hidden_count_linear,101,5,492.146,8,2,0.7383820998278829,0.7383820998278829,0.7362966081657678,0.7362966081657678,0.7270310388781781,0.7270310388781781,1.3652468843837613,1.3652469016188393,0.35714285714285715,0.35714285714285715,0.35868205868205866,0.35868205868205866,0.348604372398232,0.348604372398232,6.663600921630859,6.663601398468018,0.3287671232876712,0.3287671232876712,0.31587162837162835,0.31587162837162835,0.3057873628158716,0.3057873628158716,6.4757886194203,6.475788142583141,0.4410834535834536,0.44663600288600286,0.01,0.5083814333814333,0.4387709512709513,10.0,0.5518157768157768,0.5080260017760018,10.0
s5,output_lif,11,5,492.146,94,2,0.5283993115318416,0.5524956970740104,0.5117021514454474,0.532130721236531,0.4643471140701598,0.4599280646854054,1.3161068336073174,16.193064765142285,0.2857142857142857,0.3333333333333333,0.28604497354497355,0.3328042328042328,0.24683914607160218,0.2707148878201509,3.4599623680114746,19.110111236572266,0.2945205479452055,0.3219178082191781,0.29396020646020643,0.31604922854922857,0.2348439658483492,0.2516364533063434,3.066298086349278,17.94949745805296,0.4147546897546897,0.4106351981351981,0.01,0.5182599807599808,0.42766192141192144,0.01,0.5266594516594517,0.5192210567210567,0.001
s5,output_lif,23,5,492.146,92,2,0.6798623063683304,0.6041308089500861,0.6622093882707091,0.5863116835994194,0.6168800937320748,0.5110392450943633,1.0246457247233431,13.163127437926406,0.35714285714285715,0.3888888888888889,0.3363095238095238,0.36111111111111116,0.3053756185335133,0.312485003289601,3.602846145629883,14.964357376098633,0.3082191780821918,0.3219178082191781,0.2913836163836164,0.30763819513819507,0.2805219203769928,0.27241473070024,2.7956095819603908,15.990947148571276,0.35860389610389615,0.364729020979021,10.0,0.559469696969697,0.49386655011655006,10.0,0.4742123617123617,0.5551427738927738,0.01
s5,output_lif,101,5,492.146,100,2,0.6833046471600689,0.648881239242685,0.668868731551123,0.6285653167895121,0.6379469626903068,0.5855329801879153,0.9192459776151201,9.104095797120191,0.36507936507936506,0.3253968253968254,0.36621572871572866,0.3229617604617605,0.3131520049998311,0.26820919854975583,3.598055839538574,14.59040355682373,0.3424657534246575,0.3424657534246575,0.3367160617160618,0.3497322122322122,0.3054575635922385,0.29855852564564,2.7659664415333367,12.840209229351723,0.45795454545454545,0.46284687534687535,0.1,0.5193241943241943,0.4007998945498945,0.001,0.5211820586820587,0.49339826839826834,0.001
s6,hidden_count_linear,11,6,992.167,21,2,0.919104991394148,0.919104991394148,0.9153800532629536,0.9153800532629536,0.9163713663076725,0.9163713663076725,0.30566790094679275,0.3056679348014103,0.30952380952380953,0.30952380952380953,0.3049001924001924,0.3049001924001924,0.2990336621049496,0.2990336621049496,7.266804218292236,7.2668046951293945,0.363013698630137,0.363013698630137,0.3557165057165057,0.3557165057165057,0.3462597547726858,0.3462597547726858,5.60308702024695,5.603086543409792,0.3801046176046176,0.42053016428016426,1.0,0.47143458393458393,0.430996780996781,0.01,0.5060726310726312,0.4888562826062826,10.0
s6,hidden_count_linear,23,6,992.167,7,2,0.657487091222031,0.657487091222031,0.6529309031807897,0.6529309031807897,0.6536436532865271,0.6536436532865271,2.1192232604281216,2.1192233937947966,0.31746031746031744,0.31746031746031744,0.3264009139009139,0.3264009139009139,0.27847530150161726,0.27847530150161726,6.987826824188232,6.987826824188232,0.363013698630137,0.363013698630137,0.3528124653124653,0.3528124653124653,0.3500538645466182,0.3500538645466182,6.327702372041467,6.327702254465182,0.3559944684944685,0.3175296925296925,0.01,0.47007575757575754,0.4209138084138084,0.1,0.46651034151034154,0.4795655733155733,0.01
s6,hidden_count_linear,101,6,992.167,12,2,0.8537005163511188,0.8537005163511188,0.8487962432130352,0.8487962432130352,0.849992968701403,0.849992968701403,0.7032756594085037,0.7032755604093949,0.3888888888888889,0.3888888888888889,0.39092111592111595,0.39092111592111595,0.37208906801473424,0.37208906801473424,6.778824329376221,6.778823375701904,0.2808219178082192,0.2808219178082192,0.27443043068043066,0.27443043068043066,0.265851484976019,0.265851484976019,6.7333657251645445,6.7333657251645445,0.38883477633477637,0.3523088023088023,0.001,0.49512385762385763,0.410098235098235,10.0,0.5117905242905243,0.4925345487845488,0.01
s6,output_lif,11,6,992.167,96,2,0.5869191049913941,0.5611015490533563,0.5684415236283159,0.5461610657536108,0.538803323723305,0.5040863558041055,1.3246774000473154,6.130082599882825,0.2698412698412698,0.30952380952380953,0.2743386243386243,0.30750962000962,0.23206978443551338,0.27356237489474994,4.2201151847839355,9.829204559326172,0.3356164383561644,0.3150684931506849,0.3364073426573426,0.31020784770784765,0.2886346939642872,0.26628023001578843,2.7852390530991227,8.799413445877702,0.36749639249639254,0.2956571206571207,0.001,0.4978896103896104,0.38830197580197584,10.0,0.5017676767676768,0.46356837606837603,0.01
s6,output_lif,23,6,992.167,96,2,0.6746987951807228,0.6265060240963856,0.6544125065965196,0.6095857392928299,0.6336624280412402,0.5468991264351996,1.1757515108728984,12.038982212440898,0.3253968253968254,0.2857142857142857,0.3156746031746032,0.26666666666666666,0.27951667087298454,0.22544955480575904,4.148576259613037,13.247947692871094,0.3424657534246575,0.3356164383561644,0.32388722388722385,0.32066336441336446,0.2941354741121294,0.2805737308918645,2.761145206346904,13.809021649295337,0.3461038961038961,0.4138569763569763,0.1,0.4758958633958634,0.39816156066156067,0.1,0.5021524771524772,0.47485292485292474,1.0
s6,output_lif,101,6,992.167,89,2,0.5938037865748709,0.5972461273666093,0.5847483005748836,0.5841757641346061,0.5491156168563216,0.5247745959935768,1.2313129918300347,12.92505000995892,0.3412698412698413,0.2619047619047619,0.34028980278980275,0.2606301106301106,0.281011279676561,0.21626894980557246,4.070892333984375,17.451303482055664,0.2876712328767123,0.3424657534246575,0.2772685647685647,0.3354645354645354,0.2627436085521255,0.2907158418923125,3.2235657548251218,14.515243869938262,0.41893939393939394,0.41944999444999437,1.0,0.45669793169793177,0.4713716838716839,1.0,0.5178090428090427,0.5382319069819069,0.1
s7,hidden_count_linear,11,7,1992.177,11,2,0.7573149741824441,0.7573149741824441,0.7509096585839349,0.7509096585839349,0.7500515941476658,0.7500515941476658,1.3301481714347143,1.3301481876438948,0.2777777777777778,0.2777777777777778,0.2794733044733045,0.2794733044733045,0.25267230882680797,0.25267230882680797,7.6688032150268555,7.668802261352539,0.3424657534246575,0.3424657534246575,0.34101107226107225,0.34101107226107225,0.3315012638949108,0.3315012638949108,6.966167972512441,6.966168272985171,0.38906926406926406,0.4273962148962149,0.1,0.49497955747955746,0.4565268065268065,0.1,0.517478354978355,0.502741008991009,0.01
s7,hidden_count_linear,23,7,1992.177,23,2,0.9363166953528399,0.9363166953528399,0.9361474093728056,0.9361474093728056,0.9367233422418022,0.9367233422418022,0.231714836829911,0.23171492623687817,0.3492063492063492,0.3492063492063492,0.35636123136123127,0.35636123136123127,0.33478620493920896,0.33478620493920896,7.081596374511719,7.081595420837402,0.3356164383561644,0.3356164383561644,0.326288295038295,0.326288295038295,0.3234833905886537,0.3234833905886537,6.281544587383531,6.281545305905277,0.34439033189033186,0.35442335442335443,0.01,0.4635942760942761,0.43016497391497394,0.01,0.4684944684944685,0.4823544511044511,0.01
s7,hidden_count_linear,101,7,1992.177,49,2,0.9896729776247849,0.9896729776247849,0.9892047389675472,0.9892047389675472,0.9891641639098644,0.9891641639098644,0.03684575696397258,0.036845752110195036,0.3492063492063492,0.3492063492063492,0.3477032227032227,0.3477032227032227,0.33973432919687974,0.33973432919687974,7.855453968048096,7.855454444885254,0.3082191780821918,0.3082191780821918,0.30623543123543123,0.30623543123543123,0.30319650751922134,0.30319650751922134,5.626676605172353,5.62667624591148,0.40923520923520923,0.4115460927960928,0.01,0.4751743626743627,0.36580710955710954,0.001,0.4742544492544492,0.4728958541458541,0.01
s7,output_lif,11,7,1992.177,78,2,0.4612736660929432,0.47160068846815834,0.44575615188670575,0.4565599233474309,0.3993188934414453,0.36181961050249817,1.5600888216146709,16.304898746247545,0.3253968253968254,0.2857142857142857,0.33935185185185185,0.27982804232804237,0.2753035140330223,0.20624101045153678,3.2844107151031494,17.63924217224121,0.2465753424657534,0.23972602739726026,0.24864996114996116,0.24205239205239204,0.19569792287815546,0.17095356816992271,3.3099200627575183,16.6869005177119,0.39042207792207795,0.41741661116661116,0.1,0.47824675324675314,0.3525287212787213,0.01,0.4712722462722463,0.48647602397602396,0.01
s7,output_lif,23,7,1992.177,76,2,0.4991394148020654,0.4388984509466437,0.48401174093784155,0.42494122811732876,0.4510429078339717,0.35776541430019493,1.6671959830643592,20.61903857692384,0.2857142857142857,0.2698412698412698,0.2761904761904762,0.24166666666666667,0.23066141418544162,0.1780879465362224,2.8189356327056885,17.467609405517578,0.2602739726027397,0.3082191780821918,0.24627872127872127,0.2807442557442557,0.2207682582739582,0.2145846586632242,3.022337652232549,20.705220993251018,0.3603234728234728,0.37213134088134087,0.1,0.4449194324194324,0.3636377511377511,1.0,0.4469396344396344,0.4399211899211899,1.0
s7,output_lif,101,7,1992.177,100,2,0.5903614457831325,0.5869191049913941,0.5779531092816809,0.5726354132740555,0.5663784981298351,0.5317463368964569,1.2120334656841785,10.565319898411657,0.3412698412698413,0.3253968253968254,0.3466390091390091,0.3301406926406926,0.29820241268010034,0.25250294837457615,3.9946677684783936,15.773442268371582,0.2191780821917808,0.2808219178082192,0.22083888333888332,0.2784909534909535,0.18331103809044982,0.2531097472820414,3.5524941372544796,14.30802835177069,0.37867965367965367,0.34988206238206226,1.0,0.4972282347282348,0.3977855477855478,1.0,0.49172077922077917,0.4501776001776001,0.1
s234567,hidden_count_linear,11,"2,3,4,5,6,7","54.313,117.014,242.103,492.146,992.167,1992.177",9,7,0.7435456110154905,0.7435456110154905,0.744201770958742,0.744201770958742,0.7386751196849975,0.7386751196849975,1.5586043036127666,1.5586043844534896,0.3333333333333333,0.3333333333333333,0.34246632996633,0.34246632996633,0.31385005857555764,0.31385005857555764,7.789063453674316,7.789064407348633,0.3150684931506849,0.3150684931506849,0.30920607170607173,0.30920607170607173,0.29522931071398034,0.29522931071398034,6.394391922101582,6.394391739205139,0.43443963443963446,0.46208236208236203,0.1,0.5570526695526695,0.47672882672882677,0.1,0.5547739297739298,0.5176601176601175,10.0
s234567,hidden_count_linear,23,"2,3,4,5,6,7","54.313,117.014,242.103,492.146,992.167,1992.177",21,7,0.9707401032702238,0.9707401032702238,0.970097376418683,0.970097376418683,0.9709765983687921,0.9709765983687921,0.13911311089889933,0.13911308362284955,0.42063492063492064,0.42063492063492064,0.43089225589225594,0.43089225589225594,0.40815671848280544,0.40815671848280544,5.039509296417236,5.039509296417236,0.4041095890410959,0.4041095890410959,0.3912684537684537,0.3912684537684537,0.3828382832199228,0.3828382832199228,4.965915170434403,4.965915170434403,0.46422558922558926,0.4746295371295372,0.1,0.5739838864838864,0.5176379176379177,0.01,0.5478956228956229,0.6126234876234876,1.0
s234567,hidden_count_linear,101,"2,3,4,5,6,7","54.313,117.014,242.103,492.146,992.167,1992.177",12,7,0.8674698795180723,0.8674698795180723,0.8625796133314957,0.8625796133314957,0.863840783579504,0.863840783579504,0.5647165524980082,0.5647165651165474,0.40476190476190477,0.40476190476190477,0.4080808080808081,0.4080808080808081,0.3887317581679983,0.3887317581679983,6.57485818862915,6.57485818862915,0.363013698630137,0.363013698630137,0.35994005994005995,0.35994005994005995,0.35652095590603067,0.35652095590603067,5.160510866609338,5.160511702707369,0.47285954785954787,0.4952734765234765,0.1,0.5265632515632516,0.46618797868797873,10.0,0.5447871572871573,0.59128996003996,0.01
s234567,output_lif,11,"2,3,4,5,6,7","54.313,117.014,242.103,492.146,992.167,1992.177",69,7,0.6643717728055077,0.6041308089500861,0.6482818898307364,0.5900028784175207,0.6048893318503025,0.5449017786232432,0.9909342297588486,9.05589054209435,0.3333333333333333,0.3412698412698413,0.3443241943241943,0.341979316979317,0.2996946853028457,0.3043938483656966,3.5697715282440186,12.26366138458252,0.3561643835616438,0.3424657534246575,0.3486818736818737,0.3337329337329338,0.31018706143243197,0.29151405594076674,2.7184534138196135,11.028284673821437,0.42169913419913413,0.36017732267732266,0.001,0.5439273689273689,0.4945929070929071,1.0,0.5673100048100047,0.5595231157731158,0.1
s234567,output_lif,23,"2,3,4,5,6,7","54.313,117.014,242.103,492.146,992.167,1992.177",91,7,0.7848537005163512,0.7039586919104991,0.7704949356188869,0.6959849106091484,0.7537038950690694,0.6485068595812471,0.7059504854494446,5.895790006535805,0.3968253968253968,0.373015873015873,0.3763888888888889,0.356523569023569,0.3652104889814373,0.31368350022001135,3.529580593109131,10.590970993041992,0.3561643835616438,0.3219178082191781,0.347520535020535,0.3154449716949717,0.35003681725570784,0.2774194438283622,2.5284762905068594,10.412350772178335,0.4445947570947571,0.4476634476634476,0.1,0.5181036556036557,0.48665154290154294,1.0,0.5497474747474748,0.5719017094017094,1.0
s234567,output_lif,101,"2,3,4,5,6,7","54.313,117.014,242.103,492.146,992.167,1992.177",97,7,0.7848537005163512,0.657487091222031,0.7493295581997056,0.6243401997997847,0.7220066335470857,0.6063511013972355,0.621866617371006,4.265313249446849,0.3888888888888889,0.3333333333333333,0.3872113997113997,0.34137806637806634,0.3177393744875629,0.2702880820488425,3.419853925704956,11.623754501342773,0.3904109589041096,0.3356164383561644,0.37118159618159624,0.3278124653124653,0.3641886609170763,0.30022736332017036,2.6658378659862363,8.387614459207613,0.4378066378066378,0.4962391774891774,0.01,0.5859848484848486,0.49167082917082916,0.1,0.5847763347763347,0.5764874014874014,0.1
s4567,hidden_count_linear,11,"4,5,6,7","242.103,492.146,992.167,1992.177",10,7,0.7349397590361446,0.7349397590361446,0.7254891716012425,0.7254891716012425,0.7212797805550993,0.7212797805550993,1.472490384738745,1.4724903342645879,0.3333333333333333,0.3333333333333333,0.3381373256373256,0.3381373256373256,0.31182011744458366,0.31182011744458366,6.9698486328125,6.9698486328125,0.2945205479452055,0.2945205479452055,0.2964424464424464,0.2964424464424464,0.28225451737053314,0.28225451737053314,6.753408569179169,6.753409163592613,0.41812770562770557,0.3142718392718392,0.001,0.5142255892255893,0.4551379176379176,0.01,0.517905242905243,0.5276778776778777,0.1
