profile,readout,seed,epoch,train_loss,train_balanced_accuracy,val_loss,val_balanced_accuracy
s2,hidden_count_linear,11,80,0.0355859960841332,0.9900083794201442,4.011808395385742,0.4277837902837902
s2,hidden_count_linear,11,81,0.0353976515740502,0.9900083794201442,4.020863056182861,0.4194504569504569
s2,hidden_count_linear,11,82,0.0350764077317078,0.9900083794201442,4.007917404174805,0.4277837902837902
s2,hidden_count_linear,11,83,0.0349465723369084,0.9900083794201442,4.008933067321777,0.4277837902837902
s2,hidden_count_linear,11,84,0.034707273332572,0.9900083794201442,4.005504131317139,0.4277837902837902
s2,hidden_count_linear,11,85,0.0345527370974883,0.9900083794201442,4.019926071166992,0.4208393458393458
s2,hidden_count_linear,11,86,0.0344473259930664,0.9900083794201442,4.023807048797607,0.4277837902837902
s2,hidden_count_linear,11,87,0.0342803446450968,0.9900083794201442,4.028371334075928,0.4194504569504569
s2,hidden_count_linear,11,88,0.0338897146308624,0.9900083794201442,4.023416519165039,0.4194504569504569
s2,hidden_count_linear,11,89,0.0337255319521126,0.9900083794201442,4.029087066650391,0.4194504569504569
s2,hidden_count_linear,11,90,0.0336269711844764,0.9900083794201442,4.024903297424316,0.4125060125060125
s2,hidden_count_linear,11,91,0.0335275163672056,0.9900083794201442,4.023838520050049,0.4208393458393458
s2,hidden_count_linear,11,92,0.0334303518709135,0.9900083794201442,4.0275092124938965,0.4208393458393458
s2,hidden_count_linear,11,93,0.03334329504898,0.9900083794201442,4.0277485847473145,0.4291726791726791
s2,hidden_count_linear,11,94,0.03319226933095,0.9900083794201442,4.039024829864502,0.4208393458393458
s2,hidden_count_linear,11,95,0.0330421810524086,0.9900083794201442,4.035240650177002,0.4125060125060125
s2,hidden_count_linear,11,96,0.0328592897269381,0.9900083794201442,4.044569492340088,0.4208393458393458
s2,hidden_count_linear,11,97,0.0327239897223942,0.9900083794201442,4.036566257476807,0.4277837902837902
s2,hidden_count_linear,11,98,0.0326298815350524,0.9900083794201442,4.032982349395752,0.4208393458393458
s2,hidden_count_linear,11,99,0.0325634889112282,0.9900083794201442,4.035985946655273,0.4208393458393458
s2,hidden_count_linear,11,100,0.0324843360909393,0.9900083794201442,4.029119491577148,0.4361171236171235
s2,hidden_count_linear,23,1,27.94550788997578,0.0871079116482372,13.169793128967283,0.1069444444444444
s2,hidden_count_linear,23,2,15.010814757027028,0.1443322089627121,8.696069717407227,0.2041666666666667
s2,hidden_count_linear,23,3,7.244300235774554,0.3252838027916644,5.913187026977539,0.2485810485810486
s2,hidden_count_linear,23,4,4.614638981433416,0.4548551582845094,5.327322483062744,0.2889009139009139
s2,hidden_count_linear,23,5,2.797314286026815,0.5506041111204952,5.41052770614624,0.2583152958152958
s2,hidden_count_linear,23,6,2.235015845750162,0.6180007864652765,5.029928207397461,0.3480940355940355
s2,hidden_count_linear,23,7,1.65708312110113,0.6767567425219242,4.616471767425537,0.3623436748436748
s2,hidden_count_linear,23,8,1.257795080875981,0.7600474877796297,4.360246658325195,0.3665464165464165
s2,hidden_count_linear,23,9,1.050047907074224,0.7728948552476846,4.087171077728272,0.3831770081770082
s2,hidden_count_linear,23,10,0.8550370355070971,0.8033384956060999,4.278524398803711,0.4041366041366042
s2,hidden_count_linear,23,11,0.7227121025272573,0.8178738120909675,4.258267879486084,0.3678992303992303
s2,hidden_count_linear,23,12,0.6493216085146709,0.8339485913436527,4.010121822357178,0.4019901394901395
s2,hidden_count_linear,23,13,0.4998819668506385,0.8684482352182966,4.10187578201294,0.4058201058201058
s2,hidden_count_linear,23,14,0.4243542185748916,0.8761222320755634,4.059818267822266,0.4089345839345839
s2,hidden_count_linear,23,15,0.3717527406453676,0.8953265034514065,4.085813522338867,0.3950456950456951
s2,hidden_count_linear,23,16,0.3001165731382041,0.912344196676092,4.042499542236328,0.4209355459355459
s2,hidden_count_linear,23,17,0.2599062553371291,0.9197688010413192,4.010904788970947,0.4257696007696008
s2,hidden_count_linear,23,18,0.2347785184310553,0.928951283863508,4.070563316345215,0.4220658970658971
s2,hidden_count_linear,23,19,0.2048502074820654,0.9384973636914504,4.074095726013184,0.4261964886964888
s2,hidden_count_linear,23,20,0.1730794813516012,0.9481061495134716,4.067014694213867,0.4404160654160654
s2,hidden_count_linear,23,21,0.1538210084947169,0.9603981844691688,3.984764814376831,0.4361171236171237
s2,hidden_count_linear,23,22,0.136624030961227,0.965581132507278,3.941726922988892,0.4278799903799903
s2,hidden_count_linear,23,23,0.1241156054266348,0.9692053700590958,3.996091604232788,0.4209355459355459
s2,hidden_count_linear,23,24,0.1152008378849382,0.9741073308434096,4.076151371002197,0.4622113997113997
s2,hidden_count_linear,23,25,0.1070380331162946,0.9778246511048474,4.068336486816406,0.4189514189514189
s2,hidden_count_linear,23,26,0.0956348261816776,0.9809995422514368,3.98427152633667,0.4278799903799903
s2,hidden_count_linear,23,27,0.0910090530698352,0.9809995422514368,3.948690176010132,0.4314514189514189
s2,hidden_count_linear,23,28,0.0849517238632537,0.9826335291795412,3.9910407066345215,0.4383958633958634
s2,hidden_count_linear,23,29,0.0807113948690091,0.9842058562235666,4.015871047973633,0.4245069745069745
s2,hidden_count_linear,23,30,0.0764294238488563,0.9842058562235666,4.0416765213012695,0.4490440115440116
s2,hidden_count_linear,23,31,0.0714688491967479,0.9842058562235666,4.0389580726623535,0.4357503607503608
s2,hidden_count_linear,23,32,0.0697579647633992,0.9842058562235666,3.99248719215393,0.434992784992785
s2,hidden_count_linear,23,33,0.0655639379729297,0.9884965923691412,4.056612968444824,0.4482864357864358
s2,hidden_count_linear,23,34,0.0643807101783161,0.9868940282665774,4.029429912567139,0.4413419913419914
s2,hidden_count_linear,23,35,0.0619122441248926,0.9900991564717057,4.000106334686279,0.4440836940836941
s2,hidden_count_linear,23,36,0.0590833293501666,0.9900991564717057,3.955857753753662,0.4482864357864358
s2,hidden_count_linear,23,37,0.0581775564193828,0.9884965923691412,3.957568645477295,0.468524531024531
s2,hidden_count_linear,23,38,0.0565043627548956,0.991765823138372,3.941967487335205,0.4532467532467533
s2,hidden_count_linear,23,39,0.0547556204660418,0.991765823138372,3.967287063598633,0.4463023088023088
s2,hidden_count_linear,23,40,0.0537080829081457,0.991765823138372,3.968581914901733,0.4413419913419913
s2,hidden_count_linear,23,41,0.0522986842902848,0.991765823138372,3.984924554824829,0.4363816738816739
s2,hidden_count_linear,23,42,0.0517954699656639,0.991765823138372,3.9747023582458496,0.4496753246753247
s2,hidden_count_linear,23,43,0.0504056906677051,0.991765823138372,3.977270603179932,0.4496753246753247
s2,hidden_count_linear,23,44,0.0494284352316503,0.991765823138372,3.967813014984131,0.4685245310245311
s2,hidden_count_linear,23,45,0.0488094939383808,0.991765823138372,3.975780963897705,0.4671356421356422
s2,hidden_count_linear,23,46,0.0478658368762922,0.991765823138372,3.9714393615722656,0.4754689754689755
s2,hidden_count_linear,23,47,0.0474006336938955,0.991765823138372,3.976379632949829,0.4635642135642135
s2,hidden_count_linear,23,48,0.0467160717229937,0.991765823138372,3.9768569469451904,0.4635642135642135
s2,hidden_count_linear,23,49,0.0460631184395332,0.991765823138372,3.977354526519776,0.4601911976911977
s2,hidden_count_linear,23,50,0.0452786953590823,0.991765823138372,3.982062578201294,0.468524531024531
s2,hidden_count_linear,23,51,0.0447567393442234,0.991765823138372,3.9900293350219727,0.468524531024531
s2,hidden_count_linear,23,52,0.0443117705185011,0.991765823138372,3.997006416320801,0.468524531024531
s2,hidden_count_linear,23,53,0.0436442729579397,0.991765823138372,3.990584135055542,0.4615800865800866
s2,hidden_count_linear,23,54,0.0431804118706827,0.991765823138372,3.984777688980103,0.468524531024531
s2,hidden_count_linear,23,55,0.0425164869228272,0.991765823138372,4.003996849060059,0.468524531024531
s2,hidden_count_linear,23,56,0.0419502970433943,0.991765823138372,3.9954636096954346,0.468524531024531
s2,hidden_count_linear,23,57,0.0415923576064651,0.9933090330149154,3.988855600357056,0.468524531024531
s2,hidden_count_linear,23,58,0.0414571294788649,0.9933090330149154,3.983832597732544,0.468524531024531
s2,hidden_count_linear,23,59,0.0410633223923163,0.9933090330149154,3.998135805130005,0.468524531024531
s2,hidden_count_linear,23,60,0.0405862400510224,0.9933090330149154,4.001559257507324,0.468524531024531
s2,hidden_count_linear,23,61,0.0402217163414199,0.9933090330149154,4.008131980895996,0.468524531024531
s2,hidden_count_linear,23,62,0.0399175287447164,0.9933090330149154,4.000916004180908,0.468524531024531
s2,hidden_count_linear,23,63,0.0396761956132576,0.9933090330149154,4.0106120109558105,0.468524531024531
s2,hidden_count_linear,23,64,0.0394173853881593,0.9949115971174796,4.009170055389404,0.4601911976911977
s2,hidden_count_linear,23,65,0.0391483216156955,0.9949115971174796,4.005640983581543,0.4601911976911977
s2,hidden_count_linear,23,66,0.0387207610010074,0.9949115971174796,3.9965474605560303,0.468524531024531
s2,hidden_count_linear,23,67,0.0383793155241135,0.9949115971174796,3.996326208114624,0.468524531024531
s2,hidden_count_linear,23,68,0.0381528548575719,0.9949115971174796,4.00814151763916,0.4601911976911977
s2,hidden_count_linear,23,69,0.0377057964004666,0.9949115971174796,4.016446590423584,0.468524531024531
s2,hidden_count_linear,23,70,0.037452611540045,0.9949115971174796,4.019093036651611,0.4566197691197691
s2,hidden_count_linear,23,71,0.03727174781763,0.9949115971174796,4.012231826782227,0.4601911976911977
s2,hidden_count_linear,23,72,0.0370131934673979,0.9949115971174796,3.997128009796143,0.468524531024531
s2,hidden_count_linear,23,73,0.0367147685878184,0.9949115971174796,3.996495485305786,0.4685245310245311
s2,hidden_count_linear,23,74,0.0362867380199046,0.9949115971174796,4.001325130462647,0.4754689754689755
s2,hidden_count_linear,23,75,0.035915325525603,0.9949115971174796,4.000118732452393,0.4671356421356421
s2,hidden_count_linear,23,76,0.0356731511101049,0.9949115971174796,4.0063886642456055,0.4601911976911976
s2,hidden_count_linear,23,77,0.0353525760559535,0.9949115971174796,4.007095813751221,0.4532467532467532
s2,hidden_count_linear,23,78,0.0350340352884194,0.9949115971174796,3.9996047019958496,0.4615800865800866
s2,hidden_count_linear,23,79,0.0347943354250539,0.9949115971174796,4.0096821784973145,0.4685245310245311
s2,hidden_count_linear,23,80,0.0346972036484802,0.9949115971174796,4.01554536819458,0.4685245310245311
s2,hidden_count_linear,23,81,0.0344426732016615,0.9949115971174796,4.005069255828857,0.468524531024531
s2,hidden_count_linear,23,82,0.0342092826039163,0.9949115971174796,4.010830402374268,0.4601911976911977
s2,hidden_count_linear,23,83,0.0338009695879948,0.9949115971174796,4.015363693237305,0.4671356421356421
s2,hidden_count_linear,23,84,0.033664836492165,0.9949115971174796,4.023687362670898,0.4601911976911977
s2,hidden_count_linear,23,85,0.0334806800202791,0.9949115971174796,4.029374122619629,0.4601911976911977
s2,hidden_count_linear,23,86,0.0331855361155922,0.9949115971174796,4.028928756713867,0.4601911976911977
s2,hidden_count_linear,23,87,0.0330082704657736,0.9949115971174796,4.039186477661133,0.4601911976911977
s2,hidden_count_linear,23,88,0.0327626284077225,0.9949115971174796,4.025295257568359,0.4671356421356421
s2,hidden_count_linear,23,89,0.0325891449662781,0.9949115971174796,4.020009994506836,0.4671356421356421
s2,hidden_count_linear,23,90,0.0323903607957949,0.9949115971174796,4.022702693939209,0.4671356421356421
s2,hidden_count_linear,23,91,0.0322723337192659,0.9949115971174796,4.032129764556885,0.4601911976911977
s2,hidden_count_linear,23,92,0.032065147021064,0.9949115971174796,4.046813488006592,0.4601911976911977
s2,hidden_count_linear,23,93,0.0318457257906664,0.9949115971174796,4.041417121887207,0.4601911976911977
s2,hidden_count_linear,23,94,0.0316077033418476,0.9949115971174796,4.0330023765563965,0.4601911976911977
s2,hidden_count_linear,23,95,0.0314768195767821,0.9949115971174796,4.040334701538086,0.4601911976911977
s2,hidden_count_linear,23,96,0.0313784580424479,0.9949115971174796,4.0436296463012695,0.4601911976911977
s2,hidden_count_linear,23,97,0.0311332649892763,0.9949115971174796,4.042965888977051,0.4601911976911977
s2,hidden_count_linear,23,98,0.0309005386024559,0.9949115971174796,4.047029972076416,0.4601911976911977
s2,hidden_count_linear,23,99,0.03071852142501,0.9949115971174796,4.044362545013428,0.4601911976911977
s2,hidden_count_linear,23,100,0.030439516499786,0.9949115971174796,4.044036388397217,0.4482864357864358
s2,hidden_count_linear,101,1,21.046902024602318,0.1360024006511705,14.47195816040039,0.1600889850889851
s2,hidden_count_linear,101,2,10.827402884701648,0.2882802045115722,10.022501945495604,0.3113455988455988
s2,hidden_count_linear,101,3,5.64168539309871,0.4262104783858391,7.573206901550293,0.3263708513708513
s2,hidden_count_linear,101,4,3.589757714952741,0.4939287367164771,6.61242151260376,0.3141955266955267
s2,hidden_count_linear,101,5,2.4002701017409307,0.6489845050810837,6.8831281661987305,0.3384018759018758
s2,hidden_count_linear,101,6,1.90057358273951,0.7023207858316773,6.399038314819336,0.3564935064935065
s2,hidden_count_linear,101,7,1.4145070199506828,0.735217828011968,5.886471748352051,0.3670995670995671
s2,hidden_count_linear,101,8,1.0909706399280723,0.7778027698573643,5.334755420684815,0.383970658970659
s2,hidden_count_linear,101,9,0.8752157237771866,0.8080227863319603,5.302439689636231,0.3589285714285715
s2,hidden_count_linear,101,10,0.685783942266914,0.8315170435688706,5.04669713973999,0.3713023088023088
s2,hidden_count_linear,101,11,0.5743612564984779,0.8662234235401965,5.048084735870361,0.3631012506012506
s2,hidden_count_linear,101,12,0.463923573699137,0.8717823852858402,5.068485736846924,0.396470658970659
s2,hidden_count_linear,101,13,0.4067358342792819,0.8986846120262172,5.070548057556152,0.3901575276575276
s2,hidden_count_linear,101,14,0.3241572525743363,0.9159557979042304,4.8858160972595215,0.4083754208754209
s2,hidden_count_linear,101,15,0.2871659879224846,0.9224312741346083,4.834985256195068,0.4292087542087542
s2,hidden_count_linear,101,16,0.2493549574570483,0.9421588342846158,4.9716105461120605,0.3984848484848485
s2,hidden_count_linear,101,17,0.2086525466838104,0.9487915669347368,4.923344135284424,0.4003787878787879
s2,hidden_count_linear,101,18,0.1908645360328244,0.9483328451075832,4.795442581176758,0.3915404040404041
s2,hidden_count_linear,101,19,0.1696502891867686,0.960549116139477,4.888955116271973,0.3984848484848485
s2,hidden_count_linear,101,20,0.149273489151477,0.9636396893708662,4.907654762268066,0.4130050505050505
s2,hidden_count_linear,101,21,0.1361520655081317,0.9676051116145904,4.88731575012207,0.3984848484848485
s2,hidden_count_linear,101,22,0.1260535040174622,0.9691774386586156,4.849083423614502,0.406060606060606
s2,hidden_count_linear,101,23,0.1165811590811882,0.97081142558672,4.807647705078125,0.4205808080808081
s2,hidden_count_linear,101,24,0.1088024405009159,0.9744973230226174,4.839394092559815,0.43248556998557
s2,hidden_count_linear,101,25,0.0998001878314912,0.9776419771106678,4.851789951324463,0.406060606060606
s2,hidden_count_linear,101,26,0.093705962285425,0.9776419771106678,4.798672676086426,0.4136363636363636
s2,hidden_count_linear,101,27,0.0885310050119323,0.9776419771106678,4.811920166015625,0.420580808080808
s2,hidden_count_linear,101,28,0.0848254242626607,0.979244541213232,4.881115436553955,0.420580808080808
s2,hidden_count_linear,101,29,0.0799500321177525,0.979244541213232,4.848090171813965,0.43248556998557
s2,hidden_count_linear,101,30,0.0757096374981272,0.979244541213232,4.858248233795166,0.43248556998557
s2,hidden_count_linear,101,31,0.0736221942967268,0.980847105315796,4.861793041229248,0.420580808080808
s2,hidden_count_linear,101,32,0.0707682678908776,0.980847105315796,4.835697650909424,0.420580808080808
s2,hidden_count_linear,101,33,0.0685848885066743,0.9824810922439003,4.836699962615967,0.43248556998557
s2,hidden_count_linear,101,34,0.0659752437001713,0.9824810922439003,4.857357978820801,0.420580808080808
s2,hidden_count_linear,101,35,0.0627352278583431,0.9824810922439003,4.880263328552246,0.420580808080808
s2,hidden_count_linear,101,36,0.0608132381421768,0.9840836563464648,4.898078918457031,0.420580808080808
s2,hidden_count_linear,101,37,0.0586786245199468,0.9840836563464648,4.86168098449707,0.4249098124098124
s2,hidden_count_linear,101,38,0.0571594348052282,0.9840836563464648,4.833836078643799,0.4130050505050505
s2,hidden_count_linear,101,39,0.0553851920258568,0.9857176432745692,4.843484878540039,0.420580808080808
s2,hidden_count_linear,101,40,0.0537489962711186,0.9857176432745692,4.85689115524292,0.43248556998557
s2,hidden_count_linear,101,41,0.0530876379504979,0.9857176432745692,4.867033004760742,0.4130050505050505
s2,hidden_count_linear,101,42,0.0518304665353335,0.9857176432745692,4.857434272766113,0.4281565656565657
s2,hidden_count_linear,101,43,0.0505401901580175,0.98840581531758,4.859121322631836,0.4281565656565657
s2,hidden_count_linear,101,44,0.0497165297265461,0.98840581531758,4.861214637756348,0.420580808080808
s2,hidden_count_linear,101,45,0.049120903454349,0.98840581531758,4.89439868927002,0.4275252525252526
s2,hidden_count_linear,101,46,0.0479267480303878,0.98840581531758,4.882551670074463,0.420580808080808
s2,hidden_count_linear,101,47,0.0474365837479301,0.98840581531758,4.8835039138793945,0.420580808080808
s2,hidden_count_linear,101,48,0.0466654882726232,0.990008379420144,4.877876281738281,0.4394300144300144
s2,hidden_count_linear,101,49,0.0456450292119265,0.990008379420144,4.888764381408691,0.43248556998557
s2,hidden_count_linear,101,50,0.0449707368180386,0.990008379420144,4.873114109039307,0.43248556998557
s2,hidden_count_linear,101,51,0.0444709884288132,0.990008379420144,4.863645076751709,0.4241522366522367
s2,hidden_count_linear,101,52,0.0435980423361627,0.990008379420144,4.88447380065918,0.4310966810966811
s2,hidden_count_linear,101,53,0.0430503414363541,0.990008379420144,4.87933349609375,0.4310966810966811
s2,hidden_count_linear,101,54,0.0423094299645924,0.990008379420144,4.872554302215576,0.4310966810966811
s2,hidden_count_linear,101,55,0.0416398366108511,0.990008379420144,4.88076639175415,0.4122474747474747
s2,hidden_count_linear,101,56,0.0410441539527627,0.9916109435227082,4.876666069030762,0.4122474747474747
s2,hidden_count_linear,101,57,0.0404525325599923,0.9916109435227082,4.893640518188477,0.4241522366522367
s2,hidden_count_linear,101,58,0.0395200454506529,0.99346279537456,4.9022955894470215,0.4310966810966811
s2,hidden_count_linear,101,59,0.0390802999243473,0.99346279537456,4.916271209716797,0.4310966810966811
s2,hidden_count_linear,101,60,0.0388048885353294,0.99346279537456,4.922571182250977,0.4191919191919191
s2,hidden_count_linear,101,61,0.0382402502192687,0.99346279537456,4.920286178588867,0.4191919191919191
s2,hidden_count_linear,101,62,0.0379679896123386,0.99346279537456,4.906919956207275,0.4310966810966811
s2,hidden_count_linear,101,63,0.0374499785869339,0.99346279537456,4.91010332107544,0.4310966810966811
s2,hidden_count_linear,101,64,0.0372397004532116,0.99346279537456,4.901176929473877,0.4191919191919191
s2,hidden_count_linear,101,65,0.036568851253457,0.99346279537456,4.910958290100098,0.4275252525252526
s2,hidden_count_linear,101,66,0.0363884739523269,0.99346279537456,4.91794490814209,0.4394300144300144
s2,hidden_count_linear,101,67,0.0361407671296863,0.99346279537456,4.914905548095703,0.4394300144300144
s2,hidden_count_linear,101,68,0.0359734543398817,0.99346279537456,4.898904323577881,0.4394300144300144
s2,hidden_count_linear,101,69,0.0356021406266857,0.99346279537456,4.897871494293213,0.4394300144300144
s2,hidden_count_linear,101,70,0.0352669811219284,0.99346279537456,4.913015365600586,0.43248556998557
s2,hidden_count_linear,101,71,0.0350284101425472,0.99346279537456,4.933279991149902,0.43248556998557
s2,hidden_count_linear,101,72,0.0348305591364453,0.99346279537456,4.923738956451416,0.43248556998557
s2,hidden_count_linear,101,73,0.0345702613215002,0.99346279537456,4.9368181228637695,0.43248556998557
s2,hidden_count_linear,101,74,0.0342921999166118,0.99346279537456,4.940832614898682,0.43248556998557
s2,hidden_count_linear,101,75,0.034097724034741,0.99346279537456,4.939570903778076,0.43248556998557
