epoch,train_objective_loss,val_output_whole_count_ba,val_output_whole_count_loss
1,2.535418871963291,0.08333333333333333,2.4850406646728516
2,2.4859021149075584,0.08333333333333333,2.4849069118499756
3,2.484945574643895,0.08333333333333333,2.4849069118499756
4,2.4850547284965057,0.08333333333333333,2.4849069118499756
5,2.484191903148789,0.08333333333333333,2.4849374294281006
6,2.4842830693249858,0.08333333333333333,2.4850142002105713
7,2.4836581180099775,0.08333333333333333,2.4851906299591064
8,2.4826084652373797,0.08333333333333333,2.485133171081543
9,2.4806565360235058,0.09027777777777778,2.4846041202545166
10,2.4802194437759058,0.08333333333333333,2.4857685565948486
11,2.4808998177671184,0.08333333333333333,2.485898733139038
12,2.4751412072403296,0.08333333333333333,2.4852211475372314
13,2.4739070660891507,0.08333333333333333,2.485511064529419
14,2.472785540989467,0.09722222222222222,2.4799249172210693
15,2.4750705068985486,0.10416666666666667,2.4768080711364746
16,2.470744923757399,0.09027777777777778,2.4845662117004395
17,2.468398358448442,0.08333333333333333,2.485370635986328
18,2.4664881812110413,0.09722222222222222,2.4821760654449463
19,2.463636813598738,0.11805555555555557,2.468376398086548
20,2.465643467057798,0.1111111111111111,2.4677486419677734
21,2.462909299207021,0.125,2.464959144592285
22,2.4575652916131867,0.125,2.463449478149414
23,2.4547511534108146,0.13194444444444445,2.456770181655884
24,2.461820421038314,0.15416666666666667,2.455394744873047
25,2.4582257004079637,0.1402777777777778,2.4612507820129395
26,2.455961119902934,0.09027777777777778,2.4752957820892334
27,2.448852355221668,0.1402777777777778,2.4483275413513184
28,2.4473753865942895,0.14027777777777778,2.450650453567505
29,2.4440035721521163,0.13333333333333333,2.4599082469940186
30,2.439535267381783,0.14722222222222223,2.442964553833008
31,2.43292296240539,0.13888888888888887,2.447110652923584
32,2.4273013732109137,0.14583333333333331,2.445034980773926
33,2.425140274166035,0.1597222222222222,2.430051803588867
34,2.425200942871698,0.16805555555555554,2.4344820976257324
35,2.415754877966981,0.1492063492063492,2.432260274887085
36,2.412106962499438,0.14087301587301587,2.4419875144958496
37,2.405789469687746,0.1388888888888889,2.4315185546875
38,2.4064059117985264,0.14285714285714285,2.419774293899536
39,2.391564281795193,0.15476190476190474,2.4272167682647705
40,2.391341144574899,0.16170634920634921,2.4059183597564697
41,2.3865531533187103,0.1630952380952381,2.400233268737793
42,2.3823027639503938,0.16170634920634921,2.4324069023132324
43,2.3714755853564315,0.16170634920634921,2.4068002700805664
44,2.363949737122055,0.19444444444444445,2.382659673690796
45,2.3579728156071726,0.1839285714285714,2.4118409156799316
46,2.354458681687636,0.176984126984127,2.408461332321167
47,2.345247731972069,0.18253968253968256,2.387289524078369
48,2.33721005280539,0.20476190476190478,2.39985728263855
49,2.3433124366602676,0.1964285714285714,2.393183708190918
50,2.331585133957986,0.18948412698412698,2.3820137977600098
51,2.326413726232138,0.20337301587301584,2.4097471237182617
52,2.3209194857979805,0.21031746031746026,2.3901917934417725
53,2.308577038950436,0.1984126984126984,2.374654769897461
54,2.3006627904363426,0.20337301587301584,2.3779211044311523
55,2.2957826128514824,0.19146825396825395,2.3764986991882324
56,2.2920075082532714,0.1795634920634921,2.382131814956665
57,2.286332643380879,0.19146825396825395,2.3776164054870605
58,2.290110016854002,0.20873015873015877,2.3437161445617676
59,2.28004553765315,0.21230158730158732,2.352654218673706
60,2.264831792056663,0.20178571428571426,2.3528316020965576
61,2.260561344340418,0.20178571428571432,2.3630425930023193
62,2.2528370563421727,0.20734126984126985,2.342148780822754
63,2.2428537018327828,0.20734126984126985,2.3451342582702637
64,2.232962281691638,0.24424603174603174,2.3405230045318604
65,2.2283477171768213,0.23730158730158732,2.3371739387512207
66,2.2251215756657614,0.2303571428571429,2.3567793369293213
67,2.223571073167706,0.21706349206349207,2.3426058292388916
68,2.213377129805888,0.24623015873015872,2.331368923187256
69,2.2004968598869703,0.2303571428571429,2.342576265335083
70,2.1995104898068663,0.2343253968253968,2.3178138732910156
71,2.189546371696328,0.27559523809523806,2.34623122215271
72,2.1783054740826975,0.24980158730158727,2.3210365772247314
73,2.1790720140256896,0.2541005291005291,2.325331687927246
74,2.179530443710222,0.27096560846560847,2.299957036972046
75,2.165139603327556,0.26541005291005293,2.3073389530181885
76,2.1660496864384506,0.25152116402116403,2.32188081741333
77,2.1626537543771187,0.2882275132275132,2.2791295051574707
78,2.154038099741977,0.25846560846560845,2.301300287246704
79,2.146470073168126,0.253505291005291,2.279360771179199
80,2.139967508857714,0.2654100529100529,2.3208868503570557
81,2.1315578339227095,0.2792989417989418,2.296938896179199
82,2.1275603467544055,0.30291005291005296,2.3007149696350098
83,2.122695011854582,0.28763227513227513,2.2989985942840576
84,2.119506294673979,0.276984126984127,2.2835867404937744
85,2.1083318391067847,0.27374338624338623,2.2870261669158936
86,2.1129518876592797,0.29457671957671955,2.2925970554351807
87,2.102934095412236,0.2748015873015873,2.2742085456848145
88,2.1071113850696976,0.30291005291005296,2.2948718070983887
89,2.1016953451087677,0.2701719576719577,2.2493271827697754
90,2.096879312380661,0.28763227513227513,2.263662815093994
91,2.0907627842717655,0.289021164021164,2.2625410556793213
92,2.087101496435484,0.27572751322751327,2.269629716873169
93,2.078164079718664,0.26541005291005293,2.2710564136505127
94,2.0769785135830534,0.27572751322751327,2.281388521194458
95,2.0642660255071013,0.28174603174603174,2.2455427646636963
96,2.0570059811597026,0.2945767195767196,2.262730360031128
97,2.0593158767884034,0.2904100529100529,2.249559164047241
98,2.054707861192871,0.26521164021164023,2.2665271759033203
99,2.050074083259307,0.3015211640211641,2.2570040225982666
100,2.047452585217054,0.28743386243386243,2.2441413402557373
