epoch,train_objective_loss,val_output_whole_count_ba,val_output_whole_count_loss
1,2.561565324894943,0.05687830687830688,2.507753372192383
2,2.486048363982708,0.07142857142857142,2.493354082107544
3,2.475273549659322,0.07976190476190476,2.486001491546631
4,2.465651054595711,0.09735449735449736,2.483042001724243
5,2.456412054380328,0.12328042328042328,2.479865789413452
6,2.444394349641521,0.12804232804232804,2.4710400104522705
7,2.429034929882844,0.12804232804232804,2.46490740776062
8,2.4187286043741616,0.13730158730158729,2.465345621109009
9,2.407986985221377,0.13730158730158729,2.4509105682373047
10,2.3852334773478945,0.11706349206349205,2.4297327995300293
11,2.340252624321312,0.17063492063492067,2.403439998626709
12,2.3123158128249255,0.20734126984126988,2.3635194301605225
13,2.2698099769126117,0.21164021164021163,2.306770086288452
14,2.235502183950296,0.1861772486772487,2.283461332321167
15,2.191593974880015,0.22552910052910055,2.283565044403076
16,2.1777494778526423,0.19510582010582012,2.2631077766418457
17,2.1451247333454386,0.17996031746031746,2.250480890274048
18,2.125177408454751,0.20773809523809528,2.2390618324279785
19,2.1047092251441155,0.2421957671957672,2.2181382179260254
20,2.0736509982156672,0.22691798941798944,2.2053709030151367
21,2.048149478209819,0.23366402116402119,2.174912691116333
22,2.0247480803635773,0.24556878306878305,2.1549975872039795
23,2.005719228783901,0.2224206349206349,2.1552789211273193
24,1.9765305773526585,0.2534391534391534,2.115363121032715
25,1.9502959797181278,0.24093915343915343,2.096642017364502
26,1.9242306354739374,0.25727513227513227,2.077848434448242
27,1.9026455325226777,0.27195767195767195,2.0635266304016113
28,1.872330531400986,0.27936507936507937,2.0397837162017822
29,1.8528291604605065,0.3025132275132275,2.0170671939849854
30,1.8241752351212626,0.3241402116402116,1.9915894269943237
31,1.8080033361398824,0.3191798941798942,1.9839571714401245
32,1.8001873060265834,0.3499338624338624,1.9734628200531006
33,1.7635578411581594,0.296957671957672,1.9839304685592651
34,1.7488753875643783,0.3177910052910053,1.95985746383667
35,1.7189572380660119,0.3193783068783069,1.9645503759384155
36,1.6930936047624598,0.3525132275132275,1.9312174320220947
37,1.6701827133378966,0.30251322751322757,1.9612435102462769
38,1.647178389939917,0.3298941798941799,1.9484195709228516
39,1.6237986264253443,0.3392195767195767,1.921788215637207
40,1.610743334699621,0.3177910052910053,1.914585828781128
41,1.6011522351772158,0.3283068783068783,1.9314426183700562
42,1.5769832952913032,0.32890211640211636,1.9254876375198364
43,1.5568759429064962,0.3507275132275132,1.9403449296951294
44,1.5378988917641303,0.34838263588263585,1.9073113203048706
45,1.5216525990047882,0.33512506012506016,1.9352089166641235
46,1.5117728186966835,0.37913660413660416,1.896422028541565
47,1.4913256051413164,0.3469937469937469,1.8942688703536987
48,1.4750338405011647,0.3337361712361712,1.913053274154663
49,1.4641695613499968,0.36508537758537757,1.8718488216400146
50,1.4329645713717514,0.36912578162578163,1.8735464811325073
51,1.4111866639115929,0.3927008177008177,1.8530373573303223
52,1.3944168667374708,0.34203342953342947,1.8301916122436523
53,1.3812473489167152,0.36366041366041363,1.8400431871414185
54,1.3730350125472024,0.4158429533429533,1.8047500848770142
55,1.3465650537133012,0.3672318422318422,1.812503457069397
56,1.3321991135044065,0.41524771524771525,1.7848196029663086
57,1.3208518299096217,0.3874338624338624,1.8016802072525024
58,1.298208773443908,0.38532347282347285,1.823674201965332
59,1.2866559685199888,0.4339345839345839,1.808027744293213
60,1.2830222426511335,0.44024771524771517,1.783389687538147
61,1.2706092290336621,0.38099446849446844,1.8165572881698608
62,1.258816145578473,0.4006012506012506,1.7866015434265137
63,1.2343909217240272,0.39412578162578166,1.7714898586273193
64,1.22221710965063,0.400474987974988,1.7975399494171143
65,1.2127618048974855,0.409529822029822,1.799857258796692
66,1.2019464294594455,0.4018278018278018,1.8118488788604736
67,1.1874485034335296,0.3706409331409332,1.8282299041748047
68,1.1701737537646664,0.4150853775853776,1.7654551267623901
69,1.163989888205996,0.41928811928811927,1.7554242610931396
70,1.1494555924722536,0.4010702260702261,1.7625725269317627
71,1.1450025996324733,0.4073833573833574,1.7434442043304443
72,1.137215292392212,0.46456228956228957,1.7483006715774536
73,1.1291981059384633,0.41925805675805683,1.7451297044754028
74,1.1199042280036282,0.46456228956228945,1.7427427768707275
75,1.1103147553494792,0.4646584896584897,1.7549290657043457
76,1.104291506150093,0.44571308321308317,1.7575092315673828
77,1.0959858356777854,0.4540464165464166,1.7496460676193237
78,1.0787539352853615,0.4582130832130831,1.782776951789856
79,1.0769485584019383,0.44095117845117837,1.7852039337158203
80,1.073105282914823,0.4463383838383838,1.7655608654022217
81,1.0584596904337713,0.4518999518999518,1.7349430322647095
82,1.048267009951777,0.428421115921116,1.7558813095092773
83,1.0400827620402877,0.45636123136123136,1.7631728649139404
84,1.029289630522211,0.4506433381433381,1.7411386966705322
85,1.0241936010255666,0.46456228956228945,1.7509734630584717
86,1.0133334346974778,0.4262325637325637,1.7448959350585938
87,1.0121501719069357,0.4785834535834536,1.7450367212295532
88,0.9993293675210924,0.4659211159211159,1.728425145149231
89,0.9882773369191641,0.4444564694564695,1.7165310382843018
90,0.986099849982434,0.4424362674362674,1.732917070388794
91,0.9801436340542135,0.46964886964886965,1.7310274839401245
92,0.96999821020691,0.46734006734006733,1.7252026796340942
93,0.9664354044270803,0.44508177008177,1.731050729751587
94,0.9646302536514663,0.44045214045214043,1.7182592153549194
95,0.9581210584525602,0.47088143338143346,1.7232071161270142
96,0.9356669328093734,0.46721380471380475,1.7334195375442505
97,0.9297673159540213,0.4724687349687349,1.7218623161315918
98,0.9263928685459131,0.46115921115921116,1.7303766012191772
99,0.9236058327088873,0.4622534872534872,1.713179111480713
100,0.9139379513243184,0.4715127465127465,1.7230268716812134
