epoch,train_objective_loss,val_output_whole_count_ba,val_output_whole_count_loss
1,2.487560632922358,0.09999999999999999,2.486565351486206
2,2.474477434322469,0.09166666666666667,2.492199659347534
3,2.467415811683143,0.09999999999999999,2.4943926334381104
4,2.4593945062509297,0.0880952380952381,2.489553213119507
5,2.4508752605385706,0.09166666666666667,2.489750862121582
6,2.4395033890532134,0.09861111111111111,2.4715940952301025
7,2.4153390090765106,0.12341269841269842,2.4333765506744385
8,2.3892868660813558,0.12341269841269842,2.430502414703369
9,2.3663340923913374,0.14424603174603176,2.428370475769043
10,2.347189329987754,0.14226190476190476,2.4159462451934814
11,2.3200935484415077,0.1636904761904762,2.406937837600708
12,2.2923425959227623,0.18095238095238095,2.386322259902954
13,2.2705169922308337,0.16011904761904763,2.3580715656280518
14,2.2371953161571194,0.14682539682539683,2.3410134315490723
15,2.2049622424908635,0.15873015873015872,2.3375537395477295
16,2.1813387472740344,0.1773809523809524,2.3130886554718018
17,2.1464512672358658,0.1968253968253968,2.2893340587615967
18,2.120960531874901,0.18988095238095237,2.27335786819458
19,2.0853425512625714,0.21825396825396823,2.253993034362793
20,2.0606067549956646,0.26904761904761904,2.2084548473358154
21,2.0372946561921688,0.25575396825396823,2.1908912658691406
22,2.016402185886534,0.2132936507936508,2.181150197982788
23,1.9869163060967976,0.24404761904761904,2.161102533340454
24,1.9542079082659722,0.25376984126984126,2.138031005859375
25,1.9223983622253864,0.25376984126984126,2.1468539237976074
26,1.9013736235705587,0.25932539682539685,2.136341094970703
27,1.8742327279765512,0.2871031746031746,2.0916764736175537
28,1.8505619107753604,0.2773809523809524,2.087522268295288
29,1.8294693974332432,0.24265873015873016,2.0882463455200195
30,1.8026744096496634,0.30052910052910053,2.0590243339538574
31,1.7800821704010956,0.2832671957671957,2.0647809505462646
32,1.7588704018092196,0.3019179894179894,2.024984121322632
33,1.7348638257963933,0.3233826358826359,2.0129151344299316
34,1.7083512201982194,0.2880291005291005,2.024371862411499
35,1.6746767113007694,0.29497354497354494,2.000638723373413
36,1.6589500614780157,0.3060846560846561,1.9809160232543945
37,1.6391171602702181,0.2942159692159692,1.98537278175354
38,1.6051929994212166,0.30036676286676284,1.9690730571746826
39,1.5757042083395534,0.2956048581048581,1.9721883535385132
40,1.5565357312893497,0.2963624338624339,1.9673316478729248
41,1.5140428764684681,0.35826719576719573,1.9106181859970093
42,1.494378739708262,0.3045695045695046,1.933562159538269
43,1.477652824068644,0.33664021164021163,1.9230338335037231
44,1.4594028041202722,0.3588985088985089,1.9095207452774048
45,1.4308177095272046,0.3399230399230399,1.9360547065734863
46,1.4097575769982527,0.34004930254930255,1.911128044128418
47,1.391912437962583,0.29173280423280423,1.8926819562911987
48,1.3683878013065882,0.2942159692159692,1.92056143283844
49,1.357780983443925,0.294973544973545,1.8974305391311646
50,1.3348431363573583,0.28386243386243387,1.877062439918518
51,1.3267347621835652,0.3593674843674843,1.880233645439148
52,1.3003957979445202,0.3170695045695046,1.8729839324951172
53,1.2837670267961931,0.2955687830687831,1.8547700643539429
54,1.265553217746715,0.32295574795574794,1.8610435724258423
55,1.2517417968858335,0.3212722462722463,1.8629525899887085
56,1.238924241517374,0.35889850889850883,1.852591872215271
57,1.2242261552974814,0.3067159692159693,1.8443125486373901
58,1.2110844208328326,0.3775853775853775,1.8205589056015015
59,1.2012794612812299,0.35688431938431936,1.8501752614974976
60,1.1898916834603077,0.38747594997595,1.8201764822006226
61,1.1716510586812452,0.4004389129389129,1.7864588499069214
62,1.1582517547984952,0.360455747955748,1.8193769454956055
63,1.1505144454936358,0.37421837421837423,1.841457724571228
64,1.1388894990471268,0.37990019240019235,1.8139784336090088
65,1.1273049393126968,0.36571669071669066,1.8085578680038452
66,1.1088431179010518,0.36938431938431937,1.8294371366500854
67,1.0988621377288372,0.36243987493987495,1.809524416923523
68,1.0888690630458102,0.38297859547859553,1.7953063249588013
69,1.0760239555585405,0.3700156325156325,1.7994120121002197
70,1.0693547625139534,0.37619648869648864,1.8036577701568604
71,1.0582762294915375,0.35767797017797015,1.8093658685684204
72,1.046624006379697,0.3504028379028379,1.8078861236572266
73,1.0406569004469197,0.3888287638287639,1.7994905710220337
74,1.0301236991422722,0.39517797017797013,1.806532621383667
75,1.0213777534727795,0.39874939874939885,1.785998821258545
76,1.0122913827994604,0.4118807118807119,1.8012347221374512
77,1.0103318410157747,0.3785113035113035,1.822493553161621
