condition,long_full_firing_fraction_mean,long_full_firing_fraction_std,long_valid_firing_fraction_mean,long_valid_firing_fraction_std,long_padding_firing_fraction_mean,long_padding_firing_fraction_std,long_current_rms_full_mean,long_current_rms_full_std,long_current_rms_valid_mean,long_current_rms_valid_std,long_current_rms_padding_mean,long_current_rms_padding_std,long_mean_run_length_full_mean,long_mean_run_length_full_std,long_mean_run_length_valid_mean,long_mean_run_length_valid_std,long_mean_max_run_per_neuron_full_mean,long_mean_max_run_per_neuron_full_std,long_mean_max_run_per_neuron_valid_mean,long_mean_max_run_per_neuron_valid_std,long_p95_max_run_per_neuron_full_mean,long_p95_max_run_per_neuron_full_std,long_p95_max_run_per_neuron_valid_mean,long_p95_max_run_per_neuron_valid_std,long_global_max_run_full_mean,long_global_max_run_full_std,long_global_max_run_valid_mean,long_global_max_run_valid_std,long_weight_fro_mean,long_weight_fro_std,long_weight_mean_abs_mean,long_weight_mean_abs_std,long_weight_positive_mean_mean,long_weight_positive_mean_std,long_weight_negative_abs_mean_mean,long_weight_negative_abs_mean_std
all_loss_masked,0.1931293783666881,0.05647796823159638,0.14140331621382815,0.03983158496062871,0.217806782030509,0.06441990408379233,7.399233647691102,1.0180059977683986,5.734900539413147,0.809676967499633,8.072921109722337,1.1072479641276567,20.177026310581724,1.0634266351399757,15.308577293103708,1.149622725447191,46.327143978310495,13.773116614788943,11.099618293378995,3.1888402388733468,219.66666666666666,8.082903768654758,57.333333333333336,6.5064070986477125,251.66666666666666,0.5773502691896216,104.66666666666667,0.5773502691896278,6.904423554738362,0.1950091195231021,0.04579665263493856,0.0008922909680326368,0.04380276675025622,0.00024163753661742305,0.047567335267861686,0.0017292436007584294
no_reg,0.3271334574102811,0.005625915427640375,0.24007538967583386,0.009415430563840827,0.3686670091685109,0.005926578558472579,7.697953951606924,1.1673883552631938,6.012943488489099,0.9132273866056196,8.383104613155735,1.2732210587744988,29.800493323489434,3.1896672563807407,20.076265286470456,1.7967349534789692,80.05961044520548,1.0266825338504055,19.070687071917806,0.7488435464844972,234.66666666666666,1.1547005383792557,72.33333333333333,2.516611478423585,252.33333333333334,0.5773502691896278,106.66666666666667,2.0816659994661335,7.103048483530681,0.16041422772836436,0.04675312712788582,0.0008932785877365654,0.04647975911696752,0.0005953256642018519,0.04702121516068777,0.00118847844422754
wholecount_only_masked,0.16462846869203054,0.07914573341480731,0.14009044690192182,0.04591149033254303,0.17633503678601536,0.0950015619627437,7.053761486951603,1.0879016617376647,5.4669410055212735,0.813802446573307,7.696147927298188,1.198944864212168,17.60124078092403,2.2589007547867053,14.720368645111677,2.2899942253123444,39.22447559931507,19.247322846898864,10.96011700913242,3.7046118285825087,204.21666666666593,30.633165578069278,56.666666666666664,8.020806277010642,252.0,1.0,105.33333333333333,0.5773502691896247,7.02455457051595,0.32159562728986857,0.046363544960816704,0.001585117201961398,0.044620007276535034,0.0007901690262667212,0.04793550819158554,0.0022444122286251265
