architecture,objective,seed,epoch,target_grad_ratio,calibration_ratio_median,kappa,warmup_scale,regularizer_multiplier,effective_lambda_p2,effective_lambda_a1,train_task_loss,train_p2,train_a1,train_base_regularizer,train_weighted_regularizer,train_total_loss,train_weighted_reg_to_task_loss_ratio,val_wholecount_ba,val_wholecount_loss,val_objective_loss,last_progress_epoch,epochs_since_progress,early_stop_triggered,first_batch_task_hidden_grad_norm,first_batch_base_reg_hidden_grad_norm,first_batch_base_reg_to_task_hidden_grad_ratio,first_batch_effective_reg_to_task_hidden_grad_ratio,first_batch_task_reg_hidden_grad_cosine,train_p2_hidden_1,train_p2_hidden_2,train_p2_hidden_3
short_mid,timestep_ce,11,37,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.4428325922271674,0.0003018764003136,0.0017815372243799,0.0001811724865052,0.0003063490611489,2.443138903061412,0.0001254073087626,0.0833333333333333,2.485443353652954,2.4916369915008545,1,36,False,,,,,,0.0005661330128524,3.7619801403209446e-05,
short_mid,timestep_ce,11,38,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.4426491613437307,0.0003070774345988,0.0019168402745569,0.0001947548051173,0.0003293157439348,2.442978498652552,0.0001348190927892,0.0833333333333333,2.483492612838745,2.492043256759644,1,37,False,,,,,,0.0005743216091835,3.98332644190602e-05,
short_mid,timestep_ce,11,39,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.4398438762264285,0.0003116898173137,0.0019819954670276,0.0002013164408714,0.0003404109765566,2.4401842850210747,0.0001395216226224,0.0833333333333333,2.482108354568481,2.4919419288635254,1,38,False,,,,,,0.0005827165194129,4.066311513472129e-05,
short_mid,timestep_ce,11,40,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.435713662953467,0.0003146402625084,0.0020186693686911,0.0002050133422117,0.0003466621545004,2.4360602735036827,0.0001423246746007,0.0833333333333333,2.4819765090942383,2.49024510383606,1,39,False,,,,,,0.0005878339327828,4.144658863043237e-05,
short_mid,timestep_ce,11,41,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.434020901300821,0.0003184434032991,0.0020888332352074,0.0002120677562087,0.000358590646707,2.4343794898198925,0.0001473243908938,0.0833333333333333,2.482799530029297,2.494920015335083,1,40,False,,,,,,0.0005938564360072,4.303037009640555e-05,
short_mid,timestep_ce,11,42,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.4324674138513984,0.0003226776924922,0.0022222974767232,0.0002254565272601,0.0003812300502571,2.4328485942748657,0.0001567256556393,0.0833333333333333,2.482273578643799,2.4941420555114746,1,41,False,,,,,,0.0005999964847439,4.53589072409118e-05,
short_mid,timestep_ce,11,43,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.4289657597697745,0.0003264282902994,0.0022915827874623,0.0002324225590353,0.0003930090968865,2.429358783564346,0.0001618010032894,0.0833333333333333,2.485055685043335,2.495556592941284,1,42,False,,,,,,0.0006060331593798,4.682342840109955e-05,
short_mid,timestep_ce,11,44,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.427488414843193,0.0003311300002841,0.0023779760422617,0.0002411089078597,0.0004076970465743,2.427896131952125,0.0001679501513092,0.0833333333333333,2.482785224914551,2.49333930015564,1,43,False,,,,,,0.0006130439183825,4.921608656261512e-05,
short_mid,timestep_ce,11,45,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.425642868737961,0.0003357665796532,0.0024339409469724,0.000246751768472,0.0004172386976661,2.4260601024824657,0.0001720115945523,0.0833333333333333,2.481261968612671,2.4927492141723637,1,44,False,,,,,,0.0006218393984059,4.96937736616191e-05,
short_mid,timestep_ce,11,46,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.4240288562085257,0.0003416188464082,0.0025296351149447,0.0002563797041558,0.0004335188149276,2.424462359866669,0.0001788422665915,0.0833333333333333,2.479250907897949,2.4920897483825684,1,45,False,,,,,,0.0006331077778051,5.012993005791834e-05,
short_mid,timestep_ce,11,47,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.422744404223207,0.0003468775094836,0.0025698943576565,0.0002604582103625,0.0004404152668579,2.423184827354812,0.0001817836277282,0.0833333333333333,2.480244398117065,2.493973016738892,1,46,False,,,,,,0.0006436981824218,5.005684431600016e-05,
short_mid,timestep_ce,11,48,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.419989133250488,0.0003524555415139,0.0025566280775394,0.0002591873626771,0.0004382663624685,2.4204274028180595,0.0001811026158947,0.0902777777777777,2.4781503677368164,2.4925169944763184,48,0,False,,,,,,0.0006532461526515,5.16649227654339e-05,
short_mid,timestep_ce,11,49,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.417084228971944,0.0003594793005615,0.0026515502909041,0.0002687498276913,0.0004544357678323,2.41753867201879,0.0001880099015107,0.0833333333333333,2.478655815124512,2.4964230060577397,48,1,False,,,,,,0.0006664592948848,5.249932162302768e-05,
short_mid,timestep_ce,11,50,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.4176386338297964,0.0003634369262877,0.0027494390207389,0.0002785782725369,0.0004710549380062,2.418109661535634,0.0001948409209775,0.0833333333333333,2.4784910678863525,2.4954419136047363,48,2,False,0.0029247412613505,8.743496923474454e-05,0.0298949416107903,0.0505501017085075,0.0347454710600517,0.0006741855151048,5.268832211716905e-05,
short_mid,timestep_ce,11,51,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.413968984108168,0.0003660089779054,0.002844444031646,0.0002881044990494,0.000487163070114,2.4144561602613805,0.0002018099956217,0.0902777777777777,2.4777910709381104,2.4960415363311768,48,3,False,,,,,,0.0006782625668214,5.375538756811419e-05,
short_mid,timestep_ce,11,52,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.412801360509482,0.0003694346748258,0.002857448477875,0.0002894391945527,0.0004894199334093,2.4132907928164773,0.0002028430277849,0.0833333333333333,2.478567361831665,2.498030662536621,48,4,False,,,,,,0.0006843808385793,5.448850576883854e-05,
short_mid,timestep_ce,11,53,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.4117730603570986,0.0003744900721408,0.0028513496466744,0.0002888798654674,0.0004884741433756,2.4122615570455737,0.0002025373578488,0.0902777777777777,2.4784836769104004,2.4960684776306152,48,5,False,,,,,,0.000693557931434,5.542220507696129e-05,
short_mid,timestep_ce,11,54,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.408426551523389,0.0003760058278832,0.0028097199688051,0.0002847320567788,0.0004814605161679,2.408908030252243,0.0001999066634867,0.0833333333333333,2.479121208190918,2.4975428581237797,48,6,False,,,,,,0.0006975363943006,5.4475262392634485e-05,
short_mid,timestep_ce,11,55,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.4067010169595533,0.000380681579305,0.0029219203795307,0.0002959988517724,0.0005005118213698,2.4072015658918637,0.0002079659325536,0.0833333333333333,2.478849411010742,2.497403860092163,48,7,False,,,,,,0.0007055414674872,5.582169361800543e-05,
short_mid,timestep_ce,11,56,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.4045236640050365,0.0003860487792301,0.0029721725231161,0.0003010777428665,0.0005090998503417,2.4050327820539885,0.0002117258640298,0.0902777777777777,2.47763729095459,2.498826742172241,48,8,False,,,,,,0.0007155292890661,5.656826564825087e-05,
short_mid,timestep_ce,11,57,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.402238612741283,0.0003924694352281,0.0030541993086923,0.0003093446342371,0.0005230785409335,2.402761719928551,0.0002177462880494,0.0902777777777777,2.477853775024414,2.5002682209014893,48,9,False,,,,,,0.0007270535171831,5.7885341648497896e-05,
short_mid,timestep_ce,11,58,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.4015636981662087,0.0004012827850536,0.0031678991884365,0.0003208027498475,0.0005424533634632,2.4021061792225926,0.0002258750679307,0.0902777777777777,2.47892165184021,2.503354549407959,48,10,False,,,,,,0.000742203750561,6.036181267407116e-05,
short_mid,timestep_ce,11,59,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.4004326691520808,0.0004083813505632,0.0033342918623944,0.0003375130131072,0.0005707091451686,2.401003361979368,0.0002377526153942,0.0902777777777777,2.477918863296509,2.501494884490967,48,11,False,,,,,,0.0007532852478028,6.347746072485706e-05,
short_mid,timestep_ce,11,60,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.3983169935656496,0.0004133958767329,0.003587273664439,0.000362861325356,0.0006135712542431,2.398930561521993,0.000255834093612,0.0902777777777777,2.4768683910369877,2.503181934356689,48,12,False,,,,,,0.0007609718106727,6.581993557980826e-05,
short_mid,timestep_ce,11,61,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.392756263073053,0.0004109148673569,0.0035818322560078,0.0003622923782562,0.000612609198825,2.39336885273354,0.0002560265783353,0.0902777777777777,2.479207992553711,2.503296375274658,48,13,False,,,,,,0.0007574352430357,6.439449953959943e-05,
short_mid,timestep_ce,11,62,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.387496346245534,0.0004081965241582,0.0034248123379029,0.0003465632081517,0.0005860123542905,2.3880823019654738,0.0002454505763797,0.0902777777777777,2.473329305648804,2.494985818862915,48,14,False,,,,,,0.0007545231445171,6.186989963545766e-05,
short_mid,timestep_ce,11,63,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.385538372033229,0.0004072497559153,0.0034198018062215,0.0003460526806674,0.0005851490853629,2.3861234877482955,0.0002452901584912,0.0902777777777777,2.4771969318389893,2.4991729259490967,48,15,False,,,,,,0.0007536345910482,6.086491973046374e-05,
short_mid,timestep_ce,11,64,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.384028605873121,0.0004067235562562,0.0035295089724411,0.0003570181307809,0.000603690832511,2.384632278842893,0.0002532229818987,0.1041666666666666,2.4749584197998047,2.497642517089844,64,0,False,,,,,,0.0007515688632773,6.18782578385435e-05,
short_mid,timestep_ce,11,65,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.3819166813783106,0.00041269983293,0.0038318934709333,0.0003873163444693,0.0006549228384502,2.3825716151633074,0.0002749562331757,0.0972222222222222,2.476968050003052,2.504321336746216,64,1,False,,,,,,0.0007588082324174,6.659141685564205e-05,
short_mid,timestep_ce,11,66,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.3787220041435884,0.0004191085917229,0.0040603813662381,0.0004102292230389,0.0006936668097153,2.379415670893894,0.0002916132311834,0.1041666666666666,2.470893383026123,2.496912240982056,64,2,False,,,,,,0.0007675941202993,7.062305870706179e-05,
short_mid,timestep_ce,11,67,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.3768932634704907,0.000421176310276,0.0040603679967098,0.0004102485722272,0.0006936995259272,2.37758694909731,0.0002918513576475,0.0972222222222222,2.473841905593872,2.4966602325439453,64,3,False,,,,,,0.0007710430589576,7.130955357950905e-05,
short_mid,timestep_ce,11,68,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.372366549431149,0.0004202396373052,0.0040403660779527,0.0004082390059325,0.0006903014935251,2.373056893914989,0.0002909759007058,0.0972222222222222,2.472249984741211,2.496718168258667,64,4,False,,,,,,0.0007699673969127,7.051187782310327e-05,
short_mid,timestep_ce,11,69,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.367156808840018,0.0004189012942053,0.0040573053824973,0.0004099195571808,0.0006931431830152,2.3678499560758293,0.000292816758242,0.1055555555555555,2.469473600387573,2.495060682296753,69,0,False,,,,,,0.0007684716596965,6.933093377350542e-05,
short_mid,timestep_ce,11,70,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.3642313689660286,0.0004226794904085,0.0042343652789543,0.0004276633250111,0.0007231465480514,2.364954521241574,0.0003058696189991,0.1041666666666666,2.468733310699463,2.4989469051361084,69,1,False,,,,,,0.0007724186050683,7.29403779654613e-05,
short_mid,timestep_ce,11,71,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.362146948783205,0.0004252445842572,0.0044215905132243,0.0004464115016963,0.0007548483185591,2.3629018041640264,0.0003195602707731,0.1111111111111111,2.468555450439453,2.4987266063690186,71,0,False,,,,,,0.0007744232830214,7.606587562471204e-05,
short_mid,timestep_ce,11,72,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.358860659722412,0.0004248909301384,0.0044858062057956,0.0004528295425573,0.0007657007460134,2.359626361301967,0.0003246061791982,0.1041666666666666,2.4642162322998047,2.4948740005493164,71,1,False,,,,,,0.0007733164595403,7.646540332881721e-05,
short_mid,timestep_ce,11,73,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.355429243507976,0.0004289265413565,0.0046010129586528,0.0004643905778029,0.000785249570928,2.3562144835106067,0.000333378543674,0.0902777777777777,2.4692318439483643,2.49991774559021,71,2,False,,,,,,0.0007800147043165,7.78383658170478e-05,
short_mid,timestep_ce,11,74,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.350782593022936,0.0004320856198394,0.0046474818940147,0.0004690690541146,0.0007931605457703,2.351575747209244,0.000337402764562,0.1111111111111111,2.468256711959839,2.5023632049560547,71,3,False,,,,,,0.0007831819397365,8.098930900911648e-05,
short_mid,timestep_ce,11,75,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.3470580290599043,0.0004359136653439,0.0047391907940338,0.0004782782298598,0.0008087325687904,2.347866765398167,0.0003445728903066,0.1180555555555555,2.4588441848754883,2.4921374320983887,75,0,False,0.0047141452808514,0.0001374617025052,0.0291594115827472,0.0493063756557421,-0.0466377375201854,0.0007886866151864,8.314071285279697e-05,
short_mid,timestep_ce,11,76,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.3408512449510743,0.0004391670979442,0.0047788476064903,0.0004822764331883,0.0008154932167877,2.3416667604200194,0.000348374643005,0.1111111111111111,2.467841148376465,2.5019211769104004,75,1,False,,,,,,0.000794313587637,8.402060288526142e-05,
short_mid,timestep_ce,11,77,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.340958468064589,0.0004375005985863,0.0047327418933444,0.0004776492008575,0.0008076689174605,2.3417661604495548,0.0003450163377431,0.1111111111111111,2.469498872756958,2.5032167434692383,75,2,False,,,,,,0.000792361102119,8.264009998778679e-05,
short_mid,timestep_ce,11,78,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.336665170738496,0.0004327538204435,0.0046754906778728,0.0004718766175851,0.0007979079209674,2.337463037487562,0.000341472937997,0.1111111111111111,2.4670982360839844,2.5036892890930176,75,3,False,,,,,,0.0007840884754653,8.14191928599631e-05,
short_mid,timestep_ce,11,79,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.334387358207506,0.0004322536377053,0.0048282837347735,0.000487150905865,0.0008237355762592,2.3352111391274324,0.0003528701324409,0.1061507936507936,2.47083044052124,2.5131173133850098,75,4,False,,,,,,0.000780919818416,8.358745181636698e-05,
short_mid,timestep_ce,11,80,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.334891171956021,0.0004408884482544,0.0051362791375967,0.0005180368065896,0.0008759613344429,2.3357671751623106,0.0003751615257122,0.1130952380952381,2.465021133422852,2.5069947242736816,75,5,False,,,,,,0.0007897272128764,9.204967697022768e-05,
short_mid,timestep_ce,11,81,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.327086956283517,0.0004450435378098,0.0052005891870906,0.0005245093648861,0.0008869059448989,2.327973891043212,0.0003811228207455,0.113095238095238,2.4631803035736084,2.5034868717193604,75,6,False,,,,,,0.0007977562875562,9.233077480765292e-05,
short_mid,timestep_ce,11,82,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.32357793625784,0.0004474199986627,0.0050760309873934,0.0005120773267332,0.000865884303863,2.32444386309888,0.0003726512850511,0.126984126984127,2.460326910018921,2.502781867980957,82,0,False,,,,,,0.0008044455855845,9.039441433327638e-05,
short_mid,timestep_ce,11,83,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.3194585396377643,0.000450588928116,0.0051216207630611,0.0005166679733451,0.0008736467281462,2.320332189435188,0.0003766597734843,0.1200396825396825,2.464028596878052,2.505290985107422,82,1,False,,,,,,0.000809200070081,9.19777855373039e-05,
short_mid,timestep_ce,11,84,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.3183935271277893,0.0004510833994904,0.0052477638437548,0.0005292872275729,0.000894984942416,2.3192885090274777,0.0003860366809792,0.1319444444444444,2.459538698196411,2.505712985992432,84,0,False,,,,,,0.0008082390944601,9.392770914180148e-05,
short_mid,timestep_ce,11,85,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.3162242578352177,0.0004557098819843,0.0055155210740376,0.0005561092233472,0.0009403389028198,2.317164597125554,0.0004059792136443,0.1408730158730158,2.455381155014038,2.5114121437072754,85,0,False,,,,,,0.00081256023855,9.885951493682e-05,
short_mid,timestep_ce,11,86,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.315240086048277,0.000463810398503,0.0057946652359939,0.0005841046310648,0.0009876770390559,2.316227768866823,0.0004265981074739,0.1319444444444444,2.460090398788452,2.5146307945251465,85,1,False,,,,,,0.0008220251408371,0.0001055956443345,
short_mid,timestep_ce,11,87,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.31357272233487,0.0004662301075979,0.0057416256355272,0.0005788248814377,0.0009787493942805,2.314551482717675,0.0004230467384197,0.1388888888888889,2.454453468322754,2.5076308250427246,85,2,False,,,,,,0.0008272370301498,0.0001052231730239,
short_mid,timestep_ce,11,88,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.306687313595245,0.0004683716236469,0.0057395781693329,0.0005786415458902,0.000978439379477,2.3076657621052097,0.0004241751249552,0.1339285714285714,2.4450862407684326,2.502157926559448,85,3,False,,,,,,0.0008316040777428,0.000105139169551,
short_mid,timestep_ce,11,89,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.304659271814737,0.0004735454360324,0.0058551860208624,0.0005902540646597,0.0009980752868593,2.305657301014754,0.000433068479608,0.1388888888888889,2.435584545135498,2.497146844863892,85,4,False,,,,,,0.0008394123689614,0.0001076784868233,
short_mid,timestep_ce,11,90,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.3028100702315317,0.0004743842812108,0.0059400276760226,0.0005987466160863,0.001012435560828,2.3038225297057897,0.0004396522205264,0.1527777777777777,2.439427614212036,2.5064988136291504,90,0,False,,,,,,0.000841287699774,0.0001074808674564,
short_mid,timestep_ce,11,91,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.2986647873450066,0.0004797979031982,0.0061898180427872,0.0006237797888529,0.0010547647673457,2.299719533083156,0.0004588597576961,0.1388888888888889,2.4394240379333496,2.51426362991333,90,1,False,,,,,,0.000850276993275,0.0001093188083126,
short_mid,timestep_ce,11,92,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.2939591091799447,0.0004846112710554,0.0063146908692182,0.0006363151973496,0.0010759611964697,2.2950350848409684,0.0004690411403428,0.1339285714285714,2.432991743087769,2.505581855773926,90,2,False,,,,,,0.0008580191214184,0.0001112034073114,
short_mid,timestep_ce,11,93,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.291710357452629,0.0004920617149495,0.0065164979488753,0.0006565704419082,0.0011102112736264,2.292820568544319,0.0004844465924832,0.1478174603174603,2.427130460739136,2.504328489303589,90,3,False,,,,,,0.0008699196060596,0.0001142038369135,
short_mid,timestep_ce,11,94,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.288543765598238,0.0004954386816885,0.006581578346806,0.000663112235863,0.0011212729725493,2.2896650514586248,0.0004899504171187,0.1408730158730158,2.4215898513793945,2.5065290927886963,90,4,False,,,,,,0.0008768709800238,0.0001140063974168,
short_mid,timestep_ce,11,95,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.282764681850572,0.0005023872415978,0.0067182025133204,0.0006768441269744,0.0011444925562007,2.28390914807016,0.0005013624773942,0.1527777777777777,2.420719146728516,2.501616239547729,90,5,False,,,,,,0.0008885958446382,0.000116178629929,
short_mid,timestep_ce,11,96,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.2784278655421506,0.0005064179923761,0.0067908492054719,0.0006841491038627,0.001156844750324,2.2795846954680554,0.0005077381504236,0.1547619047619047,2.425703763961792,2.506736516952514,96,0,False,,,,,,0.0008959968983301,0.0001168390705176,
short_mid,timestep_ce,11,97,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.272640015705522,0.0005089478471966,0.0067947128869387,0.0006845607648711,0.0011575408302938,2.2737974911261345,0.0005093375203703,0.1597222222222222,2.4228219985961914,2.5044169425964355,97,0,False,,,,,,0.0008995951082807,0.0001183005729819,
short_mid,timestep_ce,11,98,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.269324368741139,0.0005145154130186,0.0067684643520378,0.0006819915910261,0.0011531965630353,2.270477558782712,0.000508167355412,0.1408730158730158,2.411254644393921,2.4954912662506104,97,1,False,,,,,,0.0009103330614032,0.0001186977868251,
short_mid,timestep_ce,11,99,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.2730463388249302,0.0005207805069389,0.0068738274516701,0.0006925905744101,0.0011711186192779,2.2742174730448634,0.0005152198612384,0.1666666666666666,2.412692785263061,2.4956979751586914,99,0,False,,,,,,0.0009207382333134,0.0001208227780973,
short_mid,timestep_ce,11,100,0.05,0.0295696156885862,1.6909249185575228,1.0,1.6909249185575228,0.0169092491855752,0.1690924918557522,2.2620231374816107,0.0005215125349983,0.0067621160478117,0.0006814267455877,0.0011522414364327,2.2631754124226133,0.0005093853450657,0.1527777777777778,2.4115798473358154,2.4973673820495605,99,1,False,0.0039382238683978,0.0001330326183523,0.0337798517295626,0.0571191930346959,-0.0078989775759963,0.0009236191451491,0.0001194059292807,
short_mid,timestep_ce,23,1,0.05,0.0182578426491532,2.738549179156102,0.1,0.2738549179156102,0.0027385491791561,0.027385491791561,2.5019971585725136,0.0001057262465839,0.0020143856192664,0.0002024958233828,5.545447676043024e-05,2.5020526657826725,2.2164084627525785e-05,0.0833333333333333,2.484961032867432,2.485133647918701,1,0,False,0.0043593039200433,0.000106414683108,0.0244109346491789,0.0066850545045942,0.4338394767913028,0.0001756176616489,3.583482751164348e-05,
short_mid,timestep_ce,23,2,0.05,0.0182578426491532,2.738549179156102,0.2,0.5477098358312203,0.0054770983583122,0.054770983583122,2.486447813178504,0.0001053487717313,0.0015782033030758,0.0001588738218609,8.701675129383514e-05,2.486534881099366,3.499641168120834e-05,0.0833333333333333,2.484906911849976,2.4849066734313965,2,0,False,,,,,,0.0001752656361674,3.5431907263938286e-05,
short_mid,timestep_ce,23,3,0.05,0.0182578426491532,2.738549179156102,0.3,0.8215647537468306,0.0082156475374683,0.082156475374683,2.484536866928337,0.0001076999577609,0.001474306646377,0.0001485076664281,0.0001220086603556,2.4846588108502647,4.9107204638307245e-05,0.0833333333333333,2.484906911849976,2.4849066734313965,2,1,False,,,,,,0.0001776090242489,3.7790892137075886e-05,
short_mid,timestep_ce,23,4,0.05,0.0182578426491532,2.738549179156102,0.4,1.0954196716624407,0.0109541967166244,0.109541967166244,2.483933262488518,0.0001099471837185,0.0013934669460341,0.0001404461674262,0.0001538474921344,2.484087059296757,6.193704736669793e-05,0.0833333333333333,2.484906911849976,2.4849066734313965,2,2,False,,,,,,0.000181652618207,3.8241748397249374e-05,
short_mid,timestep_ce,23,5,0.05,0.0182578426491532,2.738549179156102,0.5,1.369274589578051,0.0136927458957805,0.1369274589578051,2.48225814996611,0.0001121871573872,0.0013193212435123,0.0001330539954745,0.0001821874577214,2.482440370290497,7.339585438521489e-05,0.0833333333333333,2.484906911849976,2.4849066734313965,2,3,False,0.0001432133378922,5.0690318442902334e-05,0.3539497032115204,0.4846543345962275,0.0005656597193658,0.0001867776168566,3.759669995288246e-05,
short_mid,timestep_ce,23,6,0.05,0.0182578426491532,2.738549179156102,0.6,1.6431295074936612,0.0164312950749366,0.1643129507493661,2.4811712398791683,0.0001142493703321,0.001245570162683,0.0001256995106163,0.0002065405689208,2.481377794081906,8.324317386934305e-05,0.0833333333333333,2.484906911849976,2.4849066734313965,2,4,False,,,,,,0.000193487874026,3.501086571156056e-05,
short_mid,timestep_ce,23,7,0.05,0.0182578426491532,2.738549179156102,0.7,1.9169844254092712,0.0191698442540927,0.1916984425409271,2.480269357792892,0.0001175149350595,0.0011870551212384,0.0001198806650146,0.0002298093696542,2.480499144060066,9.265500496234084e-05,0.0833333333333333,2.484906911849976,2.4849066734313965,2,5,False,,,,,,0.0002029652840475,3.206458989422701e-05,
