epoch,train_objective_loss,train_phase_ce,train_progress_loss,train_phase_balanced_accuracy,train_progress_sample_balanced_mae,val_objective_loss,val_phase_ce,val_progress_loss,val_phase_balanced_accuracy,val_progress_sample_balanced_mae
1,2.3512398314352905,2.30697348031653,0.04426638866660927,0.11045354062147346,0.2537246251065226,2.2166424095630646,2.178907871246338,0.037734538316726685,0.12433991687671879,0.23302530863928417
2,2.2164484194757197,2.1762923968638486,0.040156021669327496,0.1354283237944028,0.24299950854092991,2.143667582422495,2.1080126762390137,0.035654906183481216,0.1471048152519136,0.2265770019046844
3,2.1346698599304883,2.095855581986104,0.03881427888051573,0.16314568253253822,0.23707544126527033,2.1113005317747593,2.0771310329437256,0.03416949883103371,0.1583454755665416,0.2190947759719122
4,2.082015028919082,2.0471232257488468,0.0348917679947748,0.18119407066744747,0.2228140116968992,2.0855180472135544,2.050236225128174,0.035281822085380554,0.17257983106960692,0.22326884194025917
5,2.041012775056744,2.0080655456204832,0.03294726915772934,0.20486703583622567,0.2141972080565566,2.0601583383977413,2.0279300212860107,0.032228317111730576,0.19595308151623367,0.20973702082558285
6,2.0065201252134655,1.9751077925276632,0.03141235844224127,0.242067900507265,0.20743630059614854,2.029846340417862,1.9988727569580078,0.030973583459854126,0.2577810107802159,0.20476422991071427
7,1.9785294629210244,1.9477875684091432,0.030741892363908164,0.26035547569378337,0.2042436074471925,2.0056178774684668,1.975311040878296,0.03030683659017086,0.26077964196479886,0.2020553709968688
8,1.9497205611965949,1.9198598960180495,0.02986066062933094,0.2683124815880694,0.20053602537066514,1.9856374002993107,1.955489158630371,0.03014824166893959,0.26737151724645425,0.20211941855294363
9,1.9288010656731058,1.8994015051042357,0.029399560947169945,0.27667057798708833,0.19892661542777557,1.9685627408325672,1.9395653009414673,0.02899743989109993,0.27498067070963106,0.19727140759664868
10,1.9054889781544828,1.8768044784023923,0.028684504932873015,0.28338349428938825,0.19613209361668912,1.9576210901141167,1.9290764331817627,0.028544656932353973,0.28097799030665627,0.19572136894104972
11,1.884541093995362,1.8564089189913515,0.028132171842963682,0.2944368301061629,0.19423093483903528,1.9391684420406818,1.911077857017517,0.02809058502316475,0.2920816380896181,0.1941122024778336
12,1.8650566419512802,1.8374998284289021,0.027556828551776644,0.29956199418919044,0.19180360882704928,1.9281871300190687,1.900346279144287,0.02784085087478161,0.2908659605190915,0.19307732960534474
13,1.8461111796292093,1.819075317267912,0.02703586716057409,0.31003227873691225,0.18940038401986153,1.9064679443836212,1.8792016506195068,0.02726629376411438,0.3020640538657705,0.19058206346299914
14,1.8270852686821286,1.8005226388855768,0.026562618710446892,0.3153587070314249,0.18683221130896352,1.9091553390026093,1.8820905685424805,0.027064770460128784,0.29696395884957305,0.18965696910070995
15,1.8119549107018107,1.7858753663947784,0.026079549705818064,0.32228071081881043,0.1844203377754881,1.8936382587999105,1.866774559020996,0.02686369977891445,0.30359564852755416,0.18850303831554593
16,1.7978734611028648,1.772243994853993,0.025629461581038116,0.32495356308644546,0.1824653119925993,1.9001319389790297,1.8734391927719116,0.026692746207118034,0.304775007072226,0.1878790022834899
17,1.785044242305723,1.7597583341516438,0.025285915159035263,0.32928111381054787,0.1810849545949913,1.8801841344684362,1.8537179231643677,0.026466211304068565,0.30882165344593215,0.18680826822916666
18,1.7726025302315742,1.747649170445493,0.024953355778669122,0.3309700487800978,0.17898869145142232,1.9053442515432835,1.8787583112716675,0.026585940271615982,0.3020828746017207,0.18793401264009021
19,1.7646885404488306,1.7400358090507388,0.024652750120721052,0.3338963726053782,0.1779956472925393,1.8762740921229124,1.8500971794128418,0.02617691271007061,0.30583083809158795,0.18553214603000218
20,1.753569498529943,1.7291816452489253,0.024387851956968874,0.3391480843821433,0.17639927199293126,1.8788186982274055,1.8525280952453613,0.02629060298204422,0.30748647590558925,0.18613424755278088
21,1.7432665133435221,1.7191318813166396,0.02413464847971363,0.33813545543532975,0.17541983533849403,1.893226757645607,1.8668067455291748,0.02642001211643219,0.30149090854095995,0.187236816164047
22,1.7361053893159877,1.7122259326727993,0.023879457813352604,0.3447491061172895,0.17435542974948062,1.8681449852883816,1.8422229290008545,0.025922056287527084,0.311033183216375,0.1846103516836015
23,1.7228036749588642,1.6992779393614672,0.02352571949401226,0.34693240427774985,0.17217704720423266,1.8722195532172918,1.8460874557495117,0.026132097467780113,0.3078497041265488,0.1853824191623264
24,1.7101341533168457,1.6868808614202293,0.02325326635176877,0.352198259856748,0.17093023868107754,1.8875578679144382,1.8615436553955078,0.026014212518930435,0.3047524733491604,0.18508678012424046
25,1.7050821635481002,1.6820176250963326,0.023064547069306628,0.3528743141501551,0.1700075628835445,1.844477940350771,1.819172978401184,0.02530496194958687,0.3153335077295304,0.18215856097993396
26,1.6997276967240693,1.6767896918544671,0.022937988070530654,0.3548876701563044,0.16947244982300855,1.8910098727792501,1.8646496534347534,0.026360219344496727,0.3042847828397791,0.1867729974171472
27,1.6912436056465372,1.66853260378419,0.022711007325251213,0.3554474384059306,0.16840941647449173,1.8738235794007778,1.8482455015182495,0.025578077882528305,0.3021714981334739,0.18350289359925284
28,1.6780641066638204,1.655705392873636,0.022358707185969294,0.36106828363008336,0.16677052634102957,1.8715540245175362,1.8457261323928833,0.025827892124652863,0.3135042116146479,0.18429442814418248
29,1.672862436397966,1.6505919840577958,0.02227045427334596,0.3637262701280642,0.16641782113894332,1.8634796310216188,1.8380345106124878,0.02544512040913105,0.31061070351228315,0.18278226398286365
30,1.6670776303992214,1.6449836560247688,0.02209397096975535,0.3621678833116562,0.1655684600803815,1.9094263166189194,1.882594108581543,0.026832208037376404,0.3026686215964153,0.18926696171836246
31,1.6599630316440497,1.6379781840385135,0.021984829453562296,0.3678587635265923,0.16501771070050292,1.840407982468605,1.8156999349594116,0.02470804750919342,0.31024614720004984,0.18008696843707372
32,1.6585362644901374,1.6367103632879338,0.02182591227869056,0.3683733680169798,0.1639791396727045,1.8646005000919104,1.839374303817749,0.02522619627416134,0.3174910520234565,0.18190662444583952
33,1.6544549028147109,1.6327647514474577,0.02169011888156762,0.3667659915376255,0.16347437348094948,1.893804594874382,1.8675321340560913,0.02627246081829071,0.30132086404798164,0.1866337155538892
34,1.6442162748458258,1.6227117795336883,0.021504486380417458,0.3705326584619627,0.16319467278643032,1.8432205636054277,1.818908452987671,0.024312110617756844,0.3147188085863083,0.1782287567380875
35,1.6534715872418244,1.6317561784832901,0.02171540626752705,0.3687254284913457,0.16417276674621897,1.8493851739913225,1.824912667274475,0.02447250671684742,0.3125036020615057,0.17918783520895337
36,1.635699611112296,1.6143545657139842,0.021345076989542803,0.3700859506829116,0.16216835836124913,1.8784746788442135,1.853600263595581,0.02487441524863243,0.30404355623935336,0.18064121972946895
37,1.6326039434505206,1.6114781719476958,0.02112576449466244,0.37283585484768894,0.16127324063273182,1.8466664794832468,1.8220194578170776,0.024647021666169167,0.3153627833935978,0.18014144897460938
38,1.6266105394560375,1.605690894767052,0.02091964143176087,0.37461535029135684,0.1601369926728398,1.8791748117655516,1.8538435697555542,0.025331242009997368,0.3102174244608686,0.18311659495035806
