configuration,configuration_label,objective,seed,epoch,train_loss,train_accuracy,train_balanced_accuracy,train_macro_f1,train_hidden_1_firing_rate,train_hidden_2_firing_rate,train_output_firing_rate,val_loss,val_accuracy,val_balanced_accuracy,val_macro_f1,val_hidden_1_firing_rate,val_hidden_2_firing_rate,val_output_firing_rate,val_silent_output_fraction,val_hidden_1_shift_2_firing_rate,val_hidden_2_shift_2_firing_rate
single_scale_2,Single-scale 2,timestep_ce,101,1,2.484859008181731,0.08433734939759036,0.08493589743589743,0.015944654088050313,0.00022034686050211868,3.8992496692180144e-05,2.5122682432545597e-05,2.4849066734313965,0.05555555555555555,0.08333333333333333,0.008771929824561403,3.0177332982178915e-05,0.0,0.0,1.0,3.0177332982178915e-05,0.0
single_scale_2,Single-scale 2,timestep_ce,101,2,2.484706420291106,0.08433734939759036,0.08493589743589743,0.015809855745957984,0.00023042210293600416,4.252537390925687e-05,2.6518387012131465e-05,2.4849066734313965,0.05555555555555555,0.08333333333333333,0.008771929824561403,3.360657536651743e-05,0.0,0.0,1.0,3.360657536651743e-05,0.0
single_scale_2,Single-scale 2,timestep_ce,101,3,2.4844736777976952,0.09122203098106713,0.0915360873694207,0.028612262810936543,0.000243768527978294,5.587179895154672e-05,4.884966028550533e-05,2.4849066734313965,0.05555555555555555,0.08333333333333333,0.008771929824561403,3.909336318145905e-05,0.0,0.0,1.0,3.909336318145905e-05,0.0
single_scale_2,Single-scale 2,timestep_ce,101,4,2.4841342550957264,0.08777969018932874,0.08814102564102565,0.02160343545005748,0.00026391901284606497,7.301279581958564e-05,0.00010328213888935412,2.4849066734313965,0.05555555555555555,0.08333333333333333,0.008771929824561403,4.458015099640067e-05,0.0,0.0,1.0,4.458015099640067e-05,0.0
single_scale_2,Single-scale 2,timestep_ce,101,5,2.48392700656556,0.08777969018932874,0.08814102564102565,0.02142872818270598,0.0002807983151054315,9.47334483393907e-05,0.0001535275037544453,2.4849066734313965,0.05555555555555555,0.08333333333333333,0.008771929824561403,4.938109033447459e-05,0.0,0.0,1.0,4.938109033447459e-05,0.0
single_scale_2,Single-scale 2,timestep_ce,101,6,2.4837041053016913,0.08605851979345955,0.08640491452991451,0.02097902097902098,0.00031272505736345825,0.00013241747198820909,0.00023587407395001144,2.4849066734313965,0.05555555555555555,0.08333333333333333,0.008771929824561403,5.7611272056887016e-05,0.0,0.0,1.0,5.7611272056887016e-05,0.0
single_scale_2,Single-scale 2,timestep_ce,101,7,2.483311841491988,0.08777969018932874,0.08800747863247864,0.02385993027440396,0.00034177315892608905,0.0001701014956370275,0.00034753044031688075,2.4849066734313965,0.05555555555555555,0.08333333333333333,0.008771929824561403,7.132824159424106e-05,6.858484768677026e-07,0.0,1.0,7.132824159424106e-05,6.858484768677026e-07
single_scale_2,Single-scale 2,timestep_ce,101,8,2.482975746801511,0.09122203098106713,0.09169337606837606,0.0308429077514684,0.00037108295509739224,0.00021733737250238667,0.000491288012014225,2.4849066734313965,0.05555555555555555,0.08333333333333333,0.008771929824561403,8.09301202703889e-05,6.858484768677026e-07,0.0,1.0,8.09301202703889e-05,6.858484768677026e-07
single_scale_2,Single-scale 2,timestep_ce,101,9,2.4825972501259046,0.09294320137693632,0.09329594017094016,0.03352130256841255,0.0004058883380508148,0.00026862951580216725,0.0005875916280056498,2.4849066734313965,0.05555555555555555,0.08333333333333333,0.008771929824561403,9.464708980774295e-05,2.057545430603108e-06,0.0,1.0,9.464708980774295e-05,2.057545430603108e-06
single_scale_2,Single-scale 2,timestep_ce,101,10,2.482195853776653,0.09982788296041308,0.10062506719346342,0.0470460720388047,0.0004482828646557355,0.0003247630093623863,0.0007327449042825799,2.4849066734313965,0.05555555555555555,0.08333333333333333,0.008771929824561403,0.00011042160477570012,3.429242384338513e-06,0.0,1.0,0.00011042160477570012,3.429242384338513e-06
single_scale_2,Single-scale 2,timestep_ce,101,11,2.481774085565196,0.10499139414802065,0.10616281648121272,0.05627067836099637,0.000484527567956856,0.00037736362570552865,0.0008304442248535906,2.4849066734313965,0.05555555555555555,0.08333333333333333,0.008771929824561403,0.0001282536651742604,1.2345272583618647e-05,0.0,1.0,0.0001282536651742604,1.2345272583618647e-05
single_scale_2,Single-scale 2,timestep_ce,101,12,2.481116572263524,0.10843373493975904,0.10962557562400332,0.06458430061908782,0.0005384366573433601,0.00046568555613244676,0.0009560576370163186,2.4849185943603516,0.05555555555555555,0.08333333333333333,0.008838383838383838,0.00015020081643402688,2.5376393644104996e-05,7.315717086588827e-06,0.9920634920634921,0.00015020081643402688,2.5376393644104996e-05
single_scale_2,Single-scale 2,timestep_ce,101,13,2.480426732110895,0.11015490533562823,0.1108489334157573,0.06941721747695138,0.000576513222905187,0.0005496895255162711,0.001025842865995612,2.484830856323242,0.06349206349206349,0.09027777777777778,0.02165889665889666,0.00016734702835571942,3.086318145904661e-05,7.315717086588827e-06,0.9920634920634921,0.00016734702835571942,3.086318145904661e-05
single_scale_2,Single-scale 2,timestep_ce,101,14,2.479877259357866,0.11187607573149742,0.11167178456879713,0.07727524754247243,0.0006238799470748823,0.0006449463630730065,0.0011807660743296431,2.4844858646392822,0.07142857142857142,0.09722222222222222,0.031266149870801035,0.00019615266438416295,5.486787814941621e-05,6.584145377929945e-05,0.9682539682539683,0.00019615266438416295,5.486787814941621e-05
single_scale_2,Single-scale 2,timestep_ce,101,15,2.4793557972998297,0.12048192771084337,0.11984318165528858,0.08657679227374404,0.0006895652938516422,0.000798561098363676,0.0015241094009077662,2.4835269451141357,0.07142857142857142,0.09722222222222222,0.02886710239651416,0.00023113093670441577,0.0001063065139144939,0.00023410294677084247,0.9444444444444444,0.00023113093670441577,0.0001063065139144939
single_scale_2,Single-scale 2,timestep_ce,101,16,2.4787474963012537,0.11359724612736662,0.11255151498862191,0.08152351622234373,0.0007391564221950525,0.0009125291004404844,0.00171532092831103,2.4832470417022705,0.07142857142857142,0.09722222222222222,0.026803118908382065,0.0002647375120709332,0.00014059893775787902,0.00033652298598308604,0.9444444444444444,0.0002647375120709332,0.00014059893775787902
single_scale_2,Single-scale 2,timestep_ce,101,17,2.4782150156937037,0.11703958691910499,0.11507126986686733,0.0894058585738003,0.000786653993669084,0.001062610958514077,0.001923280910669324,2.483311653137207,0.06349206349206349,0.0853174603174603,0.025543859649122803,0.00028942805723817047,0.00017832060398560268,0.0004316273081087408,0.9365079365079365,0.00028942805723817047,0.00017832060398560268
single_scale_2,Single-scale 2,timestep_ce,101,18,2.4775893126010073,0.1153184165232358,0.11342066243795802,0.08823338199741677,0.0008302261460130303,0.001198692155023699,0.0021200752563909314,2.4832091331481934,0.06349206349206349,0.0853174603174603,0.02486338797814208,0.0003168619963128786,0.0002146705732595909,0.0005340473473209844,0.9126984126984127,0.0003168619963128786,0.0002146705732595909
single_scale_2,Single-scale 2,timestep_ce,101,19,2.476832915501422,0.11703958691910499,0.11475976097045278,0.09161205585709468,0.0008893691275729814,0.0013886824409198252,0.0025052897203566306,2.483206272125244,0.06349206349206349,0.0853174603174603,0.023484848484848487,0.00035664120797120535,0.0002647375120709332,0.0007023088403125275,0.8968253968253969,0.00035664120797120535,0.0002647375120709332
single_scale_2,Single-scale 2,timestep_ce,101,20,2.4759635789874497,0.12220309810671257,0.1196904173162035,0.09922182360840563,0.0009453717738288642,0.0015727845981208233,0.002905856934697774,2.483224391937256,0.06349206349206349,0.0853174603174603,0.025877192982456138,0.0003820176016153103,0.00030657426915986307,0.0008266760307845375,0.8968253968253969,0.0003820176016153103,0.00030657426915986307
