l2_width,objective,seed,epoch,train_loss,train_balanced_accuracy,val_loss,val_balanced_accuracy
32,fixed250_sequence_ce,11,45,0.16459696141044367,0.9657620594714088,1.7632545232772827,0.5702501202501202
32,fixed250_sequence_ce,11,46,0.15524179738483002,0.9667223903843832,1.7643934488296509,0.6113215488215488
32,fixed250_sequence_ce,11,47,0.14643227989928037,0.9756718733270696,1.7940672636032104,0.5675084175084175
32,fixed250_sequence_ce,11,48,0.13744903684124068,0.9783286225445401,1.7792145013809204,0.5869528619528619
32,fixed250_sequence_ce,11,49,0.12820055008755288,0.9765081935182286,1.7974324226379395,0.6088804713804715
32,fixed250_sequence_ce,11,50,0.11958063547715878,0.9799032552466237,1.8479535579681396,0.5807659932659933
32,fixed250_sequence_ce,11,51,0.11345732151795172,0.9816672977582153,1.8815491199493408,0.5764670514670516
32,fixed250_sequence_ce,11,52,0.11034611788243312,0.9847828346787836,1.8770629167556763,0.5797077922077922
32,fixed250_sequence_ce,11,53,0.10356553465692189,0.984814257504324,1.8695696592330933,0.5806337181337181
32,fixed250_sequence_ce,11,54,0.09787342115185142,0.9880508085349927,1.8827390670776367,0.5526575276575277
32,fixed250_sequence_ce,11,55,0.09422517589673322,0.9863146974238816,1.940372109413147,0.571506734006734
32,fixed250_sequence_ce,11,56,0.08849908957793257,0.9845785863127704,1.9800227880477905,0.5818241943241944
32,fixed250_sequence_ce,11,57,0.08441890437611203,0.9880508085349927,2.0001046657562256,0.5651575276575277
32,fixed250_sequence_ce,11,58,0.08086005180253425,0.9885618148243008,1.9837160110473633,0.5867845117845119
32,fixed250_sequence_ce,11,59,0.07610776822969138,0.9867640438291104,2.0312702655792236,0.5867845117845117
32,fixed250_sequence_ce,11,60,0.07178335357297103,0.9901027190427856,2.064969778060913,0.5490860990860991
32,fixed250_sequence_ce,11,61,0.06826896153762295,0.9901027190427856,2.088616371154785,0.5659511784511785
32,fixed250_sequence_ce,11,62,0.06587401507566595,0.9901027190427856,2.0492169857025146,0.5784511784511784
32,fixed250_sequence_ce,11,63,0.06328372784253858,0.9901027190427856,2.0688817501068115,0.5937289562289563
32,fixed250_sequence_ce,11,64,0.061207813488098305,0.9885001549402216,2.083608627319336,0.571506734006734
32,fixed250_sequence_ce,11,65,0.05933010902595602,0.9901027190427856,2.093640089035034,0.5596019721019722
32,fixed250_sequence_ce,11,66,0.05802332721137652,0.9901027190427856,2.052905797958374,0.6042448292448293
32,fixed250_sequence_ce,11,67,0.05623551081103015,0.9901027190427856,2.0859827995300293,0.5548400673400673
32,fixed250_sequence_ce,11,68,0.05345823554235563,0.9901027190427856,2.1752843856811523,0.5457130832130833
32,fixed250_sequence_ce,11,69,0.05040126214390572,0.9901027190427856,2.0955231189727783,0.5798400673400673
32,fixed250_sequence_ce,11,70,0.04985738569700677,0.9901027190427856,2.117062568664551,0.5874158249158249
32,fixed250_sequence_ce,11,71,0.04822216828621398,0.9901027190427856,2.1999731063842773,0.5171416546416547
32,fixed250_sequence_ce,11,72,0.046374690140278535,0.9917052831453498,2.202284097671509,0.5457130832130833
32,fixed250_sequence_ce,11,73,0.045242679403155475,0.9917052831453498,2.181896209716797,0.5356962481962482
32,fixed250_sequence_ce,11,74,0.04402627309915736,0.9917052831453498,2.1887121200561523,0.5512686387686389
32,fixed250_sequence_ce,11,75,0.04289875091045531,0.9917052831453498,2.2019503116607666,0.5407527657527659
32,fixed250_sequence_ce,11,76,0.041274864348404994,0.9917052831453498,2.2099692821502686,0.5221019721019722
32,fixed250_sequence_ce,11,77,0.03961559806961611,0.9917052831453498,2.2173798084259033,0.5290464165464166
32,fixed250_sequence_ce,11,78,0.039098418351397456,0.9917052831453498,2.2491507530212402,0.524086099086099
32,fixed250_sequence_ce,11,79,0.03881429297217968,0.9917052831453498,2.226835012435913,0.5426406926406927
32,fixed250_sequence_ce,11,80,0.037593160529914287,0.9917052831453498,2.242274761199951,0.5281204906204906
32,fixed250_sequence_ce,11,81,0.03747894050691296,0.9917052831453498,2.2709338665008545,0.5386363636363636
32,fixed250_sequence_ce,11,82,0.03535249696887401,0.9917052831453498,2.3199167251586914,0.5378787878787878
32,fixed250_sequence_ce,11,83,0.03451963944325349,0.9932776101893749,2.3407602310180664,0.5045093795093796
32,fixed250_sequence_ce,11,84,0.0339442837290889,0.9932776101893749,2.3190879821777344,0.5045093795093796
32,fixed250_sequence_ce,11,85,0.03328396630651364,0.9932776101893749,2.290109157562256,0.5197871572871573
32,fixed250_sequence_ce,11,86,0.032218332652470635,0.9932776101893749,2.3021492958068848,0.5350649350649351
32,fixed250_sequence_ce,11,87,0.031908033079052545,0.9932776101893749,2.320521593093872,0.5281204906204907
32,fixed250_sequence_ce,11,88,0.03137585094355675,0.9932776101893749,2.365231990814209,0.5290464165464166
32,fixed250_sequence_ce,11,89,0.030182591916772052,0.9949115971174795,2.399923801422119,0.5137686387686389
32,fixed250_sequence_ce,11,90,0.029613105402281587,0.9949115971174795,2.417881488800049,0.5234908609908611
32,fixed250_sequence_ce,11,91,0.029380484011261476,0.9949115971174795,2.4220142364501953,0.5165464165464166
32,fixed250_sequence_ce,11,92,0.029034353247659343,0.9949115971174795,2.379694700241089,0.523490860990861
32,fixed250_sequence_ce,11,93,0.02828641685299742,0.9949115971174795,2.4106414318084717,0.4893638768638769
32,fixed250_sequence_ce,11,94,0.027833975027611868,0.9949115971174795,2.43597412109375,0.488437950937951
32,fixed250_sequence_ce,11,95,0.02772330275372876,0.9949115971174795,2.428443670272827,0.4884379509379509
32,fixed250_sequence_ce,11,96,0.026498197157916945,0.9949115971174795,2.4241881370544434,0.4884379509379509
32,fixed250_sequence_ce,11,97,0.025617851056607372,0.9949115971174795,2.4699370861053467,0.4717712842712843
32,fixed250_sequence_ce,11,98,0.02486154769840626,0.9949115971174795,2.480842351913452,0.49200937950937945
32,fixed250_sequence_ce,11,99,0.02450056265071419,0.9949115971174795,2.5095725059509277,0.497564935064935
32,fixed250_sequence_ce,11,100,0.023643629699176025,0.9949115971174795,2.523224353790283,0.48103054353054353
32,fixed250_sequence_ce,23,1,2.493096146854394,0.07848735265166233,2.476452350616455,0.09936868686868687
32,fixed250_sequence_ce,23,2,2.435335620955633,0.11046817247515694,2.4494147300720215,0.10925324675324675
32,fixed250_sequence_ce,23,3,2.387150420994849,0.1302380486968922,2.409768581390381,0.12744107744107747
32,fixed250_sequence_ce,23,4,2.3285902810383994,0.16215917564951046,2.3668265342712402,0.17869769119769122
32,fixed250_sequence_ce,23,5,2.2636984876018795,0.19826346794160335,2.338125705718994,0.17112193362193362
32,fixed250_sequence_ce,23,6,2.189687659531165,0.22257523032865242,2.319334030151367,0.16417748917748917
32,fixed250_sequence_ce,23,7,2.1123149953077256,0.24479099341451357,2.2885820865631104,0.178992303992304
32,fixed250_sequence_ce,23,8,2.0136072557682425,0.28617784937175433,2.234039306640625,0.20878427128427132
32,fixed250_sequence_ce,23,9,1.924035731158035,0.3372688973477002,2.216324806213379,0.24535834535834533
32,fixed250_sequence_ce,23,10,1.8085382452519954,0.4102448155164149,2.1327526569366455,0.2678751803751804
32,fixed250_sequence_ce,23,11,1.7003276192177594,0.4434288436565103,2.068286895751953,0.30676406926406924
32,fixed250_sequence_ce,23,12,1.5889882218612041,0.4832464266635154,2.03123140335083,0.3065957190957191
32,fixed250_sequence_ce,23,13,1.4540442164711616,0.5350106029882756,1.9918709993362427,0.3564273689273689
32,fixed250_sequence_ce,23,14,1.3542488550770508,0.5474512007153159,1.91012704372406,0.34577922077922074
32,fixed250_sequence_ce,23,15,1.2649512953684374,0.5701383714864703,1.885921835899353,0.37792207792207794
32,fixed250_sequence_ce,23,16,1.162915829126683,0.6115932550665911,1.8407608270645142,0.4027236652236652
32,fixed250_sequence_ce,23,17,1.0897678951388177,0.6362600696906292,1.781611442565918,0.40073953823953823
32,fixed250_sequence_ce,23,18,1.0083620566714446,0.6739933194099637,1.813483476638794,0.43784271284271287
32,fixed250_sequence_ce,23,19,0.9396435283957989,0.7019790886674232,1.7394754886627197,0.42792207792207787
32,fixed250_sequence_ce,23,20,0.8710017294563648,0.74064838681032,1.797011137008667,0.4239538239538239
32,fixed250_sequence_ce,23,21,0.8381858452667262,0.7392309393819588,1.7018238306045532,0.4808982683982683
32,fixed250_sequence_ce,23,22,0.7739352735718023,0.7887471874159232,1.6506280899047852,0.5017316017316017
32,fixed250_sequence_ce,23,23,0.7278692936733134,0.7981804758116621,1.7348791360855103,0.46932419432419437
32,fixed250_sequence_ce,23,24,0.6808432217514249,0.8033094068077747,1.6529695987701416,0.4971019721019721
32,fixed250_sequence_ce,23,25,0.6472187289477626,0.8175805772665669,1.6027861833572388,0.5034511784511785
32,fixed250_sequence_ce,23,26,0.6089510625282787,0.8421430497070467,1.66163170337677,0.48122895622895623
32,fixed250_sequence_ce,23,27,0.569411565124886,0.8459619355234816,1.5956494808197021,0.5437289562289562
32,fixed250_sequence_ce,23,28,0.5362506348787199,0.8567472900888952,1.6161078214645386,0.47891414141414135
32,fixed250_sequence_ce,23,29,0.49584603643048036,0.8765223349372384,1.6181408166885376,0.4951178451178451
32,fixed250_sequence_ce,23,30,0.47496328793991865,0.8766919741007747,1.548374891281128,0.5500420875420876
32,fixed250_sequence_ce,23,31,0.4423563378813345,0.8862729978234928,1.6052359342575073,0.5438552188552189
32,fixed250_sequence_ce,23,32,0.41771361960191117,0.9072298551404131,1.6201324462890625,0.5369107744107744
32,fixed250_sequence_ce,23,33,0.3881836473531444,0.9134122968092617,1.658940315246582,0.5077441077441077
32,fixed250_sequence_ce,23,34,0.3631597275680601,0.9148585826648582,1.642923355102539,0.5193181818181818
32,fixed250_sequence_ce,23,35,0.34306401840175493,0.925169706930758,1.6923168897628784,0.494486531986532
32,fixed250_sequence_ce,23,36,0.3258809661701091,0.9212066047952995,1.6851239204406738,0.4875420875420875
32,fixed250_sequence_ce,23,37,0.30031173000442385,0.9339576382571173,1.6695420742034912,0.5451178451178451
32,fixed250_sequence_ce,23,38,0.2828291614833264,0.9421117745711238,1.7416303157806396,0.5167087542087543
32,fixed250_sequence_ce,23,39,0.26161883209740644,0.9479623048622771,1.733166217803955,0.5506734006734008
32,fixed250_sequence_ce,23,40,0.2459522539592651,0.9435973759341763,1.7798770666122437,0.5142676767676768
32,fixed250_sequence_ce,23,41,0.23668893802391683,0.9511674330674054,1.7967808246612549,0.5292087542087542
32,fixed250_sequence_ce,23,42,0.21643520907054875,0.9563733730851735,1.860032081604004,0.4917087542087542
32,fixed250_sequence_ce,23,43,0.2003574161028903,0.956684982771783,1.8056931495666504,0.5275252525252526
32,fixed250_sequence_ce,23,44,0.18731560272111744,0.9596123667958651,1.8506171703338623,0.5128787878787878
32,fixed250_sequence_ce,23,45,0.1737696151417422,0.9628174950009932,1.9538606405258179,0.48510101010101003
32,fixed250_sequence_ce,23,46,0.16867100043469166,0.9644200591035573,1.8872792720794678,0.5204545454545454
32,fixed250_sequence_ce,23,47,0.15584965573428214,0.9703774619157989,1.9704228639602661,0.5128787878787878
32,fixed250_sequence_ce,23,48,0.14503758516092102,0.9719497889598241,1.9734606742858887,0.5045454545454545
32,fixed250_sequence_ce,23,49,0.1354461692901979,0.9752142713909732,1.9713451862335205,0.4851010101010101
32,fixed250_sequence_ce,23,50,0.1300204481910305,0.9751851542234912,2.0025250911712646,0.5142676767676767
32,fixed250_sequence_ce,23,51,0.11962565146194268,0.9785238294371664,2.001866340637207,0.5281565656565657
32,fixed250_sequence_ce,23,52,0.11545799075018313,0.9805769257119609,1.98574697971344,0.5351010101010101
32,fixed250_sequence_ce,23,53,0.1101275681166969,0.9772382504982856,1.9498767852783203,0.5351010101010101
32,fixed250_sequence_ce,23,54,0.1047494831445295,0.9837541225166087,2.0174973011016846,0.5351010101010102
32,fixed250_sequence_ce,23,55,0.09909729708287474,0.9853566866191729,2.032377243041992,0.5198232323232322
32,fixed250_sequence_ce,23,56,0.09210301558655429,0.9853566866191729,2.048668384552002,0.5114898989898989
32,fixed250_sequence_ce,23,57,0.08843221443604274,0.9853566866191729,2.0638513565063477,0.5045454545454545
32,fixed250_sequence_ce,23,58,0.08165489429553487,0.988531577765762,2.0559327602386475,0.5114898989898989
32,fixed250_sequence_ce,23,59,0.07790631763059999,0.9851929025520868,2.0221266746520996,0.5184343434343434
32,fixed250_sequence_ce,23,60,0.07457622122692775,0.986929013663198,2.0640194416046143,0.5426767676767678
32,fixed250_sequence_ce,23,61,0.07161786766937596,0.986929013663198,2.079450845718384,0.5351010101010101
32,fixed250_sequence_ce,23,62,0.07128617992679141,0.9885001549402216,2.095903158187866,0.5184343434343434
32,fixed250_sequence_ce,23,63,0.06905863342066128,0.9868975908376574,2.0819122791290283,0.5253787878787878
32,fixed250_sequence_ce,23,64,0.0668752160429852,0.9901341418683262,2.103888750076294,0.5161195286195286
32,fixed250_sequence_ce,23,65,0.06360807537827352,0.9901341418683262,2.158470869064331,0.5253787878787879
32,fixed250_sequence_ce,23,66,0.060614797127995765,0.9901341418683262,2.192614793777466,0.5337121212121212
32,fixed250_sequence_ce,23,67,0.0576534227254879,0.9901341418683262,2.220938205718994,0.5267676767676768
32,fixed250_sequence_ce,23,68,0.055040889424424165,0.9917367059708901,2.2160120010375977,0.5462121212121211
32,fixed250_sequence_ce,23,69,0.0527821876262531,0.9933706928989947,2.25281023979187,0.5414141414141413
32,fixed250_sequence_ce,23,70,0.04990063997533769,0.9933706928989947,2.290743589401245,0.5128787878787878
32,fixed250_sequence_ce,23,71,0.04780489900077271,0.9933706928989947,2.299117088317871,0.5212121212121211
32,fixed250_sequence_ce,23,72,0.045382363538990333,0.9933706928989947,2.3113343715667725,0.5136363636363636
32,fixed250_sequence_ce,23,73,0.04269067416361913,0.9933706928989947,2.3347887992858887,0.520580808080808
32,fixed250_sequence_ce,23,74,0.041318764551037765,0.9933706928989947,2.2977848052978516,0.5205808080808081
32,fixed250_sequence_ce,23,75,0.0411110858460199,0.9933706928989947,2.310312271118164,0.5136363636363637
32,fixed250_sequence_ce,23,76,0.04070527181542268,0.9933706928989947,2.3675971031188965,0.5122474747474747
32,fixed250_sequence_ce,23,77,0.038881418082010316,0.9933706928989947,2.440465211868286,0.49141414141414136
32,fixed250_sequence_ce,23,78,0.037412714254809944,0.9933706928989947,2.4389121532440186,0.4983585858585859
32,fixed250_sequence_ce,23,79,0.035501521170498374,0.9933706928989947,2.382232189178467,0.5122474747474747
32,fixed250_sequence_ce,23,80,0.034539299217179395,0.9933706928989947,2.389270544052124,0.5275252525252525
32,fixed250_sequence_ce,23,81,0.03312938802085317,0.9949430199430199,2.365786552429199,0.5191919191919191
32,fixed250_sequence_ce,23,82,0.031882646700396186,0.9949430199430199,2.3594777584075928,0.5053030303030303
32,fixed250_sequence_ce,23,83,0.03150578912366791,0.9949430199430199,2.386969566345215,0.5191919191919191
32,fixed250_sequence_ce,23,84,0.030235086402594532,0.996545584045584,2.40046763420105,0.5191919191919192
32,fixed250_sequence_ce,23,85,0.029383616289524635,0.996545584045584,2.4063403606414795,0.5261363636363636
32,fixed250_sequence_ce,23,86,0.02828970969864608,0.996545584045584,2.3899147510528564,0.5261363636363636
32,fixed250_sequence_ce,23,87,0.027568512940827416,0.996545584045584,2.4174046516418457,0.5261363636363636
32,fixed250_sequence_ce,23,88,0.026756317667316856,0.996545584045584,2.4483590126037598,0.533080808080808
32,fixed250_sequence_ce,23,89,0.02600353175258062,0.996545584045584,2.4459242820739746,0.533080808080808
32,fixed250_sequence_ce,23,90,0.02531745492860598,0.996545584045584,2.471651554107666,0.5191919191919191
32,fixed250_sequence_ce,23,91,0.024902267660464765,0.996545584045584,2.508923053741455,0.5261363636363635
32,fixed250_sequence_ce,23,92,0.024110009082674775,0.996545584045584,2.471499443054199,0.5191919191919191
32,fixed250_sequence_ce,23,93,0.023855446448322007,0.996545584045584,2.506477117538452,0.5191919191919191
32,fixed250_sequence_ce,23,94,0.023348904687674032,0.996545584045584,2.537416458129883,0.5122474747474747
32,fixed250_sequence_ce,23,95,0.023189311831862555,0.996545584045584,2.5728020668029785,0.5337121212121212
32,fixed250_sequence_ce,23,96,0.022545147695211556,0.996545584045584,2.5595436096191406,0.5406565656565656
32,fixed250_sequence_ce,23,97,0.021880880445434285,0.996545584045584,2.567903518676758,0.533080808080808
32,fixed250_sequence_ce,23,98,0.02126478739788118,0.996545584045584,2.583160638809204,0.533080808080808
32,fixed250_sequence_ce,23,99,0.02104286796600909,0.996545584045584,2.607801675796509,0.533080808080808
32,fixed250_sequence_ce,23,100,0.020571581709956856,0.996545584045584,2.5898592472076416,0.5142316017316017
32,fixed250_sequence_ce,101,1,2.504152378814356,0.07412109698203852,2.4532904624938965,0.10912698412698413
32,fixed250_sequence_ce,101,2,2.442592101745474,0.1151005425015784,2.400583505630493,0.11838624338624339
32,fixed250_sequence_ce,101,3,2.382451488311032,0.14418187346970182,2.363403081893921,0.10171957671957672
32,fixed250_sequence_ce,101,4,2.3018103917986923,0.17659601010484285,2.3302254676818848,0.10727513227513229
32,fixed250_sequence_ce,101,5,2.232926849243768,0.2213137863595688,2.279364585876465,0.17797619047619048
32,fixed250_sequence_ce,101,6,2.151499006300908,0.2654425993909901,2.25504994392395,0.19444444444444442
32,fixed250_sequence_ce,101,7,2.060640783605395,0.3015544371137693,2.2118654251098633,0.2259259259259259
32,fixed250_sequence_ce,101,8,1.9524074702582959,0.3541992574727036,2.1670751571655273,0.25376984126984126
32,fixed250_sequence_ce,101,9,1.8469599114022444,0.39418887476508635,2.101186513900757,0.30436507936507934
32,fixed250_sequence_ce,101,10,1.7256366808525256,0.43379646823251156,2.043452501296997,0.31130952380952376
32,fixed250_sequence_ce,101,11,1.6105914946882738,0.4769977295621965,1.9788483381271362,0.3308862433862434
32,fixed250_sequence_ce,101,12,1.4948267528399337,0.5246424031452762,1.888948678970337,0.3513287638287638
32,fixed250_sequence_ce,101,13,1.3937701940946858,0.566207862749586,1.8314006328582764,0.3902176527176528
32,fixed250_sequence_ce,101,14,1.2971658425569124,0.5789696642507959,1.8047586679458618,0.40579004329004326
32,fixed250_sequence_ce,101,15,1.1888705100126808,0.6375817253355279,1.7472825050354004,0.40516474266474267
32,fixed250_sequence_ce,101,16,1.10537941976997,0.6609997627020976,1.7120647430419922,0.4234187109187109
32,fixed250_sequence_ce,101,17,1.0216176115912539,0.6888600858434107,1.6028146743774414,0.4797679172679173
32,fixed250_sequence_ce,101,18,0.9660727255520846,0.6981888133899564,1.6272679567337036,0.48393458393458394
32,fixed250_sequence_ce,101,19,0.9035904430070966,0.7199433731018335,1.587110996246338,0.48115680615680617
32,fixed250_sequence_ce,101,20,0.8382485227822847,0.7528043153070229,1.5545766353607178,0.4885642135642136
32,fixed250_sequence_ce,101,21,0.7817549497248178,0.7544631842806363,1.5493190288543701,0.4978234728234728
32,fixed250_sequence_ce,101,22,0.7318285900631377,0.7854784533088136,1.516790747642517,0.4802308802308802
32,fixed250_sequence_ce,101,23,0.6983539329748761,0.7871793351973079,1.4853483438491821,0.5107864357864358
32,fixed250_sequence_ce,101,24,0.6556011175739991,0.8062611082355198,1.5234986543655396,0.4774891774891774
32,fixed250_sequence_ce,101,25,0.6041839633669172,0.8322363233294038,1.5229853391647339,0.5159151034151034
32,fixed250_sequence_ce,101,26,0.5652861107852496,0.8486982304752285,1.4662412405014038,0.544023569023569
32,fixed250_sequence_ce,101,27,0.5374583696334169,0.862829830101604,1.5466605424880981,0.5208754208754208
32,fixed250_sequence_ce,101,28,0.5053319791508213,0.8705198308183343,1.4538767337799072,0.5333754208754209
32,fixed250_sequence_ce,101,29,0.4722396058900836,0.8827135314766142,1.5151711702346802,0.5162457912457913
32,fixed250_sequence_ce,101,30,0.4600028087883521,0.884746402646421,1.5247050523757935,0.5628727753727755
32,fixed250_sequence_ce,101,31,0.432500956390893,0.8972821508864794,1.46719229221344,0.5684283309283309
32,fixed250_sequence_ce,101,32,0.4119102592209736,0.9036603882938974,1.5202155113220215,0.5230579605579606
32,fixed250_sequence_ce,101,33,0.38915573047688823,0.9120869077620836,1.510549783706665,0.5323172198172198
32,fixed250_sequence_ce,101,34,0.37138486780521174,0.9112095837905126,1.472828984260559,0.5760040885040886
32,fixed250_sequence_ce,101,35,0.3463914761649967,0.9175349972542907,1.5003907680511475,0.5488215488215488
32,fixed250_sequence_ce,101,36,0.32775439632328773,0.9216471396766887,1.5501651763916016,0.552555315055315
32,fixed250_sequence_ce,101,37,0.3160438992070249,0.9313064800160605,1.5264699459075928,0.5825216450216449
32,fixed250_sequence_ce,101,38,0.2935449013201177,0.9361141723237528,1.5250306129455566,0.573989898989899
32,fixed250_sequence_ce,101,39,0.2760155577975583,0.9291869755191051,1.6345243453979492,0.5727633477633478
32,fixed250_sequence_ce,101,40,0.2679952116308032,0.9367456855208891,1.6270017623901367,0.5789502164502164
32,fixed250_sequence_ce,101,41,0.2552049017660384,0.9361106097526726,1.5743229389190674,0.572005772005772
32,fixed250_sequence_ce,101,42,0.24034523361213442,0.9370626706845723,1.6123274564743042,0.5928391053391053
32,fixed250_sequence_ce,101,43,0.22510791330144655,0.9436806668859018,1.645205020904541,0.5928391053391053
32,fixed250_sequence_ce,101,44,0.21565978262387536,0.9419736729422726,1.6726267337799072,0.5769300144300145
32,fixed250_sequence_ce,101,45,0.2059098617550428,0.9502850102977276,1.6837202310562134,0.5775613275613276
32,fixed250_sequence_ce,101,46,0.1879762136433498,0.9566092379945044,1.7257587909698486,0.5789502164502164
32,fixed250_sequence_ce,101,47,0.18199599976691444,0.9568471786123469,1.6891189813613892,0.5928391053391053
32,fixed250_sequence_ce,101,48,0.17107382891202752,0.964707299960767,1.6997716426849365,0.5928391053391053
32,fixed250_sequence_ce,101,49,0.16140168019139212,0.9650563917847954,1.751086711883545,0.6084114959114958
32,fixed250_sequence_ce,101,50,0.15522389390895372,0.9667622658373675,1.7882835865020752,0.5928391053391053
32,fixed250_sequence_ce,101,51,0.14845179293221328,0.968396252765472,1.745289921760559,0.5835798460798461
32,fixed250_sequence_ce,101,52,0.13849037880536405,0.9688425075701236,1.7720422744750977,0.5934704184704185
32,fixed250_sequence_ce,101,53,0.13081980744142746,0.9682781331593732,1.7121024131774902,0.5905242905242905
32,fixed250_sequence_ce,101,54,0.1245094543633896,0.9714470744331534,1.707074761390686,0.5928391053391052
32,fixed250_sequence_ce,101,55,0.1159817040889891,0.9772810204552713,1.7411378622055054,0.6087481962481963
32,fixed250_sequence_ce,101,56,0.11155786370400102,0.9788835845578353,1.7064892053604126,0.5934704184704184
32,fixed250_sequence_ce,101,57,0.1029283121459045,0.9837226996910681,1.7508487701416016,0.5809704184704184
32,fixed250_sequence_ce,101,58,0.0978444339563227,0.9885001549402216,1.7907185554504395,0.5809704184704184
32,fixed250_sequence_ce,101,59,0.09406048680131489,0.9885001549402216,1.788027286529541,0.5558020683020682
32,fixed250_sequence_ce,101,60,0.08765810894781464,0.9901341418683262,1.8285253047943115,0.5650613275613275
