variant,coding,l1_mem_shift,l2_mem_shift,rotation,seed,probe,source,state,aggregation,feature_dim,selected_C,selected_val_ba,probe_seed,candidate_validation_json,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1,test_action0_accuracy,test_action0_balanced_accuracy,test_action0_macro_f1,test_action1_accuracy,test_action1_balanced_accuracy,test_action1_macro_f1
postencode_mask,weighted31,2,2,0,23,input__events__whole_count,input,events,whole_count,30,0.1,0.4598096348096348,3854372766,"[{""C"": 0.001, ""val_ba"": 0.3034188034188034}, {""C"": 0.01, ""val_ba"": 0.38593940781440783}, {""C"": 0.1, ""val_ba"": 0.4598096348096348}, {""C"": 1.0, ""val_ba"": 0.4502608502608502}, {""C"": 10.0, ""val_ba"": 0.3973228160728161}]",0.6588235294117647,0.6484503504004652,0.6501724821191205,0.48520710059171596,0.4598096348096348,0.4492913742726336,0.41379310344827586,0.4066306446821153,0.4024094173835049,0.3894736842105263,0.3770833333333334,0.36400133682742375,0.4430379746835443,0.4459325396825396,0.4354377104377105
postencode_mask,weighted31,2,2,0,23,input__events__fixed250_count,input,events,fixed250_count,480,0.1,0.5976662226662227,1863387974,"[{""C"": 0.001, ""val_ba"": 0.4389003357753358}, {""C"": 0.01, ""val_ba"": 0.5629079254079254}, {""C"": 0.1, ""val_ba"": 0.5976662226662227}, {""C"": 1.0, ""val_ba"": 0.5884646603396603}, {""C"": 10.0, ""val_ba"": 0.5657960095460095}]",1.0,1.0,1.0,0.6035502958579881,0.5976662226662227,0.5919785147108986,0.6666666666666666,0.6578262831939302,0.6593279579800227,0.6,0.586574074074074,0.5890929790310594,0.7468354430379747,0.7513888888888888,0.7457403163285518
postencode_mask,weighted31,2,2,0,23,l1__syn_current__whole_mean,l1,syn_current,whole_mean,128,10.0,0.5205731768231768,857369416,"[{""C"": 0.001, ""val_ba"": 0.3202686202686203}, {""C"": 0.01, ""val_ba"": 0.4497041153291153}, {""C"": 0.1, ""val_ba"": 0.455545843045843}, {""C"": 1.0, ""val_ba"": 0.5173354423354423}, {""C"": 10.0, ""val_ba"": 0.5205731768231768}]",0.8764705882352941,0.8790620626151359,0.8798516906162099,0.5325443786982249,0.5205731768231768,0.5234734469823853,0.4942528735632184,0.4844524144156497,0.4808099711935124,0.49473684210526314,0.4847222222222222,0.4821543380366909,0.4936708860759494,0.4853174603174603,0.4765659778817673
postencode_mask,weighted31,2,2,0,23,l1__syn_current__fixed250_ordered_mean,l1,syn_current,fixed250_ordered_mean,2048,0.01,0.7047514985014985,3842935889,"[{""C"": 0.001, ""val_ba"": 0.5910669191919192}, {""C"": 0.01, ""val_ba"": 0.7047514985014985}, {""C"": 0.1, ""val_ba"": 0.682168872793873}, {""C"": 1.0, ""val_ba"": 0.6474331224331223}, {""C"": 10.0, ""val_ba"": 0.6355439699189699}]",0.9725490196078431,0.9704829929088862,0.9721403114021864,0.7100591715976331,0.7047514985014985,0.7036204715770285,0.6781609195402298,0.6785684903331962,0.6698988007052523,0.6526315789473685,0.6571759259259259,0.6482311784362867,0.7088607594936709,0.716468253968254,0.7030642968142969
postencode_mask,weighted31,2,2,0,23,l1__pre_reset__whole_mean,l1,pre_reset,whole_mean,128,0.1,0.5367288961038962,874957324,"[{""C"": 0.001, ""val_ba"": 0.36554105616605614}, {""C"": 0.01, ""val_ba"": 0.49097014097014097}, {""C"": 0.1, ""val_ba"": 0.5367288961038962}, {""C"": 1.0, ""val_ba"": 0.5013656482406482}, {""C"": 10.0, ""val_ba"": 0.48905261405261397}]",0.8098039215686275,0.8100640339565226,0.811191868539295,0.5562130177514792,0.5367288961038962,0.5310239913325467,0.47701149425287354,0.470079899675488,0.462941096521752,0.4421052631578947,0.43958333333333327,0.4330342823334814,0.5189873417721519,0.5198412698412699,0.5015054390054391
postencode_mask,weighted31,2,2,0,23,l1__pre_reset__fixed250_ordered_mean,l1,pre_reset,fixed250_ordered_mean,2048,0.01,0.678959928959929,426594477,"[{""C"": 0.001, ""val_ba"": 0.6040136946386946}, {""C"": 0.01, ""val_ba"": 0.678959928959929}, {""C"": 0.1, ""val_ba"": 0.6749535187035187}, {""C"": 1.0, ""val_ba"": 0.6593285187035187}, {""C"": 10.0, ""val_ba"": 0.6365856365856365}]",0.996078431372549,0.9964539007092199,0.9963768115942028,0.6804733727810651,0.678959928959929,0.6775240429259269,0.6954022988505747,0.6982153263403262,0.6885331785373227,0.6631578947368421,0.6629629629629629,0.6540915103415103,0.7341772151898734,0.7422619047619047,0.7281399972576444
postencode_mask,weighted31,2,2,0,23,l1__spike__whole_mean,l1,spike,whole_mean,128,0.01,0.46278582528582524,630004072,"[{""C"": 0.001, ""val_ba"": 0.37087530525030526}, {""C"": 0.01, ""val_ba"": 0.46278582528582524}, {""C"": 0.1, ""val_ba"": 0.4081519175269175}, {""C"": 1.0, ""val_ba"": 0.4096400127650128}, {""C"": 10.0, ""val_ba"": 0.3448221916971917}]",0.6137254901960785,0.6048248924463393,0.630324925272291,0.4911242603550296,0.46278582528582524,0.447502617062457,0.39080459770114945,0.369861796700032,0.3765081628865066,0.3368421052631579,0.3226851851851852,0.3259573759573759,0.45569620253164556,0.44117063492063496,0.41524989881767377
postencode_mask,weighted31,2,2,0,23,l1__spike__fixed250_ordered_mean,l1,spike,fixed250_ordered_mean,2048,0.01,0.6495698745698745,3195806523,"[{""C"": 0.001, ""val_ba"": 0.5429383116883116}, {""C"": 0.01, ""val_ba"": 0.6495698745698745}, {""C"": 0.1, ""val_ba"": 0.6425147768897769}, {""C"": 1.0, ""val_ba"": 0.5809839466089466}, {""C"": 10.0, ""val_ba"": 0.543880772005772}]",0.9058823529411765,0.9033915283158519,0.9144609305926027,0.6568047337278107,0.6495698745698745,0.6486525396066286,0.632183908045977,0.6290743978243979,0.6058386589525864,0.5473684210526316,0.5391203703703703,0.5042606516290725,0.7341772151898734,0.746031746031746,0.7164035855212326
postencode_mask,weighted31,2,2,0,23,l1__post_reset__whole_mean,l1,post_reset,whole_mean,128,0.1,0.5294143356643356,3446306864,"[{""C"": 0.001, ""val_ba"": 0.3669299450549451}, {""C"": 0.01, ""val_ba"": 0.5201100982350982}, {""C"": 0.1, ""val_ba"": 0.5294143356643356}, {""C"": 1.0, ""val_ba"": 0.4773844211344211}, {""C"": 10.0, ""val_ba"": 0.45380001942501935}]",0.8960784313725491,0.8953259449891829,0.8959748109782977,0.5502958579881657,0.5294143356643356,0.5257767922611846,0.47126436781609193,0.4725494481009187,0.4674272173861169,0.4631578947368421,0.4627314814814814,0.46684308338720104,0.4810126582278481,0.4900793650793651,0.47874634825099216
postencode_mask,weighted31,2,2,0,23,l1__post_reset__fixed250_ordered_mean,l1,post_reset,fixed250_ordered_mean,2048,0.1,0.684094030969031,3143840455,"[{""C"": 0.001, ""val_ba"": 0.5801927239427239}, {""C"": 0.01, ""val_ba"": 0.664155636030636}, {""C"": 0.1, ""val_ba"": 0.684094030969031}, {""C"": 1.0, ""val_ba"": 0.6685186341436341}, {""C"": 10.0, ""val_ba"": 0.6519130175380174}]",1.0,1.0,1.0,0.6863905325443787,0.684094030969031,0.6806596610792859,0.6954022988505747,0.7015414324237854,0.6918025823849151,0.6736842105263158,0.6756944444444445,0.666194070663885,0.7215189873417721,0.7283730158730158,0.7194946393475806
postencode_mask,weighted31,2,2,0,23,l1__spike__whole_count,l1,spike,whole_count,128,0.1,0.4727081945831946,878976743,"[{""C"": 0.001, ""val_ba"": 0.40425442612942614}, {""C"": 0.01, ""val_ba"": 0.46387709512709513}, {""C"": 0.1, ""val_ba"": 0.4727081945831946}, {""C"": 1.0, ""val_ba"": 0.42322920135420133}, {""C"": 10.0, ""val_ba"": 0.3379044566544567}]",0.8215686274509804,0.814821557704075,0.8294895977843781,0.4911242603550296,0.4727081945831946,0.46143222920454935,0.4540229885057471,0.44066156474244705,0.44283053681664325,0.4,0.381712962962963,0.38466544348897286,0.5189873417721519,0.5198412698412699,0.5118216943874838
postencode_mask,weighted31,2,2,0,23,l1__spike__fixed250_count,l1,spike,fixed250_count,2048,0.01,0.6423659673659673,1254248721,"[{""C"": 0.001, ""val_ba"": 0.5429383116883116}, {""C"": 0.01, ""val_ba"": 0.6423659673659673}, {""C"": 0.1, ""val_ba"": 0.6094294594294594}, {""C"": 1.0, ""val_ba"": 0.5591089466089466}, {""C"": 10.0, ""val_ba"": 0.5551025363525363}]",0.9098039215686274,0.906937627606632,0.9172147320327538,0.650887573964497,0.6423659673659673,0.6391475108322374,0.6379310344827587,0.6334280303030302,0.6113811909190418,0.5578947368421052,0.5472222222222222,0.5184213876938334,0.7341772151898734,0.7412698412698413,0.7171084362260833
postencode_mask,weighted31,2,2,0,23,l2__syn_current__whole_mean,l2,syn_current,whole_mean,128,1.0,0.5238070956820957,644262815,"[{""C"": 0.001, ""val_ba"": 0.425946275946276}, {""C"": 0.01, ""val_ba"": 0.48059128371628373}, {""C"": 0.1, ""val_ba"": 0.5086035492285491}, {""C"": 1.0, ""val_ba"": 0.5238070956820957}, {""C"": 10.0, ""val_ba"": 0.49567099567099565}]",0.8372549019607843,0.8377691407273319,0.842490037816063,0.5325443786982249,0.5238070956820957,0.5062240028843926,0.5172413793103449,0.502333858951506,0.49838256242668005,0.4842105263157895,0.47083333333333327,0.4652720129264753,0.5569620253164557,0.5540674603174603,0.5371831055654585
postencode_mask,weighted31,2,2,0,23,l2__syn_current__fixed250_ordered_mean,l2,syn_current,fixed250_ordered_mean,2048,0.001,0.6258592102342102,145344005,"[{""C"": 0.001, ""val_ba"": 0.6258592102342102}, {""C"": 0.01, ""val_ba"": 0.6131611444111444}, {""C"": 0.1, ""val_ba"": 0.5983544233544232}, {""C"": 1.0, ""val_ba"": 0.5529314435564435}, {""C"": 10.0, ""val_ba"": 0.5292974386724387}]",0.7392156862745098,0.7286375350822363,0.7410562174635386,0.6390532544378699,0.6258592102342102,0.620163694843853,0.5804597701149425,0.5615388900315371,0.5497569888691495,0.5263157894736842,0.4997685185185185,0.4789052901862499,0.6455696202531646,0.6445436507936507,0.6314829778065071
postencode_mask,weighted31,2,2,0,23,l2__pre_reset__whole_mean,l2,pre_reset,whole_mean,128,1.0,0.5575598013098012,2265918765,"[{""C"": 0.001, ""val_ba"": 0.4040216727716728}, {""C"": 0.01, ""val_ba"": 0.4625988594738595}, {""C"": 0.1, ""val_ba"": 0.5124954906204906}, {""C"": 1.0, ""val_ba"": 0.5575598013098012}, {""C"": 10.0, ""val_ba"": 0.48519085081585084}]",0.8980392156862745,0.8978469371840831,0.9000244815943633,0.5621301775147929,0.5575598013098012,0.547709146341685,0.5229885057471264,0.5133774109877051,0.5123941347001221,0.5263157894736842,0.5136574074074074,0.5170893719806763,0.5189873417721519,0.5158730158730159,0.4971502028567245
