variant,coding,l1_mem_shift,l2_mem_shift,rotation,seed,probe,source,state,aggregation,feature_dim,selected_C,selected_val_ba,probe_seed,candidate_validation_json,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1,test_action0_accuracy,test_action0_balanced_accuracy,test_action0_macro_f1,test_action1_accuracy,test_action1_balanced_accuracy,test_action1_macro_f1
postencode_mask,binary,2,3,0,23,input__events__whole_count,input,events,whole_count,30,0.1,0.4598096348096348,3854372766,"[{""C"": 0.001, ""val_ba"": 0.3034188034188034}, {""C"": 0.01, ""val_ba"": 0.38593940781440783}, {""C"": 0.1, ""val_ba"": 0.4598096348096348}, {""C"": 1.0, ""val_ba"": 0.4502608502608502}, {""C"": 10.0, ""val_ba"": 0.3973228160728161}]",0.6588235294117647,0.6484503504004652,0.6501724821191205,0.48520710059171596,0.4598096348096348,0.4492913742726336,0.41379310344827586,0.4066306446821153,0.4024094173835049,0.3894736842105263,0.3770833333333334,0.36400133682742375,0.4430379746835443,0.4459325396825396,0.4354377104377105
postencode_mask,binary,2,3,0,23,input__events__fixed250_count,input,events,fixed250_count,480,0.1,0.5976662226662227,1863387974,"[{""C"": 0.001, ""val_ba"": 0.4389003357753358}, {""C"": 0.01, ""val_ba"": 0.5629079254079254}, {""C"": 0.1, ""val_ba"": 0.5976662226662227}, {""C"": 1.0, ""val_ba"": 0.5884646603396603}, {""C"": 10.0, ""val_ba"": 0.5657960095460095}]",1.0,1.0,1.0,0.6035502958579881,0.5976662226662227,0.5919785147108986,0.6666666666666666,0.6578262831939302,0.6593279579800227,0.6,0.586574074074074,0.5890929790310594,0.7468354430379747,0.7513888888888888,0.7457403163285518
postencode_mask,binary,2,3,0,23,l1__syn_current__whole_mean,l1,syn_current,whole_mean,128,10.0,0.5129974192474193,857369416,"[{""C"": 0.001, ""val_ba"": 0.3686927655677656}, {""C"": 0.01, ""val_ba"": 0.4633089133089133}, {""C"": 0.1, ""val_ba"": 0.48666958041958036}, {""C"": 1.0, ""val_ba"": 0.5058028776778777}, {""C"": 10.0, ""val_ba"": 0.5129974192474193}]",0.8941176470588236,0.8960224987147747,0.896565381663431,0.5207100591715976,0.5129974192474193,0.5142827029133163,0.5057471264367817,0.4949099307555191,0.49264732872491496,0.49473684210526314,0.4847222222222222,0.477912385396569,0.5189873417721519,0.5096230158730158,0.5033517207430251
postencode_mask,binary,2,3,0,23,l1__syn_current__fixed250_ordered_mean,l1,syn_current,fixed250_ordered_mean,2048,0.01,0.6968649406149406,3842935889,"[{""C"": 0.001, ""val_ba"": 0.6378430597180598}, {""C"": 0.01, ""val_ba"": 0.6968649406149406}, {""C"": 0.1, ""val_ba"": 0.6629745254745255}, {""C"": 1.0, ""val_ba"": 0.6567245254745254}, {""C"": 10.0, ""val_ba"": 0.6530653374403373}]",0.9764705882352941,0.9742325716079087,0.9755071635591133,0.7100591715976331,0.6968649406149406,0.6971523276543802,0.6954022988505747,0.6922185657479775,0.683897948189507,0.6736842105263158,0.6710648148148147,0.6619792788910437,0.7215189873417721,0.7303571428571428,0.7184350371850372
postencode_mask,binary,2,3,0,23,l1__pre_reset__whole_mean,l1,pre_reset,whole_mean,128,1.0,0.575865453990454,874957324,"[{""C"": 0.001, ""val_ba"": 0.3650335775335775}, {""C"": 0.01, ""val_ba"": 0.490065836940837}, {""C"": 0.1, ""val_ba"": 0.5691808191808192}, {""C"": 1.0, ""val_ba"": 0.575865453990454}, {""C"": 10.0, ""val_ba"": 0.5610951548451547}]",0.9862745098039216,0.9858997506285223,0.9865748278302253,0.5857988165680473,0.575865453990454,0.573616177133334,0.4942528735632184,0.4795478826728827,0.47436777507666933,0.49473684210526314,0.47893518518518513,0.4760173732680127,0.4936708860759494,0.4885912698412698,0.4581540534865343
postencode_mask,binary,2,3,0,23,l1__pre_reset__fixed250_ordered_mean,l1,pre_reset,fixed250_ordered_mean,2048,0.01,0.7145465645465646,426594477,"[{""C"": 0.001, ""val_ba"": 0.6767298673548674}, {""C"": 0.01, ""val_ba"": 0.7145465645465646}, {""C"": 0.1, ""val_ba"": 0.6990818209568209}, {""C"": 1.0, ""val_ba"": 0.6707469613719614}, {""C"": 10.0, ""val_ba"": 0.6553224553224553}]",0.996078431372549,0.9964539007092199,0.9963768115942028,0.7218934911242604,0.7145465645465646,0.7128105955621314,0.7471264367816092,0.7434346290963938,0.7348811018323985,0.7263157894736842,0.7185185185185183,0.7153311178272479,0.7721518987341772,0.7797619047619047,0.7637267824767825
postencode_mask,binary,2,3,0,23,l1__spike__whole_mean,l1,spike,whole_mean,128,1.0,0.5088130619380619,630004072,"[{""C"": 0.001, ""val_ba"": 0.4351950133200133}, {""C"": 0.01, ""val_ba"": 0.49472784160284156}, {""C"": 0.1, ""val_ba"": 0.4960535991785992}, {""C"": 1.0, ""val_ba"": 0.5088130619380619}, {""C"": 10.0, ""val_ba"": 0.4895691114441114}]",0.9862745098039216,0.9857257722485332,0.9865886072492485,0.5088757396449705,0.5088130619380619,0.49217256947371096,0.5,0.4942296265825678,0.4888739993348414,0.45263157894736844,0.44305555555555554,0.42993105146574656,0.5569620253164557,0.5560515873015872,0.5549498106563323
postencode_mask,binary,2,3,0,23,l1__spike__fixed250_ordered_mean,l1,spike,fixed250_ordered_mean,2048,1.0,0.6460747585747585,3195806523,"[{""C"": 0.001, ""val_ba"": 0.5712121212121212}, {""C"": 0.01, ""val_ba"": 0.6376040626040625}, {""C"": 0.1, ""val_ba"": 0.6420683483183482}, {""C"": 1.0, ""val_ba"": 0.6460747585747585}, {""C"": 10.0, ""val_ba"": 0.6207275363525363}]",1.0,1.0,1.0,0.650887573964497,0.6460747585747585,0.6417751116301841,0.632183908045977,0.6322889528771881,0.6246383972589721,0.631578947368421,0.6259259259259259,0.6168411539154572,0.6329113924050633,0.6482142857142857,0.6323863636363637
postencode_mask,binary,2,3,0,23,l1__post_reset__whole_mean,l1,post_reset,whole_mean,128,0.1,0.5556006493506492,3446306864,"[{""C"": 0.001, ""val_ba"": 0.3665827228327228}, {""C"": 0.01, ""val_ba"": 0.511753871128871}, {""C"": 0.1, ""val_ba"": 0.5556006493506492}, {""C"": 1.0, ""val_ba"": 0.554349123099123}, {""C"": 10.0, ""val_ba"": 0.5107860889110889}]",0.9098039215686274,0.9110232712320786,0.9112901321858539,0.5680473372781065,0.5556006493506492,0.5525371446034104,0.5172413793103449,0.5065228072581013,0.49568488767405167,0.5263157894736842,0.518287037037037,0.5142855968707362,0.5063291139240507,0.5054563492063492,0.4733363042186571
postencode_mask,binary,2,3,0,23,l1__post_reset__fixed250_ordered_mean,l1,post_reset,fixed250_ordered_mean,2048,0.01,0.7241827616827616,3143840455,"[{""C"": 0.001, ""val_ba"": 0.640472027972028}, {""C"": 0.01, ""val_ba"": 0.7241827616827616}, {""C"": 0.1, ""val_ba"": 0.7154754967254967}, {""C"": 1.0, ""val_ba"": 0.6995528776778777}, {""C"": 10.0, ""val_ba"": 0.6794542263292264}]",0.996078431372549,0.9964539007092199,0.9963768115942028,0.727810650887574,0.7241827616827616,0.7227306693863863,0.7528735632183908,0.7483365898807076,0.7401267337757229,0.7263157894736842,0.7185185185185187,0.7142399582415062,0.7848101265822784,0.7916666666666666,0.7726641550170963
postencode_mask,binary,2,3,0,23,l1__spike__whole_count,l1,spike,whole_count,128,0.1,0.5694107975357975,878976743,"[{""C"": 0.001, ""val_ba"": 0.4375246281496281}, {""C"": 0.01, ""val_ba"": 0.5093836718836718}, {""C"": 0.1, ""val_ba"": 0.5694107975357975}, {""C"": 1.0, ""val_ba"": 0.5082559801309801}, {""C"": 10.0, ""val_ba"": 0.4738334582084582}]",0.9294117647058824,0.9260749015094004,0.9314686055631659,0.5739644970414202,0.5694107975357975,0.5570856936893588,0.5459770114942529,0.5369819518716578,0.530725335464241,0.5157894736842106,0.4962962962962964,0.4866458935352797,0.5822784810126582,0.5927579365079365,0.5830889992074203
postencode_mask,binary,2,3,0,23,l1__spike__fixed250_count,l1,spike,fixed250_count,2048,0.01,0.6544309856809857,1254248721,"[{""C"": 0.001, ""val_ba"": 0.5668584887334888}, {""C"": 0.01, ""val_ba"": 0.6544309856809857}, {""C"": 0.1, ""val_ba"": 0.6408664252414252}, {""C"": 1.0, ""val_ba"": 0.6177895021645022}, {""C"": 10.0, ""val_ba"": 0.6356580919080919}]",0.9450980392156862,0.9420041917978388,0.9469598171949801,0.6568047337278107,0.6544309856809857,0.6547875991486539,0.6206896551724138,0.6153583344759815,0.6012504202721595,0.5684210526315789,0.5576388888888889,0.5273174673909968,0.6835443037974683,0.6898809523809524,0.680163123913124
postencode_mask,binary,2,3,0,23,l2__syn_current__whole_mean,l2,syn_current,whole_mean,128,0.1,0.5075275419025419,644262815,"[{""C"": 0.001, ""val_ba"": 0.4954247141747142}, {""C"": 0.01, ""val_ba"": 0.5046370296370296}, {""C"": 0.1, ""val_ba"": 0.5075275419025419}, {""C"": 1.0, ""val_ba"": 0.46826853701853705}, {""C"": 10.0, ""val_ba"": 0.47988712676212675}]",0.9666666666666667,0.9647614407891935,0.9665081650314473,0.5207100591715976,0.5075275419025419,0.5015845386316963,0.5517241379310345,0.5424246709173179,0.5439117749674313,0.5368421052631579,0.5275462962962963,0.529399692379232,0.569620253164557,0.5631944444444444,0.5560950623450625
postencode_mask,binary,2,3,0,23,l2__syn_current__fixed250_ordered_mean,l2,syn_current,fixed250_ordered_mean,2048,0.01,0.6523188616938617,145344005,"[{""C"": 0.001, ""val_ba"": 0.6185449966699966}, {""C"": 0.01, ""val_ba"": 0.6523188616938617}, {""C"": 0.1, ""val_ba"": 0.6200674325674326}, {""C"": 1.0, ""val_ba"": 0.6047896547896547}, {""C"": 10.0, ""val_ba"": 0.5990738428238428}]",0.984313725490196,0.9811195776897818,0.983229887151428,0.6568047337278107,0.6523188616938617,0.6509998218288927,0.632183908045977,0.6250177110471228,0.6229064038382577,0.6,0.5900462962962962,0.591964577103896,0.6708860759493671,0.6738095238095237,0.6739572927072927
postencode_mask,binary,2,3,0,23,l2__pre_reset__whole_mean,l2,pre_reset,whole_mean,128,0.1,0.5098453629703629,2265918765,"[{""C"": 0.001, ""val_ba"": 0.4658137001887002}, {""C"": 0.01, ""val_ba"": 0.4945675851925852}, {""C"": 0.1, ""val_ba"": 0.5098453629703629}, {""C"": 1.0, ""val_ba"": 0.46826853701853705}, {""C"": 10.0, ""val_ba"": 0.4691232378732379}]",0.9352941176470588,0.931068736377065,0.9354656952931245,0.5207100591715976,0.5098453629703629,0.5018966657124552,0.5057471264367817,0.4973769082224964,0.49702220307027806,0.4842105263157895,0.4731481481481481,0.4742135466013175,0.5316455696202531,0.5304563492063493,0.522477984977985
postencode_mask,binary,2,3,0,23,l2__pre_reset__fixed250_ordered_mean,l2,pre_reset,fixed250_ordered_mean,2048,0.01,0.64551177988678,1340187897,"[{""C"": 0.001, ""val_ba"": 0.5968569624819625}, {""C"": 0.01, ""val_ba"": 0.64551177988678}, {""C"": 0.1, ""val_ba"": 0.6323440448440448}, {""C"": 1.0, ""val_ba"": 0.6091068653568654}, {""C"": 10.0, ""val_ba"": 0.5782939282939282}]",0.9745098039215686,0.9721772403478144,0.9746310016657153,0.650887573964497,0.64551177988678,0.6457725181792008,0.6206896551724138,0.6161737567987569,0.6120233663088375,0.6,0.5912037037037037,0.5901648052383347,0.6455696202531646,0.6549603174603175,0.646408003760945
postencode_mask,binary,2,3,0,23,l2__spike__whole_mean,l2,spike,whole_mean,128,0.01,0.5591946248196248,3945443293,"[{""C"": 0.001, ""val_ba"": 0.5207185175935175}, {""C"": 0.01, ""val_ba"": 0.5591946248196248}, {""C"": 0.1, ""val_ba"": 0.522715478965479}, {""C"": 1.0, ""val_ba"": 0.5122988122988122}, {""C"": 10.0, ""val_ba"": 0.5090402652902652}]",0.9705882352941176,0.9683075400799735,0.970535157849017,0.5621301775147929,0.5591946248196248,0.5487559541174712,0.5804597701149425,0.5718377211024269,0.561175122974322,0.5263157894736842,0.5194444444444445,0.5062938888596783,0.6455696202531646,0.636904761904762,0.6239361945244298
postencode_mask,binary,2,3,0,23,l2__spike__fixed250_ordered_mean,l2,spike,fixed250_ordered_mean,2048,0.01,0.6219273781773782,1415547731,"[{""C"": 0.001, ""val_ba"": 0.6081012737262738}, {""C"": 0.01, ""val_ba"": 0.6219273781773782}, {""C"": 0.1, ""val_ba"": 0.6167190448440448}, {""C"": 1.0, ""val_ba"": 0.6122547591297591}, {""C"": 10.0, ""val_ba"": 0.6063023781773782}]",0.9980392156862745,0.998062015503876,0.9981424148606811,0.621301775147929,0.6219273781773782,0.6100769839647276,0.5919540229885057,0.5885420951597423,0.5827492467210208,0.5473684210526316,0.5391203703703703,0.5408938692026928,0.6455696202531646,0.6549603174603175,0.633843373974953
postencode_mask,binary,2,3,0,23,l2__post_reset__whole_mean,l2,post_reset,whole_mean,128,0.1,0.5170738983238983,1644730360,"[{""C"": 0.001, ""val_ba"": 0.4710220335220336}, {""C"": 0.01, ""val_ba"": 0.5073516761016762}, {""C"": 0.1, ""val_ba"": 0.5170738983238983}, {""C"": 1.0, ""val_ba"": 0.4694340381840381}, {""C"": 10.0, ""val_ba"": 0.47467879342879343}]",0.9235294117647059,0.9197237513594733,0.9247476851776305,0.5266272189349113,0.5170738983238983,0.5053666531931856,0.5172413793103449,0.5093427201883085,0.507303853440755,0.5052631578947369,0.4939814814814814,0.49261687529876386,0.5316455696202531,0.5304563492063493,0.522477984977985
postencode_mask,binary,2,3,0,23,l2__post_reset__fixed250_ordered_mean,l2,post_reset,fixed250_ordered_mean,2048,0.01,0.6334963647463647,70369852,"[{""C"": 0.001, ""val_ba"": 0.5876422188922189}, {""C"": 0.01, ""val_ba"": 0.6334963647463647}, {""C"": 0.1, ""val_ba"": 0.6167190448440448}, {""C"": 1.0, ""val_ba"": 0.6091068653568654}, {""C"": 10.0, ""val_ba"": 0.5794958513708514}]",0.9647058823529412,0.963069968155113,0.9658330344591585,0.6390532544378699,0.6334963647463647,0.6324326479719372,0.6264367816091954,0.6217293123543124,0.6184663677518389,0.6105263157894737,0.600462962962963,0.601459066532596,0.6455696202531646,0.6549603174603175,0.646408003760945
postencode_mask,binary,2,3,0,23,l2__spike__whole_count,l2,spike,whole_count,128,0.01,0.6002237345987346,4094053880,"[{""C"": 0.001, ""val_ba"": 0.5684322621822622}, {""C"": 0.01, ""val_ba"": 0.6002237345987346}, {""C"": 0.1, ""val_ba"": 0.5738882645132645}, {""C"": 1.0, ""val_ba"": 0.5223318348318348}, {""C"": 10.0, ""val_ba"": 0.4978927322677323}]",0.9647058823529412,0.9640203283994625,0.9662931239145479,0.6035502958579881,0.6002237345987346,0.5853880048739594,0.5919540229885057,0.5832916266739796,0.5758991466957154,0.5368421052631579,0.5275462962962962,0.5220898124922894,0.6582278481012658,0.6572420634920635,0.6376839663604369
postencode_mask,binary,2,3,0,23,l2__spike__fixed250_count,l2,spike,fixed250_count,2048,0.001,0.6417797480297481,2082332778,"[{""C"": 0.001, ""val_ba"": 0.6417797480297481}, {""C"": 0.01, ""val_ba"": 0.6126397907647908}, {""C"": 0.1, ""val_ba"": 0.616646201021201}, {""C"": 1.0, ""val_ba"": 0.6029671717171717}, {""C"": 10.0, ""val_ba"": 0.5910377816627818}]",0.9686274509803922,0.9666644001624256,0.9686119110326556,0.6568047337278107,0.6417797480297481,0.6392032819569052,0.6436781609195402,0.643846268110974,0.6354522154101208,0.5894736842105263,0.5842592592592593,0.5828795198360416,0.7088607594936709,0.7177579365079366,0.6962968561652771
