variant,coding,l1_mem_shift,l2_mem_shift,rotation,seed,probe,source,state,aggregation,feature_dim,selected_C,selected_val_ba,probe_seed,candidate_validation_json,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1,test_action0_accuracy,test_action0_balanced_accuracy,test_action0_macro_f1,test_action1_accuracy,test_action1_balanced_accuracy,test_action1_macro_f1
postencode_mask,binary,2,3,0,37,input__events__whole_count,input,events,whole_count,30,0.1,0.4598096348096348,733928576,"[{""C"": 0.001, ""val_ba"": 0.3034188034188034}, {""C"": 0.01, ""val_ba"": 0.38593940781440783}, {""C"": 0.1, ""val_ba"": 0.4598096348096348}, {""C"": 1.0, ""val_ba"": 0.4502608502608502}, {""C"": 10.0, ""val_ba"": 0.3973228160728161}]",0.6588235294117647,0.6484503504004652,0.6501724821191205,0.48520710059171596,0.4598096348096348,0.4492913742726336,0.41379310344827586,0.4066306446821153,0.4024094173835049,0.3894736842105263,0.3770833333333334,0.36400133682742375,0.4430379746835443,0.4459325396825396,0.4354377104377105
postencode_mask,binary,2,3,0,37,input__events__fixed250_count,input,events,fixed250_count,480,0.1,0.5976662226662227,2227490530,"[{""C"": 0.001, ""val_ba"": 0.4389003357753358}, {""C"": 0.01, ""val_ba"": 0.5629079254079254}, {""C"": 0.1, ""val_ba"": 0.5976662226662227}, {""C"": 1.0, ""val_ba"": 0.5884646603396603}, {""C"": 10.0, ""val_ba"": 0.5657960095460095}]",1.0,1.0,1.0,0.6035502958579881,0.5976662226662227,0.5919785147108986,0.6666666666666666,0.6578262831939302,0.6593279579800227,0.6,0.586574074074074,0.5890929790310594,0.7468354430379747,0.7513888888888888,0.7457403163285518
postencode_mask,binary,2,3,0,37,l1__syn_current__whole_mean,l1,syn_current,whole_mean,128,10.0,0.5370528776778777,128395802,"[{""C"": 0.001, ""val_ba"": 0.3143658424908425}, {""C"": 0.01, ""val_ba"": 0.43808552558552555}, {""C"": 0.1, ""val_ba"": 0.48231594794094795}, {""C"": 1.0, ""val_ba"": 0.5086777805527806}, {""C"": 10.0, ""val_ba"": 0.5370528776778777}]",0.888235294117647,0.8907551086780265,0.8915575580801319,0.5443786982248521,0.5370528776778777,0.5435738005325875,0.45977011494252873,0.452261586452763,0.4468994200521688,0.45263157894736844,0.44537037037037036,0.44067513870145447,0.46835443037974683,0.46577380952380953,0.4466180018811598
postencode_mask,binary,2,3,0,37,l1__syn_current__fixed250_ordered_mean,l1,syn_current,fixed250_ordered_mean,2048,0.01,0.7078993922743924,3039617022,"[{""C"": 0.001, ""val_ba"": 0.6362040737040737}, {""C"": 0.01, ""val_ba"": 0.7078993922743924}, {""C"": 0.1, ""val_ba"": 0.7009549478299478}, {""C"": 1.0, ""val_ba"": 0.6842386779886781}, {""C"": 10.0, ""val_ba"": 0.6630449411699412}]",0.9725490196078431,0.9701832645801195,0.9719016802110313,0.7159763313609467,0.7078993922743924,0.7109924744768198,0.7126436781609196,0.7145391985465516,0.708833904573002,0.6736842105263158,0.6710648148148147,0.6654622667780563,0.759493670886076,0.7685515873015872,0.760416217769159
postencode_mask,binary,2,3,0,37,l1__pre_reset__whole_mean,l1,pre_reset,whole_mean,128,1.0,0.5125849844599845,1512930536,"[{""C"": 0.001, ""val_ba"": 0.33949938949938946}, {""C"": 0.01, ""val_ba"": 0.4420787545787545}, {""C"": 0.1, ""val_ba"": 0.4932307276057275}, {""C"": 1.0, ""val_ba"": 0.5125849844599845}, {""C"": 10.0, ""val_ba"": 0.4885791292041292}]",0.9784313725490196,0.979340092568806,0.9796853854731461,0.5266272189349113,0.5125849844599845,0.51372098527067,0.5229885057471264,0.519472867818456,0.5153246810045056,0.47368421052631576,0.46504629629629624,0.46631555292545995,0.5822784810126582,0.5848214285714285,0.5709960375595051
postencode_mask,binary,2,3,0,37,l1__pre_reset__fixed250_ordered_mean,l1,pre_reset,fixed250_ordered_mean,2048,0.1,0.6929327616827617,726057870,"[{""C"": 0.001, ""val_ba"": 0.614319708069708}, {""C"": 0.01, ""val_ba"": 0.6759951853701854}, {""C"": 0.1, ""val_ba"": 0.6929327616827617}, {""C"": 1.0, ""val_ba"": 0.6708975052725052}, {""C"": 10.0, ""val_ba"": 0.6327030608280607}]",1.0,1.0,1.0,0.6982248520710059,0.6929327616827617,0.6922994896565676,0.7068965517241379,0.7058542152292152,0.7007403210348612,0.6736842105263158,0.6641203703703704,0.6638262322472849,0.7468354430379747,0.7589285714285713,0.7469768793298205
postencode_mask,binary,2,3,0,37,l1__spike__whole_mean,l1,spike,whole_mean,128,0.01,0.4894948801198801,132802751,"[{""C"": 0.001, ""val_ba"": 0.3912105255855256}, {""C"": 0.01, ""val_ba"": 0.4894948801198801}, {""C"": 0.1, ""val_ba"": 0.48433614996115}, {""C"": 1.0, ""val_ba"": 0.46773053335553333}, {""C"": 10.0, ""val_ba"": 0.4611045204795205}]",0.6607843137254902,0.6521524281546368,0.6759259887085713,0.5029585798816568,0.4894948801198801,0.4946044539733867,0.47126436781609193,0.461923819644408,0.4574951115291757,0.4,0.3840277777777778,0.38747282129635074,0.5569620253164557,0.5580357142857143,0.5163891785602311
postencode_mask,binary,2,3,0,37,l1__spike__fixed250_ordered_mean,l1,spike,fixed250_ordered_mean,2048,1.0,0.6508501914751914,3695663858,"[{""C"": 0.001, ""val_ba"": 0.5752511377511377}, {""C"": 0.01, ""val_ba"": 0.6415206321456322}, {""C"": 0.1, ""val_ba"": 0.640986444111444}, {""C"": 1.0, ""val_ba"": 0.6508501914751914}, {""C"": 10.0, ""val_ba"": 0.612953366078366}]",0.9941176470588236,0.9943509813623619,0.9944549862955935,0.6627218934911243,0.6508501914751914,0.6476529415650315,0.5862068965517241,0.586382775721011,0.5766080531905339,0.5368421052631579,0.5303240740740741,0.5108581476068688,0.6455696202531646,0.6653769841269841,0.650429662929663
postencode_mask,binary,2,3,0,37,l1__post_reset__whole_mean,l1,post_reset,whole_mean,128,0.1,0.5115325646575647,812873048,"[{""C"": 0.001, ""val_ba"": 0.345054945054945}, {""C"": 0.01, ""val_ba"": 0.4605654761904761}, {""C"": 0.1, ""val_ba"": 0.5115325646575647}, {""C"": 1.0, ""val_ba"": 0.5090520590520591}, {""C"": 10.0, ""val_ba"": 0.449009324009324}]",0.8647058823529412,0.8660592573991323,0.8657914964246082,0.5266272189349113,0.5115325646575647,0.5042351458172959,0.5,0.49735591206179447,0.4809996047213871,0.47368421052631576,0.4627314814814815,0.45669250555086466,0.5316455696202531,0.5381944444444445,0.517546315340433
postencode_mask,binary,2,3,0,37,l1__post_reset__fixed250_ordered_mean,l1,post_reset,fixed250_ordered_mean,2048,0.1,0.6797154234654235,3751458926,"[{""C"": 0.001, ""val_ba"": 0.5808871683871684}, {""C"": 0.01, ""val_ba"": 0.6735913392163392}, {""C"": 0.1, ""val_ba"": 0.6797154234654235}, {""C"": 1.0, ""val_ba"": 0.6710081585081586}, {""C"": 10.0, ""val_ba"": 0.6757090132090132}]",1.0,1.0,1.0,0.6863905325443787,0.6797154234654235,0.678721230866632,0.7183908045977011,0.7154934526258055,0.7069618926428372,0.7052631578947368,0.6953703703703704,0.6943697627908154,0.7341772151898734,0.7450396825396827,0.7293477355977357
postencode_mask,binary,2,3,0,37,l1__spike__whole_count,l1,spike,whole_count,128,1.0,0.5180510461760461,3151387115,"[{""C"": 0.001, ""val_ba"": 0.3978573509823509}, {""C"": 0.01, ""val_ba"": 0.4746139277389277}, {""C"": 0.1, ""val_ba"": 0.4966491841491841}, {""C"": 1.0, ""val_ba"": 0.5180510461760461}, {""C"": 10.0, ""val_ba"": 0.4687166999667}]",0.9529411764705882,0.95330665450355,0.9546532900318504,0.514792899408284,0.5180510461760461,0.5059699246292251,0.46551724137931033,0.45222830682389503,0.4496443051172265,0.43157894736842106,0.4152777777777778,0.414421470342523,0.5063291139240507,0.4982142857142857,0.49279522220698696
postencode_mask,binary,2,3,0,37,l1__spike__fixed250_count,l1,spike,fixed250_count,2048,0.01,0.6623539654789655,3099842787,"[{""C"": 0.001, ""val_ba"": 0.5752511377511377}, {""C"": 0.01, ""val_ba"": 0.6623539654789655}, {""C"": 0.1, ""val_ba"": 0.6473967005217004}, {""C"": 1.0, ""val_ba"": 0.6429116022866023}, {""C"": 10.0, ""val_ba"": 0.5984442640692641}]",0.9098039215686274,0.9056403723157075,0.9161571155163406,0.6627218934911243,0.6623539654789655,0.6580648221991331,0.6091954022988506,0.6055839789295672,0.5956691020969959,0.5473684210526316,0.5333333333333333,0.5139438913003659,0.6835443037974683,0.6981150793650793,0.6883036081565493
postencode_mask,binary,2,3,0,37,l2__syn_current__whole_mean,l2,syn_current,whole_mean,128,1.0,0.5136363636363636,2158263319,"[{""C"": 0.001, ""val_ba"": 0.45050921300921304}, {""C"": 0.01, ""val_ba"": 0.4927170052170052}, {""C"": 0.1, ""val_ba"": 0.4844468031968032}, {""C"": 1.0, ""val_ba"": 0.5136363636363636}, {""C"": 10.0, ""val_ba"": 0.48770535020535016}]",0.9098039215686274,0.912491502487665,0.9148374385123703,0.5325443786982249,0.5136363636363636,0.5062960207810577,0.4885057471264368,0.4770369132501486,0.4732245988465669,0.4631578947368421,0.4430555555555555,0.44262285129158196,0.5189873417721519,0.5180555555555555,0.4945805548940225
postencode_mask,binary,2,3,0,37,l2__syn_current__fixed250_ordered_mean,l2,syn_current,fixed250_ordered_mean,2048,0.01,0.6681689837939837,3063683741,"[{""C"": 0.001, ""val_ba"": 0.605512543012543}, {""C"": 0.01, ""val_ba"": 0.6681689837939837}, {""C"": 0.1, ""val_ba"": 0.6388288794538795}, {""C"": 1.0, ""val_ba"": 0.6348224691974692}, {""C"": 10.0, ""val_ba"": 0.6246423715173716}]",0.9215686274509803,0.9184108092606212,0.9235211609111363,0.6804733727810651,0.6681689837939837,0.6683119182289663,0.5747126436781609,0.5622851821381233,0.5633901961434548,0.5473684210526316,0.518287037037037,0.5158960592784123,0.6075949367088608,0.6147817460317461,0.6159434612801487
