variant,coding,l1_mem_shift,l2_mem_shift,rotation,seed,probe,source,state,aggregation,feature_dim,selected_C,selected_val_ba,probe_seed,candidate_validation_json,train_accuracy,train_balanced_accuracy,train_macro_f1,val_accuracy,val_balanced_accuracy,val_macro_f1,test_accuracy,test_balanced_accuracy,test_macro_f1,test_action0_accuracy,test_action0_balanced_accuracy,test_action0_macro_f1,test_action1_accuracy,test_action1_balanced_accuracy,test_action1_macro_f1
postencode_mask,weighted31,2,2,0,37,input__events__whole_count,input,events,whole_count,30,0.1,0.4598096348096348,733928576,"[{""C"": 0.001, ""val_ba"": 0.3034188034188034}, {""C"": 0.01, ""val_ba"": 0.38593940781440783}, {""C"": 0.1, ""val_ba"": 0.4598096348096348}, {""C"": 1.0, ""val_ba"": 0.4502608502608502}, {""C"": 10.0, ""val_ba"": 0.3973228160728161}]",0.6588235294117647,0.6484503504004652,0.6501724821191205,0.48520710059171596,0.4598096348096348,0.4492913742726336,0.41379310344827586,0.4066306446821153,0.4024094173835049,0.3894736842105263,0.3770833333333334,0.36400133682742375,0.4430379746835443,0.4459325396825396,0.4354377104377105
postencode_mask,weighted31,2,2,0,37,input__events__fixed250_count,input,events,fixed250_count,480,0.1,0.5976662226662227,2227490530,"[{""C"": 0.001, ""val_ba"": 0.4389003357753358}, {""C"": 0.01, ""val_ba"": 0.5629079254079254}, {""C"": 0.1, ""val_ba"": 0.5976662226662227}, {""C"": 1.0, ""val_ba"": 0.5884646603396603}, {""C"": 10.0, ""val_ba"": 0.5657960095460095}]",1.0,1.0,1.0,0.6035502958579881,0.5976662226662227,0.5919785147108986,0.6666666666666666,0.6578262831939302,0.6593279579800227,0.6,0.586574074074074,0.5890929790310594,0.7468354430379747,0.7513888888888888,0.7457403163285518
postencode_mask,weighted31,2,2,0,37,l1__syn_current__whole_mean,l1,syn_current,whole_mean,128,10.0,0.5582334332334332,128395802,"[{""C"": 0.001, ""val_ba"": 0.3143658424908425}, {""C"": 0.01, ""val_ba"": 0.41690497002997}, {""C"": 0.1, ""val_ba"": 0.47229610667110666}, {""C"": 1.0, ""val_ba"": 0.4926715645465645}, {""C"": 10.0, ""val_ba"": 0.5582334332334332}]",0.884313725490196,0.8866095527297135,0.888653951281469,0.5680473372781065,0.5582334332334332,0.5668892379601872,0.46551724137931033,0.46018013848896205,0.45735395763830305,0.45263157894736844,0.44999999999999996,0.44848993527399106,0.4810126582278481,0.47767857142857145,0.45903181785534725
postencode_mask,weighted31,2,2,0,37,l1__syn_current__fixed250_ordered_mean,l1,syn_current,fixed250_ordered_mean,2048,0.01,0.717114135864136,3039617022,"[{""C"": 0.001, ""val_ba"": 0.6269529082029083}, {""C"": 0.01, ""val_ba"": 0.717114135864136}, {""C"": 0.1, ""val_ba"": 0.683383977133977}, {""C"": 1.0, ""val_ba"": 0.6674117549117549}, {""C"": 10.0, ""val_ba"": 0.6446688727938727}]",0.9745098039215686,0.9722000512827055,0.973623214320528,0.7218934911242604,0.717114135864136,0.7165156341128828,0.6954022988505747,0.6994860939713882,0.6920096352224959,0.6631578947368421,0.6583333333333333,0.6564722858840505,0.7341772151898734,0.7511904761904762,0.7364486820369173
postencode_mask,weighted31,2,2,0,37,l1__pre_reset__whole_mean,l1,pre_reset,whole_mean,128,1.0,0.5295589826839827,1512930536,"[{""C"": 0.001, ""val_ba"": 0.34470772283272283}, {""C"": 0.01, ""val_ba"": 0.4268505799755799}, {""C"": 0.1, ""val_ba"": 0.5155365467865468}, {""C"": 1.0, ""val_ba"": 0.5295589826839827}, {""C"": 10.0, ""val_ba"": 0.5026626151626151}]",0.9901960784313726,0.9908524701583453,0.9907632995457973,0.5384615384615384,0.5295589826839827,0.5342417612812351,0.5402298850574713,0.5326628845011198,0.5282023795096801,0.5368421052631579,0.5217592592592591,0.5143291893291893,0.5443037974683544,0.548611111111111,0.5400058275058275
postencode_mask,weighted31,2,2,0,37,l1__pre_reset__fixed250_ordered_mean,l1,pre_reset,fixed250_ordered_mean,2048,0.01,0.6656891719391719,726057870,"[{""C"": 0.001, ""val_ba"": 0.6095692501942501}, {""C"": 0.01, ""val_ba"": 0.6656891719391719}, {""C"": 0.1, ""val_ba"": 0.653486790986791}, {""C"": 1.0, ""val_ba"": 0.6555434149184148}, {""C"": 10.0, ""val_ba"": 0.6286470473970474}]",0.996078431372549,0.9964539007092199,0.9963768115942028,0.6745562130177515,0.6656891719391719,0.667766361623627,0.7298850574712644,0.7281804184377715,0.7195194297188752,0.7052631578947368,0.687962962962963,0.680025347459558,0.759493670886076,0.7728174603174603,0.7610965423465424
postencode_mask,weighted31,2,2,0,37,l1__spike__whole_mean,l1,spike,whole_mean,128,1.0,0.5416642385392386,132802751,"[{""C"": 0.001, ""val_ba"": 0.3601114163614163}, {""C"": 0.01, ""val_ba"": 0.5076499888999889}, {""C"": 0.1, ""val_ba"": 0.5308507464757465}, {""C"": 1.0, ""val_ba"": 0.5416642385392386}, {""C"": 10.0, ""val_ba"": 0.5141840798090799}]",0.9862745098039216,0.987055303372559,0.987276205820685,0.5562130177514792,0.5416642385392386,0.5267123059545231,0.4367816091954023,0.42210167283696703,0.40396812595313963,0.42105263157894735,0.39907407407407414,0.3761738261738261,0.45569620253164556,0.4613095238095239,0.43752322239164343
postencode_mask,weighted31,2,2,0,37,l1__spike__fixed250_ordered_mean,l1,spike,fixed250_ordered_mean,2048,0.1,0.6915931290931291,3695663858,"[{""C"": 0.001, ""val_ba"": 0.5747814685314685}, {""C"": 0.01, ""val_ba"": 0.6818709068709068}, {""C"": 0.1, ""val_ba"": 0.6915931290931291}, {""C"": 1.0, ""val_ba"": 0.6800241425241426}, {""C"": 10.0, ""val_ba"": 0.6481407481407481}]",0.9941176470588236,0.9944773716555874,0.9945196275367053,0.6923076923076923,0.6915931290931291,0.6868380998567044,0.6666666666666666,0.6596862288038758,0.6489040337027953,0.6210526315789474,0.5993055555555555,0.5837735986923293,0.7215189873417721,0.737797619047619,0.7179653679653679
postencode_mask,weighted31,2,2,0,37,l1__post_reset__whole_mean,l1,post_reset,whole_mean,128,0.1,0.48722249972249965,812873048,"[{""C"": 0.001, ""val_ba"": 0.32422161172161174}, {""C"": 0.01, ""val_ba"": 0.43961906149406144}, {""C"": 0.1, ""val_ba"": 0.48722249972249965}, {""C"": 1.0, ""val_ba"": 0.47720265845265847}, {""C"": 10.0, ""val_ba"": 0.47794670607170603}]",0.9450980392156862,0.9428489980972637,0.9445122285857243,0.4911242603550296,0.48722249972249965,0.49129590727198486,0.5229885057471264,0.5242381393116687,0.5154084558546801,0.5157894736842106,0.5043981481481481,0.49867234073116434,0.5316455696202531,0.5493055555555556,0.5236469004851358
postencode_mask,weighted31,2,2,0,37,l1__post_reset__fixed250_ordered_mean,l1,post_reset,fixed250_ordered_mean,2048,0.01,0.6820828477078478,3751458926,"[{""C"": 0.001, ""val_ba"": 0.60499222999223}, {""C"": 0.01, ""val_ba"": 0.6820828477078478}, {""C"": 0.1, ""val_ba"": 0.6322566322566322}, {""C"": 1.0, ""val_ba"": 0.6447299228549229}, {""C"": 10.0, ""val_ba"": 0.6582982989232989}]",1.0,1.0,1.0,0.6863905325443787,0.6820828477078478,0.6832413649065191,0.7241379310344828,0.7244803807303808,0.7145867061970804,0.6842105263157895,0.674074074074074,0.6632797270955165,0.7721518987341772,0.7867063492063492,0.772132442720678
