epoch,train_objective_loss,train_phase_ce,train_progress_loss,train_phase_balanced_accuracy,train_progress_sample_balanced_mae,val_objective_loss,val_phase_ce,val_progress_loss,val_phase_balanced_accuracy,val_progress_sample_balanced_mae
1,2.3288772734019925,2.2753058998186697,0.053571338343743405,0.11791669978903789,0.2831128230398575,2.1952001973986626,2.152888298034668,0.0423118993639946,0.13733013289251964,0.2515144348144531
2,2.1861673386289824,2.1437199226550105,0.04244738200394094,0.16323171339185127,0.25023836933602156,2.122689228504896,2.082857131958008,0.03983209654688835,0.20976283625349837,0.2409277567787776
3,2.1041549433939633,2.062222866101027,0.04193204281636852,0.21792462742630958,0.2461496474615678,2.0753167644143105,2.03816556930542,0.03715119510889053,0.22931170569395715,0.23089554196312315
4,2.042964517967631,2.006077342927969,0.0368871631777225,0.2444006319144397,0.2277888693620744,2.0405258871614933,2.0041911602020264,0.036334726959466934,0.24060557674709432,0.22711600954570468
5,2.0083602997193855,1.973925936447774,0.03443439345223358,0.2525439188404486,0.21637657710484096,2.0111699290573597,1.9769867658615112,0.034183163195848465,0.25275014745500396,0.21831685020810082
6,1.9691013838461058,1.9363967451089015,0.03270462365009904,0.27071092010667513,0.20875644191407092,1.9826245605945587,1.9499672651290894,0.03265729546546936,0.26958644654701575,0.2107504435947963
7,1.9369536564395267,1.9050849413502442,0.03186872203973813,0.28011465873590125,0.2056007155452866,1.9628810323774815,1.9308816194534302,0.031999412924051285,0.2764885941154165,0.20748395768422928
8,1.9026752051716211,1.8720683934561357,0.03060680666935218,0.2966078153018393,0.2003699875534504,1.9485269524157047,1.916727900505066,0.03179905191063881,0.28395827940372076,0.2063148892115033
9,1.8729443191045738,1.8434036725974945,0.029540663591478656,0.30666549577526403,0.19579672362020628,1.9402981847524643,1.9092603921890259,0.031037792563438416,0.2840494043324916,0.2030618152921162
10,1.8400060539606722,1.8113655171993472,0.028640553015388433,0.3171507966001475,0.1918637920780149,1.9166205003857613,1.8863115310668945,0.03030896931886673,0.2958465015355636,0.20001966991121806
11,1.8158368161541254,1.7878635204597513,0.027973287580166133,0.3207255811113154,0.18925821432353296,1.9260528292506933,1.89568293094635,0.030369898304343224,0.29938649763750674,0.20034310174366785
12,1.78735851051475,1.760263181184122,0.027095309280743902,0.32918596769533903,0.1853935369731227,1.897318510338664,1.867678165435791,0.02964034490287304,0.30302557843066513,0.19676823086208767
13,1.7584914553801492,1.7320936009313481,0.026397858901837403,0.3402600753307159,0.1818868633802089,1.8931562639772892,1.863983392715454,0.0291728712618351,0.31347299455330513,0.19479180896092976
14,1.7312662351151957,1.7055997103709157,0.025666513161256062,0.34400208279833433,0.17856037842427186,1.8909512627869844,1.862130880355835,0.028820382431149483,0.30885428180690616,0.19294576796274338
15,1.7092368200600865,1.6839954512459892,0.025241347978760372,0.3528849460215852,0.1763566307685051,1.885201122611761,1.856545090675354,0.02865603193640709,0.31048354055990346,0.19208341931539868
16,1.6894073888479946,1.6646871283624751,0.02472022203359875,0.3546481400081491,0.17382400007133025,1.8847823180258274,1.8565444946289062,0.028237823396921158,0.3152645871258182,0.19040513417077443
17,1.6720085129680404,1.6476854875863316,0.02432303548359317,0.36498701043819315,0.1719273831470903,1.8713902402669191,1.8433507680892944,0.028039472177624702,0.31667292629914845,0.1890381555708628
18,1.65175928429359,1.6278269818235387,0.023932275896100086,0.36785910028852065,0.16997626234044716,1.8634151555597782,1.836112380027771,0.027302775532007217,0.32289983594895755,0.1858423323858352
19,1.633571110986391,1.6100563137133233,0.023514789514718082,0.37471439683158025,0.16790991108511893,1.8482615854591131,1.820946455001831,0.027315130457282066,0.321814473698617,0.18541317894345238
20,1.6258772008390312,1.6026433166661485,0.023233874888510385,0.3793565201005996,0.16676287232495832,1.8548572584986687,1.8278639316558838,0.02699332684278488,0.32170364747038827,0.18422668699234251
21,1.6152025840778974,1.5922564918531197,0.02294607755123748,0.37443667435877215,0.1650749689125153,1.8980815391987562,1.869899034500122,0.028182504698634148,0.31776342299873184,0.1893220477634006
22,1.610568574496678,1.5877090784850916,0.02285950282418687,0.3823983489504668,0.16486970405775586,1.8366588484495878,1.810252070426941,0.026406778022646904,0.31992616315525535,0.18130252474830263
23,1.6066018929785173,1.5839450605559882,0.02265683147998562,0.3849950139406205,0.16333489573966206,1.8745787870138884,1.8478955030441284,0.02668328396975994,0.32245047249615855,0.18259275527227492
24,1.5872825601630285,1.5650216531835612,0.022260900509901177,0.38881092292445596,0.1612511518284704,1.8895002733916044,1.8617067337036133,0.027793539687991142,0.31577836125111197,0.18767583937872023
25,1.5989701825862497,1.5766094884035304,0.022360704133925054,0.3859887503829096,0.16238936787012728,1.8218923714011908,1.796068549156189,0.025823822245001793,0.3247901618910258,0.17937289343939888
26,1.599425004189273,1.577065008027213,0.022360001083162072,0.3817953952888894,0.16221175957054362,1.9597023539245129,1.9305028915405273,0.02919946238398552,0.306642160253731,0.19378556145562065
27,1.6021821041320565,1.579866795859936,0.022315286802009338,0.38615365616168995,0.16215078186455364,1.8304181937128305,1.8047668933868408,0.025651300325989723,0.3203834301277917,0.17893856290786986
28,1.604812600936824,1.5827923212937767,0.022020287318042963,0.3759597132256358,0.1613384548850396,1.9355616010725498,1.9074561595916748,0.028105441480875015,0.319266385501515,0.18949464767698257
29,1.5917308332587683,1.5701495581362621,0.0215812653091555,0.38703505383355546,0.15863439917769573,1.8151793908327818,1.7900739908218384,0.025105400010943413,0.3250448846831557,0.176878293355306
30,1.5974657061588333,1.5758074780544602,0.02165822356157069,0.3781981732960676,0.1594914585711008,1.919843964278698,1.8921997547149658,0.027644209563732147,0.3163002948789464,0.1872802007765997
31,1.578699219657714,1.557100852877671,0.02159837489104517,0.39557030128180315,0.15894296616572315,1.8236118238419294,1.798823595046997,0.024788228794932365,0.33609244282099593,0.17475179641965835
32,1.5513677777603858,1.530174734260047,0.02119304491735982,0.3962034782993623,0.1565729984933456,1.8962906748056412,1.8706289529800415,0.02566172182559967,0.307381343208584,0.17939198206341456
33,1.538868089140795,1.5183256109487169,0.02054245550371386,0.40289847689391484,0.15380652389920313,1.8551475703716278,1.8298521041870117,0.02529546618461609,0.3292346499721349,0.1770453377375527
34,1.5220763997243727,1.5017726841974177,0.02030370580657624,0.4055262640797418,0.15140246524252704,1.8130873627960682,1.788304090499878,0.024783272296190262,0.32038665059123905,0.1756083019196041
35,1.5242220596274083,1.5036792346819747,0.02054283488381545,0.41168948977817194,0.1537823094353208,1.844657076522708,1.818847894668579,0.025809181854128838,0.3294355706400169,0.1791051985725524
36,1.4968361411365503,1.4767578152904413,0.0200783255928406,0.4191600718606131,0.15066860711102642,1.8040266279131174,1.77981436252594,0.024212265387177467,0.3349745157212384,0.17278727274092417
37,1.4832458875675825,1.4632924536624587,0.019953439246202704,0.424059943336743,0.15033515923610039,1.8775151912122965,1.8517589569091797,0.0257562343031168,0.32321059197339175,0.17941729227701822
38,1.4722205373793584,1.4524454832487386,0.019775075475699726,0.43296091531124975,0.14947119268000433,1.8346502557396889,1.8101205825805664,0.024529673159122467,0.3341997032289787,0.17346161130874876
39,1.4687137337026415,1.4490141287933322,0.01969963167561619,0.4278141676578051,0.14884046597242764,1.8524047918617725,1.8275609016418457,0.024843890219926834,0.32994594107715003,0.17478358556353857
40,1.4562067283820779,1.4368267198848232,0.01938002201345414,0.4355134320934105,0.1475710023495909,1.8563508223742247,1.831703543663025,0.02464727871119976,0.3319927085752328,0.17411531720842635
41,1.4539339427488396,1.4345393546066678,0.01939460178019668,0.43271623763782435,0.14704511415937888,1.833523215726018,1.8095632791519165,0.023959936574101448,0.3261582350065603,0.1711131807357546
42,1.44571763205241,1.4265152041555067,0.019202412905976202,0.44131451930471427,0.14669623022030226,1.8927023634314537,1.867807149887085,0.024895213544368744,0.32835112294232294,0.17539905366443453
43,1.4380325953028903,1.4189338082906096,0.019098788753100598,0.43387600016887184,0.14559106120964746,1.8061076700687408,1.7827104330062866,0.023397237062454224,0.3276349560395536,0.16913557809496682
44,1.44096510668835,1.421802008623921,0.01916310538997851,0.4387443624403673,0.14707823505500098,1.9794852808117867,1.9532115459442139,0.026273734867572784,0.31678483402269586,0.1828578615945483
45,1.4637924960065831,1.444389967007399,0.019402521170303867,0.42942825741819857,0.1480409750224391,1.8108541686087847,1.7878140211105347,0.023040147498250008,0.32552731985562383,0.1690245885697622
46,1.475717607340591,1.456296789051128,0.01942081384604441,0.4240781497763885,0.1492678138352097,2.032536495476961,2.0056684017181396,0.026868093758821487,0.31556739041092124,0.18605114164806547
