epoch,train_objective_loss,train_phase_ce,train_progress_loss,train_phase_balanced_accuracy,train_progress_sample_balanced_mae,val_objective_loss,val_phase_ce,val_progress_loss,val_phase_balanced_accuracy,val_progress_sample_balanced_mae
1,2.4478160756385265,2.400484755609614,0.04733125954584287,0.11559775769438423,0.26548968658184635,2.255612086504698,2.213275909423828,0.042336177080869675,0.1315820498990335,0.25161394997248576
2,2.238959713359708,2.1951777278453677,0.043782030794891354,0.13250008964892507,0.25288488286292493,2.1732896715402603,2.131232738494873,0.04205693304538727,0.13488642578373441,0.24856960962689112
3,2.163397537451398,2.117197099528091,0.046200425477887594,0.15712139523381108,0.25883925433002936,2.1385147497057915,2.098848581314087,0.03966616839170456,0.15955978737987572,0.24127716488308376
4,2.1101112628352414,2.069242263209594,0.040868998869048136,0.18354577015607113,0.24394776283566183,2.090953391045332,2.0516440868377686,0.0393093042075634,0.17724028177337497,0.24017765408470518
5,2.0513834300837295,2.013058763362865,0.03832465825721031,0.20304267825198133,0.2360914726060352,2.0615136921405792,2.024606943130493,0.03690674901008606,0.1869448456184278,0.2281677003890749
6,2.0063691806054567,1.972094937569098,0.034274253391511675,0.2155796733512055,0.2176214996180313,2.0241251923143864,1.9915105104446411,0.032614681869745255,0.20323823360612825,0.2085452155461387
7,1.9628016212105546,1.9307608198175743,0.03204078691179597,0.23577280141907045,0.20689404236470155,1.9994700364768505,1.9678547382354736,0.03161529824137688,0.22025039700666768,0.2033240454537528
8,1.924603890839214,1.8938566924372557,0.03074718990624464,0.24394595509138778,0.200143653226186,1.9763166904449463,1.9449201822280884,0.03139650821685791,0.22987560000728818,0.20127904982793898
9,1.8895854213356766,1.859605284853359,0.029980124860822438,0.25953193194440943,0.19595199854156442,1.9666574206203222,1.935802698135376,0.03085472248494625,0.2382624699717882,0.19874749864850724
10,1.8591160653175052,1.8298867034009318,0.029229364449257694,0.2723393918343876,0.19239184203943985,1.9471494257450104,1.9168423414230347,0.030307084321975708,0.23951679863396597,0.19631101214696492
11,1.8302508970135871,1.801654602697507,0.028596341167536538,0.2799722173474436,0.18982673881386317,1.9514253623783588,1.9211699962615967,0.03025536611676216,0.2460616907248327,0.1962626472352043
12,1.8059674205960587,1.777906026569373,0.028061399707593113,0.2870811652709778,0.18730709351688982,1.9355598725378513,1.9056349992752075,0.029924873262643814,0.2485329975209599,0.19506356072804285
13,1.778500851173204,1.7510274554283811,0.027473400730043392,0.30037857358995396,0.1848109519420105,1.9234203100204468,1.8941400051116943,0.02928030490875244,0.24103122821911716,0.19210370381673178
14,1.7589256217680782,1.7320166822144578,0.026908942275454584,0.30342836561948133,0.18257090557052427,1.9482186771929264,1.9185590744018555,0.029659602791070938,0.24518854446576036,0.19419717031811912
15,1.7325652127832225,1.7062464437468328,0.026318775291158697,0.37718421053483936,0.17945479525961688,1.9377377089112997,1.908493161201477,0.029244547709822655,0.33389959884440756,0.19271211775522384
16,1.713725193232144,1.6878523929188871,0.02587280337812568,0.4008860107671378,0.17753336310591838,1.9364038035273552,1.9071389436721802,0.02926485985517502,0.3418362378144897,0.19269251444983104
17,1.6897897125316363,1.6644323573875754,0.02535734267299434,0.4095087924820615,0.1751401083809989,1.9435533322393894,1.9140472412109375,0.02950609102845192,0.3422656803792484,0.19440128689720518
18,1.6695743721241385,1.6446844747677933,0.02488990246659712,0.41590870099346383,0.17278826380350504,1.9363722745329142,1.9075080156326294,0.028864258900284767,0.33888406079963385,0.19205371917240202
19,1.6524279934198638,1.6281545447400432,0.02427342150315463,0.41935642457281563,0.16986164578882634,1.9280026759952307,1.8994815349578857,0.028521141037344933,0.34180745214019553,0.1903223612951854
20,1.6299481517066234,1.606136693601559,0.023811448073710304,0.4275461017056922,0.16741718482642903,1.9165079705417156,1.888258934020996,0.028249036520719528,0.345738110557117,0.18973541259765625
21,1.6141716157712953,1.5907679117074727,0.023403688313090042,0.4334815795335933,0.16519834909094386,1.9385124575346708,1.9100360870361328,0.028476370498538017,0.34763351090330846,0.190626098996117
22,1.6009500882301395,1.5779788596699857,0.022971223296017328,0.43625116387418544,0.16300830250147494,1.9603763911873102,1.9315497875213623,0.028826603665947914,0.34550694723449255,0.19243471963065012
