epoch,train_objective_loss,train_phase_ce,train_progress_loss,train_phase_balanced_accuracy,train_progress_sample_balanced_mae,val_objective_loss,val_phase_ce,val_progress_loss,val_phase_balanced_accuracy,val_progress_sample_balanced_mae
1,2.357923739132906,2.3082921135651264,0.04963160769151533,0.10618852019457455,0.273120630628681,2.2063406445086002,2.1611032485961914,0.04523739591240883,0.12595781812373247,0.2597521524580698
2,2.190737904041441,2.14870461662542,0.042033243411430596,0.14037386476340202,0.24868792469858508,2.13994313031435,2.1019062995910645,0.038036830723285675,0.1473563381291103,0.23329432048494853
3,2.121133752205696,2.0795201857200794,0.04161357639835131,0.17591693300046535,0.24522877888507152,2.099799457937479,2.06223464012146,0.03756481781601906,0.232143758379302,0.23076682620578343
4,2.0700608313391418,2.030848259769906,0.039212550153625604,0.22718812997768517,0.23629755489592297,2.0545149371027946,2.018465280532837,0.03604965656995773,0.24029860851997725,0.22371381426614428
5,2.0268333352166077,1.99096765883408,0.0358656698809023,0.24670738797789618,0.22105050866657197,2.038369782269001,2.002755880355835,0.035613901913166046,0.24259801615055365,0.22122834220765128
6,2.0013555425785086,1.966733307928719,0.03462224052946457,0.261551741968766,0.21633832343884465,2.002423904836178,1.9697189331054688,0.032704971730709076,0.260363327528267,0.21014805445595394
7,1.9751226417784435,1.9421040061829218,0.03301864115460399,0.27060316007268226,0.2106797912650182,1.9843191877007484,1.952689290046692,0.03162989765405655,0.2684765496847341,0.20553122626410592
8,1.95017997471683,1.918400614684297,0.03177934766405626,0.2742204710624621,0.205683783696974,1.9650167170912027,1.934027910232544,0.03098880685865879,0.28129908611749255,0.20259944976322233
9,1.9266434840203972,1.8957535085907902,0.030889963554843566,0.28585272666145,0.2018282589937036,1.9575137179344893,1.9265224933624268,0.030991224572062492,0.2841677090225617,0.2021829060145787
10,1.9056473356926502,1.8751355456813477,0.030511767531323557,0.2865387797011635,0.20034703535385262,1.942359833046794,1.9123542308807373,0.030005602166056633,0.29207504131798423,0.1978631398034474
11,1.8852746607719724,1.8555325946791448,0.02974205334284527,0.29571020554878347,0.19750021575034793,1.9392019547522068,1.90949547290802,0.029706481844186783,0.29406841922093785,0.19671094985235305
12,1.8652976035251059,1.8363813980516182,0.02891623287777482,0.3006042396133786,0.19454328697848033,1.9178060293197632,1.8887702226638794,0.02903580665588379,0.294840606961141,0.1933205316937159
13,1.8426222618598742,1.8142808476741876,0.02834142129002668,0.310810518322568,0.19196590417018242,1.9126784689724445,1.8839781284332275,0.028700340539216995,0.2943702229743931,0.19223087552994017
14,1.8259957351700984,1.798170831240393,0.027824879901262447,0.3109500323891218,0.1899526484451688,1.901559203863144,1.8732906579971313,0.028268545866012573,0.2973600430853016,0.1903109626164512
15,1.8097427843359786,1.7824186907372663,0.027324095871716275,0.31825575228239467,0.18785088156668947,1.8879233486950397,1.859981656074524,0.027941692620515823,0.2989542537698728,0.18896195245167566
16,1.7937708465244602,1.766908015933997,0.02686283939715199,0.32108919158158483,0.1855595862803894,1.898035453632474,1.8704429864883423,0.02759246714413166,0.2972854633802213,0.18804854438418434
17,1.7831249589969287,1.756687651813133,0.02643732489976333,0.3234153498034903,0.1839094900633505,1.8769052233546972,1.8495638370513916,0.027341386303305626,0.3007272593322187,0.1864093750242203
18,1.7716940249510353,1.7457502265805427,0.02594379395913339,0.32838001526725247,0.18130827032145042,1.8882480785250664,1.860985279083252,0.027262799441814423,0.3040307869535529,0.18691695682586185
19,1.7629955473537084,1.7373754424195282,0.02562012333301074,0.33113107301995126,0.18001009962439743,1.8851729054003954,1.8582422733306885,0.026930632069706917,0.2936283862515663,0.18478617592463417
20,1.7555173668311508,1.7302420553775335,0.025275314678782645,0.33089051561941774,0.17843291763594557,1.8710588291287422,1.844299077987671,0.02675975114107132,0.30402539036088483,0.18433707101004465
21,1.7475485959684993,1.7225127823381539,0.025035799745463872,0.3305139557553411,0.17720808958227582,1.9092867653816938,1.8825390338897705,0.026747731491923332,0.295351461092051,0.18483693259102957
22,1.7405068810753486,1.7158472537994385,0.02465961787291833,0.33697024222478494,0.17561367744012463,1.8542263451963663,1.8277137279510498,0.026512617245316505,0.3121419649204814,0.1833557855515253
23,1.7280399155083292,1.7037907299199326,0.02424916740115764,0.34017671165636,0.17343785717647375,1.9088361971080303,1.8820143938064575,0.0268218033015728,0.3010665878673729,0.18570398905920604
24,1.7249127037553902,1.7008786936019662,0.024034024990466703,0.33991739354739103,0.1722259734871055,1.8527620267122984,1.8263261318206787,0.026435894891619682,0.3097329744179233,0.18293532114180308
