epoch,train_objective_loss,train_phase_ce,train_progress_loss,train_phase_balanced_accuracy,train_progress_sample_balanced_mae,val_objective_loss,val_phase_ce,val_progress_loss,val_phase_balanced_accuracy,val_progress_sample_balanced_mae
1,2.318828873297844,2.2701033790837877,0.04872552584375859,0.196127555855431,0.2709744596235108,2.1487267836928368,2.108140230178833,0.040586553514003754,0.23997382701809888,0.24454828292604477
2,2.1206229147525333,2.0782811682729014,0.04234176730535116,0.24841296547205105,0.24980512215225298,2.0688444823026657,2.0313031673431396,0.03754131495952606,0.2789630852055634,0.23552561563158791
3,2.0348430143576275,1.9974143000354865,0.037428694862147824,0.28281946860331464,0.2323727698006031,2.0236718393862247,1.9904093742370605,0.0332624651491642,0.2818954291381346,0.21511692470974392
4,1.9814669884831073,1.9490564675831754,0.03241054116781936,0.30185088174204217,0.21032939392194896,1.9890520125627518,1.9571788311004639,0.0318731814622879,0.3040205937005804,0.20632571265811012
5,1.9335646091763206,1.9022758144519825,0.03128877408776862,0.32188765664983354,0.20418245082467845,1.9493745639920235,1.9185080528259277,0.030866511166095734,0.3097941255078273,0.20212606399778335
6,1.8842101099158728,1.8543173093188445,0.029892774645027525,0.34052346223432844,0.19713988115373043,1.9502889513969421,1.9189749956130981,0.031313955783843994,0.32372277303286096,0.20278789883568174
7,1.8427004270422274,1.8130311270383876,0.029669311147651246,0.35931614974884596,0.19633960231446154,1.9229189977049828,1.8928698301315308,0.030049167573451996,0.3284208944232351,0.19778922247508215
8,1.8015376526394318,1.7729969779718764,0.02854066222854818,0.368164303713689,0.19119925178882383,1.9167771860957146,1.887226939201355,0.02955024689435959,0.3313773162997252,0.19640509287516275
9,1.7642981462347322,1.7366611227111028,0.02763702788048788,0.3840733197247744,0.18744258913443954,1.8846969921141863,1.8554435968399048,0.029253395274281502,0.33021102336467156,0.19542544228690012
10,1.7270281786762705,1.7003017423895674,0.026726408029638757,0.393070957558122,0.18372656186968858,1.8833773396909237,1.8543750047683716,0.02900233492255211,0.3407616783805373,0.19526720803881448
11,1.6911243442413935,1.6650946331106242,0.026029700685850313,0.40730581520883263,0.18071596306490612,1.886111669242382,1.8575838804244995,0.028527788817882538,0.3370812142665956,0.19330406188964844
12,1.6511812072612744,1.6258023148354483,0.025378897007099527,0.41979008154909847,0.17794898454991143,1.8853460643440485,1.857132077217102,0.02821398712694645,0.3420861886745598,0.1923780289907304
13,1.6205155476030098,1.5959499951278897,0.02456556055085692,0.43172659763370147,0.17356289192239102,1.8780472837388515,1.850429654121399,0.02761762961745262,0.3493997995936912,0.19019556802416604
14,1.5928290518138577,1.5689469793372228,0.023882070556282997,0.4382714984872543,0.16960774354393018,1.8922708220779896,1.864567756652832,0.027703065425157547,0.34927409241983265,0.18980325971330916
15,1.5677991996738874,1.5444929610020939,0.023306254775178413,0.44837909344757854,0.16679400215871157,1.8827520981431007,1.8553028106689453,0.027449287474155426,0.3537187278637507,0.18808643401615202
16,1.5433466822268016,1.520504380052143,0.02284231347876654,0.45757334146711326,0.16412347442311798,1.9411385506391525,1.91325044631958,0.02788810431957245,0.3483189225095296,0.1903093277461945
17,1.5177251279046327,1.49545974534473,0.02226536400077573,0.46751617259242784,0.16125916367758983,1.8775650206953287,1.850476622581482,0.02708839811384678,0.36145890746913006,0.1869364238920666
18,1.4998223654374403,1.4778353958655142,0.021986940968621412,0.4719201522300104,0.16020415038537242,1.9278340060263872,1.9000368118286133,0.027797194197773933,0.35481097448067883,0.18971181294274708
19,1.4780401678791144,1.456391558384526,0.021648619885006583,0.48214145391971186,0.15845029899872928,1.8913895338773727,1.8647223711013794,0.026667162775993347,0.3626624161836932,0.1847076416015625
20,1.461503146642662,1.440201862338488,0.02130129632320441,0.487351576325881,0.15646616891411208,1.917199520394206,1.8898714780807495,0.027328042313456535,0.3648127862662972,0.18730611649770584
21,1.450332337730723,1.4293259103203804,0.02100643732628293,0.4862153681166153,0.15473603627767907,1.9993950985372066,1.9707615375518799,0.028633560985326767,0.35665937035452255,0.19282446967230904
22,1.446715038737824,1.4257170134280102,0.020997999203928367,0.49269607977056024,0.1549053536840232,1.9513734113425016,1.9248557090759277,0.026517702266573906,0.36021072553295863,0.18472003936767578
23,1.4322621849030512,1.4117961096066,0.020466072645147368,0.49275615721458027,0.15234089390135877,1.974210662767291,1.9461930990219116,0.028017563745379448,0.3495554052511122,0.19072771829272073
24,1.4286688393857105,1.4083166670265788,0.02035217905311289,0.4923261650784546,0.15166365710470228,1.981382928788662,1.953821063041687,0.027561865746974945,0.34770875677223695,0.18895547352139913
25,1.4094726397125323,1.389226956745023,0.020245703200131603,0.5005540374144564,0.1512420821723347,1.9207709599286318,1.8941301107406616,0.02664084918797016,0.3627665997398615,0.18489368378169954
26,1.3951176175151963,1.3751654292548174,0.019952188516853188,0.5097761456894172,0.14937290020941046,1.9465459045022726,1.920386552810669,0.02615935169160366,0.3712007887303675,0.18150199405730716
27,1.3959261634468827,1.3760500434343663,0.019876123109444487,0.5018829291954358,0.1494030583130513,2.1226175855845213,2.0919671058654785,0.030650479719042778,0.3425690398436456,0.20158265128968253
28,1.4276624437863978,1.4075106004839715,0.02015183692262628,0.4968536312824405,0.15093065744423004,2.068583372980356,2.0416147708892822,0.02696860209107399,0.3241190979331178,0.1871803677271283
29,1.480009651635477,1.4598888575312603,0.020120810207601463,0.4748578341284472,0.1513047045971974,2.060121411457658,2.033954381942749,0.02616702951490879,0.35339867592882035,0.18258562542143322
30,1.5670535623924662,1.545656552618424,0.021397020504288954,0.4513237613094348,0.15921283630003413,2.3182565458118916,2.287769079208374,0.030487466603517532,0.31500194291843436,0.20145333002484034
31,1.575596776148128,1.5547520958412946,0.02084465978888349,0.4504763239690436,0.15602573059922448,2.0381402615457773,2.0127711296081543,0.025369131937623024,0.3324081643209946,0.17962803916325645
32,1.6283216983233795,1.6069195902491191,0.021402110225439277,0.42236513811623955,0.15970374877194324,2.292418772354722,2.262697219848633,0.02972155250608921,0.30434999073563285,0.19878061990889292
33,1.658286493329296,1.6360398729984198,0.022246639624161072,0.42573515255541006,0.1639033677040402,1.9924125205725431,1.9672678709030151,0.025144649669528008,0.34045773019270004,0.17931373535640657
34,1.6223926648830997,1.6020115041486573,0.020381146756589107,0.43142414123354866,0.15463241570582695,1.9656802974641323,1.9405218362808228,0.025158461183309555,0.3189348755290355,0.1804186048961821
35,1.5487087406923357,1.528187724070787,0.02052100822201284,0.4366011198103236,0.15676867736186095,2.186767103150487,2.1590394973754883,0.027727605774998665,0.3246199008099205,0.19081360953194754
36,1.5928590550069759,1.5722885593489813,0.020570508308593253,0.4425516156769239,0.15599817417164472,1.8787536099553108,1.853300929069519,0.02545268088579178,0.35306272870272926,0.18097305297851562
37,1.541500330176493,1.5219852050282254,0.019515133259269745,0.44253690692772735,0.15048950674611813,1.9410978890955448,1.915502667427063,0.025595221668481827,0.32078154507015216,0.18192248874240452
38,1.4758759490799371,1.4565350406141166,0.019340942868651907,0.4724463961257982,0.14929119773247565,2.070888876914978,2.044217348098755,0.026671528816223145,0.3355704695358982,0.18571694691975912
39,1.496813591704311,1.477575384401003,0.019238190850477004,0.47126474951461905,0.14876750742506858,1.9172356203198433,1.892297387123108,0.024938233196735382,0.3558956652878821,0.17808180006723556
40,1.4157263773033417,1.3967686914125532,0.018957670361265257,0.4883636388293319,0.14712728936988187,1.9119607172906399,1.885936975479126,0.0260237418115139,0.3331852978384994,0.1826471903967479
41,1.4286387307303292,1.4097222516540817,0.018916480272059392,0.48292102718549323,0.14733707309795124,1.9191497415304184,1.8938590288162231,0.02529071271419525,0.34635930199659615,0.17973494151281932
42,1.390906742640904,1.3722314104155706,0.01867530863930867,0.5090924989502975,0.14554717085242477,1.9622407257556915,1.9367589950561523,0.025481730699539185,0.35787643364310084,0.17913818359375
43,1.3629553892526283,1.3446961050394686,0.018259293330823698,0.5120173117012803,0.14287965022758445,1.8798028212040663,1.8542324304580688,0.02557039074599743,0.3549420464739613,0.1808720240517268
44,1.3655489001955305,1.3471625596028391,0.01838632232209799,0.5118021940948643,0.14417409486491586,1.9276379849761724,1.901652455329895,0.025985529646277428,0.35505788783902353,0.18264703901987228
45,1.3245282148535198,1.306449727019016,0.018078502761312277,0.5329762504006281,0.14228815055755248,1.9789697732776403,1.9536921977996826,0.025277575477957726,0.35826945182776043,0.1790736819070483
46,1.322140227701906,1.3042361847094537,0.01790402822273426,0.5382245651879864,0.14105676496705993,1.920085335150361,1.8948068618774414,0.025278473272919655,0.3566222649122879,0.18013173057919457
47,1.3110064044466527,1.293347438518439,0.01765895671437201,0.5359617809985916,0.13996782975845207,1.9603255856782198,1.934043288230896,0.0262822974473238,0.3522303697751824,0.18325492313929967
48,1.2863506033580603,1.2687206379107476,0.01762998454824167,0.5510410100738538,0.13988285589956787,1.929333608597517,1.9044742584228516,0.02485935017466545,0.3646657458585099,0.17761746663895864
49,1.2700444931828012,1.2527738973729172,0.0172705895038203,0.5530633059296023,0.13764513051858662,1.985961340367794,1.9603915214538574,0.025569818913936615,0.35355872237558145,0.18129920959472656
50,1.2654055707836316,1.2481988664338182,0.017206698005278426,0.5523102065043941,0.13733923907124032,1.9668878745287657,1.9416794776916504,0.025208396837115288,0.3620625717434468,0.17940203348795572
51,1.2433949210352413,1.2264245645930147,0.01697034797857222,0.5630428194040978,0.13585270702736307,2.007886976003647,1.9821158647537231,0.025771111249923706,0.3557715911176909,0.18168908073788598
52,1.2337999350027455,1.21684459174972,0.016955371096525052,0.5702447772552055,0.13611380696912231,1.9840902220457792,1.95918607711792,0.024904144927859306,0.3614244099931834,0.17852453201536148
53,1.2204371906188598,1.203753735235349,0.016683470598853188,0.572556652368853,0.1345057479280613,2.032602973282337,2.0070929527282715,0.025510020554065704,0.35865895056527436,0.18085994417705234
54,1.209381189691015,1.1927810970969537,0.01660007170422352,0.5753083422340214,0.13405912632375905,1.9996593091636896,1.9747368097305298,0.024922499433159828,0.3635894720728823,0.17836168077256945
55,1.1998783140707754,1.1834019285060864,0.016476354973708085,0.5792490796532779,0.1334596985178437,2.0230907201766968,1.9983972311019897,0.02469348907470703,0.35341426890770944,0.17789846753317212
