epoch,train_objective_loss,train_phase_ce,train_progress_loss,train_phase_balanced_accuracy,train_progress_sample_balanced_mae,val_objective_loss,val_phase_ce,val_progress_loss,val_phase_balanced_accuracy,val_progress_sample_balanced_mae
1,2.3361074530524353,2.282464282648083,0.05364317159695798,0.1382838053102229,0.2816544399819563,2.221823163330555,2.1803932189941406,0.04142994433641434,0.20025621431234347,0.2491574968610491
2,2.205435317477753,2.161637304982302,0.04379799766482051,0.1987653619833169,0.2549506169383169,2.149587858468294,2.1113688945770264,0.038218963891267776,0.22810514741553312,0.23897479829334078
3,2.129878811089389,2.0860535778400204,0.04382519377796252,0.2367683413843163,0.2536637114165367,2.0890419743955135,2.0531184673309326,0.03592350706458092,0.24553666942376395,0.23074044121636283
4,2.0577710187783955,2.0188514492803105,0.038919562925929255,0.26131667164639094,0.23912898275404912,2.0453526116907597,2.0111005306243896,0.03425208106637001,0.2788850057835134,0.22401983775789774
5,2.0152947328176842,1.9797228258776378,0.03557189298784056,0.28573757143197653,0.22578128972275122,2.005668917670846,1.9751238822937012,0.030545035377144814,0.2941004765613414,0.206507198394291
6,1.9769530924174954,1.9462675726146994,0.030685495331934726,0.29773613424108314,0.20575075428580253,1.9737095106393099,1.9460138082504272,0.027695702388882637,0.3005433349152984,0.1921001464601547
7,1.9467604318297054,1.9185142613524209,0.028246166758405977,0.3107565299298151,0.19523935597037284,1.9490831401199102,1.9222939014434814,0.026789238676428795,0.3240543216209904,0.18732010372101315
8,1.9148333542523408,1.8872932210026017,0.027540134317313742,0.327124695956887,0.19172167490763836,1.9405511505901814,1.914157509803772,0.026393640786409378,0.32886434139023546,0.18546607002379403
9,1.8828533635492375,1.8560764578246414,0.02677692366177264,0.33696736244390546,0.18823151416089162,1.9346528891474009,1.9087480306625366,0.025904858484864235,0.32941318695711,0.18408189501081193
10,1.8611102286796766,1.835090964468334,0.0260192822671388,0.3476103910031595,0.18534628495497055,1.9057159572839737,1.8803091049194336,0.0254068523645401,0.3416350247316802,0.18264211927141463
11,1.834202344569405,1.8086671236254876,0.025535230253936912,0.35582262436386125,0.18336917529212834,1.8983395621180534,1.8732612133026123,0.02507834881544113,0.33853058507674494,0.18127244616311694
12,1.8125330821166965,1.7873938561716918,0.025139231757355433,0.3647932809841849,0.18184475398104696,1.8774898778647184,1.8526026010513306,0.02488727681338787,0.3440368372263226,0.18061232188391307
13,1.7937330522553645,1.7690716313002648,0.02466140675283135,0.3680786292326396,0.17955757049192866,1.8970840983092785,1.8724473714828491,0.024636726826429367,0.3396405968903882,0.17965972234332372
14,1.7780864862484693,1.7539083715560309,0.024178152137697254,0.37868919052442573,0.17736356147595403,1.8680756743997335,1.8436658382415771,0.024409836158156395,0.3431860964690954,0.17812513926672557
15,1.759510664234063,1.7356927698532603,0.023817887468818133,0.38198120671810426,0.1754657856978976,1.8863013423979282,1.861577033996582,0.024724308401346207,0.33945164995536853,0.1797936757405599
16,1.7464634851005936,1.7230111255908382,0.023452378729303815,0.3852864272312747,0.1738369920372758,1.8950684629380703,1.870758056640625,0.024310406297445297,0.3335623555133946,0.17720022655668713
17,1.7355569943708724,1.7125086123684803,0.023048418021012297,0.3892063916782771,0.17189550810139273,1.863564545288682,1.8393999338150024,0.024164611473679543,0.34494125135691034,0.17650884295266772
18,1.7217443227357585,1.6990423479506973,0.0227019913629236,0.39409281722146716,0.17009284369096084,1.867662014439702,1.8438829183578491,0.023779096081852913,0.3432644206845915,0.17434459262424046
19,1.7112969818706152,1.688759412905025,0.02253758085958929,0.3966721608561294,0.16922952550208506,1.895489702001214,1.8714357614517212,0.024053940549492836,0.34123081594510557,0.17592508830721415
20,1.706270300377667,1.6840592776641583,0.022211018767009094,0.400081085701557,0.16765074147209652,1.8713720999658108,1.8468167781829834,0.024555321782827377,0.34751923429027004,0.1789253477066282
21,1.6901130366448487,1.6682141803833375,0.021898863362645325,0.40862108383550577,0.1660534568169441,1.8655988164246082,1.8420699834823608,0.02352883294224739,0.34645844030456313,0.17377102564251612
22,1.6834996852530055,1.6616954300777023,0.02180425252079348,0.4053043105154569,0.16586450127028762,1.8737883027642965,1.8501240015029907,0.02366430126130581,0.3525588452315581,0.17450157044425843
23,1.6716745248554905,1.650221627263317,0.021452904690101922,0.41181679099676244,0.16419791518718568,1.893425889313221,1.8691966533660889,0.02422923594713211,0.34744466532828744,0.17740867251441592
24,1.6717610843415516,1.6503899745809847,0.021371115855039088,0.4092765861272962,0.1637418454772634,1.8599235992878675,1.836342215538025,0.023581383749842644,0.34922312897870145,0.1742676780337379
25,1.6683424444494066,1.647188669227692,0.021153782896710344,0.4120510702540641,0.16275719562208796,1.9000059869140387,1.875838279724121,0.024167707189917564,0.3410104979998235,0.17728988708011686
26,1.6664505608110542,1.6454581711665694,0.02099242336124746,0.40989511168118664,0.16167033354714896,1.925958814099431,1.9020477533340454,0.023911060765385628,0.3358752446781268,0.17553063044472347
27,1.6773315573723508,1.6563886678978006,0.020942881010895958,0.4084509341854317,0.16161347092121275,1.8635071087628603,1.840376377105713,0.023130731657147408,0.3462132691795565,0.17211478097098215
28,1.678148920277515,1.6572939744299333,0.020854941073952568,0.40743198685010046,0.16135587708675103,1.9638031255453825,1.939508080482483,0.02429504506289959,0.3264022259034177,0.17832211085728236
29,1.6686413723096996,1.6481141034584241,0.02052727885056999,0.40486964930398417,0.15965858630182,1.8677992355078459,1.8446050882339478,0.023194147273898125,0.34375644368824576,0.17308981456453837
30,1.6655115430818779,1.645175955792097,0.020335575985672552,0.4103487947116545,0.15890505884272302,1.967964855954051,1.9426425695419312,0.025322286412119865,0.3214412828130682,0.18353318411206443
31,1.6665419928998833,1.6460283038538213,0.020513684503259633,0.4076965265421995,0.1597497139042708,1.8841308541595936,1.860978364944458,0.023152489215135574,0.3461183062245285,0.17313790699792286
32,1.6681983948984984,1.6478915661829885,0.02030682369822992,0.40568632573045893,0.15813443090337073,1.9062036350369453,1.8827382326126099,0.02346540242433548,0.33127824573387904,0.17461611732604013
33,1.6809337011918348,1.6605046880840229,0.02042902324175568,0.39808366897408465,0.15985094618674195,1.942229975014925,1.9176111221313477,0.024618852883577347,0.33698264637285935,0.1803711633833628
34,1.6607440751103648,1.6406251311097007,0.020118932093841482,0.4018747509353152,0.15705817086356028,1.8417115584015846,1.8198062181472778,0.021905340254306793,0.34265688489217483,0.1663050273108104
35,1.6652952658329896,1.6451081901327058,0.020187093977289027,0.4049077476929227,0.15917537873049817,1.9900524597615004,1.9643641710281372,0.02568828873336315,0.3152984107511328,0.1867074512300037
36,1.6674893961100488,1.6470495222357588,0.020439882873334696,0.40326338408404466,0.16025809617953538,1.8474291488528252,1.8252956867218018,0.022133462131023407,0.3531101102508827,0.16751266661144437
37,1.6446669719305382,1.6248879650168493,0.019779014995837785,0.4037812284096125,0.15664776918604945,1.8779945559799671,1.8555582761764526,0.02243627980351448,0.33456569932741076,0.17092780461387028
38,1.6431542700621429,1.6235924226691925,0.019561862233199064,0.41412352949751136,0.15582683123327573,1.9028715901076794,1.8796875476837158,0.023184042423963547,0.3292842858268651,0.1738887665763734
39,1.6441137189503996,1.6244503766452179,0.019663349662790406,0.41026097936020306,0.15615314542734274,1.8994234316051006,1.875792384147644,0.02363104745745659,0.34684947745267386,0.17655981154668898
40,1.6229421690285923,1.6036886303026787,0.019253516499203167,0.4111488903593192,0.15371811779764147,1.8426256123930216,1.820676565170288,0.021949047222733498,0.35340800982836523,0.16823108612544954
41,1.6307339530803662,1.6111796160778367,0.019554325012352297,0.4137454671780568,0.15550030529396464,1.9442485962063074,1.9203901290893555,0.023858467116951942,0.3202060550993177,0.17796069856673952
42,1.6339865055018572,1.6146918904555645,0.01929460430642824,0.4156111296280285,0.1548093296779823,1.9134731218218803,1.8896925449371338,0.02378057688474655,0.3370734844450562,0.17672404031904917
43,1.6065358623169785,1.587588921881789,0.018946914460747255,0.41920344733697706,0.15220214331621967,1.824210936203599,1.8027857542037964,0.02142518199980259,0.36579085740733086,0.16422589619954428
