architecture,hidden_width,tau_mem_ms,variant,hidden_cap,output_cap,seed,split,best_epoch,parameter_count,hidden_tail_event_fraction,output_tail_event_fraction,valid_count_accuracy,valid_count_balanced_accuracy,valid_count_macro_f1,full_count_accuracy,full_count_balanced_accuracy,full_count_macro_f1,valid_membrane_accuracy,valid_membrane_balanced_accuracy,valid_membrane_macro_f1,full_membrane_accuracy,full_membrane_balanced_accuracy,full_membrane_macro_f1,hidden_fraction_at_cap,hidden_fraction_ge4,hidden_fraction_gt1,hidden_fraction_one,hidden_fraction_zero,hidden_mean_events_per_neuron_step,hidden_pre_reset_membrane_max,hidden_pre_reset_membrane_mean,output_fraction_at_cap,output_fraction_ge4,output_fraction_gt1,output_fraction_one,output_fraction_zero,output_mean_events_per_neuron_step,output_pre_reset_membrane_max,output_pre_reset_membrane_mean
ff,128,2000.0,binary,1,1,53,val,99,5376,0.12289585173130035,0.13255131244659424,0.35714285714285715,0.3561868686868687,0.3328956125292332,0.3412698412698413,0.32233044733044736,0.30811554537417435,0.1111111111111111,0.10496632996632999,0.10586377376613837,0.07936507936507936,0.07487373737373737,0.04714058094216128,0.25909605622291565,0.0,0.0,0.25909605622291565,0.7409039735794067,0.25909605622291565,9.823199272155762,-0.15832994878292084,0.1594437211751938,0.0,0.0,0.1594437211751938,0.840556263923645,0.1594437211751938,1.2764384746551514,0.1970229148864746
ff,128,2000.0,binary,1,1,53,test,99,5376,0.1564993098990558,0.20945393732965809,0.2945205479452055,0.29321234321234324,0.29682916756446165,0.3356164383561644,0.32933455433455433,0.31304381010263366,0.1095890410958904,0.10340492840492842,0.09555889010980544,0.0684931506849315,0.07002164502164503,0.02931674806674807,0.28576890205683775,0.0,0.0,0.28576890205683775,0.7142310754893577,0.28576890205683775,8.26880535360885,-0.1595268821063107,0.16380910820340458,0.0,0.0,0.16380910820340458,0.8361909030234977,0.16380910820340458,1.216646379803958,0.1986175834724348
ff,128,2000.0,binary,1,1,71,train,114,5376,0.14891252827008292,0.09310141984187387,0.6333907056798623,0.6211516896729266,0.6159944054640754,0.612736660929432,0.5970353376501711,0.5885699961436981,0.1153184165232358,0.11267591841606824,0.10833126052030713,0.0981067125645439,0.09182028936930897,0.04529189018078906,0.25261719517166153,0.0,0.0,0.25261719517166153,0.7473828116505569,0.25261719517166153,10.11117164854749,-0.44312214830861446,0.13820693668830825,0.0,0.0,0.13820693668830825,0.8617930746735065,0.13820693668830825,1.524225973221193,0.13560367153761924
ff,128,2000.0,binary,1,1,71,val,114,5376,0.13184969127178192,0.07227958738803864,0.373015873015873,0.35595238095238096,0.3126618272012593,0.35714285714285715,0.3434523809523809,0.29871985146107954,0.1349206349206349,0.12146464646464646,0.11489191328705395,0.10317460317460317,0.09722222222222222,0.0441044776119403,0.24049967527389526,0.0,0.0,0.24049967527389526,0.7595003247261047,0.24049967527389526,7.837833404541016,-0.3811812996864319,0.12591634690761566,0.0,0.0,0.12591634690761566,0.8740836381912231,0.12591634690761566,1.278611421585083,0.13839581608772278
ff,128,2000.0,binary,1,1,71,test,114,5376,0.1645785286410214,0.11238124262388438,0.3082191780821918,0.3008706571206571,0.2757969722072476,0.3013698630136986,0.29491827616827615,0.2714469520921134,0.13013698630136986,0.12420912420912418,0.11662228731194248,0.0958904109589041,0.10963203463203464,0.04681889149102264,0.2682923882791441,0.0,0.0,0.2682923882791441,0.7317076415231784,0.2682923882791441,7.936511797447727,-0.3901490916128028,0.14171475764006786,0.0,0.0,0.14171475764006786,0.8582852572610934,0.14171475764006786,1.3157878460949415,0.15304138848226365
ff,128,2000.0,multi_h,31,1,11,train,124,5376,0.0,0.0005514698676931674,0.5748709122203098,0.5586968724957578,0.5503464860087631,0.576592082616179,0.5602994365983219,0.5523065512599676,0.153184165232358,0.14763209444397016,0.14040078755443386,0.1514629948364888,0.14602953034140603,0.1387674709927584,0.0,0.014722237225602702,0.09689332676887923,0.1254867135888533,0.7776199614119407,0.3813934289239565,6.204576277281454,-0.44378276141087897,0.12022472920598344,0.0,0.0,0.12022472920598344,0.8797752590474902,0.12022472920598344,2.91995965511171,-0.17565656839364982
ff,128,2000.0,multi_h,31,1,11,val,124,5376,0.0,0.0,0.31746031746031744,0.3144901394901395,0.2651771839271839,0.31746031746031744,0.3144901394901395,0.2651771839271839,0.14285714285714285,0.14093915343915345,0.12199337095260458,0.14285714285714285,0.14093915343915345,0.12199337095260458,0.0,0.011117399670183659,0.08172299712896347,0.12952780723571777,0.7887492179870605,0.3403642475605011,5.191997528076172,-0.35323184728622437,0.11265631765127182,0.0,0.0,0.11265631765127182,0.88734370470047,0.11265631765127182,2.191516399383545,-0.11448810994625092
ff,128,2000.0,multi_h,31,1,11,test,124,5376,0.0,0.0,0.2808219178082192,0.2646201021201021,0.23326295298695632,0.2808219178082192,0.2646201021201021,0.23326295298695632,0.17123287671232876,0.1646853146853147,0.145112205801861,0.17123287671232876,0.1646853146853147,0.145112205801861,0.0,0.015768957560346145,0.10240047282143815,0.1317170889002003,0.7658824569558444,0.4019664672956075,5.251850784641423,-0.3902417229462976,0.1124763454068197,0.0,0.0,0.1124763454068197,0.8875236592880668,0.1124763454068197,2.2015778691801304,-0.17759143438649505
ff,128,2000.0,multi_h,31,1,23,train,108,5376,0.0,0.0,0.5025817555938038,0.49597761195825024,0.4780497770646392,0.5025817555938038,0.49597761195825024,0.4780497770646392,0.1549053356282272,0.1556359587183761,0.13323194645161376,0.1549053356282272,0.1556359587183761,0.13323194645161376,0.0,0.017213256750736712,0.09396936302033226,0.11024365465119866,0.7957869840981423,0.3678272737898638,5.866613532507891,-0.4873425151107644,0.09869850070412926,0.0,0.0,0.09869850070412926,0.9013015035918165,0.09869850070412926,2.4906931789319406,-0.15970654870269632
ff,128,2000.0,multi_h,31,1,23,val,108,5376,0.0,0.0,0.3333333333333333,0.3238816738816739,0.28005607642963226,0.3333333333333333,0.3238816738816739,0.28005607642963226,0.11904761904761904,0.10913299663299662,0.11454094699530805,0.11904761904761904,0.10913299663299662,0.11454094699530805,0.0,0.013280238956212997,0.07940855622291565,0.10916275531053543,0.8114286661148071,0.3222731947898865,4.944337368011475,-0.4106515944004059,0.09087968617677689,0.0,0.0,0.09087968617677689,0.9091203212738037,0.09087968617677689,2.3189244270324707,-0.09959746897220612
ff,128,2000.0,multi_h,31,1,23,test,108,5376,0.0,0.0,0.3219178082191781,0.3060730935730936,0.27643489050222797,0.3219178082191781,0.3060730935730936,0.27643489050222797,0.14383561643835616,0.13763320013320013,0.10764814071085067,0.14383561643835616,0.13763320013320013,0.10764814071085067,0.0,0.01996803125494147,0.10303882274725666,0.10945155971670804,0.7875096324371965,0.3940622132934936,5.606947448155651,-0.4637578934022825,0.11885374825294703,0.0,0.0,0.11885374825294703,0.8811462611368258,0.11885374825294703,2.3538686102383757,-0.10909017308117593
ff,128,2000.0,multi_h,31,1,37,train,72,5376,0.0,0.0008382341999195118,0.4354561101549053,0.41720930526701894,0.38466248553262755,0.4354561101549053,0.41720930526701894,0.3847760620747915,0.1566265060240964,0.1493141945269211,0.13442615424532461,0.1549053356282272,0.14764752786025445,0.13325279014215954,0.0,0.01285796595509717,0.09413233872586396,0.13163233254739626,0.7742353394601924,0.37512743611549143,6.759972622390459,-0.3326733718127679,0.07571403505264584,0.0,0.0,0.07571403505264584,0.9242859684867005,0.07571403505264584,2.469655953668276,-0.38532252094216274
ff,128,2000.0,multi_h,31,1,37,val,72,5376,0.0,0.0,0.3412698412698413,0.32876984126984127,0.2659295208026522,0.3412698412698413,0.32876984126984127,0.2659295208026522,0.14285714285714285,0.13475829725829727,0.12186447811447813,0.14285714285714285,0.13475829725829727,0.12186447811447813,0.0,0.008863599970936775,0.0820666253566742,0.13495512306690216,0.7829782366752625,0.3397780656814575,4.719418525695801,-0.2547154128551483,0.06942647695541382,0.0,0.0,0.06942647695541382,0.9305735230445862,0.06942647695541382,2.0100831985473633,-0.312514066696167
ff,128,2000.0,multi_h,31,1,37,test,72,5376,0.0,0.0,0.2671232876712329,0.24890248640248638,0.22289013692634638,0.2671232876712329,0.24890248640248638,0.22289013692634638,0.1780821917808219,0.16496003996003997,0.13147677992505577,0.1780821917808219,0.16496003996003997,0.13147677992505577,0.0,0.012813468463718891,0.10155706985356057,0.13717191166257206,0.7612710268530127,0.397057152365985,5.151709674155875,-0.285389829988349,0.07726029337268986,0.0,0.0,0.07726029337268986,0.9227396870312625,0.07726029337268986,2.3194629002923834,-0.3738090310194721
ff,128,2000.0,multi_h,31,1,53,train,105,5376,0.0,0.0008328458143593727,0.5352839931153184,0.5211184907469203,0.5228089817659448,0.5352839931153184,0.5211184907469203,0.5226657852681018,0.1566265060240964,0.1482894988210841,0.13743268968165293,0.1566265060240964,0.1482894988210841,0.13750361645242018,0.0,0.014126488063708845,0.10550435134906982,0.13625511152608874,0.7582405231085169,0.4094516316912876,6.07002582648535,-0.3966395754924945,0.10885457881756781,0.0,0.0,0.10885457881756781,0.8911454211824322,0.10885457881756781,2.6842054147113004,-0.11424756578447076
ff,128,2000.0,multi_h,31,1,53,val,105,5376,0.0,0.0,0.3253968253968254,0.3406084656084656,0.3036271782115772,0.3253968253968254,0.3406084656084656,0.3036271782115772,0.15079365079365079,0.15103415103415102,0.13257144912123872,0.15079365079365079,0.15103415103415102,0.13257144912123872,0.0,0.009803525172173977,0.09078872948884964,0.13813874125480652,0.771072506904602,0.3653278648853302,5.005519866943359,-0.31777191162109375,0.09799482673406601,0.0,0.0,0.09799482673406601,0.9020051956176758,0.09799482673406601,2.3000621795654297,-0.07552772015333176
ff,128,2000.0,multi_h,31,1,53,test,105,5376,0.0,0.0,0.2465753424657534,0.24152999777999776,0.21327128809123327,0.2465753424657534,0.24152999777999776,0.21327128809123327,0.19863013698630136,0.18215950715950713,0.16705649715336968,0.19863013698630136,0.18215950715950713,0.16705649715336968,0.0,0.014860711513367826,0.11481136961342538,0.1391549385982017,0.7460337215906954,0.4347346086208134,5.260928467528461,-0.3490896253553155,0.11241668799560364,0.0,0.0,0.11241668799560364,0.8875833259869929,0.11241668799560364,2.088032226039939,-0.10137007043582119
ff,128,2000.0,multi_h,31,1,71,train,111,5376,0.0,0.00046089917370046066,0.4612736660929432,0.4472516885322102,0.4291475061626402,0.4629948364888124,0.4488542526347743,0.4312010165202716,0.12220309810671257,0.11818039837555193,0.10266139668770002,0.11876075731497418,0.11497527017042371,0.10023270236712283,0.0,0.01779766595263592,0.10214814479605466,0.11559741824814046,0.7822544418801128,0.39304122995591617,7.0089679166495085,-0.5753690427018525,0.09067803412265499,0.0,0.0,0.09067803412265499,0.9093219700450537,0.09067803412265499,2.2606383822665976,-0.23229846404464644
ff,128,2000.0,multi_h,31,1,71,val,111,5376,0.0,0.0,0.30952380952380953,0.3096921596921597,0.2637845379647273,0.30952380952380953,0.3096921596921597,0.2637845379647273,0.11904761904761904,0.11610750360750362,0.10498465228728386,0.11904761904761904,0.11610750360750362,0.10498465228728386,0.0,0.013300452381372452,0.08981848508119583,0.11817795783281326,0.7920035719871521,0.35291680693626404,5.121932029724121,-0.48495519161224365,0.08290211111307144,0.0,0.0,0.08290211111307144,0.9170978665351868,0.08290211111307144,2.594526767730713,-0.1743277907371521
ff,128,2000.0,multi_h,31,1,71,test,111,5376,0.0,0.0,0.3150684931506849,0.29735819735819735,0.26115064996643944,0.3150684931506849,0.29735819735819735,0.26115064996643944,0.0821917808219178,0.07937201687201687,0.07674001185630265,0.0821917808219178,0.07937201687201687,0.07674001185630265,0.0,0.01921534105778149,0.11285976636899661,0.11900396053105185,0.7681362571781629,0.4236241542313197,4.562722996489643,-0.5209438486458504,0.09190246126014892,0.0,0.0,0.09190246126014892,0.9080975480275612,0.09190246126014892,2.0813468825327206,-0.21588210781959638
ff,128,2000.0,multi_o,1,31,11,train,145,5376,0.16838035964617015,0.19945572719311344,0.4475043029259897,0.42444522178058985,0.39320954992506446,0.41824440619621345,0.39561242098839217,0.34868696448946596,0.11015490533562823,0.1100536686007504,0.11011216386589949,0.09466437177280551,0.08921649395609034,0.05903308406003008,0.42354853766715467,0.0,0.0,0.42354853766715467,0.5764514426356133,0.42354853766715467,16.739228567034775,0.14344339262495354,0.0,0.6489836501787944,0.765240173947175,0.05211892456662635,0.18264088639909348,6.534326534468213,12.896018066012305,3.2844423369573437
ff,128,2000.0,multi_o,1,31,11,val,145,5376,0.1540043205022812,0.1802261620759964,0.3492063492063492,0.3426948051948053,0.2895157246212234,0.3333333333333333,0.31455627705627703,0.26072706705059645,0.09523809523809523,0.0959054834054834,0.0917673788787458,0.0873015873015873,0.0840007215007215,0.05325692825692826,0.403349369764328,0.0,0.0,0.403349369764328,0.5966506600379944,0.403349369764328,13.499371528625488,0.1500028818845749,0.0,0.6366968750953674,0.7539888024330139,0.056597672402858734,0.18941354751586914,6.35360050201416,13.208295822143555,3.201493978500366
ff,128,2000.0,multi_o,1,31,11,test,145,5376,0.18380109782088294,0.21931067435708765,0.3424657534246575,0.3265519203019203,0.27781782888594037,0.3356164383561644,0.3196817071817072,0.25827064382051595,0.1095890410958904,0.10741133866133866,0.1014032636159073,0.0547945205479452,0.058926490176490175,0.04209005978696906,0.4309660114654123,0.0,0.0,0.4309660114654123,0.5690340146626511,0.4309660114654123,13.563961473229813,0.19016818967584062,0.0,0.6677804181020554,0.781144916194759,0.047345866181262554,0.1715092069073899,6.644722579276725,12.647151528972469,3.368368573384742
ff,128,2000.0,multi_o,1,31,23,train,79,5376,0.14611651621463992,0.17164742656808712,0.33562822719449226,0.31750565544983783,0.2758251427287464,0.3080895008605852,0.29110204987494115,0.24163304672944216,0.10154905335628227,0.09836917182343562,0.0975430208384091,0.0981067125645439,0.09458544540111614,0.0796653467453884,0.39161061989255697,0.0,0.0,0.39161061989255697,0.6083893765680967,0.39161061989255697,13.938105256545153,0.2191069929919842,0.0,0.49692031079438387,0.7020882409123669,0.09146770777216057,0.20644405068711036,3.9534162457346302,8.960564063461225,2.094906710511436
ff,128,2000.0,multi_o,1,31,23,val,79,5376,0.12860050797462463,0.1473502814769745,0.30952380952380953,0.30873015873015874,0.23345094360274624,0.3253968253968254,0.3140873015873016,0.23090162109431592,0.1111111111111111,0.11118326118326116,0.10824763930027087,0.07936507936507936,0.07083333333333333,0.0514879033531235,0.3678242266178131,0.0,0.0,0.3678242266178131,0.6321758031845093,0.3678242266178131,11.415122985839844,0.19584272801876068,0.0,0.4832902252674103,0.6997628211975098,0.09713238477706909,0.20310477912425995,3.8402328491210938,8.30535888671875,2.0470991134643555
ff,128,2000.0,multi_o,1,31,23,test,79,5376,0.15937308762987998,0.18757059496559508,0.2602739726027397,0.23901098901098902,0.15183323521670142,0.2671232876712329,0.25188283938283934,0.16269081835378404,0.13013698630136986,0.12786865911865913,0.132342524160431,0.1232876712328767,0.11338661338661338,0.08878438554909145,0.39925800733370326,0.0,0.0,0.39925800733370326,0.6007419963405557,0.39925800733370326,10.674521420099964,0.23513510088398032,0.0,0.5150499013188767,0.7177066019136612,0.09451786000026416,0.18777555676355753,4.048251850964272,8.41607239474989,2.168610481366719
ff,128,2000.0,multi_o,1,31,37,train,146,5376,0.19429896133286612,0.23822448206440308,0.4457831325301205,0.42455040264992316,0.39072011900842524,0.4113597246127367,0.3877064729966599,0.334608527337592,0.07917383820998279,0.0787199988623437,0.07692788942415417,0.0963855421686747,0.09574142211051022,0.07158470119786843,0.44161195475960763,0.0,0.0,0.44161195475960763,0.5583880583718803,0.44161195475960763,16.631374219608798,0.4079702914581857,2.249256696106414e-05,0.6934221124279725,0.793193102908832,0.0439570061028927,0.16284989407879144,7.56072998867593,14.570454497345548,3.807277248976768
ff,128,2000.0,multi_o,1,31,37,val,146,5376,0.18419604003429413,0.22296909987926483,0.30158730158730157,0.29623015873015873,0.23676502089814785,0.3492063492063492,0.3236111111111111,0.24760467980295564,0.0873015873015873,0.08925565175565175,0.08559595562153106,0.1111111111111111,0.10189393939393938,0.071875,0.4195605516433716,0.0,0.0,0.4195605516433716,0.5804394483566284,0.4195605516433716,14.223882675170898,0.3887397050857544,0.0,0.6849935054779053,0.7892410755157471,0.04926692694425583,0.1614920198917389,7.315114498138428,14.216764450073242,3.680894374847412
ff,128,2000.0,multi_o,1,31,37,test,146,5376,0.21070455484194298,0.2634396487719392,0.3082191780821918,0.2897102897102897,0.22415298994826982,0.2945205479452055,0.2797286047286047,0.20046794092358122,0.10273972602739725,0.10470571095571096,0.10498208549183062,0.0410958904109589,0.04434107559107559,0.03464285714285714,0.44788246734501563,0.0,0.0,0.44788246734501563,0.5521175363292433,0.44788246734501563,11.960461302979352,0.44595870579758734,0.0,0.7090857829133125,0.8075312139236763,0.04290784619850655,0.14956093895925235,7.630714181351335,14.780910923056407,3.8754754099127364
ff,128,2000.0,multi_o,1,31,53,train,122,5376,0.17127050603010568,0.2083751753921558,0.41480206540447506,0.393341729881223,0.3579352530031439,0.3838209982788296,0.3612229421145441,0.3029680439986812,0.08089500860585198,0.07796670607663173,0.07767201727834225,0.08777969018932874,0.08605930116826015,0.059491026931026446,0.42600664999111587,0.0,0.0,0.42600664999111587,0.5739933601139745,0.42600664999111587,18.53504697303969,0.34657142202333,0.0,0.6306444164397589,0.7642182114817805,0.05786414368786623,0.17791763984192668,5.988995215568608,12.622486418167613,3.0367167086281177
ff,128,2000.0,multi_o,1,31,53,val,122,5376,0.15955138206481934,0.19070813059806824,0.30158730158730157,0.2926587301587302,0.23527743861077197,0.30158730158730157,0.2791666666666667,0.2080968954171697,0.1111111111111111,0.11349807599807599,0.11448638956135208,0.07142857142857142,0.06313131313131314,0.0376134713144517,0.39912477135658264,0.0,0.0,0.39912477135658264,0.6008752584457397,0.39912477135658264,17.669729232788086,0.31114256381988525,0.0,0.6189090013504028,0.7600258588790894,0.06500646471977234,0.1749676614999771,5.785791397094727,12.534964561462402,2.956285238265991
ff,128,2000.0,multi_o,1,31,53,test,122,5376,0.18953586114596013,0.2335206298795465,0.2945205479452055,0.27455877455877453,0.20422935095389252,0.2945205479452055,0.2813519813519813,0.19690398563976239,0.0821917808219178,0.08325008325008325,0.07242633097896256,0.0821917808219178,0.08668831168831169,0.0462962962962963,0.43033692853091515,0.0,0.0,0.43033692853091515,0.5696630714690849,0.43033692853091515,14.13497656992037,0.3611356901795897,0.0,0.6468233604953714,0.7811882912296139,0.05738444998860359,0.16142723270475048,6.106099553304176,12.711931986351535,3.139955654536208
ff,128,2000.0,multi_o,1,31,71,train,132,5376,0.19159113524702864,0.22808483063456525,0.4079173838209983,0.3852122332317502,0.3514786737124072,0.40963855421686746,0.38620536970634084,0.33605638936391874,0.11015490533562823,0.1062740217056732,0.10678832341046474,0.08261617900172118,0.08125301724576127,0.0650897338848717,0.42083129697125055,0.0,0.0,0.42083129697125055,0.5791687060551471,0.42083129697125055,17.947777670960416,0.2741917944200683,0.0,0.6723649000136659,0.7909250190664282,0.05010100034115236,0.15897399246077118,6.621338101549526,13.489215138446854,3.378566167440759
ff,128,2000.0,multi_o,1,31,71,val,132,5376,0.17840676009655,0.21005964279174805,0.3253968253968254,0.3248015873015873,0.26143077566132483,0.3333333333333333,0.321031746031746,0.23951097569322444,0.1111111111111111,0.11580687830687832,0.11169058431989466,0.0873015873015873,0.09098124098124098,0.07208892328861369,0.40162113308906555,0.0,0.0,0.40162113308906555,0.5983788967132568,0.40162113308906555,12.85971450805664,0.24626187980175018,0.0,0.6624622941017151,0.7851444482803345,0.052285466343164444,0.1625700742006302,6.396507263183594,12.237154006958008,3.2671709060668945
ff,128,2000.0,multi_o,1,31,71,test,132,5376,0.21280733118318532,0.2567292088515138,0.3219178082191781,0.29951853701853703,0.2344672099743094,0.3082191780821918,0.29424880674880677,0.21949666485247843,0.1506849315068493,0.150264319014319,0.15133249182249883,0.06164383561643835,0.06348790098790098,0.04428328163960348,0.4326358551848425,0.0,0.0,0.4326358551848425,0.5673641448151575,0.4326358551848425,12.254040273901534,0.3133840973246588,0.0,0.6991722395975296,0.8084790380033728,0.045148717979454016,0.14637223988363188,6.796055767634144,13.119520252698088,3.496931788039534
ff,128,2000.0,multi_ho,31,31,11,train,142,5376,1.3216810618333275e-05,0.001291513415542391,0.4440619621342513,0.4285710587068397,0.4128538200563428,0.4440619621342513,0.4285710587068397,0.4129331285071251,0.10154905335628227,0.10068694723069939,0.09789540812163416,0.09982788296041308,0.09834779586569713,0.09604520827854103,7.95100638466581e-06,0.1678536892347615,0.36465414358293335,0.1418057063565607,0.49354016319199395,1.6468299725790236,16.044286563761673,0.30507506843072824,0.06904608292085168,0.6406078407358179,0.7135320796203285,0.03569323729191508,0.25077468839036415,10.107414744602012,48.47086596858276,4.831249131187925
ff,128,2000.0,multi_ho,31,31,11,val,142,5376,0.0,0.00017719605239108205,0.3412698412698413,0.33436147186147186,0.27634421134421133,0.3333333333333333,0.32741702741702744,0.26543490460157126,0.0873015873015873,0.08568422318422318,0.06388171515745886,0.0873015873015873,0.08568422318422318,0.0643151749330239,0.0,0.1456783562898636,0.3359779417514801,0.1557244509458542,0.5082976222038269,1.4932385683059692,12.633588790893555,0.33831921219825745,0.04786545783281326,0.6238680481910706,0.7015955448150635,0.04570935666561127,0.25269511342048645,9.124299049377441,39.85752487182617,4.38060188293457
