epoch,train_ba,val_ba,train_loss,val_mean_loss,val_sum_loss,val_mean_logit_l2,val_sum_logit_l2,val_mean_grad_w_fro,val_sum_grad_w_fro,val_mean_corr_length_logit_l2,val_sum_corr_length_logit_l2,val_mean_corr_length_grad_w_fro,val_sum_corr_length_grad_w_fro,condition,seed,val_loss,val_zero_bias_ba,val_zero_bias_loss,val_direct_bias_delta_ba,val_prediction_change_fraction,bias_l2,bias_abs_mean,bias_range
11.0,0.2357782234944184,0.2041005291005291,2.322380677352879,2.36385178565979,13.290339469909668,0.8168013095855713,75.91158294677734,1.350773572921753,118.74468994140624,0.1177311599673487,0.2664481222544086,0.1186041853549223,0.1224985678203217,mean_ce_bias0_reuse,11,,,,,,,,
12.0,0.2378998011073483,0.1949735449735449,2.29466414492635,2.337008476257324,14.760363578796388,0.9498801231384276,88.16761016845703,1.4735606908798218,132.86463928222656,0.1186250906303902,0.2755535395266218,0.1176907938263856,0.0988016364770633,mean_ce_bias0_reuse,11,,,,,,,,
13.0,0.2374694157752333,0.1807539682539682,2.265378898679697,2.300642490386963,16.32697868347168,1.0933277606964111,101.47528839111328,1.6039130687713623,151.99192810058594,0.1252798409553347,0.293216236369377,0.119226211954747,0.1183449310244555,mean_ce_bias0_reuse,11,,,,,,,,
14.0,0.2577752916196312,0.1807539682539682,2.2350261445299893,2.2816195487976074,18.48898124694824,1.2669377326965332,117.2672119140625,1.7557682991027832,166.31948852539062,0.1192942456715887,0.2990244172747985,0.1184943489591271,0.0927851582369415,mean_ce_bias0_reuse,11,,,,,,,,
15.0,0.2778871114241536,0.2168650793650793,2.2046569128249884,2.2516114711761475,18.444171905517575,1.3997966051101685,129.16598510742188,1.859239101409912,168.6162567138672,0.1080090280008804,0.298399376409346,0.1147822947949128,0.0715962544886015,mean_ce_bias0_reuse,11,,,,,,,,
16.0,0.2908720018540126,0.2540704665704665,2.172185810420681,2.213832378387451,18.112985610961918,1.4780476093292236,136.2433319091797,1.9105859994888303,170.297119140625,0.1055395701549792,0.3038467329460236,0.116075576932198,0.1163322722341068,mean_ce_bias0_reuse,11,,,,,,,,
17.0,0.3019808020369895,0.2398508898508898,2.1389831446124026,2.192938327789306,22.06499290466309,1.679040551185608,154.45579528808594,2.053539276123047,192.5400848388672,0.0990524523297588,0.3130873672927445,0.1146722183022713,0.1150655661156308,mean_ce_bias0_reuse,11,,,,,,,,
18.0,0.3219250037944544,0.236477873977874,2.1053605233535504,2.1687557697296143,24.543926239013672,1.884265661239624,173.27476501464844,2.190959215164185,200.23985290527344,0.1011095421325205,0.3241460709478475,0.1130691112035153,0.1055985685640212,mean_ce_bias0_reuse,11,,,,,,,,
19.0,0.347634027902942,0.3047017797017797,2.071603135274733,2.120880365371704,21.39927673339844,1.9663434028625488,180.81463623046875,2.2161662578582764,184.05763244628903,0.1028812645824019,0.3309572760906473,0.1214776805675686,0.1211158219100625,mean_ce_bias0_reuse,11,,,,,,,,
20.0,0.3558599650014282,0.3292388167388168,2.041303999452706,2.1018686294555664,22.093839645385746,2.129715204238892,195.5267333984375,2.3026111125946045,183.9588165283203,0.0955493699068941,0.3309766559253821,0.1224175155640106,0.1135274118527004,mean_ce_bias0_reuse,11,,,,,,,,
21.0,0.3628018659756544,0.3051647426647426,2.006241097918066,2.06312108039856,23.51320075988769,2.320345401763916,213.36285400390625,2.369592905044556,195.7947235107422,0.1080918609008946,0.3496550568567871,0.1173237830943592,0.1216805798068663,mean_ce_bias0_reuse,11,,,,,,,,
22.0,0.3869045269158569,0.3465367965367965,1.9717741767633803,2.039628267288208,23.82077407836914,2.445963144302368,224.49742126464844,2.42892861366272,196.50167846679688,0.0987549649739849,0.3474725425379733,0.1145219508685432,0.0915499188310433,mean_ce_bias0_reuse,11,,,,,,,,
23.0,0.3963306683878733,0.3382034632034632,1.934682973690985,2.0195858478546143,24.142635345458984,2.5709116458892822,235.3212127685547,2.4937477111816406,208.5043182373047,0.0824536987708265,0.3404148493793139,0.113066408659176,0.1119113996882477,mean_ce_bias0_reuse,11,,,,,,,,
24.0,0.4072028224153177,0.388997113997114,1.8968266402587628,1.9747411012649536,24.87078094482422,2.794418334960937,256.5556335449219,2.56637978553772,198.0685577392578,0.1053563000956095,0.3677700009595591,0.1068933359314287,0.060736225827666,mean_ce_bias0_reuse,11,,,,,,,,
25.0,0.4158832614129522,0.3528860028860029,1.863965372005141,1.956084132194519,26.97587776184082,2.9727494716644287,272.9601745605469,2.636171817779541,216.0182342529297,0.1085962307877288,0.3787222893689251,0.1027474653269844,0.0773875932354239,mean_ce_bias0_reuse,11,,,,,,,,
26.0,0.4542683620397749,0.4084776334776334,1.8271562969007509,1.9306014776229856,24.96437644958496,3.078470468521118,282.13287353515625,2.687183141708374,206.48046875,0.0972161487306739,0.376623648909311,0.1056069529324621,0.1075748670373877,mean_ce_bias0_reuse,11,,,,,,,,
27.0,0.4516537411900913,0.4279581529581529,1.7927558420036829,1.9060570001602173,27.00815200805664,3.26279091835022,299.4525756835937,2.726550579071045,209.65435791015625,0.1093422789478848,0.3923108971364401,0.101509381834085,0.1240771430797591,mean_ce_bias0_reuse,11,,,,,,,,
28.0,0.4715691092166378,0.4091089466089466,1.7581337556986718,1.8897558450698853,27.81567001342773,3.43926739692688,315.1664733886719,2.7943379878997803,220.1249847412109,0.1002525539933032,0.392976390569167,0.106954859635877,0.1274439956293649,mean_ce_bias0_reuse,11,,,,,,,,
29.0,0.4986274261175357,0.4341450216450216,1.7241552237184037,1.851619362831116,25.192363739013672,3.5376460552215576,324.7243347167969,2.7835569381713867,215.67697143554688,0.113548777241584,0.405336521839362,0.1014687820477386,0.1277454417132639,mean_ce_bias0_reuse,11,,,,,,,,
30.0,0.5031448366494179,0.4361652236652236,1.6947605025132224,1.8551069498062132,28.128812789916992,3.766934633255005,345.9298095703125,2.854858636856079,226.82313537597656,0.1184983326704229,0.4123471187884607,0.0927830285735509,0.1550406395377529,mean_ce_bias0_reuse,11,,,,,,,,
31.0,0.5359768424422169,0.4514430014430013,1.658826448215675,1.8087555170059204,26.77610206604004,3.837307929992676,352.247802734375,2.841203451156616,212.9685516357422,0.1175784050560159,0.4180178763710808,0.0970188875077366,0.1220489648681312,mean_ce_bias0_reuse,11,,,,,,,,
32.0,0.5482772725857843,0.4312049062049061,1.6272308124732644,1.8131179809570312,28.61645126342773,4.006937503814697,367.3507080078125,2.887026786804199,228.92706298828125,0.1087371753241735,0.4133007600587807,0.0934949639496561,0.1363269755355959,mean_ce_bias0_reuse,11,,,,,,,,
33.0,0.5725821788595304,0.4480699855699856,1.5912912632635252,1.779199481010437,27.48055076599121,4.081686019897461,374.2330017089844,2.863327741622925,227.9393310546875,0.1107680744902216,0.4169620230615903,0.087999429292459,0.1333852363853786,mean_ce_bias0_reuse,11,,,,,,,,
34.0,0.5870582345772173,0.4514430014430013,1.559947011598006,1.7736438512802124,30.07364273071289,4.290440559387207,393.5248107910156,2.950042247772217,223.18191528320312,0.1160416068875937,0.4276461511048396,0.0901222891248936,0.1427042389301938,mean_ce_bias0_reuse,11,,,,,,,,
35.0,0.6004519892843724,0.4321608946608946,1.528759312096233,1.737388253211975,28.327720642089844,4.4318528175354,406.4869689941406,2.9586503505706787,239.44699096679688,0.1175556379009178,0.4340156245600097,0.0870091531891469,0.1812948533393513,mean_ce_bias0_reuse,11,,,,,,,,
36.0,0.6311749100508602,0.4216450216450216,1.5023330930178014,1.7295666933059692,28.235239028930664,4.517062664031982,413.3224792480469,2.9546492099761963,239.318603515625,0.1003541207040952,0.427423125940611,0.0874896901755001,0.1500276948465943,mean_ce_bias0_reuse,11,,,,,,,,
37.0,0.6336365208866865,0.4438672438672438,1.468188186725938,1.706981182098389,29.16080665588379,4.708984375,431.59271240234375,2.9795174598693848,234.1309051513672,0.1152995191814474,0.4442253565052391,0.0854724420082432,0.1406952417025468,mean_ce_bias0_reuse,11,,,,,,,,
38.0,0.6481563307479703,0.447564935064935,1.4435664433825652,1.687228083610535,29.64065742492676,4.787871360778809,439.0387268066406,2.964117288589477,231.85110473632807,0.1205955523925447,0.4513271225657896,0.0901553359099592,0.1500881184610903,mean_ce_bias0_reuse,11,,,,,,,,
39.0,0.661563750803559,0.4823232323232322,1.4138061392943335,1.684837818145752,29.90359306335449,4.869182109832764,445.6685791015625,2.968341112136841,216.7605438232422,0.1064198318173791,0.4449014017059048,0.0959642707265986,0.1487663536243366,mean_ce_bias0_reuse,11,,,,,,,,
40.0,0.670522902358624,0.4452200577200576,1.3861806043864529,1.6364558935165403,29.04219627380371,5.049598693847656,462.8730773925781,2.9560582637786865,228.6759796142578,0.1197722160690805,0.4543642876327488,0.0925829146582642,0.1266548899425769,mean_ce_bias0_reuse,11,,,,,,,,
41.0,0.6837640384400333,0.4261002886002885,1.3617569663643632,1.6593773365020752,30.74770164489746,5.095760822296143,465.9125671386719,2.9604883193969727,234.8482818603516,0.098537148022328,0.4426297788654222,0.0920712408151297,0.1396999806134418,mean_ce_bias0_reuse,11,,,,,,,,
42.0,0.6883485898195808,0.4588383838383839,1.3350043292710374,1.6266157627105713,30.414419174194336,5.218714714050293,478.24615478515625,2.943742036819458,227.81153869628903,0.1191624805788834,0.4605975437309654,0.0898935536146882,0.1476615255115455,mean_ce_bias0_reuse,11,,,,,,,,
43.0,0.7135903355169807,0.4733585858585858,1.3124932748315257,1.6111046075820925,30.402530670166016,5.321498870849609,487.4842529296875,2.9491078853607178,228.3216857910156,0.1168642906469555,0.4620882430910152,0.1068457118337941,0.1623924126523806,mean_ce_bias0_reuse,11,,,,,,,,
44.0,0.7120868113282008,0.4266955266955268,1.281865060432027,1.6214810609817505,32.70685577392578,5.489618301391602,502.5735168457031,3.011610746383667,251.5615692138672,0.112663182575459,0.4632332203808118,0.1032229509691905,0.1373147445472577,mean_ce_bias0_reuse,11,,,,,,,,
45.0,0.720551976919245,0.4657828282828283,1.2598480462207235,1.5792955160140991,31.518075942993164,5.560165882110596,509.7666320800781,2.9857757091522217,235.56118774414065,0.1265939017404353,0.4763109543935802,0.108326359797137,0.1628614424850545,mean_ce_bias0_reuse,11,,,,,,,,
46.0,0.7309020127455588,0.4747474747474747,1.2375649675444769,1.5796329975128174,31.47640419006348,5.619499683380127,514.396728515625,2.96498441696167,238.88250732421875,0.1135057012339966,0.4703169068556692,0.1130566512028047,0.1920550538458221,mean_ce_bias0_reuse,11,,,,,,,,
47.0,0.7354070656940079,0.4636363636363636,1.2150629978376903,1.57689368724823,33.2668571472168,5.777998924255371,529.4404296875,2.9594452381134038,241.2872772216797,0.1235398288072428,0.4822097376874294,0.1112904583862529,0.1992882958719075,mean_ce_bias0_reuse,11,,,,,,,,
48.0,0.7429589443178437,0.4852272727272728,1.1966765885098667,1.5382627248764038,31.07745933532715,5.849352836608887,536.0443115234375,2.936061382293701,235.53602600097656,0.1256847835459474,0.4864686326290753,0.107120006180721,0.1999394327940094,mean_ce_bias0_reuse,11,,,,,,,,
49.0,0.7584378644108499,0.4740800865800866,1.1752827616854091,1.537322998046875,32.42392349243164,5.99310302734375,549.1443481445312,2.9562387466430664,234.2857666015625,0.1248342726905642,0.4852636166166464,0.1192373829376314,0.2035364527542988,mean_ce_bias0_reuse,11,,,,,,,,
50.0,0.7505258557897204,0.4762626262626262,1.1549312967851937,1.5023404359817505,31.49588394165039,5.939723014831543,543.2523193359375,2.9164860248565674,235.19009399414065,0.1092537553577652,0.4814269153993158,0.1262662329501689,0.2287802084583788,mean_ce_bias0_reuse,11,,,,,,,,
51.0,0.7661099205202904,0.488474025974026,1.128318339534963,1.509731411933899,33.12509536743164,6.255466938018799,574.9559326171875,2.9532766342163086,231.8179168701172,0.1537759468764518,0.5065948973608618,0.0978214505783792,0.2122479182339159,mean_ce_bias0_reuse,11,,,,,,,,
52.0,0.7668269135567866,0.468061568061568,1.1039399011204862,1.4893285036087036,30.95722198486328,6.088220596313477,556.4280395507812,2.902932643890381,238.78489685058597,0.1028720194508834,0.4803642610756261,0.1380457421722791,0.2108723448597531,mean_ce_bias0_reuse,11,,,,,,,,
53.0,0.7705751751756117,0.4796356421356422,1.082753810537867,1.4910672903060913,33.24015045166016,6.375059604644775,585.3472290039062,2.9184606075286865,235.26698303222656,0.1458802022201896,0.5048696394731477,0.1043584696158812,0.196749484103456,mean_ce_bias0_reuse,11,,,,,,,,
54.0,0.7899865130053735,0.4788780663780664,1.0594274158527026,1.4500597715377808,31.135639190673828,6.300961017608643,577.1052856445312,2.888240098953247,235.4229736328125,0.1247213297881493,0.4973792066936025,0.1239353905488735,0.2465221086533262,mean_ce_bias0_reuse,11,,,,,,,,
55.0,0.7985801407258077,0.4801406926406926,1.038714988711779,1.4610153436660769,31.555566787719727,6.4591593742370605,591.5867919921875,2.9319567680358887,238.75717163085935,0.1252840819514134,0.4997747363885128,0.1194460240370146,0.2334287984024641,mean_ce_bias0_reuse,11,,,,,,,,
56.0,0.7994412973380712,0.4837121212121212,1.024564482464027,1.463208794593811,32.50830841064453,6.566909313201904,602.05615234375,2.9399847984313965,241.13380432128903,0.134721953023426,0.506832538562701,0.1193599745988486,0.2424128700410217,mean_ce_bias0_reuse,11,,,,,,,,
57.0,0.8119000617168349,0.4830808080808081,1.0015998627355711,1.4372835159301758,31.703882217407227,6.566728115081787,601.3883666992188,2.896855115890503,239.0506134033203,0.1256882600018523,0.505425873946917,0.1270837789080496,0.240126545319386,mean_ce_bias0_reuse,11,,,,,,,,
58.0,0.7998783360980829,0.4838383838383838,0.9831443059670124,1.4379067420959473,32.662559509277344,6.765749931335449,620.9063110351562,2.911365270614624,235.9803771972656,0.1452724109319184,0.5140824304577999,0.1160742014769279,0.23320704088112,mean_ce_bias0_reuse,11,,,,,,,,
59.0,0.8157431252799303,0.4699494949494949,0.9638301150523856,1.4265719652175903,33.75162124633789,6.779827117919922,621.3779296875,2.9125795364379883,245.45855712890625,0.1345602295211181,0.5156362620473441,0.1254901024869032,0.2187335914403324,mean_ce_bias0_reuse,11,,,,,,,,
60.0,0.8192682591032989,0.4847643097643097,0.9449014926326048,1.4144841432571411,32.43616485595703,6.873167514801025,630.3275146484375,2.9284868240356445,237.5149078369141,0.1416522155776017,0.5238882853676966,0.1240512647303791,0.229794689781955,mean_ce_bias0_reuse,11,,,,,,,,
61.0,0.8207839920383778,0.5190235690235689,0.9302896959851408,1.3959609270095823,32.756500244140625,6.901494026184082,632.9158325195312,2.874786853790283,222.98765563964844,0.1423050624435618,0.5243671122991077,0.1175342913558262,0.2099446034804318,mean_ce_bias0_reuse,11,,,,,,,,
62.0,0.8256837888829148,0.4880411255411255,0.9156990629875722,1.4103906154632568,34.24758529663086,7.014621734619141,642.4895629882812,2.9510326385498047,254.3665313720703,0.1308006603513061,0.519714595839923,0.1278549680294846,0.2996427435551008,mean_ce_bias0_reuse,11,,,,,,,,
63.0,0.830939675425566,0.5205808080808082,0.9029161619237286,1.390900492668152,33.68771743774414,7.153873920440674,656.7828979492188,2.8917930126190186,220.9658966064453,0.1537565277924924,0.5331117432194992,0.0965784649825811,0.2116129617703945,mean_ce_bias0_reuse,11,,,,,,,,
64.0,0.8370737758812985,0.4968013468013468,0.8817595267049622,1.3863836526870728,33.41021728515625,7.1529951095581055,655.211669921875,2.8921332359313965,236.33273315429688,0.1325422985887079,0.5229645757768263,0.1108347389597901,0.2468187932133826,mean_ce_bias0_reuse,11,,,,,,,,
65.0,0.8394896516838757,0.5106902356902357,0.860957326248878,1.3658673763275146,33.22294616699219,7.304994106292725,670.0899658203125,2.8846116065979004,227.4782257080078,0.1466269757174173,0.531413685171197,0.1183662457095423,0.2279833798245823,mean_ce_bias0_reuse,11,,,,,,,,
66.0,0.8499268972943533,0.5119468494468493,0.8499945848410798,1.367842674255371,33.22282028198242,7.240668296813965,662.5621948242188,2.892587900161743,235.97840881347656,0.1244926481222181,0.5243013988459291,0.1281377043949438,0.2477873478863828,mean_ce_bias0_reuse,11,,,,,,,,
67.0,0.8513318816527692,0.5113215488215488,0.8331083536353251,1.370142698287964,34.101680755615234,7.425473690032959,680.5691528320312,2.910982370376587,242.85501098632807,0.1404790504728229,0.5332928403139328,0.1202577706515608,0.2438575247210643,mean_ce_bias0_reuse,11,,,,,,,,
68.0,0.8542741569766127,0.5587061087061086,0.8186966353152172,1.3367388248443604,33.617645263671875,7.482913017272949,686.280517578125,2.884613513946533,211.8183441162109,0.1491138565263099,0.544028020857682,0.1267368345321778,0.2048686105290984,mean_ce_bias0_reuse,11,,,,,,,,
69.0,0.8594667986174586,0.4855278980278981,0.8040069143661328,1.3822581768035889,36.99713516235352,7.611279964447021,697.74462890625,2.953505039215088,252.9169158935547,0.1447680391377507,0.5412956211363121,0.1075168407138252,0.2480713342672496,mean_ce_bias0_reuse,11,,,,,,,,
70.0,0.8663508579198506,0.5364838864838865,0.7913000120968909,1.3187999725341797,32.67847442626953,7.610202789306641,697.5099487304688,2.860640287399292,227.6836853027344,0.1430887299469262,0.5423424028702011,0.1253111722857403,0.2627055951474655,mean_ce_bias0_reuse,11,,,,,,,,
71.0,0.8682448308081341,0.5014309764309764,0.7720337290566882,1.3370648622512815,35.763668060302734,7.662696361541748,702.0140991210938,2.8795337677001958,246.8141326904297,0.140252585001148,0.5447994804859542,0.1073489832929472,0.2563198059476247,mean_ce_bias0_reuse,11,,,,,,,,
72.0,0.8731499154722381,0.5212061087061087,0.7567455363355693,1.3233035802841189,34.06182098388672,7.800470352172852,714.5518188476562,2.906820774078369,234.76873779296875,0.1389176399063049,0.5434462416926821,0.1319622658641611,0.2816983827477564,mean_ce_bias0_reuse,11,,,,,,,,
73.0,0.8746753526777066,0.5212061087061087,0.7448810047619109,1.3200477361679075,34.611656188964844,7.810263156890869,715.418212890625,2.883686065673828,232.8281097412109,0.1401070197106783,0.5502593596097479,0.1219391446356105,0.2334096896611712,mean_ce_bias0_reuse,11,,,,,,,,
74.0,0.8799323913906277,0.4594336219336219,0.7366118336708739,1.3191779851913452,35.35908508300781,7.931033134460449,726.7344970703125,2.88561749458313,263.447021484375,0.1440178133250246,0.552688928722742,0.1214357734262331,0.2734248492299215,mean_ce_bias0_reuse,11,,,,,,,,
75.0,0.8814464985498963,0.5182299182299183,0.7233691104718206,1.3158851861953735,34.60955810546875,8.038847923278809,737.3826904296875,2.9075841903686523,227.23553466796875,0.1555915188175431,0.5600488890165156,0.1081624494845192,0.1977145090186071,mean_ce_bias0_reuse,11,,,,,,,,
76.0,0.8781018590132046,0.4686928811928811,0.708664725343865,1.3311411142349243,36.20293045043945,8.016310691833496,733.3914794921875,2.938654899597168,266.1048278808594,0.1282105906706372,0.54678214554138,0.1338617945909015,0.2658702476494504,mean_ce_bias0_reuse,11,,,,,,,,
77.0,0.8923541110057435,0.5210076960076961,0.6943220974245908,1.300879716873169,35.35771179199219,8.141215324401855,746.6453857421875,2.878493070602417,227.03884887695312,0.154607940130822,0.5639866098959068,0.1030989575648341,0.2086301982841979,mean_ce_bias0_reuse,11,,,,,,,,
78.0,0.9043157550430458,0.5112854737854738,0.6797716761209879,1.3043591976165771,36.41910552978516,8.203121185302734,750.9080200195312,2.89609169960022,241.50067138671875,0.1353311289970786,0.5540664316883992,0.1103893065790026,0.2336734992271659,mean_ce_bias0_reuse,11,,,,,,,,
79.0,0.8973510603332531,0.5176346801346802,0.6762749455266484,1.2786842584609983,34.879356384277344,8.270448684692383,757.557373046875,2.886741399765014,236.1468048095703,0.1430039532604934,0.5602949799011742,0.1123602327678522,0.2615931888364571,mean_ce_bias0_reuse,11,,,,,,,,
80.0,0.9004238272968358,0.5106902356902357,0.6586393304618008,1.2966500520706177,36.3016471862793,8.35806655883789,764.8973999023438,2.9335436820983887,252.49777221679688,0.1345959988089193,0.5586867211973697,0.1122616039071949,0.2704911810163004,mean_ce_bias0_reuse,11,,,,,,,,
81.0,0.9019321229227784,0.5037457912457913,0.6475024209990969,1.263438105583191,36.19233703613281,8.410416603088379,770.2535400390625,2.871710062026977,248.7721405029297,0.1426613887319825,0.5610866535493858,0.1249393317429919,0.3118496386638327,mean_ce_bias0_reuse,11,,,,,,,,
82.0,0.90300987515684,0.5258417508417509,0.6357781027352338,1.2816622257232666,37.50115966796875,8.495686531066895,777.3773803710938,2.9050042629241943,248.45864868164065,0.1343419084216366,0.5590664327475626,0.1106650118696746,0.3009963073456129,mean_ce_bias0_reuse,11,,,,,,,,
83.0,0.911094582794128,0.5222643097643097,0.617922344634537,1.2511918544769287,35.882328033447266,8.571606636047363,785.1438598632812,2.851552963256836,232.34698486328125,0.146057166611279,0.5671850047522412,0.1053629335403149,0.2678294728757133,mean_ce_bias0_reuse,11,,,,,,,,
84.0,0.9124425857780448,0.5057299182299183,0.6129381579704416,1.2604693174362185,35.43800735473633,8.6524658203125,791.2586669921875,2.8966779708862305,249.39279174804688,0.1285422434279142,0.5597190108941701,0.1147124333457591,0.2866046150399717,mean_ce_bias0_reuse,11,,,,,,,,
85.0,0.9151633005376532,0.4991161616161617,0.6059360522616546,1.2490917444229126,37.45486068725586,8.670856475830078,792.9796752929688,2.8756115436553955,255.82257080078125,0.1307030684644443,0.5654776756697985,0.1086874590642222,0.3028989695482376,mean_ce_bias0_reuse,11,,,,,,,,
86.0,0.9144741583629826,0.5352272727272727,0.591004178466567,1.2591633796691897,36.72656631469727,8.811807632446289,806.4491577148438,2.9077670574188232,238.3985290527344,0.1379601174763968,0.5666016438883278,0.1083122413599408,0.2627931224272649,mean_ce_bias0_reuse,11,,,,,,,,
87.0,0.9150856452304814,0.531523569023569,0.5840150724179568,1.230224847793579,35.43891906738281,8.778429985046387,802.5663452148438,2.859241008758545,241.11721801757807,0.1281494912027762,0.5680223617566352,0.1192789107760044,0.2866756041437343,mean_ce_bias0_reuse,11,,,,,,,,
88.0,0.924027883094288,0.5074494949494949,0.572996829134667,1.2448887825012207,38.02205657958984,8.894547462463379,813.6222534179688,2.8708178997039795,256.9421691894531,0.1326954482606734,0.5659267396338075,0.1122944424398814,0.3113492197682183,mean_ce_bias0_reuse,11,,,,,,,,
89.0,0.9245715711834376,0.5014309764309764,0.5589846474168223,1.2341523170471191,37.07798385620117,8.931855201721191,816.5901489257812,2.880400896072388,258.25079345703125,0.1284193365435023,0.5692467872828174,0.1158101534513914,0.3147336020294018,mean_ce_bias0_reuse,11,,,,,,,,
90.0,0.9238777518167056,0.5268939393939395,0.5547342610236085,1.234402060508728,36.7345085144043,8.968332290649414,819.4931640625,2.8776345252990723,237.7093811035156,0.1223510345746011,0.5660051145114985,0.1067284175554976,0.3085557666907703,mean_ce_bias0_reuse,11,,,,,,,,
91.0,0.9312174987852476,0.5305976430976431,0.5446553859673761,1.2308831214904783,38.47732925415039,9.172197341918944,839.1940307617188,2.895628929138184,235.1485595703125,0.1378284712652674,0.5773710435480642,0.0877244968968428,0.2644340506823184,mean_ce_bias0_reuse,11,,,,,,,,
92.0,0.9308138900483056,0.4997113997113998,0.5376103214675917,1.2185664176940918,36.75567626953125,9.099303245544434,830.8814697265625,2.877647638320923,259.5016784667969,0.1155308646391504,0.5655710844091024,0.1337591061477201,0.3252831176920411,mean_ce_bias0_reuse,11,,,,,,,,
93.0,0.9281632001427136,0.5014309764309764,0.528366297945098,1.2307956218719482,38.22918319702149,9.291574478149414,850.6824340820312,2.902710437774658,254.17251586914065,0.1462103662366343,0.5849049469305139,0.097979112763605,0.2737509582215483,mean_ce_bias0_reuse,11,,,,,,,,
94.0,0.9351254146231948,0.4944865319865319,0.5183841499937586,1.2107770442962646,37.33781051635742,9.24762725830078,845.9368896484375,2.8613719940185547,255.22610473632807,0.1370723659129867,0.5807321034677791,0.1108001864621955,0.2835998566712193,mean_ce_bias0_reuse,11,,,,,,,,
95.0,0.9352494985523102,0.4861531986531986,0.5050397347049745,1.2125136852264404,37.745643615722656,9.281501770019531,848.3694458007812,2.878967523574829,268.67071533203125,0.1292235115021885,0.5803393449247349,0.1057436833704308,0.3040987209385672,mean_ce_bias0_reuse,11,,,,,,,,
96.0,0.935066060397174,0.5255050505050505,0.5013920571943569,1.2117875814437866,38.26209259033203,9.36131477355957,855.6249389648438,2.8595449924468994,242.06509399414065,0.1292233329231351,0.5818380001920164,0.1017606226571668,0.2440601788730798,mean_ce_bias0_reuse,11,,,,,,,,
97.0,0.9401628064680692,0.5029882154882155,0.490306660456009,1.2255351543426514,40.178707122802734,9.523272514343262,870.6610107421875,2.9021315574646,265.57159423828125,0.1328150346785111,0.5844930137398395,0.1033161537257708,0.2792841468347569,mean_ce_bias0_reuse,11,,,,,,,,
