epoch,train_task_ce,val_task_ce,train_ba,val_ba
1.0,2.4755682432302715,2.4878127574920654,0.08476231432206276,0.09722222222222222
2.0,2.4031683709248,2.4284262657165527,0.1522292103424179,0.125
3.0,2.345423407070403,2.3830251693725586,0.22442597744091455,0.16666666666666666
4.0,2.2962864557354874,2.346602201461792,0.2688236328369976,0.223015873015873
5.0,2.252263289925974,2.3145370483398438,0.34328535720045156,0.2382936507936508
6.0,2.2119193676211544,2.2869186401367188,0.43580821417692484,0.2996031746031746
7.0,2.175381485648492,2.2619619369506836,0.49860050442528236,0.33015873015873015
8.0,2.142209778964622,2.2389755249023438,0.5324544388792446,0.3880952380952381
9.0,2.112405628427581,2.218932867050171,0.5641341608405981,0.39705988455988456
10.0,2.0856321145253007,2.2005927562713623,0.5676236952610426,0.3885281385281385
11.0,2.0614260227873076,2.1867644786834717,0.6077881400638522,0.40241702741702734
12.0,2.0395565377660545,2.1742537021636963,0.6208364683695334,0.38789682539682535
13.0,2.019800873713731,2.1632373332977295,0.6400807158185534,0.4115079365079364
14.0,2.001582957175841,2.153172731399536,0.6728388731050127,0.4253968253968254
15.0,1.9850555853260978,2.1442196369171143,0.6907596814348125,0.4303571428571428
16.0,1.9697410555591681,2.1359543800354004,0.7076815350415995,0.43730158730158725
17.0,1.9555626549532,2.127485752105713,0.7165671183180925,0.4511904761904762
18.0,1.9425369638584156,2.1214499473571777,0.7255469041952624,0.4442460317460318
19.0,1.9304781659745103,2.1155264377593994,0.734556177420222,0.4442460317460318
20.0,1.9194001788321542,2.1107053756713867,0.7392266567230542,0.4442460317460318
21.0,1.908927355904177,2.107377529144287,0.7443842985170722,0.4511904761904762
22.0,1.8992071311773409,2.1027750968933105,0.7481579394172856,0.4511904761904762
23.0,1.8900224811649158,2.098491668701172,0.7669929925930279,0.4442460317460318
24.0,1.8813682804829899,2.0960357189178467,0.7721699031008207,0.4373015873015873
25.0,1.8732655893709902,2.0941402912139893,0.776694056205628,0.4303571428571429
26.0,1.8656682635748858,2.091264486312866,0.7767194632824146,0.4386904761904762
27.0,1.8586509244167047,2.0906152725219727,0.7826744234146329,0.43174603174603177
28.0,1.8517226977931038,2.086963415145874,0.7844646153824054,0.4386904761904762
29.0,1.8452817975141096,2.0851523876190186,0.7877325892386146,0.4386904761904762
30.0,1.8389381627823111,2.082362174987793,0.7886971830689609,0.4303571428571429
31.0,1.8332558753363237,2.080533504486084,0.7999792290809365,0.4303571428571429
32.0,1.8278469370482506,2.0782041549682617,0.7996997042731099,0.428968253968254
33.0,1.8224834527903704,2.0756518840789795,0.7999489920223977,0.44563492063492066
34.0,1.8172966496259129,2.0758988857269287,0.8081215089999461,0.44563492063492066
35.0,1.8123316491942807,2.075908660888672,0.8034638820938914,0.45321067821067823
36.0,1.807756992092231,2.075850486755371,0.8094490792846488,0.4607864357864358
37.0,1.8031656019864106,2.073395013809204,0.8092312143609015,0.4607864357864358
38.0,1.7988987110567995,2.072695255279541,0.8134625962804555,0.4607864357864358
39.0,1.794717962688505,2.072352647781372,0.8140312480587846,0.46574675324675324
40.0,1.7907435986343225,2.071514844894409,0.8228934309247626,0.46574675324675324
41.0,1.7868791884276214,2.070833206176758,0.8239225791431899,0.46574675324675324
42.0,1.7832554695733442,2.0698108673095703,0.824976764258096,0.4726911976911978
43.0,1.7795675215335394,2.069140672683716,0.8266107511862005,0.4726911976911978
44.0,1.7760786374136421,2.067230224609375,0.8209536965253509,0.46435786435786447
45.0,1.772857672581369,2.0665156841278076,0.830454082779389,0.4726911976911978
46.0,1.769705911306424,2.067391872406006,0.8326466759355395,0.4726911976911978
47.0,1.766579118940383,2.067673444747925,0.836420455918997,0.46574675324675324
48.0,1.7632921189326223,2.0690255165100098,0.8457093271590828,0.46574675324675324
49.0,1.7603155827973673,2.0694785118103027,0.8525053282376461,0.45741341991341994
50.0,1.7575530718608074,2.0703346729278564,0.8478197699311112,0.45741341991341994
51.0,1.7545866896486528,2.0680789947509766,0.8539831101260829,0.4580447330447331
52.0,1.7519758738667133,2.0667712688446045,0.8369157067011527,0.4649891774891775
53.0,1.7493150841553733,2.065368890762329,0.8308295052184458,0.4719336219336219
54.0,1.7467104865433631,2.0652289390563965,0.8410367089068322,0.4504689754689755
55.0,1.744350697825985,2.065626621246338,0.8493807498436912,0.4504689754689755
56.0,1.7418533692876976,2.0649826526641846,0.8492899727921298,0.45741341991341994
57.0,1.739177963614669,2.0650362968444824,0.852495100997258,0.45741341991341994
58.0,1.7369312310588134,2.0657973289489746,0.8538483773505344,0.45741341991341994
59.0,1.7347502800765833,2.065577507019043,0.8506118263198656,0.46435786435786447
60.0,1.7323683130966816,2.064697504043579,0.8540988508668236,0.4580447330447331
61.0,1.73029150548367,2.0665524005889893,0.8604876350129608,0.4580447330447331
62.0,1.7280883532588125,2.0664145946502686,0.8647167112744563,0.4580447330447331
63.0,1.726102704230356,2.0651702880859375,0.8566262065540496,0.4580447330447331
64.0,1.7238933040845414,2.0643832683563232,0.8598034033586974,0.4580447330447331
65.0,1.7218582303922065,2.0641109943389893,0.8631984650870924,0.4580447330447331
66.0,1.7198354559798248,2.065706729888916,0.8684021653227463,0.4649891774891775
67.0,1.7179433839866913,2.066368341445923,0.871120574424296,0.45741341991341994
68.0,1.71609360605427,2.06809139251709,0.8613454274682389,0.45741341991341994
69.0,1.7142063988670835,2.067364454269409,0.8676649727028786,0.45741341991341994
70.0,1.7123936665037618,2.0678834915161133,0.86637217046668,0.45741341991341994
71.0,1.7106371527079256,2.066366195678711,0.8631972793200907,0.45741341991341994
72.0,1.7089361756680959,2.0656802654266357,0.8679687846964348,0.4504689754689755
73.0,1.707147606678961,2.066042423248291,0.8692555494023172,0.4504689754689755
74.0,1.7053516530744386,2.0655882358551025,0.8692869722278577,0.4580447330447331
75.0,1.7037512724658093,2.0649349689483643,0.8661252542513954,0.4580447330447331
76.0,1.7021489892276758,2.064965009689331,0.8690929511022327,0.4580447330447331
77.0,1.70052285264158,2.065592050552368,0.8727788485381303,0.4580447330447331
78.0,1.6989007269043521,2.0661768913269043,0.8723295021329015,0.4580447330447331
79.0,1.697457127029432,2.0656864643096924,0.8728178503910887,0.46730399230399233
80.0,1.6959606581423656,2.0649354457855225,0.878044652045471,0.46730399230399233
81.0,1.6943820864731596,2.065361261367798,0.8809204519536902,0.45972823472823476
82.0,1.6929207617567656,2.066427230834961,0.8782951255617603,0.46730399230399233
83.0,1.691455249326775,2.066254138946533,0.8795553192054166,0.4580447330447331
84.0,1.6899270486093019,2.0674500465393066,0.8727319033212798,0.4504689754689755
