objective_eval,train_task_ce,train_total_objective
1.0,2.5901947021484375,4.615172863006592
2.0,2.579960584640503,4.5490641593933105
3.0,2.496640682220459,4.002938270568848
4.0,2.333916664123535,2.4583590030670166
5.0,2.323244094848633,2.456604242324829
6.0,2.2801804542541504,2.378974199295044
7.0,2.2874178886413574,2.3701229095458984
8.0,2.288313150405884,2.3700051307678223
9.0,2.2884891033172607,2.369964838027954
10.0,2.288552761077881,2.3699636459350586
11.0,2.2886035442352295,2.3699634075164795
12.0,2.2885966300964355,2.3699631690979004
13.0,2.288595676422119,2.3699631690979004
