objective_eval,train_task_ce,train_total_objective
1.0,2.5347537994384766,4.544825077056885
2.0,2.5283353328704834,4.481660842895508
3.0,2.474365711212158,3.956941604614258
4.0,2.294908046722412,2.451270580291748
5.0,2.2872068881988525,2.446467638015747
6.0,2.2532382011413574,2.3625998497009277
7.0,2.2531731128692627,2.361663341522217
8.0,2.25305438041687,2.361610174179077
9.0,2.2531235218048096,2.3616087436676025
10.0,2.2532296180725098,2.3616082668304443
11.0,2.2532246112823486,2.3616080284118652
12.0,2.2532248497009277,2.3616080284118652
13.0,2.2532248497009277,2.3616082668304443
14.0,2.253225326538086,2.3616087436676025
15.0,2.253225326538086,2.3616085052490234
16.0,2.2532248497009277,2.3616080284118652
17.0,2.2532243728637695,2.3616082668304443
18.0,2.2532248497009277,2.3616080284118652
19.0,2.253225326538086,2.3616085052490234
20.0,2.2532248497009277,2.3616080284118652
