epoch,train_task_ce,val_task_ce,train_ba,val_ba
1.0,2.4880471890231215,2.461212396621704,0.06807766220502069,0.13749999999999998
2.0,2.42688692990761,2.413019895553589,0.12991211094984678,0.13101851851851853
3.0,2.375711378255112,2.3741612434387207,0.18282162151265927,0.1882936507936508
4.0,2.332485318799437,2.34304141998291,0.2235765736709133,0.21607142857142858
5.0,2.2954230891242493,2.3177430629730225,0.2678294383522371,0.2676587301587302
6.0,2.2615636400429597,2.295238733291626,0.3147787319249583,0.2968253968253968
7.0,2.2302443443600364,2.275817632675171,0.3596802039097637,0.33988095238095234
8.0,2.2007550413555204,2.25738787651062,0.39564774498736766,0.34682539682539676
9.0,2.1727746993867543,2.239774703979492,0.42504606111917437,0.40238095238095234
10.0,2.1462180565228355,2.224216938018799,0.43835271864753,0.3954365079365079
11.0,2.1211232921547816,2.209845542907715,0.4687261239226648,0.3954365079365079
12.0,2.097440305552261,2.1960761547088623,0.47994361348528014,0.3954365079365079
13.0,2.0750177760132416,2.182722330093384,0.4946055631708148,0.3765873015873015
14.0,2.053827176405928,2.1712770462036133,0.5108390098634734,0.383531746031746
15.0,2.0336848302470223,2.1599698066711426,0.5193285120047052,0.3988095238095238
16.0,2.014428849679878,2.1497888565063477,0.5281746994475907,0.4272546897546898
17.0,1.9962734314332526,2.140789031982422,0.5395837674558077,0.4272546897546898
18.0,1.9790012936994255,2.132493257522583,0.5557969342389432,0.4272546897546898
19.0,1.9625590937067843,2.124478816986084,0.5624295957430437,0.4341991341991342
20.0,1.9468504611062922,2.1168646812438965,0.5780724665692757,0.4341991341991342
21.0,1.9319180785686343,2.1090400218963623,0.579292195914005,0.4425324675324675
22.0,1.917937066797135,2.102595567703247,0.5815279661829791,0.4425324675324675
23.0,1.9044219618615104,2.0961222648620605,0.5985168913826886,0.4425324675324675
24.0,1.8913429669792188,2.090266704559326,0.6066591713016981,0.45010822510822507
25.0,1.879069751593414,2.0849311351776123,0.6180142243291984,0.45010822510822507
26.0,1.867240156241005,2.080697536468506,0.6246208733990827,0.45010822510822507
27.0,1.8558982364487115,2.0765676498413086,0.6280200886057803,0.45010822510822507
28.0,1.845061962863049,2.0717780590057373,0.6357807195339565,0.44316378066378065
29.0,1.8349094362144012,2.068587303161621,0.6370894657675101,0.44316378066378065
30.0,1.824988736958594,2.06510853767395,0.6386035584765714,0.44316378066378065
31.0,1.8154838559139206,2.061004400253296,0.6446761216199818,0.44316378066378065
32.0,1.8063139718493988,2.056957244873047,0.6398347008286904,0.44316378066378065
33.0,1.7975787802530443,2.0544276237487793,0.6451848222512313,0.44316378066378065
34.0,1.7891264265457651,2.0521793365478516,0.6593099937029397,0.44316378066378065
35.0,1.7810290861047688,2.0493876934051514,0.6593099937029397,0.44316378066378065
36.0,1.7732781091778702,2.0467686653137207,0.6672866272844119,0.44316378066378065
37.0,1.7658392180674252,2.0449094772338867,0.6795866056040011,0.44316378066378065
38.0,1.7585849969194185,2.04343318939209,0.6902881950808911,0.44316378066378065
39.0,1.7516235714319857,2.0424396991729736,0.696214103921572,0.4362193362193361
40.0,1.744963778275836,2.040861129760742,0.7073376972491531,0.4437950937950938
41.0,1.7385009352803846,2.0391738414764404,0.7105428254542815,0.4437950937950938
42.0,1.7322983409369463,2.0366437435150146,0.7073656286496336,0.4362193362193361
43.0,1.7263024081051248,2.035421371459961,0.7112342000797106,0.4507395382395383
44.0,1.7204385343394057,2.0342724323272705,0.7256941629629085,0.4507395382395383
45.0,1.7148407406322723,2.0328469276428223,0.7327044939770345,0.4437950937950938
46.0,1.709430175475943,2.0319488048553467,0.7327044939770345,0.4507395382395383
47.0,1.7042625570051027,2.031855583190918,0.7342768210210598,0.46462842712842717
48.0,1.6992634079337325,2.0315468311309814,0.7417726853717629,0.4501082251082251
49.0,1.6943894756024962,2.0301592350006104,0.7401386984436583,0.4501082251082251
50.0,1.6895861155810332,2.0297091007232666,0.7401386984436583,0.45242303992303995
51.0,1.6848952113658755,2.0294699668884277,0.7449184593508701,0.4712722462722463
52.0,1.6803601526762655,2.028658151626587,0.7481864332070792,0.4782166907166907
53.0,1.6759908905127783,2.0277488231658936,0.7518409078174363,0.46895743145743146
54.0,1.671792722610106,2.027162790298462,0.755077458848105,0.46895743145743146
55.0,1.6676668090787483,2.0265324115753174,0.7560295197800047,0.4698833573833574
56.0,1.6636561290737684,2.026240825653076,0.7577656308911158,0.4698833573833574
57.0,1.6597444721835821,2.025508403778076,0.7593379579351409,0.4782166907166907
58.0,1.655987926481513,2.025800943374634,0.7603992786898579,0.4782166907166907
59.0,1.6523903103580573,2.0255210399627686,0.7607268468240299,0.4712722462722463
60.0,1.648916709443583,2.025777578353882,0.7607268468240299,0.4712722462722463
61.0,1.6454122009047543,2.02512264251709,0.762840417215902,0.4712722462722463
62.0,1.6420678657426686,2.0254099369049072,0.770694916796217,0.46432780182780187
63.0,1.6386994074215782,2.0259175300598145,0.7610366963479023,0.4629389129389129
64.0,1.6354941962713219,2.0259361267089844,0.7641813504359525,0.462938912938913
65.0,1.6324453907866485,2.025912284851074,0.7681842330355332,0.4721981721981723
66.0,1.6294132947101034,2.0263848304748535,0.7732590193603195,0.4638648388648389
67.0,1.6264532712158362,2.026003837585449,0.7694395749158752,0.4721981721981723
68.0,1.6235776996038047,2.026984691619873,0.7711756860269863,0.4652537277537278
69.0,1.6207775733146732,2.0265862941741943,0.7731254723517725,0.47080928330928334
70.0,1.6180583644857094,2.026906967163086,0.7715531453077472,0.47080928330928334
71.0,1.6154426978500287,2.026947021484375,0.7715531453077472,0.47080928330928334
72.0,1.612752999783383,2.0276072025299072,0.7732892564188584,0.47080928330928334
73.0,1.6101564144308513,2.028048276901245,0.7764955703909883,0.4569203944203945
74.0,1.6076676484434618,2.028268814086914,0.7765269932165286,0.4569203944203945
75.0,1.6052124746490057,2.0285866260528564,0.7765269932165286,0.4569203944203945
76.0,1.602819712149707,2.028627395629883,0.7764955703909883,0.4569203944203945
77.0,1.6004644453833312,2.028813123703003,0.7748930062884241,0.4638648388648389
78.0,1.598170343651829,2.028455972671509,0.774412237057655,0.4638648388648389
79.0,1.5959113627005361,2.0288429260253906,0.7760462239857596,0.47219817219817223
80.0,1.5937122371233678,2.0293540954589844,0.7760462239857596,0.4652537277537278
81.0,1.5915298533726887,2.0293471813201904,0.7744436598831954,0.4638648388648389
82.0,1.589373049965824,2.030749559402466,0.7765269932165286,0.4638648388648389
83.0,1.5873114285083318,2.032461643218994,0.778610326549862,0.4638648388648389
84.0,1.5852750785995062,2.03316068649292,0.778610326549862,0.4638648388648389
85.0,1.5833145636494517,2.03373122215271,0.778610326549862,0.4638648388648389
86.0,1.5813820505716714,2.034606695175171,0.778610326549862,0.4638648388648389
87.0,1.579432347145015,2.0344951152801514,0.7849298717845016,0.4638648388648389
88.0,1.5775456469563731,2.034508228302002,0.7849298717845016,0.4638648388648389
89.0,1.5757191376103385,2.0349621772766113,0.7849298717845016,0.4638648388648389
90.0,1.5738775705511516,2.0345680713653564,0.7849298717845016,0.4569203944203945
91.0,1.5720949556659298,2.0353097915649414,0.7849298717845016,0.4569203944203945
92.0,1.57029272541532,2.0358006954193115,0.7849298717845016,0.44934463684463694
93.0,1.5685993418636093,2.0366272926330566,0.7802128906524262,0.45628908128908136
94.0,1.56694395940193,2.037393808364868,0.7870434421763739,0.45628908128908136
95.0,1.5652885077947594,2.0377323627471924,0.7881290501168206,0.45628908128908136
96.0,1.5636584533061095,2.0377042293548584,0.7915834660712365,0.45628908128908136
97.0,1.5620864350701362,2.0376474857330322,0.794728120159287,0.45628908128908136
