epoch,train_task_ce,val_task_ce,train_ba,val_ba
1.0,2.442923516701913,2.4595422744750977,0.10432496656137057,0.08333333333333333
2.0,2.3875697028411236,2.417820930480957,0.14438696900036152,0.13194444444444445
3.0,2.3374805704862034,2.380563735961914,0.21583416073519665,0.17500000000000002
4.0,2.2917275666780195,2.3477611541748047,0.27089473564246963,0.1988095238095238
5.0,2.248505134795906,2.316988229751587,0.323247010813141,0.24960317460317463
6.0,2.2072321342724326,2.2891170978546143,0.368506555446992,0.2990079365079365
7.0,2.167403499353773,2.2616729736328125,0.41644350070566305,0.3428571428571428
8.0,2.1289176546973327,2.2355077266693115,0.45212149263296136,0.36309523809523814
9.0,2.0915985013039307,2.210237741470337,0.4754751085108558,0.36309523809523814
10.0,2.055396631129227,2.1858768463134766,0.5068497820296747,0.37976190476190474
11.0,2.020541798227215,2.163348913192749,0.5308176430008653,0.37976190476190474
12.0,1.986537209886692,2.1412484645843506,0.5533667337547286,0.38733766233766237
13.0,1.9536663394376457,2.1200757026672363,0.5712803628815929,0.38733766233766237
14.0,1.9217371175293259,2.09952449798584,0.5877914865618343,0.3720598845598846
15.0,1.890704727419067,2.0793392658233643,0.5910767429720908,0.36246993746993744
16.0,1.8605937768998533,2.060190200805664,0.602565313363963,0.3846921596921597
17.0,1.8311915873660483,2.0411314964294434,0.6264138710233328,0.3916366041366041
18.0,1.802618365895112,2.0233027935028076,0.6414109382262823,0.3916366041366041
19.0,1.7748569229588862,2.0058157444000244,0.6497370779064731,0.3916366041366041
20.0,1.7481206916080285,1.9890308380126953,0.6513408277760387,0.4061568061568061
21.0,1.7219360847276173,1.9733208417892456,0.6564594677170982,0.3992123617123617
22.0,1.6966160816908293,1.9573688507080078,0.6617479292555597,0.4061568061568061
23.0,1.671902386333774,1.9422410726547241,0.6695025588851893,0.41373256373256373
24.0,1.6478307374373156,1.9279754161834717,0.6761496722540009,0.41373256373256373
25.0,1.6244543407131595,1.9142628908157349,0.6810920973372417,0.41373256373256373
26.0,1.6018074547772563,1.9005550146102905,0.6837802693802524,0.42130832130832124
27.0,1.5798331515514092,1.888074517250061,0.6856397002595224,0.4226972101972102
28.0,1.5584063094987721,1.8749358654022217,0.6898990135795566,0.43890091390091385
29.0,1.5376875622137074,1.8629313707351685,0.6959572836617832,0.43890091390091385
30.0,1.51741367363068,1.8505778312683105,0.7040027127671457,0.43890091390091385
31.0,1.4978197893054062,1.8392366170883179,0.7056705652008137,0.43890091390091385
32.0,1.4788108838404723,1.827544093132019,0.7121527087355378,0.43890091390091385
33.0,1.4602142927363488,1.8158540725708008,0.7168784764435953,0.4458453583453583
34.0,1.4420993418373462,1.8055675029754639,0.7269657641313761,0.4458453583453583
35.0,1.4245072642209813,1.7958506345748901,0.7343375590031709,0.4458453583453583
36.0,1.4074193327439222,1.7863913774490356,0.7357222581819878,0.4458453583453583
37.0,1.3907654816845814,1.7763999700546265,0.743151610885297,0.4458453583453583
38.0,1.3746376776243856,1.7672051191329956,0.7441439990941592,0.4458453583453583
39.0,1.3588717289512622,1.7587566375732422,0.7529183726198766,0.4458453583453583
40.0,1.3434863849679286,1.749961495399475,0.7579776583349153,0.4458453583453583
41.0,1.328534279961184,1.7413922548294067,0.759829510186767,0.46175444925444925
42.0,1.313933258622936,1.732630729675293,0.759829510186767,0.46175444925444925
43.0,1.2996845491576727,1.7242238521575928,0.7683510155631111,0.46175444925444925
44.0,1.2857987515487277,1.715430736541748,0.7683510155631111,0.4534211159211159
45.0,1.272260287747736,1.7075791358947754,0.7661733426071363,0.4534211159211159
46.0,1.2590516108038503,1.7006412744522095,0.7721621682449182,0.4534211159211159
47.0,1.246232102536909,1.6937618255615234,0.7770275060416316,0.4534211159211159
48.0,1.233715263783624,1.6878007650375366,0.7812036357877298,0.4534211159211159
49.0,1.2215031707553567,1.6817271709442139,0.7848895332236273,0.4653258778258778
