objective_eval,train_task_ce,train_total_objective
1.0,3.06648850440979,5.076560020446777
2.0,2.937898635864258,4.919351577758789
3.0,2.464571952819824,4.254483699798584
4.0,2.1967954635620117,3.7622487545013428
5.0,1.5071972608566284,2.6033246517181396
6.0,1.5002143383026123,2.6521801948547363
7.0,1.2741215229034424,2.2295804023742676
8.0,0.9575729966163635,1.9318654537200928
9.0,0.9068814516067505,1.8487468957901
10.0,0.9293267726898193,1.7678239345550537
11.0,0.9616084694862366,1.6889551877975464
12.0,1.2110514640808105,1.6233049631118774
13.0,1.1315284967422485,1.5525403022766113
14.0,1.0730249881744385,1.5273218154907227
15.0,1.0835850238800049,1.5261428356170654
16.0,1.0887835025787354,1.5255768299102783
17.0,1.0983524322509766,1.524297833442688
18.0,1.1004643440246582,1.5244271755218506
19.0,1.0990146398544312,1.5240097045898438
20.0,1.0983119010925293,1.523789882659912
21.0,1.096718430519104,1.523741602897644
22.0,1.0963939428329468,1.5237230062484741
23.0,1.0962491035461426,1.5236836671829224
24.0,1.0967170000076294,1.523664951324463
25.0,1.0971338748931885,1.5236660242080688
26.0,1.0969066619873047,1.5236616134643555
27.0,1.097028374671936,1.5236603021621704
28.0,1.0970348119735718,1.5236599445343018
29.0,1.0969674587249756,1.523659110069275
30.0,1.0968161821365356,1.5236586332321167
31.0,1.0967323780059814,1.5236585140228271
32.0,1.0967129468917847,1.5236583948135376
33.0,1.0967164039611816,1.523658275604248
34.0,1.0967202186584473,1.5236585140228271
35.0,1.0967165231704712,1.5236583948135376
36.0,1.0967164039611816,1.523658275604248
37.0,1.0967164039611816,1.523658275604248
38.0,1.0967164039611816,1.523658275604248
