objective_eval,train_task_ce,train_total_objective
1.0,2.533459186553955,2.533459186553955
2.0,2.5172622203826904,2.5172622203826904
3.0,2.3904318809509277,2.3904318809509277
4.0,1.9322171211242676,1.9322171211242676
5.0,1.4944498538970947,1.4944498538970947
6.0,1.1758183240890503,1.1758183240890503
7.0,0.9678553938865662,0.9678553938865662
8.0,0.7168704271316528,0.7168704271316528
9.0,0.6141497492790222,0.6141497492790222
10.0,0.5699476599693298,0.5699476599693298
11.0,0.5404958128929138,0.5404958128929138
12.0,0.5077261924743652,0.5077261924743652
13.0,0.4707793891429901,0.4707793891429901
14.0,0.4384717047214508,0.4384717047214508
15.0,0.39632129669189453,0.39632129669189453
16.0,0.3546437919139862,0.3546437919139862
17.0,0.3169279992580414,0.3169279992580414
18.0,0.29127228260040283,0.29127228260040283
19.0,0.2617264688014984,0.2617264688014984
20.0,0.22724255919456482,0.22724255919456482
21.0,0.1988772451877594,0.1988772451877594
22.0,0.1801254153251648,0.1801254153251648
23.0,0.16285428404808044,0.16285428404808044
24.0,0.14445661008358002,0.14445661008358002
25.0,0.1302778720855713,0.1302778720855713
26.0,0.1230219230055809,0.1230219230055809
27.0,0.11077474057674408,0.11077474057674408
28.0,0.09997938573360443,0.09997938573360443
29.0,0.08975016325712204,0.08975016325712204
30.0,0.08149590343236923,0.08149590343236923
31.0,0.07526099681854248,0.07526099681854248
32.0,0.06859580427408218,0.06859580427408218
33.0,0.0647004023194313,0.0647004023194313
34.0,0.06251086294651031,0.06251086294651031
35.0,0.05979510396718979,0.05979510396718979
36.0,0.05580008029937744,0.05580008029937744
37.0,0.05100717768073082,0.05100717768073082
38.0,0.04761595278978348,0.04761595278978348
39.0,0.04427957907319069,0.04427957907319069
40.0,0.04208379611372948,0.04208379611372948
41.0,0.03947177901864052,0.03947177901864052
42.0,0.0381910465657711,0.0381910465657711
43.0,0.037513259798288345,0.037513259798288345
44.0,0.0370110459625721,0.0370110459625721
45.0,0.03638757765293121,0.03638757765293121
46.0,0.03508279100060463,0.03508279100060463
47.0,0.03305210918188095,0.03305210918188095
48.0,0.032002609223127365,0.032002609223127365
49.0,0.03107580356299877,0.03107580356299877
50.0,0.03066169284284115,0.03066169284284115
51.0,0.030069906264543533,0.030069906264543533
52.0,0.034580569714307785,0.034580569714307785
53.0,0.029578715562820435,0.029578715562820435
54.0,0.02926216833293438,0.02926216833293438
55.0,0.029041949659585953,0.029041949659585953
56.0,0.02862057089805603,0.02862057089805603
57.0,0.0812666043639183,0.0812666043639183
58.0,0.027782874181866646,0.027782874181866646
59.0,0.046577710658311844,0.046577710658311844
60.0,0.02736145444214344,0.02736145444214344
61.0,0.026797350496053696,0.026797350496053696
62.0,0.025798479095101357,0.025798479095101357
63.0,0.025454001501202583,0.025454001501202583
64.0,0.07454267144203186,0.07454267144203186
65.0,0.025389021262526512,0.025389021262526512
66.0,0.025205878540873528,0.025205878540873528
67.0,0.025261830538511276,0.025261830538511276
68.0,0.02508639544248581,0.02508639544248581
69.0,0.024636289104819298,0.024636289104819298
70.0,0.02409633994102478,0.02409633994102478
71.0,0.025580227375030518,0.025580227375030518
72.0,0.02365766651928425,0.02365766651928425
73.0,0.022825730964541435,0.022825730964541435
74.0,0.02244511991739273,0.02244511991739273
75.0,0.021691475063562393,0.021691475063562393
76.0,0.020952258259058,0.020952258259058
77.0,0.10223448276519775,0.10223448276519775
78.0,0.020742295309901237,0.020742295309901237
79.0,0.04118794575333595,0.04118794575333595
80.0,0.020694544538855553,0.020694544538855553
81.0,0.020548274740576744,0.020548274740576744
82.0,0.019274812191724777,0.019274812191724777
83.0,0.018352603539824486,0.018352603539824486
84.0,0.04095759987831116,0.04095759987831116
85.0,0.018134701997041702,0.018134701997041702
86.0,0.018013786524534225,0.018013786524534225
87.0,0.017531275749206543,0.017531275749206543
88.0,0.017313828691840172,0.017313828691840172
89.0,0.017206158488988876,0.017206158488988876
90.0,0.01715635135769844,0.01715635135769844
91.0,0.01713177002966404,0.01713177002966404
92.0,0.0171197559684515,0.0171197559684515
93.0,0.017113765701651573,0.017113765701651573
