objective_eval,train_task_ce,train_total_objective
1.0,2.5901947021484375,2.5901947021484375
2.0,2.5667927265167236,2.5667927265167236
3.0,2.403132915496826,2.403132915496826
4.0,2.211812973022461,2.211812973022461
5.0,2.0520570278167725,2.0520570278167725
6.0,1.9280112981796265,1.9280112981796265
7.0,1.897105097770691,1.897105097770691
8.0,1.838215947151184,1.838215947151184
9.0,1.8203787803649902,1.8203787803649902
10.0,1.7991890907287598,1.7991890907287598
11.0,1.7692080736160278,1.7692080736160278
12.0,1.740110158920288,1.740110158920288
13.0,1.7105010747909546,1.7105010747909546
14.0,1.7012221813201904,1.7012221813201904
15.0,1.6853301525115967,1.6853301525115967
16.0,1.6719095706939697,1.6719095706939697
17.0,1.6594749689102173,1.6594749689102173
18.0,1.6485017538070679,1.6485017538070679
19.0,1.6385166645050049,1.6385166645050049
20.0,1.6258291006088257,1.6258291006088257
21.0,1.6169681549072266,1.6169681549072266
22.0,1.6117920875549316,1.6117920875549316
23.0,1.6057313680648804,1.6057313680648804
24.0,1.6006741523742676,1.6006741523742676
25.0,1.596176266670227,1.596176266670227
26.0,1.5906729698181152,1.5906729698181152
27.0,1.588502049446106,1.588502049446106
28.0,1.5859929323196411,1.5859929323196411
29.0,1.5857205390930176,1.5857205390930176
30.0,1.5828425884246826,1.5828425884246826
31.0,1.581716775894165,1.581716775894165
32.0,1.5803134441375732,1.5803134441375732
33.0,1.5786718130111694,1.5786718130111694
34.0,1.577120065689087,1.577120065689087
35.0,1.5755083560943604,1.5755083560943604
36.0,1.5749393701553345,1.5749393701553345
37.0,1.5741606950759888,1.5741606950759888
38.0,1.57379949092865,1.57379949092865
39.0,1.5732452869415283,1.5732452869415283
40.0,1.572804570198059,1.572804570198059
41.0,1.5724904537200928,1.5724904537200928
42.0,1.5719692707061768,1.5719692707061768
43.0,1.5714465379714966,1.5714465379714966
44.0,1.571182131767273,1.571182131767273
45.0,1.5710705518722534,1.5710705518722534
46.0,1.5709298849105835,1.5709298849105835
47.0,1.57079017162323,1.57079017162323
48.0,1.5705703496932983,1.5705703496932983
49.0,1.5703548192977905,1.5703548192977905
50.0,1.5703716278076172,1.5703716278076172
51.0,1.5702654123306274,1.5702654123306274
52.0,1.5701947212219238,1.5701947212219238
53.0,1.57015061378479,1.57015061378479
54.0,1.5700955390930176,1.5700955390930176
55.0,1.5700496435165405,1.5700496435165405
56.0,1.5700241327285767,1.5700241327285767
57.0,1.570019006729126,1.570019006729126
58.0,1.5700000524520874,1.5700000524520874
59.0,1.569993257522583,1.569993257522583
60.0,1.5699803829193115,1.5699803829193115
61.0,1.5699697732925415,1.5699697732925415
62.0,1.5699496269226074,1.5699496269226074
63.0,1.5699412822723389,1.5699412822723389
64.0,1.5699340105056763,1.5699340105056763
65.0,1.5699293613433838,1.5699293613433838
66.0,1.5699243545532227,1.5699243545532227
67.0,1.5699201822280884,1.5699201822280884
68.0,1.569915533065796,1.569915533065796
69.0,1.5699107646942139,1.5699107646942139
70.0,1.5699082612991333,1.5699082612991333
71.0,1.5699063539505005,1.5699063539505005
72.0,1.5699036121368408,1.5699036121368408
73.0,1.5699002742767334,1.5699002742767334
74.0,1.5698962211608887,1.5698962211608887
75.0,1.5698928833007812,1.5698928833007812
76.0,1.5698914527893066,1.5698914527893066
77.0,1.5698895454406738,1.5698895454406738
78.0,1.5698882341384888,1.5698882341384888
79.0,1.5698862075805664,1.5698862075805664
80.0,1.5698833465576172,1.5698833465576172
81.0,1.5698803663253784,1.5698803663253784
82.0,1.5698784589767456,1.5698784589767456
83.0,1.569876790046692,1.569876790046692
84.0,1.5698760747909546,1.5698760747909546
85.0,1.5698751211166382,1.5698751211166382
86.0,1.5698742866516113,1.5698742866516113
87.0,1.5698727369308472,1.5698727369308472
88.0,1.5698719024658203,1.5698719024658203
89.0,1.5698713064193726,1.5698713064193726
90.0,1.5698703527450562,1.5698703527450562
91.0,1.5698693990707397,1.5698693990707397
92.0,1.5698686838150024,1.5698686838150024
93.0,1.5698680877685547,1.5698680877685547
94.0,1.569867491722107,1.569867491722107
95.0,1.5698665380477905,1.5698665380477905
96.0,1.5698662996292114,1.5698662996292114
97.0,1.5698659420013428,1.5698659420013428
98.0,1.569865107536316,1.569865107536316
99.0,1.5698648691177368,1.5698648691177368
100.0,1.5698646306991577,1.5698646306991577
