objective_eval,train_task_ce,train_total_objective
1.0,2.8402137756347656,4.86519193649292
2.0,2.7925028800964355,4.771496295928955
3.0,2.4825797080993652,4.090791702270508
4.0,2.536210060119629,3.174307346343994
5.0,2.1187028884887695,2.490128993988037
6.0,2.0391030311584473,2.3446857929229736
7.0,2.0039467811584473,2.258366823196411
8.0,2.0259580612182617,2.215806484222412
9.0,2.0482866764068604,2.204796314239502
10.0,2.0471889972686768,2.1999454498291016
11.0,2.0503640174865723,2.1991848945617676
12.0,2.0523457527160645,2.198899507522583
13.0,2.053666830062866,2.1987366676330566
14.0,2.0536253452301025,2.198732852935791
15.0,2.053632974624634,2.198714256286621
16.0,2.0535786151885986,2.1987125873565674
17.0,2.0535099506378174,2.198711395263672
18.0,2.0535218715667725,2.1987111568450928
19.0,2.0535151958465576,2.1987111568450928
