objective_eval,train_task_ce,train_total_objective
1.0,2.686972141265869,4.639263153076172
2.0,2.6261701583862305,4.53754997253418
3.0,2.36372971534729,3.952089786529541
4.0,2.085688591003418,3.1527743339538574
5.0,1.7229936122894287,2.568864345550537
6.0,1.5340280532836914,2.1928927898406982
7.0,1.4952585697174072,2.014582872390747
8.0,1.4760080575942993,1.9588934183120728
9.0,1.4868446588516235,1.9210865497589111
10.0,1.5408966541290283,1.8787833452224731
11.0,1.5888478755950928,1.890570044517517
12.0,1.549793004989624,1.8723711967468262
13.0,1.5507477521896362,1.8699147701263428
14.0,1.55604088306427,1.8695683479309082
15.0,1.5563676357269287,1.8694465160369873
16.0,1.5577666759490967,1.8692423105239868
17.0,1.5572813749313354,1.8692796230316162
18.0,1.5575419664382935,1.8692162036895752
19.0,1.5576273202896118,1.869206190109253
20.0,1.5576740503311157,1.8692028522491455
21.0,1.5577069520950317,1.8691996335983276
22.0,1.5576783418655396,1.8691966533660889
23.0,1.5577237606048584,1.8691977262496948
24.0,1.5576932430267334,1.8691962957382202
25.0,1.5576674938201904,1.8691961765289307
26.0,1.5576486587524414,1.8691960573196411
27.0,1.5576283931732178,1.8691960573196411
