objective_eval,train_task_ce,train_total_objective
1.0,2.5320043563842773,2.5320043563842773
2.0,2.5113446712493896,2.5113446712493896
3.0,2.361140012741089,2.361140012741089
4.0,2.0939366817474365,2.0939366817474365
5.0,1.8853105306625366,1.8853105306625366
6.0,1.7403984069824219,1.7403984069824219
7.0,1.66751229763031,1.66751229763031
8.0,1.6206518411636353,1.6206518411636353
9.0,1.5758004188537598,1.5758004188537598
10.0,1.552240014076233,1.552240014076233
11.0,1.5332087278366089,1.5332087278366089
12.0,1.516073226928711,1.516073226928711
13.0,1.490745186805725,1.490745186805725
14.0,1.475414752960205,1.475414752960205
15.0,1.4569796323776245,1.4569796323776245
16.0,1.4492334127426147,1.4492334127426147
17.0,1.441992163658142,1.441992163658142
18.0,1.4328268766403198,1.4328268766403198
19.0,1.42447030544281,1.42447030544281
20.0,1.4189155101776123,1.4189155101776123
21.0,1.4143083095550537,1.4143083095550537
22.0,1.4095121622085571,1.4095121622085571
23.0,1.4049365520477295,1.4049365520477295
24.0,1.4016692638397217,1.4016692638397217
25.0,1.3985626697540283,1.3985626697540283
26.0,1.3960175514221191,1.3960175514221191
27.0,1.3940348625183105,1.3940348625183105
28.0,1.392136573791504,1.392136573791504
29.0,1.3908817768096924,1.3908817768096924
30.0,1.3886760473251343,1.3886760473251343
31.0,1.3877280950546265,1.3877280950546265
32.0,1.386270523071289,1.386270523071289
33.0,1.3856981992721558,1.3856981992721558
34.0,1.3850812911987305,1.3850812911987305
35.0,1.3840532302856445,1.3840532302856445
36.0,1.382739782333374,1.382739782333374
37.0,1.382624626159668,1.382624626159668
38.0,1.381734013557434,1.381734013557434
39.0,1.3815430402755737,1.3815430402755737
40.0,1.381205677986145,1.381205677986145
41.0,1.3807493448257446,1.3807493448257446
42.0,1.380136251449585,1.380136251449585
43.0,1.379846453666687,1.379846453666687
44.0,1.3797301054000854,1.3797301054000854
45.0,1.379650354385376,1.379650354385376
46.0,1.3795511722564697,1.3795511722564697
47.0,1.3793269395828247,1.3793269395828247
48.0,1.3791052103042603,1.3791052103042603
49.0,1.3789925575256348,1.3789925575256348
50.0,1.378884196281433,1.378884196281433
51.0,1.3788431882858276,1.3788431882858276
52.0,1.378770112991333,1.378770112991333
53.0,1.3787442445755005,1.3787442445755005
54.0,1.3786871433258057,1.3786871433258057
55.0,1.3786652088165283,1.3786652088165283
56.0,1.3786386251449585,1.3786386251449585
57.0,1.3786367177963257,1.3786367177963257
58.0,1.3786225318908691,1.3786225318908691
59.0,1.378599762916565,1.378599762916565
60.0,1.3785876035690308,1.3785876035690308
61.0,1.3785804510116577,1.3785804510116577
62.0,1.3785722255706787,1.3785722255706787
63.0,1.3785756826400757,1.3785756826400757
64.0,1.3785650730133057,1.3785650730133057
65.0,1.3785545825958252,1.3785545825958252
66.0,1.378543734550476,1.378543734550476
67.0,1.3785388469696045,1.3785388469696045
68.0,1.3785338401794434,1.3785338401794434
69.0,1.3785301446914673,1.3785301446914673
70.0,1.3785247802734375,1.3785247802734375
71.0,1.3785191774368286,1.3785191774368286
72.0,1.378514051437378,1.378514051437378
73.0,1.3785102367401123,1.3785102367401123
74.0,1.3785065412521362,1.3785065412521362
75.0,1.3785029649734497,1.3785029649734497
76.0,1.3784992694854736,1.3784992694854736
77.0,1.3784964084625244,1.3784964084625244
78.0,1.3784945011138916,1.3784945011138916
79.0,1.3784922361373901,1.3784922361373901
80.0,1.3784886598587036,1.3784886598587036
81.0,1.3784866333007812,1.3784866333007812
82.0,1.3784844875335693,1.3784844875335693
83.0,1.3784817457199097,1.3784817457199097
84.0,1.37847900390625,1.37847900390625
85.0,1.378477931022644,1.378477931022644
86.0,1.3784761428833008,1.3784761428833008
87.0,1.3784750699996948,1.3784750699996948
88.0,1.3784736394882202,1.3784736394882202
89.0,1.3784716129302979,1.3784716129302979
90.0,1.3784708976745605,1.3784708976745605
91.0,1.3784688711166382,1.3784688711166382
92.0,1.3784681558609009,1.3784681558609009
93.0,1.3784667253494263,1.3784667253494263
94.0,1.378466010093689,1.378466010093689
95.0,1.378464937210083,1.378464937210083
96.0,1.3784635066986084,1.3784635066986084
97.0,1.378466010093689,1.378466010093689
98.0,1.3784629106521606,1.3784629106521606
99.0,1.3784618377685547,1.3784618377685547
100.0,1.3784607648849487,1.3784607648849487
