epoch,train_task_ce,val_task_ce,train_ba,val_ba
1.0,2.425905169390155,2.4306347370147705,0.10493972614579349,0.11666666666666665
2.0,2.365888687501471,2.3828670978546143,0.2096760464789044,0.16944444444444443
3.0,2.309100773166256,2.3387181758880615,0.2976623835445053,0.24027777777777778
4.0,2.2540411641388465,2.296872854232788,0.3762479657508329,0.31590909090909086
5.0,2.2005159259868368,2.2562954425811768,0.4807091262162016,0.35701659451659445
6.0,2.1487209427582417,2.217226982116699,0.5296196797269679,0.3902236652236652
7.0,2.0984350371073526,2.1786913871765137,0.5615173983639578,0.42137445887445896
8.0,2.049654563404812,2.1420557498931885,0.6121122271813633,0.4477994227994228
9.0,2.0023612292826485,2.106659173965454,0.6467485524419949,0.45537518037518043
10.0,1.9567224445933935,2.0730278491973877,0.6649579349156207,0.4762085137085137
11.0,1.9131253933126873,2.041560649871826,0.6726808650407429,0.4692640692640693
12.0,1.8711920338530548,2.011371612548828,0.6907631958739523,0.4859307359307359
13.0,1.8306265751384005,1.9821794033050537,0.7081949358789906,0.5140392015392016
14.0,1.791541203369167,1.954093098640442,0.7174238895687286,0.5245550745550746
15.0,1.7539565070771104,1.9271055459976196,0.7248289768678705,0.506962481962482
16.0,1.7177363166300237,1.901085615158081,0.7380661405873238,0.5000180375180375
17.0,1.6827659619244364,1.8754913806915283,0.7517752210856199,0.5245550745550746
18.0,1.649246912199536,1.851802945137024,0.761951001948466,0.49261063011063005
19.0,1.6169694873429001,1.8285077810287476,0.7778680821800624,0.5122174122174122
20.0,1.5857982746294976,1.8071895837783813,0.7811110191397924,0.5251803751803751
21.0,1.5557516507560742,1.7871356010437012,0.7916678000729175,0.5259379509379509
22.0,1.5269935892288944,1.7680332660675049,0.7892348894948454,0.5152898027898029
23.0,1.4989932012229696,1.7490390539169312,0.8005673794800869,0.5328823953823953
24.0,1.4719609489949763,1.730407476425171,0.8108582151875893,0.5259379509379509
25.0,1.445788019700633,1.711521029472351,0.8167746827304009,0.5259379509379509
26.0,1.4205702816147403,1.693804383277893,0.8210339960504354,0.5259379509379509
27.0,1.3962772916393313,1.6780812740325928,0.8279250216914611,0.5259379509379509
28.0,1.3727242872760135,1.663087010383606,0.8379410473324866,0.5259379509379509
29.0,1.3500925991908614,1.648622989654541,0.8459491037394994,0.5259379509379509
30.0,1.3281296458794205,1.6343398094177246,0.8443465396369353,0.5183621933621932
31.0,1.306962136762688,1.6197513341903687,0.8459176809139589,0.5253066378066378
