objective_eval,train_task_ce,train_total_objective
1.0,2.551452398300171,2.551452398300171
2.0,2.531881332397461,2.531881332397461
3.0,2.3823866844177246,2.3823866844177246
4.0,1.975090742111206,1.975090742111206
5.0,1.5152935981750488,1.5152935981750488
6.0,1.0068632364273071,1.0068632364273071
7.0,0.6155581474304199,0.6155581474304199
8.0,0.49129360914230347,0.49129360914230347
9.0,0.4351915419101715,0.4351915419101715
10.0,0.36551007628440857,0.36551007628440857
11.0,0.34794604778289795,0.34794604778289795
12.0,0.3271999657154083,0.3271999657154083
13.0,0.3091171085834503,0.3091171085834503
14.0,0.29030290246009827,0.29030290246009827
15.0,0.27421408891677856,0.27421408891677856
16.0,0.23811928927898407,0.23811928927898407
17.0,0.20460093021392822,0.20460093021392822
18.0,0.18452975153923035,0.18452975153923035
19.0,0.1745622158050537,0.1745622158050537
20.0,0.1605435311794281,0.1605435311794281
21.0,0.14442333579063416,0.14442333579063416
22.0,0.1286141276359558,0.1286141276359558
23.0,0.1099635660648346,0.1099635660648346
24.0,0.09282930195331573,0.09282930195331573
25.0,0.08198267966508865,0.08198267966508865
26.0,0.07072947174310684,0.07072947174310684
27.0,0.0589178204536438,0.0589178204536438
28.0,0.0490405410528183,0.0490405410528183
29.0,0.04255206882953644,0.04255206882953644
30.0,0.03718603774905205,0.03718603774905205
31.0,0.034840457141399384,0.034840457141399384
32.0,0.03293488174676895,0.03293488174676895
33.0,0.031615372747182846,0.031615372747182846
34.0,0.030340828001499176,0.030340828001499176
35.0,0.028733527287840843,0.028733527287840843
36.0,0.027108732610940933,0.027108732610940933
37.0,0.025779670104384422,0.025779670104384422
38.0,0.024163343012332916,0.024163343012332916
39.0,0.023907775059342384,0.023907775059342384
40.0,0.023658614605665207,0.023658614605665207
41.0,0.02290245145559311,0.02290245145559311
42.0,0.022543685510754585,0.022543685510754585
43.0,0.022139785811305046,0.022139785811305046
44.0,0.021426385268568993,0.021426385268568993
45.0,0.02002304419875145,0.02002304419875145
46.0,0.019764743745326996,0.019764743745326996
47.0,0.01950622722506523,0.01950622722506523
48.0,0.01853463053703308,0.01853463053703308
49.0,0.01755775883793831,0.01755775883793831
50.0,0.017840364947915077,0.017840364947915077
51.0,0.017046066001057625,0.017046066001057625
52.0,0.016612594947218895,0.016612594947218895
53.0,0.016003385186195374,0.016003385186195374
54.0,0.09349871426820755,0.09349871426820755
55.0,0.013828294351696968,0.013828294351696968
56.0,0.023868482559919357,0.023868482559919357
57.0,0.013591271825134754,0.013591271825134754
58.0,0.012522728182375431,0.012522728182375431
59.0,0.01181222777813673,0.01181222777813673
60.0,0.011052891612052917,0.011052891612052917
61.0,0.008725786581635475,0.008725786581635475
62.0,0.006782996002584696,0.006782996002584696
63.0,3.2001562118530273,3.2001562118530273
64.0,0.006553160957992077,0.006553160957992077
65.0,0.0311907771974802,0.0311907771974802
66.0,0.006466172635555267,0.006466172635555267
67.0,0.0062852720730006695,0.0062852720730006695
68.0,0.006645285990089178,0.006645285990089178
69.0,0.005660352762788534,0.005660352762788534
70.0,0.004859527572989464,0.004859527572989464
71.0,0.00461439648643136,0.00461439648643136
72.0,0.004470177460461855,0.004470177460461855
73.0,0.004385237116366625,0.004385237116366625
74.0,0.004348746966570616,0.004348746966570616
75.0,0.004311412572860718,0.004311412572860718
76.0,0.0042957039549946785,0.0042957039549946785
77.0,0.004286634735763073,0.004286634735763073
78.0,0.00428207591176033,0.00428207591176033
79.0,0.004279602784663439,0.004279602784663439
80.0,0.004278312902897596,0.004278312902897596
