epoch,train_task_ce,val_task_ce,train_ba,val_ba
1.0,2.4570512632084385,2.4711906909942627,0.09643547108678445,0.07638888888888888
2.0,2.395002642925348,2.421701192855835,0.15865559318389508,0.14583333333333334
3.0,2.3430842060640633,2.3814573287963867,0.23030976186636565,0.17857142857142858
4.0,2.299175377351692,2.349423408508301,0.276615588435557,0.21269841269841272
5.0,2.260005039110036,2.321575403213501,0.32339799584296436,0.2634920634920635
6.0,2.2242362815213492,2.2979536056518555,0.3604338121987493,0.3123015873015873
7.0,2.19086408327861,2.276033639907837,0.4064808543424896,0.326984126984127
8.0,2.159649219447282,2.2560484409332275,0.4285517232883585,0.35615079365079366
9.0,2.1303299679813614,2.237576484680176,0.4529979819563152,0.37142857142857144
10.0,2.1027138717408436,2.220177173614502,0.46698127766130915,0.36646825396825394
11.0,2.0768956649734314,2.2050154209136963,0.47850496651921,0.3670995670995671
12.0,2.052414645016091,2.1907706260681152,0.4979292265742506,0.38793290043290046
13.0,2.0294801066541424,2.177757501602173,0.5100581605539061,0.3879329004329004
14.0,2.0077905851879545,2.1657564640045166,0.5248653601095333,0.3788059163059163
15.0,1.987321330019611,2.154500961303711,0.5351442900575808,0.39765512265512265
16.0,1.967919869390084,2.144348382949829,0.5470182050807745,0.3976551226551226
17.0,1.9494886334709784,2.13425350189209,0.5683863160379993,0.40459956709956707
18.0,1.9320190324225237,2.125666379928589,0.5917068253012112,0.39626623376623377
19.0,1.915446053068322,2.117305040359497,0.5943503940171994,0.39130591630591627
20.0,1.89982856879341,2.1097168922424316,0.6026451108718497,0.39825036075036074
21.0,1.8848807879446297,2.103219747543335,0.6063624311332876,0.4058261183261183
22.0,1.8707209673682916,2.0966014862060547,0.615368212933187,0.41277056277056273
23.0,1.857208398040929,2.0908398628234863,0.6211688665279582,0.3919372294372294
24.0,1.8442576512207058,2.0857725143432617,0.6293883069407948,0.39888167388167384
25.0,1.831899998725589,2.0812695026397705,0.6373732619290796,0.4107864357864357
26.0,1.8201483467564936,2.0763652324676514,0.6447806693364869,0.4038419913419913
27.0,1.808989605887211,2.073082208633423,0.6517310492035334,0.41217532467532464
28.0,1.798235299254859,2.06870698928833,0.6601652847211023,0.41217532467532464
29.0,1.7880680156862059,2.06518816947937,0.6617678488236663,0.41217532467532464
30.0,1.7781749865274217,2.0612401962280273,0.6650762869788027,0.4038419913419913
31.0,1.7688583601362324,2.0584888458251953,0.6700187120620434,0.4038419913419913
32.0,1.7599406353167535,2.0549330711364746,0.6785397102361154,0.4038419913419913
33.0,1.7512804550886565,2.0513036251068115,0.6859448634112016,0.4107864357864357
34.0,1.7429520700146122,2.048999547958374,0.6906327273757951,0.4107864357864357
35.0,1.7349763056087002,2.0472254753112793,0.6927462977676674,0.4359547859547859
36.0,1.7273415581494724,2.045560121536255,0.6965876875080136,0.4197510822510822
37.0,1.7199566912117594,2.043025016784668,0.7057803844379021,0.4197510822510822
38.0,1.7129156778273196,2.0412466526031494,0.7057162818737995,0.42669552669552663
39.0,1.7061021998909378,2.0403199195861816,0.7073502688019041,0.42669552669552663
40.0,1.6995244902300548,2.0386834144592285,0.7159631639185943,0.4342712842712843
41.0,1.6931792996221073,2.037451982498169,0.7176879278982602,0.4412157287157286
42.0,1.6870590286287712,2.0358502864837646,0.7261874517469332,0.44353054353054344
43.0,1.6810883823237197,2.0344793796539307,0.728875623789944,0.45047498797498786
44.0,1.6753311678382492,2.032277822494507,0.7293623428935225,0.45047498797498786
45.0,1.669762306492423,2.0307421684265137,0.7352568289086631,0.45741943241943234
46.0,1.6644247162978127,2.0303056240081787,0.7369288374556716,0.44984367484367477
47.0,1.6592863734535834,2.030113935470581,0.735008168298367,0.44289923039923035
48.0,1.65423000351287,2.030611753463745,0.7405482964514746,0.4412157287157286
49.0,1.6493551228419845,2.0307443141937256,0.7405482964514746,0.44289923039923035
50.0,1.6447210000016808,2.031444549560547,0.7448390325970494,0.44289923039923035
51.0,1.6400801612259803,2.030771017074585,0.750190339786592,0.45910293410293407
52.0,1.635645913995687,2.0296125411987305,0.7533652309331812,0.45910293410293407
53.0,1.6313293486987457,2.0286009311676025,0.7549992178612858,0.45910293410293407
54.0,1.6271570898374468,2.028214454650879,0.7602734377643007,0.45910293410293407
55.0,1.6231500452028496,2.0278360843658447,0.7619062389254037,0.44521404521404523
56.0,1.6192267160612621,2.0273983478546143,0.763989572258737,0.44521404521404523
57.0,1.6153120703212982,2.027069568634033,0.7704877112165534,0.44521404521404523
58.0,1.6115849100168724,2.0270509719848633,0.7704877112165534,0.44428811928811923
59.0,1.6079937488404896,2.027085542678833,0.7688537242884488,0.44660293410293406
60.0,1.6044363037854588,2.0269346237182617,0.7725710445498867,0.46188071188071184
61.0,1.6009857906942317,2.0285518169403076,0.7748193477173074,0.462512025012025
62.0,1.597642503383853,2.0290186405181885,0.7775075197603182,0.4611231361231361
63.0,1.5943694135203008,2.0287435054779053,0.7867092581635936,0.4611231361231361
64.0,1.5911364448665546,2.0280141830444336,0.7833705829499182,0.4694564694564695
65.0,1.5880311821906374,2.027660608291626,0.7849731470524824,0.47640091390091394
66.0,1.5849717225552427,2.0283515453338623,0.7865757111550464,0.4680675805675805
67.0,1.581980778510312,2.028517246246338,0.7865442883295061,0.4680675805675805
68.0,1.5791123346289342,2.029977321624756,0.7838561162864952,0.4680675805675805
69.0,1.5762898997882968,2.0299179553985596,0.7897191794760953,0.4611231361231361
70.0,1.5735530180282724,2.0307400226593018,0.7913217435786594,0.4611231361231361
71.0,1.570885445698198,2.030597686767578,0.7897494165346343,0.462512025012025
72.0,1.5682904952159231,2.0310535430908203,0.8013757606206559,0.4611231361231361
73.0,1.5657203449850032,2.031501054763794,0.803111871731767,0.4694564694564695
74.0,1.5631673727921898,2.03145170211792,0.8046841987757921,0.4694564694564695
75.0,1.56068796463144,2.0315189361572266,0.8095244996760265,0.47640091390091394
76.0,1.5582946183964637,2.031618595123291,0.8077883885649153,0.4694564694564695
77.0,1.555913191449006,2.0317423343658447,0.805541271164496,0.4694564694564695
78.0,1.5535965946578323,2.0320451259613037,0.8115995412467223,0.4694564694564695
79.0,1.5513828849217979,2.0323312282562256,0.8136828745800556,0.4694564694564695
80.0,1.5492139359144252,2.0327234268188477,0.8136828745800556,0.48136123136123143
81.0,1.5470036662178892,2.0336110591888428,0.8152854386826198,0.48136123136123143
82.0,1.5448969801608954,2.035128116607666,0.817021549793731,0.48136123136123143
83.0,1.5427992503942598,2.0357205867767334,0.817021549793731,0.48136123136123143
84.0,1.5407136229352574,2.0364322662353516,0.818624113896295,0.4694564694564695
85.0,1.5387036387973727,2.037205457687378,0.8159359418532843,0.4694564694564695
86.0,1.536748874413167,2.0371994972229004,0.817021549793731,0.4694564694564695
87.0,1.5348175357828453,2.0376670360565186,0.817021549793731,0.48136123136123143
88.0,1.532974360731916,2.0380170345306396,0.8191048831270643,0.48136123136123143
89.0,1.5311159902923899,2.039513111114502,0.8217051726225151,0.4694564694564695
90.0,1.5293222152837993,2.040834903717041,0.8196218392891819,0.462512025012025
91.0,1.5275025931980442,2.0413267612457275,0.8196218392891819,0.4694564694564695
