objective_eval,train_task_ce,train_total_objective
1.0,2.6231164932250977,4.575407981872559
2.0,2.592499017715454,4.495541572570801
3.0,2.41398024559021,3.9166879653930664
4.0,2.1554718017578125,2.6061367988586426
5.0,2.515192747116089,2.9467663764953613
6.0,2.0827696323394775,2.383969783782959
7.0,2.0084657669067383,2.261277675628662
8.0,2.0127947330474854,2.2285966873168945
9.0,2.0321054458618164,2.2092301845550537
10.0,2.0569067001342773,2.202566385269165
11.0,2.062025547027588,2.202406644821167
12.0,2.058314800262451,2.201477289199829
13.0,2.0578675270080566,2.201381206512451
14.0,2.0577399730682373,2.201313018798828
15.0,2.05776047706604,2.201300621032715
16.0,2.0577762126922607,2.2012991905212402
17.0,2.0577802658081055,2.2012975215911865
18.0,2.05778169631958,2.2012972831726074
19.0,2.0577940940856934,2.201296806335449
20.0,2.0578017234802246,2.20129656791687
21.0,2.0578019618988037,2.201296806335449
22.0,2.0578019618988037,2.201296806335449
23.0,2.0578019618988037,2.201296806335449
24.0,2.0578017234802246,2.20129656791687
