objective_eval,train_task_ce,train_total_objective
1.0,2.473524332046509,4.425815582275391
2.0,2.4715261459350586,4.36643123626709
3.0,2.453974723815918,3.8722543716430664
4.0,2.3639118671417236,2.422382116317749
5.0,2.3626739978790283,2.420750617980957
6.0,2.3624722957611084,2.419370651245117
7.0,2.36244535446167,2.419370174407959
8.0,2.3624324798583984,2.419370412826538
9.0,2.36244535446167,2.419370651245117
10.0,2.36244535446167,2.419370174407959
11.0,2.36244535446167,2.419370174407959
12.0,2.36244535446167,2.419370174407959
13.0,2.36244535446167,2.419370174407959
