objective_eval,train_task_ce,train_total_objective
1.0,2.5640242099761963,4.58900260925293
2.0,2.557389259338379,4.525522232055664
3.0,2.501646041870117,3.997760057449341
4.0,2.35575532913208,2.4339511394500732
5.0,2.3111672401428223,2.414508819580078
6.0,2.3192737102508545,2.391995906829834
7.0,2.320986747741699,2.3914811611175537
8.0,2.32065749168396,2.3914544582366943
9.0,2.3207061290740967,2.3914542198181152
10.0,2.3207690715789795,2.391453981399536
11.0,2.3207623958587646,2.3914542198181152
12.0,2.3207690715789795,2.391453981399536
13.0,2.3207690715789795,2.391453981399536
14.0,2.3207690715789795,2.391453981399536
15.0,2.3207690715789795,2.391453981399536
16.0,2.3207690715789795,2.391453981399536
