objective_eval,train_task_ce,train_total_objective
1.0,2.7921228408813477,4.817101001739502
2.0,2.7552030086517334,4.730954170227051
3.0,2.500647783279419,4.07640266418457
4.0,2.352726697921753,2.7678587436676025
5.0,2.0777699947357178,2.437757968902588
6.0,2.0092315673828125,2.26455020904541
7.0,2.0201971530914307,2.2214765548706055
8.0,2.009364128112793,2.2055728435516357
9.0,2.0190956592559814,2.1989541053771973
10.0,2.033113956451416,2.19801664352417
11.0,2.035015821456909,2.197413921356201
12.0,2.0349576473236084,2.197361707687378
13.0,2.0353453159332275,2.197340965270996
14.0,2.03537654876709,2.1973354816436768
15.0,2.035191297531128,2.1973347663879395
16.0,2.0352325439453125,2.197334051132202
17.0,2.035219430923462,2.197333812713623
18.0,2.0352041721343994,2.197334051132202
19.0,2.0352189540863037,2.197333812713623
20.0,2.035219430923462,2.197333812713623
21.0,2.035219430923462,2.197333812713623
22.0,2.035219430923462,2.197333812713623
23.0,2.035219430923462,2.197333812713623
