epoch,train_task_ce,val_task_ce,train_ba,val_ba
1.0,2.4525735271572042,2.470674991607666,0.11962926599441585,0.06944444444444443
2.0,2.3827225283788525,2.4158034324645996,0.18333433991776574,0.13194444444444445
3.0,2.3196050931992915,2.367330551147461,0.2428099186511136,0.18888888888888888
4.0,2.2603170851216667,2.3233017921447754,0.31707056262272687,0.25218253968253973
5.0,2.203505271888641,2.2815136909484863,0.3525347113526914,0.3055916305916306
6.0,2.1483445783080004,2.2424349784851074,0.43053918208954284,0.3313852813852814
7.0,2.0951004048838264,2.204080104827881,0.47323012812607707,0.3327741702741703
8.0,2.0436103555298506,2.166538953781128,0.5212414822403724,0.370472582972583
9.0,1.9940603610365404,2.1307215690612793,0.5705961621465229,0.38575036075036073
10.0,1.946301879858191,2.0959839820861816,0.6039708688668178,0.39606782106782107
11.0,1.9004690035690335,2.064945936203003,0.6351140312599802,0.42325036075036077
12.0,1.8563342112887542,2.03462553024292,0.671470764124066,0.4536796536796537
13.0,1.813993805041617,2.005642890930176,0.7128844770451318,0.46125541125541125
14.0,1.7730568198041539,1.9775309562683105,0.7527842922924329,0.4461038961038961
15.0,1.7337267179292164,1.950564980506897,0.7716435087646287,0.44130591630591637
16.0,1.6957023412553456,1.9245189428329468,0.7988110586492089,0.4743746993746994
17.0,1.6589182576296047,1.8988652229309082,0.8059691783073286,0.48826358826358823
18.0,1.623446057462446,1.8751983642578125,0.810457564025553,0.4610810485810486
19.0,1.5893336079001632,1.8522597551345825,0.817692145892488,0.46865680615680616
20.0,1.5567296470504208,1.8305636644363403,0.8209103162596145,0.4692881192881193
21.0,1.5250553943203977,1.8108477592468262,0.8329462045051802,0.4776214526214526
22.0,1.494628542671926,1.7902764081954956,0.8450847913294881,0.4776214526214526
23.0,1.4651560785438025,1.7704381942749023,0.8536757411502767,0.48456589706589703
24.0,1.4367634351405343,1.7532217502593994,0.8648616926469491,0.48456589706589703
25.0,1.4093861988202225,1.7368688583374023,0.8633926755529321,0.48456589706589703
26.0,1.3830150679754103,1.7203692197799683,0.8695352635503588,0.48456589706589703
27.0,1.357656785420009,1.7057121992111206,0.871736716489791,0.4776214526214526
28.0,1.333024086517229,1.6890498399734497,0.8821700406327926,0.47004569504569504
29.0,1.3092726376709143,1.674472451210022,0.881653084470675,0.48456589706589703
30.0,1.2860897477850857,1.6597784757614136,0.8848896355013437,0.48456589706589703
31.0,1.263927854482155,1.6457654237747192,0.8886788428872493,0.4845658970658971
32.0,1.2426484341055104,1.6320645809173584,0.8913076607042392,0.4845658970658971
33.0,1.2218476285622575,1.618484377861023,0.8927766777982563,0.4915103415103415
34.0,1.2016428356121411,1.6079288721084595,0.8928081006237968,0.4915103415103415
35.0,1.182120699275176,1.5972684621810913,0.8928976919083565,0.4845658970658971
36.0,1.1633100637880742,1.587143063545227,0.8955858639513673,0.4845658970658971
37.0,1.1450353684400731,1.575524926185608,0.8935025306180339,0.4845658970658971
38.0,1.1274141298924378,1.565747618675232,0.8987939249535458,0.4776214526214526
39.0,1.1102676947638008,1.5556895732879639,0.9077522582868792,0.49845478595478593
40.0,1.093646591173392,1.5463535785675049,0.9082568075011058,0.49845478595478593
41.0,1.0775457435959177,1.536821961402893,0.9054991910136508,0.49845478595478593
42.0,1.0619607519569987,1.5273981094360352,0.9037630799025397,0.49845478595478593
43.0,1.0467423242669098,1.518505334854126,0.9080223932225739,0.5027837902837903
