epoch,split,accuracy,balanced_accuracy,macro_f1,weighted_f1,loss
1,train,0.1187214611872146,0.11384295259741163,0.09717867837873155,0.09934608171945772,2.4519597587701574
1,val,0.1141732283464567,0.10416666666666667,0.05165023451982889,0.05452608864594368,2.4445781595124974
2,train,0.213089802130898,0.19920319521777463,0.16490842210228487,0.17552500554161982,2.3088909930108708
2,val,0.13385826771653545,0.12796717171717173,0.07314457560771465,0.07783699595081275,2.345832400434599
3,train,0.24429223744292236,0.23597290116668368,0.21304558725341416,0.21769549077944686,2.2301821603441168
3,val,0.2204724409448819,0.21123737373737372,0.16739556473751874,0.17329341448266236,2.257310884205375
4,train,0.2709284627092846,0.25616141320488556,0.222764522879488,0.2340904096946564,2.1642043452647544
4,val,0.20866141732283464,0.20214646464646466,0.17488127346012602,0.1796796485520864,2.2425118337466023
5,train,0.3105022831050228,0.3018571727791394,0.29798629929640547,0.30283687930667796,2.112296024232513
5,val,0.23228346456692914,0.21824494949494946,0.16049086802112353,0.16779327257309307,2.1948695595808854
6,train,0.3234398782343988,0.30687775256562694,0.2801194327484899,0.2925239226021246,2.0557016317521417
6,val,0.3346456692913386,0.3276064213564213,0.2850656819382265,0.294711947705713,2.0909064735953264
7,train,0.3576864535768645,0.3451769974721677,0.3414957500949847,0.34834358570157015,1.9816794023484763
7,val,0.1968503937007874,0.17830086580086582,0.12221119362506982,0.13063214016306487,2.3123514520840383
8,train,0.3660578386605784,0.3525743111540789,0.33355906126476836,0.34003942891410693,1.9414994166866284
8,val,0.2559055118110236,0.24703282828282824,0.19767825886242085,0.19818281518808936,2.052587775733527
9,train,0.4063926940639269,0.3953262514433861,0.38882208066493534,0.39525815461739144,1.859040551715427
9,val,0.25984251968503935,0.2570301226551227,0.24797437579100165,0.25280637269837086,2.0678367258056882
10,train,0.4436834094368341,0.4371153334394357,0.43858499660605826,0.4404488463062219,1.8041832349071765
10,val,0.2874015748031496,0.2732323232323232,0.2347819174552146,0.2476600702187694,1.9496083128170705
11,train,0.4710806697108067,0.45719074907693336,0.4517839131450867,0.45716694049225926,1.7435058302712405
11,val,0.3346456692913386,0.32898178210678214,0.2911282849399634,0.2924731788858844,1.9308352902179629
12,train,0.469558599695586,0.46229065608829406,0.4575769276328696,0.4598225722684532,1.710352551447202
12,val,0.2795275590551181,0.27803030303030307,0.19891067864258685,0.20265706860154112,2.3306510223178414
13,train,0.4977168949771689,0.486838548121612,0.48246086527058035,0.4872792836348656,1.6560550837393402
13,val,0.32677165354330706,0.31944895382395383,0.28626844656813516,0.2859655524259637,1.9981190332277554
14,train,0.5220700152207002,0.5121854066599311,0.5142862294748146,0.5166101711655651,1.609514338059331
14,val,0.2795275590551181,0.27942821067821066,0.2628455349345529,0.26578121819548356,1.952004393254678
15,train,0.5768645357686454,0.568889574873612,0.5704065469142306,0.5728895683985772,1.5310085117363312
15,val,0.3031496062992126,0.31867334054834057,0.2504451949470747,0.24384287309661773,2.0964867993602603
16,train,0.5646879756468798,0.5601389715228,0.5615579719455759,0.5612852209519378,1.4902265200694764
16,val,0.3937007874015748,0.3820030663780663,0.356396938530821,0.35983014842363886,1.7990148827785581
17,train,0.6012176560121766,0.5949093775766016,0.5987587339631545,0.6000732520042882,1.4248580419128163
17,val,0.30708661417322836,0.30889700577200574,0.26048101695204284,0.2561764466402813,1.8877974898796381
18,train,0.634703196347032,0.628648565717113,0.6300965241612788,0.6315042090938552,1.3706793563732456
18,val,0.33070866141732286,0.3229031385281386,0.28989895225349477,0.29435172202375537,1.8692173873345683
19,train,0.639269406392694,0.6308925652220722,0.633959216671582,0.6352325812445457,1.340378268124306
19,val,0.3464566929133858,0.3338158369408369,0.30511670748567027,0.3082124275900979,1.7778950460313812
20,train,0.6575342465753424,0.6536779905099425,0.6538673435604542,0.6554044703611209,1.2871520813197306
20,val,0.30708661417322836,0.3005862193362194,0.2731455453755783,0.2826513523987046,1.8750766440639346
21,train,0.693302891933029,0.6871037924769902,0.6937522297246318,0.6936971289033593,1.2192840528996205
21,val,0.4015748031496063,0.41163419913419913,0.366754106959627,0.36274775485860417,1.755594487265339
22,train,0.7275494672754946,0.720559350869816,0.724237868157204,0.7253855761642275,1.161206413440327
22,val,0.38976377952755903,0.38547528860028857,0.35614675880756685,0.35840400570238723,1.7108951018551204
23,train,0.7031963470319634,0.6997609373811985,0.7023406567740937,0.7023420933138435,1.1399512205675493
23,val,0.25984251968503935,0.26802849927849925,0.2399145357341154,0.242489810409011,2.064790288294394
24,train,0.7374429223744292,0.7297442852119834,0.7357942037130232,0.7368780344351846,1.084646894507212
24,val,0.4409448818897638,0.427340367965368,0.38852102995653875,0.3983279454974519,1.7423040866851807
25,train,0.7039573820395738,0.6995983018198557,0.7029847397442598,0.7034408443015606,1.0859295645079474
25,val,0.3464566929133858,0.35606962481962484,0.3398951914128406,0.33742046379936474,1.8312549168669332
26,train,0.743531202435312,0.7392550897474499,0.7419433479106439,0.7420106223182269,1.0472417393050055
26,val,0.37401574803149606,0.3612238455988456,0.31521645783000446,0.32515894068539614,1.8722755458411269
27,train,0.7503805175038052,0.7471854802709763,0.750449260773138,0.7505274629557215,1.0011059248102674
27,val,0.31496062992125984,0.3061417748917749,0.27499415254317217,0.2824421546237202,1.8875524753660669
28,train,0.7800608828006088,0.7760099385018178,0.7798685855228545,0.779673509491722,0.924298177117445
28,val,0.4094488188976378,0.4160669191919191,0.39341575584471294,0.3930670527741876,1.7263651504291324
