condition,seed,best_epoch,parameter_count,test_balanced_accuracy,test_accuracy,test_macro_f1,test_loss
direct_what_wholecount,11,100,1548,0.44606851481851484,0.4520547945205479,0.428898520379279,3.8226413334885687
direct_what_wholecount,23,66,1548,0.49152375402375403,0.5,0.4782795211726008,3.656548663361432
direct_what_wholecount,37,96,1548,0.48224345099345095,0.4794520547945205,0.4751215211991074,3.1000244454161763
direct_what_wholecount,53,68,1548,0.49863955488955486,0.5068493150684932,0.48847663109282297,3.7158522605895996
direct_what_wholecount,71,61,1548,0.43863775113775105,0.4589041095890411,0.4352464494569757,3.4084750332244456
