condition,seed,best_epoch,base_best_epoch,trainable_parameter_count,frozen_base_parameter_count,train_loss,train_balanced_accuracy,train_accuracy,train_macro_f1,val_loss,val_balanced_accuracy,val_accuracy,val_macro_f1,test_loss,test_balanced_accuracy,test_accuracy,test_macro_f1,base_test_balanced_accuracy,delta_test_ba_vs_base
direct_what_plus_constrained_when_residual,11,90,100,26112,1548,0.12495700722935381,0.9717373370624389,0.9707401032702238,0.9721861260983794,3.2359001636505127,0.5229256854256854,0.5158730158730159,0.5194583956597687,3.782853518446831,0.4599574037074037,0.4657534246575342,0.44007559506118277,0.44606851481851484,0.01388888888888884
direct_what_plus_constrained_when_residual,23,0,66,26112,1548,0.25606492985033535,0.9349538294842573,0.9328743545611016,0.9335449718130668,2.9940295219421387,0.5130050505050506,0.5079365079365079,0.4855211897221079,3.656548663361432,0.49152375402375403,0.5,0.4782795211726008,0.49152375402375403,0.0
direct_what_plus_constrained_when_residual,37,38,96,26112,1548,0.12270288055894092,0.9744344773715365,0.9741824440619621,0.9743299962014843,3.2095115184783936,0.49065055315055317,0.48412698412698413,0.46725674136664846,3.0684828856219983,0.48819583194583194,0.4863013698630137,0.4822008908965431,0.48224345099345095,0.005952380952380987
direct_what_plus_constrained_when_residual,53,72,68,26112,1548,0.11642814546874797,0.9646908191169645,0.963855421686747,0.9643208198093524,3.2402586936950684,0.47732082732082737,0.48412698412698413,0.4751299234708845,3.8331105219174737,0.5010454822954823,0.5136986301369864,0.4903663699779428,0.49863955488955486,0.0024059274059274327
direct_what_plus_constrained_when_residual,71,93,61,26112,1548,0.17782023643334227,0.9562814761425549,0.955249569707401,0.9551126091126211,2.622964859008789,0.527555315055315,0.5158730158730159,0.5124322687195663,3.4177311871149767,0.4084179709179709,0.4246575342465753,0.4017304555348033,0.43863775113775105,-0.030219780219780168
