seed,epoch,train_loss,train_balanced_accuracy,val_loss,val_balanced_accuracy,val_accuracy,val_macro_f1,conjunction_firing_fraction,residual_mean_abs_logit
11,40,0.1477170829210757,0.9637210251245582,3.178495168685913,0.5179653679653679,0.5158730158730159,0.5149849673591093,0.0048969581248353,0.2158998761858259
11,41,0.147543124790446,0.9653550120526628,3.1788997650146484,0.5179653679653679,0.5158730158730159,0.5149849673591093,0.0052515417873759,0.2222656976609003
11,42,0.1472533955375011,0.9653550120526628,3.1796162128448486,0.5110209235209234,0.5079365079365079,0.5071607295577548,0.0057028300851549,0.227358338694093
11,43,0.1475509041968393,0.9653550120526628,3.180196523666382,0.5179653679653679,0.5158730158730159,0.5149849673591093,0.0053900831797032,0.2237915160164
11,44,0.1471840248101754,0.9653550120526628,3.1778364181518555,0.5179653679653679,0.5158730158730159,0.5149849673591093,0.0051376909402159,0.2272800869411892
11,45,0.1469581625496459,0.9653550120526628,3.1778223514556885,0.5110209235209234,0.5079365079365079,0.5071607295577548,0.0056781395399877,0.2382321231579654
11,46,0.1468103939535901,0.9653550120526628,3.179577589035034,0.5110209235209234,0.5079365079365079,0.5071607295577548,0.0057528970239662,0.2322286171887917
11,47,0.1470939846847225,0.9653550120526628,3.179408073425293,0.5110209235209234,0.5079365079365079,0.5071607295577548,0.0058406856290053,0.2320046803307911
11,48,0.1467985245888081,0.9653550120526628,3.1817238330841064,0.5110209235209234,0.5079365079365079,0.5071607295577548,0.0067878423755596,0.2393441982370205
11,49,0.1465926191380019,0.9653550120526628,3.181161880493164,0.5110209235209234,0.5079365079365079,0.5071607295577548,0.0062885446843999,0.2322816798295924
11,50,0.1465210921793099,0.9653550120526628,3.1824398040771484,0.5110209235209234,0.5079365079365079,0.5071607295577548,0.0066568453164779,0.2335835209599247
11,51,0.1465718698224594,0.9653550120526628,3.181859254837036,0.5110209235209234,0.5079365079365079,0.5071607295577548,0.0064476615310332,0.2317472992750702
11,52,0.1464228020426328,0.9653550120526628,3.185121297836304,0.5110209235209234,0.5079365079365079,0.5071607295577548,0.0069730214643139,0.2318235528532159
11,53,0.1459183006093752,0.9653550120526628,3.18448257446289,0.5110209235209234,0.5079365079365079,0.5071607295577548,0.0071431118865771,0.2302829802982391
11,54,0.1457251325480499,0.9653550120526628,3.1856868267059326,0.5110209235209234,0.5079365079365079,0.5071607295577548,0.0072116967342638,0.2330028190814629
11,55,0.1456320074975182,0.9653550120526628,3.189302444458008,0.5110209235209234,0.5079365079365079,0.5071607295577548,0.0078015264243701,0.2371196242236586
11,56,0.1449592865221266,0.9653550120526628,3.18538236618042,0.5110209235209234,0.5079365079365079,0.5071607295577548,0.0082829920551312,0.2522185391219205
11,57,0.1448389188147658,0.9653550120526628,3.188241720199585,0.5110209235209234,0.5079365079365079,0.5071607295577548,0.0077226538495303,0.2382593104448268
11,58,0.1448306455156684,0.9653550120526628,3.190971851348877,0.5110209235209234,0.5079365079365079,0.5071607295577548,0.0080052234219998,0.2382476241500289
11,59,0.1440968966935464,0.9653550120526628,3.190352201461792,0.504076479076479,0.5,0.5001339399222696,0.0081122157843911,0.2358244436758536
11,60,0.1439283549170075,0.9653550120526628,3.195349931716919,0.504076479076479,0.5,0.5001339399222696,0.008128676147836,0.2311680707981977
11,61,0.1436801103301179,0.9653550120526628,3.1980016231536865,0.504076479076479,0.5,0.5001339399222696,0.008973641471337,0.2295052664620535
11,62,0.1439624272299715,0.9653550120526628,3.2003331184387207,0.504076479076479,0.5,0.5001339399222696,0.0098138058554999,0.2424558205579323
11,63,0.1435614018196083,0.9653550120526628,3.1985604763031006,0.504076479076479,0.5,0.5001339399222696,0.008781603897814,0.2318994431268601
11,64,0.141892813389765,0.9653550120526628,3.1917972564697266,0.504076479076479,0.5,0.5001339399222696,0.0104749637872004,0.2612499459079964
11,65,0.14218178637672,0.9653550120526628,3.191507577896118,0.5110209235209234,0.5079365079365079,0.5071607295577548,0.0111793301729435,0.2709697541736421
11,66,0.1407589323292911,0.9653550120526628,3.1939053535461426,0.5110209235209234,0.5079365079365079,0.5071607295577548,0.0125078186726362,0.2892752349692047
11,67,0.1401106066835111,0.9653550120526628,3.1997923851013184,0.504076479076479,0.5,0.5001339399222696,0.0109708322359757,0.2510528766288959
11,68,0.1406592664127711,0.9653550120526628,3.2001500129699707,0.5110209235209234,0.5079365079365079,0.5071607295577548,0.0100188745500834,0.2519195193336123
11,69,0.1402704673410487,0.9653550120526628,3.195387840270996,0.5110209235209234,0.5079365079365079,0.5071607295577548,0.0115428298656834,0.2863567291744172
11,70,0.1387669051678373,0.9653550120526628,3.2071144580841064,0.504076479076479,0.5,0.5001339399222696,0.0112383131419541,0.2635125256089306
11,71,0.138623188648905,0.9653550120526628,3.210801839828491,0.504076479076479,0.5,0.5001339399222696,0.0118007088929856,0.2621444217742436
11,72,0.137498901884445,0.9669575761552268,3.209064245223999,0.504076479076479,0.5,0.5001339399222696,0.0128672032745149,0.2895386912835338
11,73,0.1365659401051559,0.9669575761552268,3.2063088417053223,0.5110209235209234,0.5079365079365079,0.5071607295577548,0.0122519971907646,0.2963793315584697
11,74,0.1366048477295138,0.9669575761552268,3.219284772872925,0.5110209235209234,0.5079365079365079,0.5071607295577548,0.0134117669651479,0.2811346911879444
11,75,0.1360876207174204,0.96850078603177,3.2059803009033203,0.5110209235209234,0.5079365079365079,0.5062549324563055,0.0133562132385216,0.3018040127224392
11,76,0.1346444407038762,0.96850078603177,3.2236008644104004,0.504076479076479,0.5,0.5001339399222696,0.0128816060925291,0.2835510496109251
11,77,0.1341549826981483,0.96850078603177,3.219374895095825,0.5110209235209234,0.5079365079365079,0.5062549324563055,0.0122423953120884,0.2826563920924272
11,78,0.1344787798142269,0.96850078603177,3.2202985286712646,0.5026875901875901,0.5,0.4986220822147596,0.0146613828900008,0.308890045004547
11,79,0.1329606245696647,0.96850078603177,3.2293615341186523,0.5110209235209234,0.5079365079365079,0.5071607295577548,0.0153870105785269,0.3208008216171668
11,80,0.1320743151201438,0.96850078603177,3.2396180629730225,0.504076479076479,0.5,0.5001339399222696,0.0129001240014046,0.2879288688538566
11,81,0.1321044798151761,0.96850078603177,3.225179433822632,0.5110209235209234,0.5079365079365079,0.5071607295577548,0.0143349190150118,0.3212828459563078
11,82,0.1302566219781639,0.9701033501343344,3.23183274269104,0.5110209235209234,0.5079365079365079,0.5062549324563055,0.0160509119041348,0.3239705928419002
11,83,0.1305115871041654,0.96850078603177,3.2277519702911377,0.5110209235209234,0.5079365079365079,0.5062549324563055,0.0149864750680361,0.3055476032236896
11,84,0.1292812204607177,0.9701033501343344,3.237865209579468,0.504076479076479,0.5,0.4990085556447113,0.0152402390044772,0.308932692916305
11,85,0.1290191398891852,0.9701033501343344,3.2319672107696533,0.5110209235209234,0.5079365079365079,0.5071607295577548,0.0136367252655605,0.3077811992988384
11,86,0.1289626787738833,0.9701033501343344,3.2376492023468018,0.5110209235209234,0.5079365079365079,0.5071607295577548,0.0159939864805548,0.3257634601895771
11,87,0.1272935097886445,0.9701033501343344,3.240095853805542,0.5229256854256854,0.5158730158730159,0.5194583956597687,0.0177984538231937,0.3423535382306134
11,88,0.1262625803122627,0.9701033501343344,3.250887870788574,0.5145923520923521,0.5079365079365079,0.5118255454182227,0.0187168049337196,0.3564622263429026
11,89,0.1271888937115053,0.9717373370624388,3.26315975189209,0.504076479076479,0.5,0.4974073303592755,0.0153060804582565,0.3111368815104167
11,90,0.1266808478280312,0.9717373370624388,3.2359001636505127,0.5229256854256854,0.5158730158730159,0.5194583956597687,0.0158773922394873,0.3467530750093006
11,91,0.1249020988323602,0.9717373370624388,3.250889539718628,0.5229256854256854,0.5158730158730159,0.5178571703743328,0.0185858078746378,0.3795366640444155
11,92,0.1234338643885315,0.9717373370624388,3.245858669281006,0.5229256854256854,0.5158730158730159,0.5194583956597687,0.017657169036959,0.3577628160910631
11,93,0.1240091579301016,0.9717373370624388,3.252553939819336,0.5229256854256854,0.5158730158730159,0.5203641927612179,0.0163540569309103,0.3363979884556362
11,94,0.1228909543531076,0.9717373370624388,3.260183572769165,0.515981240981241,0.5079365079365079,0.5121179100584135,0.0188258548415415,0.366216952207858
11,95,0.1221238466784383,0.9717373370624388,3.2689530849456787,0.515981240981241,0.5079365079365079,0.5121179100584135,0.0200562670090422,0.3856708990833746
11,96,0.1213188973382089,0.9717373370624388,3.247446060180664,0.5229256854256854,0.5158730158730159,0.5194583956597687,0.0179081895794925,0.3800081121858465
11,97,0.1197795240070651,0.9717373370624388,3.2738869190216064,0.515981240981241,0.5079365079365079,0.5105166847729777,0.0202784819155473,0.3850186867688698
11,98,0.1194125645747488,0.9717373370624388,3.26924467086792,0.5229256854256854,0.5158730158730159,0.5194583956597687,0.0192346205337547,0.3890912898633846
11,99,0.1179858518511108,0.9717373370624388,3.266800165176392,0.515981240981241,0.5079365079365079,0.5105166847729777,0.0207530890615398,0.4073258253632399
11,100,0.1176160430590174,0.9717373370624388,3.2751686573028564,0.515981240981241,0.5079365079365079,0.5105166847729777,0.0195062165305943,0.4004470179320643
23,0,0.2560649298503353,0.9349538294842572,2.9940295219421387,0.5130050505050506,0.5079365079365079,0.4855211897221079,0.5812627567816697,0.0
23,1,1.3746861566159485,0.7830311813285779,5.828452110290527,0.339484126984127,0.3412698412698413,0.243419628616997,0.5132238444824861,5.504196247726521
23,2,1.4861692641565187,0.722078678900348,3.01880431175232,0.5123737373737374,0.5079365079365079,0.481493435020085,0.2690062329909577,1.7732222622664515
23,3,0.3457423982029322,0.8931689702166948,3.091417074203491,0.4774891774891776,0.4761904761904761,0.4538003864949524,0.0411872585813361,0.4103022176752645
23,4,0.257286028356232,0.933381502440232,3.019415616989136,0.5046717171717172,0.5,0.4777567605331935,0.0073955041260644,0.0993332433952856
23,5,0.2556524356240455,0.9349538294842572,3.013887405395508,0.5130050505050506,0.5079365079365079,0.4855211897221079,0.0042995841014836,0.0701822957033833
23,6,0.2556156408997083,0.9349538294842572,3.014895439147949,0.5130050505050506,0.5079365079365079,0.4855211897221079,0.0040759974980247,0.0733048827559859
23,7,0.2554693302065903,0.9349538294842572,3.016244649887085,0.5130050505050506,0.5079365079365079,0.4855211897221079,0.0042563756474409,0.0813306475442553
23,8,0.2552958090313535,0.9349538294842572,3.0217413902282715,0.4963383838383839,0.492063492063492,0.47096681135194,0.0055341113598454,0.1114721651430483
23,9,0.254941485809377,0.9349538294842572,3.0236079692840576,0.4963383838383839,0.492063492063492,0.47096681135194,0.0059805987182863,0.1245457482716393
23,10,0.2547953080597515,0.9349538294842572,3.0278444290161133,0.4963383838383839,0.492063492063492,0.4706993855410359,0.0067055405583355,0.1458661720235511
23,11,0.2545104696192553,0.9349538294842572,3.025143384933472,0.4963383838383839,0.492063492063492,0.4706993855410359,0.0064195417434816,0.1452310955713665
23,12,0.2542320448847522,0.9349538294842572,3.0217626094818115,0.4963383838383839,0.492063492063492,0.4706993855410359,0.00627757110877,0.147897064370453
23,13,0.253933739846832,0.9349538294842572,3.023571014404297,0.4963383838383839,0.492063492063492,0.4706993855410359,0.0067453197699938,0.1656764096053189
23,14,0.2535349852862333,0.9349538294842572,3.0185229778289795,0.4963383838383839,0.492063492063492,0.4706993855410359,0.006412683258713,0.1643377637106274
23,15,0.2533941125808197,0.9349538294842572,3.01085901260376,0.4963383838383839,0.492063492063492,0.4706993855410359,0.0057707290843648,0.1547662240487557
23,16,0.2531377618776541,0.9349538294842572,3.006972074508667,0.4963383838383839,0.492063492063492,0.4706993855410359,0.0055793773593187,0.1543175934483765
23,17,0.2528483584497553,0.9349538294842572,3.004190683364868,0.4963383838383839,0.492063492063492,0.4706993855410359,0.0057508394785356,0.1604550780442656
23,18,0.2526531635483858,0.9366899405953684,3.000341415405273,0.4963383838383839,0.492063492063492,0.4706993855410359,0.0058756639013256,0.1643861437600756
23,19,0.2523970783474933,0.9349538294842572,2.996798038482666,0.4963383838383839,0.492063492063492,0.4706993855410359,0.0059072129312615,0.1715887766035776
23,20,0.2521186469446566,0.9366899405953684,2.996128797531128,0.5046717171717172,0.5,0.4774893347222894,0.0059415053551049,0.1794942220052083
23,21,0.2518886967903571,0.9366899405953684,2.9976158142089844,0.4963383838383839,0.492063492063492,0.4707404364441557,0.0066280396804494,0.1988184288065269
23,22,0.2516520709158426,0.9366899405953684,2.998992443084717,0.5046717171717172,0.5,0.4775303856254092,0.0073591541567904,0.2245126149011036
23,23,0.2513430306043559,0.9366899405953684,2.9956300258636475,0.5046717171717172,0.5,0.4775303856254092,0.0070903015538583,0.2272190719685226
23,24,0.2510698751358896,0.9366899405953684,2.9875683784484863,0.5046717171717172,0.5,0.4774893347222894,0.0056164131770696,0.2034253519048135
23,25,0.2516088878636516,0.9366899405953684,2.9842207431793213,0.5046717171717172,0.5,0.4774893347222894,0.0047940808533052,0.190112381385117
23,26,0.2514730250260916,0.9366899405953684,2.985044240951538,0.5046717171717172,0.5,0.4774893347222894,0.0053125823018172,0.2057773246966972
23,27,0.2509504483817161,0.9366899405953684,2.9882819652557373,0.5046717171717172,0.5,0.4774893347222894,0.0065669991660082,0.2367183140345982
23,28,0.2505243431885763,0.9366899405953684,2.988358497619629,0.5046717171717172,0.5,0.4774893347222894,0.0064600068036168,0.2372259311575107
23,29,0.2503723721188235,0.9366899405953684,2.9858081340789795,0.5046717171717172,0.5,0.4774893347222894,0.0059161289614608,0.2311658909711888
23,30,0.2503687339272228,0.9366899405953684,2.984694004058838,0.5046717171717172,0.5,0.4774893347222894,0.0057213479940303,0.2330921718052455
23,31,0.2500818166080317,0.9366899405953684,2.98984432220459,0.5046717171717172,0.5,0.4774893347222894,0.0062741418663857,0.2473596643518518
23,32,0.2499537394861346,0.9366899405953684,2.996062994003296,0.4963383838383839,0.492063492063492,0.4707404364441557,0.0061884108067772,0.2448295108855716
23,33,0.2494231927210205,0.9366899405953684,2.996423959732056,0.5046717171717172,0.5,0.4776304979069309,0.0055265670265999,0.2300997335444052
23,34,0.2496169315660677,0.9366899405953684,2.9993491172790527,0.4963383838383839,0.492063492063492,0.4708815996287971,0.0050649910016679,0.2185624541428985
23,35,0.2495059514363743,0.9366899405953684,3.007314920425415,0.4963383838383839,0.492063492063492,0.4708815996287971,0.0065285916513036,0.2458864242311507
23,36,0.2491144357111285,0.943095432899817,3.0099332332611084,0.4963383838383839,0.492063492063492,0.4708405487256774,0.0071513420682995,0.2750151901648789
23,37,0.2494166878127395,0.9393781126383792,2.9987149238586426,0.4963383838383839,0.492063492063492,0.4708815996287971,0.0056733386006496,0.2458511231437562
23,38,0.2486171202025602,0.9393781126383792,3.005272388458252,0.4963383838383839,0.492063492063492,0.4708405487256774,0.0082589873584408,0.311384776281932
23,39,0.2484343791582498,0.9414614459717124,3.003206968307495,0.4963383838383839,0.492063492063492,0.4708405487256774,0.0071403684926696,0.2737337344537967
23,40,0.2486850701387901,0.9393781126383792,2.999842882156372,0.5046717171717172,0.5,0.4776304979069309,0.0052364531208849,0.2218321139219576
23,41,0.2480457041175353,0.9410120995664836,3.0033488273620605,0.4893939393939395,0.4841269841269841,0.462256588825928,0.007288511763673,0.2706714811779204
23,42,0.2465940495879227,0.943095432899817,3.004602432250977,0.4893939393939395,0.4841269841269841,0.4615118313345438,0.0096690918268808,0.3448609851655506
23,43,0.2464998612202793,0.943095432899817,2.9946329593658447,0.4887626262626263,0.4841269841269841,0.4626154405005692,0.0065882604687911,0.2681580397187086
23,44,0.2466353991048061,0.9410120995664836,2.995410442352295,0.4963383838383839,0.492063492063492,0.4708405487256774,0.0057686715389342,0.2332258274946263
23,45,0.2470149248069001,0.9392759884553724,2.993680238723755,0.4887626262626263,0.4841269841269841,0.4626154405005692,0.0058070790536388,0.2410152172916149
23,46,0.2468343369419111,0.936587816412362,3.004417896270752,0.4963383838383839,0.492063492063492,0.4708405487256774,0.008704103019928,0.3006086399946263
23,47,0.2451412703155855,0.943095432899817,2.9914939403533936,0.4818181818181818,0.4761904761904761,0.4537592482959196,0.0067905857694671,0.3087555214210792
23,48,0.2451973342033754,0.9446979970023812,2.991218328475952,0.4818181818181818,0.4761904761904761,0.4540314806008198,0.0068283074356948,0.3012747184309379
23,49,0.2441145632537835,0.943095432899817,2.994320869445801,0.4887626262626263,0.4841269841269841,0.4626154405005692,0.0069318705557018,0.283241554542824
23,50,0.2449619519731058,0.9410120995664836,2.990981340408325,0.4970959595959596,0.492063492063492,0.4689509432891611,0.0047302969449565,0.2300818307059151
23,51,0.2448475352150232,0.9426146636690476,2.993886947631836,0.4901515151515152,0.4841269841269841,0.4605081465740532,0.0056740244491265,0.2679864792596726
23,52,0.242110590618777,0.943095432899817,3.001840829849243,0.4818181818181818,0.4761904761904761,0.4540314806008198,0.0077178529101922,0.3084848192003038
23,53,0.2428164802196719,0.943095432899817,2.9984593391418457,0.4970959595959596,0.492063492063492,0.4694464405849425,0.006469608682293,0.2717430679886429
23,54,0.2422709556331733,0.9426146636690476,2.988733291625977,0.4901515151515152,0.4841269841269841,0.4603669833894118,0.0054332916337459,0.2845880215760892
23,55,0.2429479949702084,0.9430640100742764,2.990773200988769,0.4901515151515152,0.4841269841269841,0.4605081465740532,0.006796072557282,0.316505956902075
23,56,0.2402524077646088,0.9446979970023812,3.0019381046295166,0.4818181818181818,0.4761904761904761,0.4540314806008198,0.0087761171099991,0.3691308157784598
23,57,0.239364735025547,0.9446979970023812,3.0004751682281494,0.4970959595959596,0.492063492063492,0.4694464405849425,0.0064119974102361,0.2637931985199136
23,58,0.2421431993094245,0.9408785525579368,2.996490240097046,0.4970959595959596,0.492063492063492,0.469305277400301,0.0048359176103941,0.235567708494802
23,59,0.2412333115294139,0.9446979970023812,2.996625661849976,0.4832070707070708,0.4761904761904761,0.4550242502092816,0.0073426937933456,0.3283813315093832
23,60,0.2379953252879354,0.9446979970023812,2.998397827148437,0.4832070707070708,0.4761904761904761,0.4550242502092816,0.0074455710648757,0.34250814447958
23,61,0.2390208165329622,0.9446979970023812,2.9870121479034424,0.4832070707070708,0.4761904761904761,0.4546579872381368,0.0061767513826705,0.3183047178561095
23,62,0.2385804525956434,0.9446979970023812,2.9935014247894287,0.4832070707070708,0.4761904761904761,0.4550242502092816,0.0076012586691247,0.3456550073371362
23,63,0.2372745481702834,0.9446979970023812,2.9942314624786377,0.4832070707070708,0.4761904761904761,0.4550242502092816,0.0068036168905276,0.3220255009080998
23,64,0.2357701896697847,0.9446979970023812,3.0023014545440674,0.4832070707070708,0.4761904761904761,0.4550242502092816,0.0076856180317794,0.3371391901894221
23,65,0.2351977757455559,0.9446979970023812,2.9974205493927,0.4832070707070708,0.4761904761904761,0.4550242502092816,0.0079880772100781,0.3818779193535053
23,66,0.2341214652828833,0.9446979970023812,2.999033212661743,0.4762626262626263,0.4682539682539682,0.4475057151045396,0.0067247443156878,0.3406563007011615
23,67,0.2355903863599091,0.9446979970023812,2.993135929107666,0.4762626262626263,0.4682539682539682,0.4475057151045396,0.0059456204459661,0.3183461951200294
23,68,0.2343677120241569,0.9446979970023812,2.9939229488372803,0.4832070707070708,0.4761904761904761,0.4550242502092816,0.0073749286717584,0.3614625072983837
23,69,0.231769745659705,0.9446979970023812,2.9958653450012207,0.4832070707070708,0.4761904761904761,0.4550242502092816,0.0077089368799929,0.3762550959511408
23,70,0.2314504316772323,0.9446979970023812,2.990128755569458,0.4832070707070708,0.4761904761904761,0.4546579872381368,0.0058015922658238,0.3248135198361028
23,71,0.232681852917663,0.9446979970023812,2.987863779067993,0.4832070707070708,0.4761904761904761,0.4550242502092816,0.0065484812571328,0.3400299233734292
23,72,0.2309700761009616,0.9446979970023812,2.989919185638428,0.4832070707070708,0.4761904761904761,0.4548830870246401,0.0072178693705557,0.3442269380761202
23,73,0.2296250242477029,0.9431256699583558,2.9953458309173584,0.4832070707070708,0.4761904761904761,0.4564601781157977,0.0077123661223773,0.4064963204520089
23,74,0.2285413852734122,0.9446979970023812,2.98032808303833,0.4832070707070708,0.4761904761904761,0.4550242502092816,0.0066794783162145,0.3382737901475694
23,75,0.2284730059093124,0.9446979970023812,2.984505653381348,0.4832070707070708,0.4761904761904761,0.4564601781157977,0.0078035839698007,0.3839678890490658
23,76,0.2262775569179587,0.9462412068789244,2.979387044906616,0.4832070707070708,0.4761904761904761,0.4548830870246401,0.0071012751294881,0.3822230989970858
23,77,0.2249131684869579,0.9446979970023812,2.9808030128479004,0.4762626262626263,0.4682539682539682,0.4485808926503054,0.0074970097006408,0.3975909601443659
23,78,0.2244098896670464,0.9446979970023812,2.990924596786499,0.4762626262626263,0.4682539682539682,0.4487973428667556,0.0082493854797647,0.4362522105060557
23,79,0.2238210121910256,0.9462412068789244,2.9743332862854004,0.4832070707070708,0.4761904761904761,0.4546579872381368,0.0076780736985339,0.4308602469308035
23,80,0.2228251282196242,0.9446979970023812,2.9811229705810547,0.4762626262626263,0.4682539682539682,0.4485808926503054,0.0076033162145553,0.3932779302041997
23,81,0.2204200269433184,0.9463319839304856,2.980945110321045,0.4832070707070708,0.4761904761904761,0.455874327968544,0.0072912551575805,0.4313816292576058
23,82,0.2268280288438583,0.941430023146172,2.968099594116211,0.4762626262626263,0.4682539682539682,0.4485808926503054,0.0080491177245193,0.3926733915137235
23,83,0.2212870904274939,0.9461390826959176,2.986203193664551,0.4762626262626263,0.4682539682539682,0.4491907765935226,0.0090374253796857,0.4167807442801339
23,84,0.2178735281509089,0.9478751938070288,2.9930477142333984,0.4762626262626263,0.4682539682539682,0.4485722430802522,0.0077720349398648,0.4754283440806878
23,85,0.2172016749693892,0.9478751938070288,2.9954347610473637,0.4762626262626263,0.4682539682539682,0.4491907765935226,0.0101793630936704,0.4766257957175926
