condition,seed,axis,position,state,probability
reg_ordered,23,relative_progress,0.65,1,0.09511923028958866
reg_ordered,23,relative_progress,0.65,2,0.08362897859728227
reg_ordered,23,relative_progress,0.65,3,0.24937805485060924
reg_ordered,23,relative_progress,0.65,4,0.17489403456809022
reg_ordered,23,relative_progress,0.65,5,0.10018133926987896
reg_ordered,23,relative_progress,0.65,6,0.08410975480058576
reg_ordered,23,relative_progress,0.65,7,0.07032281409456284
reg_ordered,23,relative_progress,0.75,0,0.14123544118378167
reg_ordered,23,relative_progress,0.75,1,0.09916929644414313
reg_ordered,23,relative_progress,0.75,2,0.07919838517753001
reg_ordered,23,relative_progress,0.75,3,0.24742692886724085
reg_ordered,23,relative_progress,0.75,4,0.2128980922892488
reg_ordered,23,relative_progress,0.75,5,0.08110090668979786
reg_ordered,23,relative_progress,0.75,6,0.0752802102932117
reg_ordered,23,relative_progress,0.75,7,0.06369073837743394
reg_ordered,23,relative_progress,0.85,0,0.1333564186813885
reg_ordered,23,relative_progress,0.85,1,0.10437031554677002
reg_ordered,23,relative_progress,0.85,2,0.07683819076061896
reg_ordered,23,relative_progress,0.85,3,0.2408987551489114
reg_ordered,23,relative_progress,0.85,4,0.24828666628172033
reg_ordered,23,relative_progress,0.85,5,0.06795526991049465
reg_ordered,23,relative_progress,0.85,6,0.07024856207531587
reg_ordered,23,relative_progress,0.85,7,0.058045819484145195
reg_ordered,23,relative_progress,0.95,0,0.1290075789690368
reg_ordered,23,relative_progress,0.95,1,0.10546806764418148
reg_ordered,23,relative_progress,0.95,2,0.07511476801013497
reg_ordered,23,relative_progress,0.95,3,0.241533359185702
reg_ordered,23,relative_progress,0.95,4,0.2758420210690778
reg_ordered,23,relative_progress,0.95,5,0.057320043288439884
reg_ordered,23,relative_progress,0.95,6,0.06412087286440042
reg_ordered,23,relative_progress,0.95,7,0.051593288144266065
reg_ordered,23,elapsed_seconds,0.125,0,0.0954784194249915
reg_ordered,23,elapsed_seconds,0.125,1,0.11243107058235431
reg_ordered,23,elapsed_seconds,0.125,2,0.126423590606053
reg_ordered,23,elapsed_seconds,0.125,3,0.10650892398154287
reg_ordered,23,elapsed_seconds,0.125,4,0.07640138025274373
reg_ordered,23,elapsed_seconds,0.125,5,0.17917555855102327
reg_ordered,23,elapsed_seconds,0.125,6,0.13973207358264506
reg_ordered,23,elapsed_seconds,0.125,7,0.16384899638567682
reg_ordered,23,elapsed_seconds,0.375,0,0.12184187543119164
reg_ordered,23,elapsed_seconds,0.375,1,0.08024885780768061
reg_ordered,23,elapsed_seconds,0.375,2,0.13981919852882777
reg_ordered,23,elapsed_seconds,0.375,3,0.14968941217186313
reg_ordered,23,elapsed_seconds,0.375,4,0.05819120791689684
reg_ordered,23,elapsed_seconds,0.375,5,0.20772060398682188
reg_ordered,23,elapsed_seconds,0.375,6,0.10383495024552135
reg_ordered,23,elapsed_seconds,0.375,7,0.1386538939024258
reg_ordered,23,elapsed_seconds,0.625,0,0.13668849906656905
reg_ordered,23,elapsed_seconds,0.625,1,0.07940480534925007
reg_ordered,23,elapsed_seconds,0.625,2,0.11649093756298583
reg_ordered,23,elapsed_seconds,0.625,3,0.2226219723013924
reg_ordered,23,elapsed_seconds,0.625,4,0.09584154276684553
reg_ordered,23,elapsed_seconds,0.625,5,0.15742569085837843
reg_ordered,23,elapsed_seconds,0.625,6,0.08836933385814409
reg_ordered,23,elapsed_seconds,0.625,7,0.10315721730471195
reg_ordered,23,elapsed_seconds,0.875,0,0.13884971384186984
reg_ordered,23,elapsed_seconds,0.875,1,0.09581412300759241
reg_ordered,23,elapsed_seconds,0.875,2,0.08507869827980016
reg_ordered,23,elapsed_seconds,0.875,3,0.26434543796751614
reg_ordered,23,elapsed_seconds,0.875,4,0.1599699135603519
reg_ordered,23,elapsed_seconds,0.875,5,0.09777454833481397
reg_ordered,23,elapsed_seconds,0.875,6,0.08489096306111231
reg_ordered,23,elapsed_seconds,0.875,7,0.07327660025205468
reg_ordered,23,elapsed_seconds,1.125,0,0.12373895884319476
reg_ordered,23,elapsed_seconds,1.125,1,0.10871856279884744
reg_ordered,23,elapsed_seconds,1.125,2,0.06735411677390907
reg_ordered,23,elapsed_seconds,1.125,3,0.2517833910241818
reg_ordered,23,elapsed_seconds,1.125,4,0.25487395309528726
reg_ordered,23,elapsed_seconds,1.125,5,0.0621679910725564
reg_ordered,23,elapsed_seconds,1.125,6,0.07864052226565256
reg_ordered,23,elapsed_seconds,1.125,7,0.05272250343470057
reg_ordered,23,elapsed_seconds,1.375,0,0.12970565779370685
reg_ordered,23,elapsed_seconds,1.375,1,0.10374345754186948
reg_ordered,23,elapsed_seconds,1.375,2,0.06942246816219233
reg_ordered,23,elapsed_seconds,1.375,3,0.2399392944717972
reg_ordered,23,elapsed_seconds,1.375,4,0.3053241621571989
reg_ordered,23,elapsed_seconds,1.375,5,0.04508939260245957
reg_ordered,23,elapsed_seconds,1.375,6,0.06106919652650468
reg_ordered,23,elapsed_seconds,1.375,7,0.04570636973459436
reg_ordered,23,elapsed_seconds,1.625,0,0.12742855455907223
reg_ordered,23,elapsed_seconds,1.625,1,0.10572875632895427
reg_ordered,23,elapsed_seconds,1.625,2,0.07468383288625809
reg_ordered,23,elapsed_seconds,1.625,3,0.22782576774943222
reg_ordered,23,elapsed_seconds,1.625,4,0.3360685993492314
reg_ordered,23,elapsed_seconds,1.625,5,0.03643610847444789
reg_ordered,23,elapsed_seconds,1.625,6,0.04428967501452753
reg_ordered,23,elapsed_seconds,1.625,7,0.047538703687272026
reg_ordered,23,elapsed_seconds,1.875,0,0.11090628529588381
reg_ordered,23,elapsed_seconds,1.875,1,0.12488940397188777
reg_ordered,23,elapsed_seconds,1.875,2,0.05184285078375112
reg_ordered,23,elapsed_seconds,1.875,3,0.22381096198445274
reg_ordered,23,elapsed_seconds,1.875,4,0.3611111235050928
reg_ordered,23,elapsed_seconds,1.875,5,0.03423904765929495
reg_ordered,23,elapsed_seconds,1.875,6,0.05352534502744675
reg_ordered,23,elapsed_seconds,1.875,7,0.03967498622479893
reg_ordered,23,elapsed_seconds,2.125,0,0.10352427264054616
reg_ordered,23,elapsed_seconds,2.125,1,0.15896440545717874
reg_ordered,23,elapsed_seconds,2.125,2,0.04269807040691376
reg_ordered,23,elapsed_seconds,2.125,3,0.16881796717643738
reg_ordered,23,elapsed_seconds,2.125,4,0.37203840414683026
reg_ordered,23,elapsed_seconds,2.125,5,0.03416944543520609
reg_ordered,23,elapsed_seconds,2.125,6,0.0784675454099973
reg_ordered,23,elapsed_seconds,2.125,7,0.04131987690925598
reg_ordered,23,elapsed_seconds,2.375,0,0.0
reg_ordered,23,elapsed_seconds,2.375,1,0.0
reg_ordered,23,elapsed_seconds,2.375,2,0.0
reg_ordered,23,elapsed_seconds,2.375,3,0.0
reg_ordered,23,elapsed_seconds,2.375,4,0.0
reg_ordered,23,elapsed_seconds,2.375,5,0.0
reg_ordered,23,elapsed_seconds,2.375,6,0.0
reg_ordered,23,elapsed_seconds,2.375,7,0.0
reg_ordered,23,elapsed_seconds,2.625,0,0.0
reg_ordered,23,elapsed_seconds,2.625,1,0.0
reg_ordered,23,elapsed_seconds,2.625,2,0.0
reg_ordered,23,elapsed_seconds,2.625,3,0.0
reg_ordered,23,elapsed_seconds,2.625,4,0.0
reg_ordered,23,elapsed_seconds,2.625,5,0.0
reg_ordered,23,elapsed_seconds,2.625,6,0.0
reg_ordered,23,elapsed_seconds,2.625,7,0.0
reg_ordered,23,elapsed_seconds,2.875,0,0.0
reg_ordered,23,elapsed_seconds,2.875,1,0.0
reg_ordered,23,elapsed_seconds,2.875,2,0.0
reg_ordered,23,elapsed_seconds,2.875,3,0.0
reg_ordered,23,elapsed_seconds,2.875,4,0.0
reg_ordered,23,elapsed_seconds,2.875,5,0.0
reg_ordered,23,elapsed_seconds,2.875,6,0.0
reg_ordered,23,elapsed_seconds,2.875,7,0.0
reg_ordered,23,elapsed_seconds,3.125,0,0.0
reg_ordered,23,elapsed_seconds,3.125,1,0.0
reg_ordered,23,elapsed_seconds,3.125,2,0.0
reg_ordered,23,elapsed_seconds,3.125,3,0.0
reg_ordered,23,elapsed_seconds,3.125,4,0.0
reg_ordered,23,elapsed_seconds,3.125,5,0.0
reg_ordered,23,elapsed_seconds,3.125,6,0.0
reg_ordered,23,elapsed_seconds,3.125,7,0.0
reg_ordered,23,elapsed_seconds,3.375,0,0.0
reg_ordered,23,elapsed_seconds,3.375,1,0.0
reg_ordered,23,elapsed_seconds,3.375,2,0.0
reg_ordered,23,elapsed_seconds,3.375,3,0.0
reg_ordered,23,elapsed_seconds,3.375,4,0.0
reg_ordered,23,elapsed_seconds,3.375,5,0.0
reg_ordered,23,elapsed_seconds,3.375,6,0.0
reg_ordered,23,elapsed_seconds,3.375,7,0.0
reg_ordered,23,elapsed_seconds,3.625,0,0.0
reg_ordered,23,elapsed_seconds,3.625,1,0.0
reg_ordered,23,elapsed_seconds,3.625,2,0.0
reg_ordered,23,elapsed_seconds,3.625,3,0.0
reg_ordered,23,elapsed_seconds,3.625,4,0.0
reg_ordered,23,elapsed_seconds,3.625,5,0.0
reg_ordered,23,elapsed_seconds,3.625,6,0.0
reg_ordered,23,elapsed_seconds,3.625,7,0.0
reg_ordered,23,elapsed_seconds,3.875,0,0.0
reg_ordered,23,elapsed_seconds,3.875,1,0.0
reg_ordered,23,elapsed_seconds,3.875,2,0.0
reg_ordered,23,elapsed_seconds,3.875,3,0.0
reg_ordered,23,elapsed_seconds,3.875,4,0.0
reg_ordered,23,elapsed_seconds,3.875,5,0.0
reg_ordered,23,elapsed_seconds,3.875,6,0.0
reg_ordered,23,elapsed_seconds,3.875,7,0.0
reg_reset,23,relative_progress,0.05,0,0.12219992191000265
reg_reset,23,relative_progress,0.05,1,0.11910700650673502
reg_reset,23,relative_progress,0.05,2,0.1106079118149473
reg_reset,23,relative_progress,0.05,3,0.13223051927582938
reg_reset,23,relative_progress,0.05,4,0.11864019558423117
reg_reset,23,relative_progress,0.05,5,0.14298934008501754
reg_reset,23,relative_progress,0.05,6,0.12853449760476435
reg_reset,23,relative_progress,0.05,7,0.12569062736569137
reg_reset,23,relative_progress,0.15,0,0.12633150546582042
reg_reset,23,relative_progress,0.15,1,0.11586966785735543
reg_reset,23,relative_progress,0.15,2,0.10757597748767411
reg_reset,23,relative_progress,0.15,3,0.13730670174206847
reg_reset,23,relative_progress,0.15,4,0.12203902535449641
reg_reset,23,relative_progress,0.15,5,0.14664316721809406
reg_reset,23,relative_progress,0.15,6,0.12214515958167455
reg_reset,23,relative_progress,0.15,7,0.12208880707432314
reg_reset,23,relative_progress,0.25,0,0.1329332763038644
reg_reset,23,relative_progress,0.25,1,0.10870692784819531
reg_reset,23,relative_progress,0.25,2,0.10364251356382385
reg_reset,23,relative_progress,0.25,3,0.14758769525921872
reg_reset,23,relative_progress,0.25,4,0.13681500305027838
reg_reset,23,relative_progress,0.25,5,0.14783402646055213
reg_reset,23,relative_progress,0.25,6,0.11239437899358876
reg_reset,23,relative_progress,0.25,7,0.11008618081654978
reg_reset,23,relative_progress,0.35,0,0.12364748876054579
reg_reset,23,relative_progress,0.35,1,0.10876010315893572
reg_reset,23,relative_progress,0.35,2,0.0984460259162927
reg_reset,23,relative_progress,0.35,3,0.152224073769674
reg_reset,23,relative_progress,0.35,4,0.1614601174990336
reg_reset,23,relative_progress,0.35,5,0.14449298010848244
reg_reset,23,relative_progress,0.35,6,0.108706937318487
reg_reset,23,relative_progress,0.35,7,0.102262273764057
reg_reset,23,relative_progress,0.45,0,0.12320180456614942
reg_reset,23,relative_progress,0.45,1,0.10862058950683465
reg_reset,23,relative_progress,0.45,2,0.09223212589392178
reg_reset,23,relative_progress,0.45,3,0.1547067871972054
reg_reset,23,relative_progress,0.45,4,0.18216668174255626
reg_reset,23,relative_progress,0.45,5,0.13839671652725938
reg_reset,23,relative_progress,0.45,6,0.10880955608733278
reg_reset,23,relative_progress,0.45,7,0.09186573712148866
reg_reset,23,relative_progress,0.55,0,0.12371380325876674
reg_reset,23,relative_progress,0.55,1,0.10864543973453657
reg_reset,23,relative_progress,0.55,2,0.08895477709980022
reg_reset,23,relative_progress,0.55,3,0.15158909673189094
reg_reset,23,relative_progress,0.55,4,0.20063381001463826
reg_reset,23,relative_progress,0.55,5,0.12927076133292073
reg_reset,23,relative_progress,0.55,6,0.11167004953851802
reg_reset,23,relative_progress,0.55,7,0.08552226298607683
reg_reset,23,relative_progress,0.65,0,0.11618786541041538
reg_reset,23,relative_progress,0.65,1,0.11184848360903252
reg_reset,23,relative_progress,0.65,2,0.08473425184356392
reg_reset,23,relative_progress,0.65,3,0.1460615769710497
reg_reset,23,relative_progress,0.65,4,0.22739648246229588
reg_reset,23,relative_progress,0.65,5,0.12096970621341477
reg_reset,23,relative_progress,0.65,6,0.11182751122260848
reg_reset,23,relative_progress,0.65,7,0.08097412261163534
reg_reset,23,relative_progress,0.75,0,0.1121588038113567
reg_reset,23,relative_progress,0.75,1,0.1129988435050709
reg_reset,23,relative_progress,0.75,2,0.08221465250234515
reg_reset,23,relative_progress,0.75,3,0.1442975558832212
reg_reset,23,relative_progress,0.75,4,0.24444889946007084
reg_reset,23,relative_progress,0.75,5,0.1140932590053015
reg_reset,23,relative_progress,0.75,6,0.11122964504734312
reg_reset,23,relative_progress,0.75,7,0.07855834256599195
reg_reset,23,relative_progress,0.85,0,0.10664676998015835
reg_reset,23,relative_progress,0.85,1,0.1143406052017998
reg_reset,23,relative_progress,0.85,2,0.08149720393183435
reg_reset,23,relative_progress,0.85,3,0.14116689559998916
reg_reset,23,relative_progress,0.85,4,0.2585001946901141
reg_reset,23,relative_progress,0.85,5,0.10828308175583813
reg_reset,23,relative_progress,0.85,6,0.112974821712716
reg_reset,23,relative_progress,0.85,7,0.07659042634393318
reg_reset,23,relative_progress,0.95,0,0.10546544309833954
reg_reset,23,relative_progress,0.95,1,0.11414883734489029
reg_reset,23,relative_progress,0.95,2,0.08028494931033413
reg_reset,23,relative_progress,0.95,3,0.14195015535143943
reg_reset,23,relative_progress,0.95,4,0.26343766278747854
reg_reset,23,relative_progress,0.95,5,0.10578962555885035
reg_reset,23,relative_progress,0.95,6,0.11432925854637331
reg_reset,23,relative_progress,0.95,7,0.07459406797017984
reg_reset,23,elapsed_seconds,0.125,0,0.12314597722334303
reg_reset,23,elapsed_seconds,0.125,1,0.11822630024566123
reg_reset,23,elapsed_seconds,0.125,2,0.10949250774725966
reg_reset,23,elapsed_seconds,0.125,3,0.13420098559127178
reg_reset,23,elapsed_seconds,0.125,4,0.11923690670973634
reg_reset,23,elapsed_seconds,0.125,5,0.14465677434553023
reg_reset,23,elapsed_seconds,0.125,6,0.126319063824206
reg_reset,23,elapsed_seconds,0.125,7,0.12472150136066014
reg_reset,23,elapsed_seconds,0.375,0,0.13374722112697382
reg_reset,23,elapsed_seconds,0.375,1,0.10816247398129422
reg_reset,23,elapsed_seconds,0.375,2,0.1030790844409127
reg_reset,23,elapsed_seconds,0.375,3,0.1497672632470574
reg_reset,23,elapsed_seconds,0.375,4,0.13827701115802135
reg_reset,23,elapsed_seconds,0.375,5,0.1488587087090446
reg_reset,23,elapsed_seconds,0.375,6,0.110521981928
reg_reset,23,elapsed_seconds,0.375,7,0.10758625634161322
reg_reset,23,elapsed_seconds,0.625,0,0.125061246137618
reg_reset,23,elapsed_seconds,0.625,1,0.1079092232408034
reg_reset,23,elapsed_seconds,0.625,2,0.09314623197758269
reg_reset,23,elapsed_seconds,0.625,3,0.15235907942395902
reg_reset,23,elapsed_seconds,0.625,4,0.18550735565152057
reg_reset,23,elapsed_seconds,0.625,5,0.13709363020969317
reg_reset,23,elapsed_seconds,0.625,6,0.10672377674325123
reg_reset,23,elapsed_seconds,0.625,7,0.09219945522338868
reg_reset,23,elapsed_seconds,0.875,0,0.11266666216610753
reg_reset,23,elapsed_seconds,0.875,1,0.11068524408409015
reg_reset,23,elapsed_seconds,0.875,2,0.08445586119716914
reg_reset,23,elapsed_seconds,0.875,3,0.148650121957618
reg_reset,23,elapsed_seconds,0.875,4,0.22715874958274648
reg_reset,23,elapsed_seconds,0.875,5,0.12170969985327007
reg_reset,23,elapsed_seconds,0.875,6,0.11428137931551527
reg_reset,23,elapsed_seconds,0.875,7,0.0803922827716149
reg_reset,23,elapsed_seconds,1.125,0,0.10538304769404375
reg_reset,23,elapsed_seconds,1.125,1,0.11427403704328522
reg_reset,23,elapsed_seconds,1.125,2,0.07846745741642584
reg_reset,23,elapsed_seconds,1.125,3,0.13961492599622838
reg_reset,23,elapsed_seconds,1.125,4,0.26338930157054763
reg_reset,23,elapsed_seconds,1.125,5,0.10763140495415706
reg_reset,23,elapsed_seconds,1.125,6,0.11681251729702115
reg_reset,23,elapsed_seconds,1.125,7,0.07442730788117762
reg_reset,23,elapsed_seconds,1.375,0,0.10593974547454724
reg_reset,23,elapsed_seconds,1.375,1,0.11556703702837261
reg_reset,23,elapsed_seconds,1.375,2,0.07757472336546174
reg_reset,23,elapsed_seconds,1.375,3,0.14210282869168872
reg_reset,23,elapsed_seconds,1.375,4,0.2761046707122344
reg_reset,23,elapsed_seconds,1.375,5,0.09854512155468599
reg_reset,23,elapsed_seconds,1.375,6,0.11247136360540176
reg_reset,23,elapsed_seconds,1.375,7,0.07169451139653071
reg_reset,23,elapsed_seconds,1.625,0,0.10081487523337591
reg_reset,23,elapsed_seconds,1.625,1,0.11874056884169
reg_reset,23,elapsed_seconds,1.625,2,0.07805037855631808
reg_reset,23,elapsed_seconds,1.625,3,0.1422885393597258
reg_reset,23,elapsed_seconds,1.625,4,0.284689433257846
reg_reset,23,elapsed_seconds,1.625,5,0.09649311946433725
reg_reset,23,elapsed_seconds,1.625,6,0.10602401365137216
reg_reset,23,elapsed_seconds,1.625,7,0.07289907349797997
reg_reset,23,elapsed_seconds,1.875,0,0.09886837161722638
reg_reset,23,elapsed_seconds,1.875,1,0.12324699830441248
reg_reset,23,elapsed_seconds,1.875,2,0.08080219732863562
reg_reset,23,elapsed_seconds,1.875,3,0.14113850877398537
reg_reset,23,elapsed_seconds,1.875,4,0.24936471184094747
reg_reset,23,elapsed_seconds,1.875,5,0.10795696193263644
reg_reset,23,elapsed_seconds,1.875,6,0.1153757733248529
reg_reset,23,elapsed_seconds,1.875,7,0.08324648092190425
reg_reset,23,elapsed_seconds,2.125,0,0.10743317504723866
reg_reset,23,elapsed_seconds,2.125,1,0.12261557579040527
reg_reset,23,elapsed_seconds,2.125,2,0.08424143493175507
reg_reset,23,elapsed_seconds,2.125,3,0.13379429280757904
reg_reset,23,elapsed_seconds,2.125,4,0.22331887980302176
reg_reset,23,elapsed_seconds,2.125,5,0.10576881965001424
reg_reset,23,elapsed_seconds,2.125,6,0.13505438963572183
reg_reset,23,elapsed_seconds,2.125,7,0.0877734124660492
reg_reset,23,elapsed_seconds,2.375,0,0.0
reg_reset,23,elapsed_seconds,2.375,1,0.0
reg_reset,23,elapsed_seconds,2.375,2,0.0
reg_reset,23,elapsed_seconds,2.375,3,0.0
reg_reset,23,elapsed_seconds,2.375,4,0.0
reg_reset,23,elapsed_seconds,2.375,5,0.0
reg_reset,23,elapsed_seconds,2.375,6,0.0
reg_reset,23,elapsed_seconds,2.375,7,0.0
reg_reset,23,elapsed_seconds,2.625,0,0.0
reg_reset,23,elapsed_seconds,2.625,1,0.0
reg_reset,23,elapsed_seconds,2.625,2,0.0
reg_reset,23,elapsed_seconds,2.625,3,0.0
reg_reset,23,elapsed_seconds,2.625,4,0.0
reg_reset,23,elapsed_seconds,2.625,5,0.0
reg_reset,23,elapsed_seconds,2.625,6,0.0
reg_reset,23,elapsed_seconds,2.625,7,0.0
reg_reset,23,elapsed_seconds,2.875,0,0.0
reg_reset,23,elapsed_seconds,2.875,1,0.0
reg_reset,23,elapsed_seconds,2.875,2,0.0
reg_reset,23,elapsed_seconds,2.875,3,0.0
reg_reset,23,elapsed_seconds,2.875,4,0.0
reg_reset,23,elapsed_seconds,2.875,5,0.0
reg_reset,23,elapsed_seconds,2.875,6,0.0
reg_reset,23,elapsed_seconds,2.875,7,0.0
reg_reset,23,elapsed_seconds,3.125,0,0.0
reg_reset,23,elapsed_seconds,3.125,1,0.0
reg_reset,23,elapsed_seconds,3.125,2,0.0
reg_reset,23,elapsed_seconds,3.125,3,0.0
reg_reset,23,elapsed_seconds,3.125,4,0.0
reg_reset,23,elapsed_seconds,3.125,5,0.0
reg_reset,23,elapsed_seconds,3.125,6,0.0
reg_reset,23,elapsed_seconds,3.125,7,0.0
reg_reset,23,elapsed_seconds,3.375,0,0.0
reg_reset,23,elapsed_seconds,3.375,1,0.0
reg_reset,23,elapsed_seconds,3.375,2,0.0
reg_reset,23,elapsed_seconds,3.375,3,0.0
reg_reset,23,elapsed_seconds,3.375,4,0.0
reg_reset,23,elapsed_seconds,3.375,5,0.0
reg_reset,23,elapsed_seconds,3.375,6,0.0
reg_reset,23,elapsed_seconds,3.375,7,0.0
reg_reset,23,elapsed_seconds,3.625,0,0.0
reg_reset,23,elapsed_seconds,3.625,1,0.0
reg_reset,23,elapsed_seconds,3.625,2,0.0
reg_reset,23,elapsed_seconds,3.625,3,0.0
reg_reset,23,elapsed_seconds,3.625,4,0.0
reg_reset,23,elapsed_seconds,3.625,5,0.0
reg_reset,23,elapsed_seconds,3.625,6,0.0
reg_reset,23,elapsed_seconds,3.625,7,0.0
reg_reset,23,elapsed_seconds,3.875,0,0.0
reg_reset,23,elapsed_seconds,3.875,1,0.0
reg_reset,23,elapsed_seconds,3.875,2,0.0
reg_reset,23,elapsed_seconds,3.875,3,0.0
reg_reset,23,elapsed_seconds,3.875,4,0.0
reg_reset,23,elapsed_seconds,3.875,5,0.0
reg_reset,23,elapsed_seconds,3.875,6,0.0
reg_reset,23,elapsed_seconds,3.875,7,0.0
reg_ordered,37,relative_progress,0.05,0,0.11661715603056305
reg_ordered,37,relative_progress,0.05,1,0.08410440642192159
reg_ordered,37,relative_progress,0.05,2,0.10894023830401181
reg_ordered,37,relative_progress,0.05,3,0.11074720102044035
reg_ordered,37,relative_progress,0.05,4,0.09006151287297753
reg_ordered,37,relative_progress,0.05,5,0.10121485087549008
reg_ordered,37,relative_progress,0.05,6,0.25464022956505605
reg_ordered,37,relative_progress,0.05,7,0.1336744069652278
reg_ordered,37,relative_progress,0.15,0,0.09024108003802869
reg_ordered,37,relative_progress,0.15,1,0.03560881259252619
reg_ordered,37,relative_progress,0.15,2,0.09065086259226694
reg_ordered,37,relative_progress,0.15,3,0.0814989532480469
reg_ordered,37,relative_progress,0.15,4,0.05401656249101186
reg_ordered,37,relative_progress,0.15,5,0.0663420705331346
reg_ordered,37,relative_progress,0.15,6,0.4476834697480125
reg_ordered,37,relative_progress,0.15,7,0.13395819537322667
reg_ordered,37,relative_progress,0.25,0,0.12155023434380376
reg_ordered,37,relative_progress,0.25,1,0.043030660358677815
reg_ordered,37,relative_progress,0.25,2,0.09991533877801856
reg_ordered,37,relative_progress,0.25,3,0.07529180993273966
reg_ordered,37,relative_progress,0.25,4,0.05287146224198339
reg_ordered,37,relative_progress,0.25,5,0.07100816002213478
reg_ordered,37,relative_progress,0.25,6,0.3942682231349981
reg_ordered,37,relative_progress,0.25,7,0.14206411538519792
reg_ordered,37,relative_progress,0.35,0,0.15156605025824113
reg_ordered,37,relative_progress,0.35,1,0.06913046627560875
reg_ordered,37,relative_progress,0.35,2,0.12197248077468027
reg_ordered,37,relative_progress,0.35,3,0.08542231037772657
reg_ordered,37,relative_progress,0.35,4,0.06929941546281933
reg_ordered,37,relative_progress,0.35,5,0.09204868351419766
reg_ordered,37,relative_progress,0.35,6,0.2621661550762281
reg_ordered,37,relative_progress,0.35,7,0.1483944384231849
reg_ordered,37,relative_progress,0.45,0,0.16395321597564494
reg_ordered,37,relative_progress,0.45,1,0.10914917570878926
reg_ordered,37,relative_progress,0.45,2,0.14985960139654603
reg_ordered,37,relative_progress,0.45,3,0.08469801194291982
reg_ordered,37,relative_progress,0.45,4,0.09048961328164556
reg_ordered,37,relative_progress,0.45,5,0.09875929495796511
reg_ordered,37,relative_progress,0.45,6,0.16588012392770932
reg_ordered,37,relative_progress,0.45,7,0.13721096125008608
reg_ordered,37,relative_progress,0.55,0,0.1570948616625328
reg_ordered,37,relative_progress,0.55,1,0.164801253323725
reg_ordered,37,relative_progress,0.55,2,0.15635520082215879
reg_ordered,37,relative_progress,0.55,3,0.08384399429372122
reg_ordered,37,relative_progress,0.55,4,0.10826770984932399
reg_ordered,37,relative_progress,0.55,5,0.1019761688509758
reg_ordered,37,relative_progress,0.55,6,0.10609986220224647
reg_ordered,37,relative_progress,0.55,7,0.12156095105144275
reg_ordered,37,relative_progress,0.65,0,0.14389499126563154
reg_ordered,37,relative_progress,0.65,1,0.2154665963349247
reg_ordered,37,relative_progress,0.65,2,0.1528098623883506
reg_ordered,37,relative_progress,0.65,3,0.08725298111932894
reg_ordered,37,relative_progress,0.65,4,0.1226318542568165
reg_ordered,37,relative_progress,0.65,5,0.1101080703528942
reg_ordered,37,relative_progress,0.65,6,0.0664725973843806
reg_ordered,37,relative_progress,0.65,7,0.10136304618465325
reg_ordered,37,relative_progress,0.75,0,0.12444491431356586
reg_ordered,37,relative_progress,0.75,1,0.25847532221962355
reg_ordered,37,relative_progress,0.75,2,0.15095532428340863
reg_ordered,37,relative_progress,0.75,3,0.08877243348610053
reg_ordered,37,relative_progress,0.75,4,0.13524025698647835
reg_ordered,37,relative_progress,0.75,5,0.11281004538302596
reg_ordered,37,relative_progress,0.75,6,0.0432838861627249
reg_ordered,37,relative_progress,0.75,7,0.08601781620302075
reg_ordered,37,relative_progress,0.85,0,0.10614605115816768
reg_ordered,37,relative_progress,0.85,1,0.2916638855317076
reg_ordered,37,relative_progress,0.85,2,0.14817803973434665
reg_ordered,37,relative_progress,0.85,3,0.09230182566936555
reg_ordered,37,relative_progress,0.85,4,0.14434931156705935
reg_ordered,37,relative_progress,0.85,5,0.11461922753204239
reg_ordered,37,relative_progress,0.85,6,0.028652141659749122
reg_ordered,37,relative_progress,0.85,7,0.07408951758834625
reg_ordered,37,relative_progress,0.95,0,0.0899071344101457
reg_ordered,37,relative_progress,0.95,1,0.3337711873011763
reg_ordered,37,relative_progress,0.95,2,0.1392859358480638
reg_ordered,37,relative_progress,0.95,3,0.09394155571829867
reg_ordered,37,relative_progress,0.95,4,0.1463662092442563
reg_ordered,37,relative_progress,0.95,5,0.1165653711103113
reg_ordered,37,relative_progress,0.95,6,0.020162132220871185
reg_ordered,37,relative_progress,0.95,7,0.060000474033380935
reg_ordered,37,elapsed_seconds,0.125,0,0.1029242384263429
reg_ordered,37,elapsed_seconds,0.125,1,0.061900656334641195
reg_ordered,37,elapsed_seconds,0.125,2,0.09949847400245856
reg_ordered,37,elapsed_seconds,0.125,3,0.09805896178953197
reg_ordered,37,elapsed_seconds,0.125,4,0.07377695353950489
reg_ordered,37,elapsed_seconds,0.125,5,0.08527427986232335
reg_ordered,37,elapsed_seconds,0.125,6,0.34524622239325553
reg_ordered,37,elapsed_seconds,0.125,7,0.13332021803824767
reg_ordered,37,elapsed_seconds,0.375,0,0.13274755029881705
reg_ordered,37,elapsed_seconds,0.375,1,0.04578174901958746
reg_ordered,37,elapsed_seconds,0.375,2,0.10404694383670512
reg_ordered,37,elapsed_seconds,0.375,3,0.07566779545485999
reg_ordered,37,elapsed_seconds,0.375,4,0.05117546183165571
reg_ordered,37,elapsed_seconds,0.375,5,0.07552634229666669
reg_ordered,37,elapsed_seconds,0.375,6,0.3717414791558627
reg_ordered,37,elapsed_seconds,0.375,7,0.14331268094964836
reg_ordered,37,elapsed_seconds,0.625,0,0.17090843161135988
