experiment,seed,split_seed,readout,input_channels,num_classes,hidden_width,n_temporal_bins,tau_syn_ms,tau_mem_ms,alpha,beta,threshold,best_epoch,best_val_balanced_accuracy,backbone_params,readout_params,total_params,train_accuracy,train_balanced_accuracy,train_macro_f1,train_loss,train_mean_output_spikes_per_sample,train_mean_total_spikes_per_sample,train_output_firing_rate,train_network_firing_rate,train_silent_output_fraction,train_samples,val_accuracy,val_balanced_accuracy,val_macro_f1,val_loss,val_mean_output_spikes_per_sample,val_mean_total_spikes_per_sample,val_output_firing_rate,val_network_firing_rate,val_silent_output_fraction,val_samples,test_accuracy,test_balanced_accuracy,test_macro_f1,test_loss,test_mean_output_spikes_per_sample,test_mean_total_spikes_per_sample,test_output_firing_rate,test_network_firing_rate,test_silent_output_fraction,test_samples
experiment_2_1,11,12345,full_count,30,12,64,,77.47,7.213,0.9374975704238874,0.49997716767639017,1.0,4,0.10416666666666667,6924,0,6924,0.09208400646203554,0.09181958392484707,0.036605243981544015,32.13393707152137,3439.085621970921,22304.827140549274,0.8958032459072685,0.49799125402708627,0.0,619,0.08,0.10416666666666667,0.027370030581039758,29.1509422454834,3055.056,19765.616,0.8934918718589437,0.4954901150734601,0.0,125,0.08982035928143713,0.09014423076923077,0.030338849487785657,24.806561098841136,2762.808383233533,17858.29341317365,0.8908499382143961,0.49356795313120616,0.0,167
experiment_2_1,11,12345,temporal_10bin,30,12,64,10.0,77.47,7.213,0.9374975704238874,0.49997716767639017,1.0,23,0.3176587301587302,6924,1452,8376,0.36348949919224555,0.35072088483109387,0.33891573790644264,1.8494850387480801,846.0872374798062,18700.489499192245,0.22038639829524223,0.41751860070204394,0.0,619,0.328,0.3176587301587302,0.29989644129669707,1.9970996932983398,766.504,16583.752,0.22417431750755726,0.4157262382730558,0.0,125,0.19760479041916168,0.20085192585192588,0.18200471676355465,2.2646902035810275,699.9640718562874,14982.646706586826,0.22569894964473278,0.4140907586389514,0.0,167
experiment_2_1,11,12345,final_membrane,30,12,64,,77.47,7.213,0.9374975704238874,0.49997716767639017,1.0,18,0.18783068783068782,6924,0,6924,0.2358642972536349,0.22539475363990105,0.20894801986322795,2.168742874327307,1465.6995153473345,18892.928917609046,0.38178124295154703,0.4218151212129519,0.0,619,0.192,0.18783068783068782,0.16798725298725295,2.359154489517212,1285.176,16730.64,0.37586686133026365,0.4194084686686534,0.0,125,0.15568862275449102,0.15840721778221778,0.13888430982883757,2.3282405573450875,1237.3233532934132,15163.437125748504,0.3989670219338894,0.41908744869588244,0.0,167
experiment_2_1,23,12345,full_count,30,12,64,,77.47,7.213,0.9374975704238874,0.49997716767639017,1.0,7,0.13789682539682538,6924,0,6924,0.09531502423263329,0.09001889517240395,0.05809198896089818,18.633174803800074,3402.520193861066,16729.208400646203,0.8862787871442951,0.37350656957896117,0.0,619,0.12,0.13789682539682538,0.07046536732811243,18.166761184692383,3017.96,14827.656,0.8826426519171556,0.3717039214821173,0.0,125,0.10179640718562874,0.10303099678099677,0.0657513651759176,14.907172768415805,2726.7784431137725,13405.005988023951,0.8792323138708681,0.37048788560836754,0.0,167
experiment_2_1,23,12345,temporal_10bin,30,12,64,10.0,77.47,7.213,0.9374975704238874,0.49997716767639017,1.0,14,0.20694444444444446,6924,1452,8376,0.20516962843295639,0.19326383527578003,0.16785107429456012,2.1995607855246795,1210.1195476575122,14626.99353796446,0.3152084995505822,0.326571230914172,0.0,619,0.216,0.20694444444444446,0.15820054403831,2.3020701942443846,1073.248,12965.632,0.3138856912897399,0.3250261712905956,0.0,125,0.12574850299401197,0.11491702741702742,0.09144179894179894,2.3603471667466764,964.7904191616766,11698.562874251496,0.31109051590979303,0.3233251688070965,0.0,167
experiment_2_1,23,12345,final_membrane,30,12,64,,77.47,7.213,0.9374975704238874,0.49997716767639017,1.0,9,0.2041666666666667,6924,0,6924,0.1680129240710824,0.15999786999460383,0.14542065519924446,2.2944402220946327,43.98546042003231,11388.431340872376,0.011457207684875662,0.2542651045491467,0.0,619,0.216,0.2041666666666667,0.15026545510614137,2.4270966453552245,41.192,10107.376,0.01204714976930492,0.2533745923896695,0.0,125,0.20359281437125748,0.2026816933066933,0.17180603832861108,2.2999539189709877,43.035928143712574,9104.329341317365,0.013876660488106271,0.2516256785383291,0.0,167
