CNN_test_balanced_accuracy,CNN_test_accuracy,CNN_test_macro_f1,kNN_selected_k,kNN_test_balanced_accuracy,kNN_test_accuracy,kNN_test_macro_f1,prototype_test_balanced_accuracy,prototype_test_accuracy,prototype_test_macro_f1,linear_probe_test_balanced_accuracy,linear_probe_test_accuracy,linear_probe_test_macro_f1,retrieval_macro_mAP,retrieval_micro_mAP,SameLabel_macro_at_1,SameLabel_micro_at_1,D_intra_macro,D_inter_centroids,D_inter_over_D_intra,NMI_arithmetic,ARI,silhouette_macro,silhouette_micro
0.13005050505050506,0.14285714285714285,0.07114035087719299,3,0.20493326118326116,0.20634920634920634,0.18564575856242524,0.24235209235209235,0.2222222222222222,0.18943163519250472,0.20594336219336215,0.20634920634920634,0.21177266552008556,0.12394323708292464,0.12417386812115737,0.15569083694083696,0.15079365079365079,0.06424161785237276,0.027686795219779015,0.43097910894729163,0.30722717590694754,0.05203685727971766,-0.3163678620332191,-0.3361882876303139
