epoch,train_loss,val_balanced_accuracy,val_accuracy
1,2.5712583541870115,0.09589947089947089,0.0896551724137931
2,2.520213413238525,0.1131923631923632,0.10344827586206896
3,2.4782135009765627,0.1438862063862064,0.13793103448275862
4,2.4433377265930174,0.16174334924334924,0.15862068965517243
5,2.4148998260498047,0.15579096829096828,0.15172413793103448
6,2.390214443206787,0.1612091612091612,0.15862068965517243
7,2.369228982925415,0.16754310504310502,0.16551724137931034
8,2.3514408111572265,0.17316479816479816,0.1724137931034483
9,2.3359944820404053,0.18010924260924263,0.1793103448275862
10,2.3239919185638427,0.193006068006068,0.19310344827586207
11,2.314170551300049,0.18010924260924263,0.1793103448275862
12,2.304791069030762,0.17316479816479816,0.1724137931034483
13,2.297965431213379,0.16436341436341437,0.16551724137931034
14,2.291752815246582,0.16436341436341437,0.16551724137931034
15,2.285901594161987,0.17077367077367078,0.1724137931034483
16,2.2808971881866453,0.17023948273948275,0.1724137931034483
17,2.2762297630310058,0.1771839271839272,0.1793103448275862
18,2.2718011856079103,0.18458624708624707,0.18620689655172415
19,2.2678129196166994,0.18458624708624707,0.18620689655172415
20,2.26453857421875,0.1781759906759907,0.1793103448275862
21,2.2604420661926268,0.1781759906759907,0.1793103448275862
22,2.2567392349243165,0.18458624708624707,0.18620689655172415
23,2.2530563354492186,0.19794094794094796,0.2
24,2.2496312141418455,0.19794094794094796,0.2
25,2.2465672492980957,0.19153069153069155,0.19310344827586207
26,2.2431751251220704,0.19153069153069155,0.19310344827586207
27,2.240393543243408,0.19153069153069155,0.19310344827586207
28,2.237991952896118,0.19910644910644912,0.2
29,2.235477638244629,0.19910644910644912,0.2
30,2.233236312866211,0.19910644910644912,0.2
31,2.2310117721557616,0.18885512635512636,0.19310344827586207
32,2.229030990600586,0.1957995707995708,0.2
33,2.226771831512451,0.1882238132238132,0.19310344827586207
34,2.2245184898376467,0.20104432604432607,0.20689655172413793
35,2.222251129150391,0.20104432604432607,0.20689655172413793
36,2.220190906524658,0.2079124579124579,0.21379310344827587
37,2.2180273056030275,0.20844664594664594,0.21379310344827587
38,2.215870714187622,0.2153910903910904,0.2206896551724138
39,2.2139001369476317,0.2153910903910904,0.2206896551724138
40,2.2118205547332765,0.20150220150220152,0.20689655172413793
41,2.209704875946045,0.20692039442039442,0.21379310344827587
42,2.2076746463775634,0.20051013801013798,0.20689655172413793
43,2.2057893753051756,0.20051013801013798,0.20689655172413793
44,2.2041704654693604,0.20005226255226252,0.20689655172413793
45,2.202586126327515,0.20005226255226252,0.20689655172413793
46,2.2009862899780273,0.20005226255226252,0.20689655172413793
47,2.1997016429901124,0.20005226255226252,0.20689655172413793
48,2.1982205390930174,0.21287277537277535,0.2206896551724138
49,2.19682092666626,0.21287277537277535,0.2206896551724138
50,2.195568561553955,0.21287277537277535,0.2206896551724138
51,2.194075870513916,0.2192830317830318,0.22758620689655173
52,2.1925094604492186,0.2192830317830318,0.22758620689655173
53,2.191024971008301,0.2192830317830318,0.22758620689655173
54,2.189588212966919,0.21287277537277535,0.2206896551724138
55,2.1883036136627196,0.21287277537277535,0.2206896551724138
56,2.187154006958008,0.21981721981721983,0.22758620689655173
57,2.1860870361328124,0.22622747622747622,0.23448275862068965
58,2.1848536491394044,0.23263773263773266,0.2413793103448276
59,2.1834155082702638,0.22685878935878942,0.23448275862068965
60,2.1822781562805176,0.22685878935878942,0.23448275862068965
61,2.180764627456665,0.22044853294853298,0.22758620689655173
62,2.1798760890960693,0.22044853294853298,0.22758620689655173
63,2.1788344383239746,0.21991434491434494,0.22758620689655173
64,2.1776190757751466,0.22632460132460133,0.23448275862068965
65,2.17635498046875,0.21991434491434492,0.22758620689655173
66,2.1747390747070314,0.22632460132460133,0.23448275862068965
67,2.1732690811157225,0.22632460132460133,0.23448275862068965
68,2.1719212532043457,0.22800810300810304,0.23448275862068965
69,2.171023464202881,0.22800810300810304,0.23448275862068965
70,2.1698529720306396,0.22800810300810304,0.23448275862068965
71,2.1688560485839843,0.21564546564546563,0.2206896551724138
72,2.1681674003601072,0.22205572205572208,0.22758620689655173
73,2.167190933227539,0.2127964627964628,0.2206896551724138
74,2.165993022918701,0.2063862063862064,0.21379310344827587
75,2.16493501663208,0.2063862063862064,0.21379310344827587
76,2.1640804290771483,0.19997594997594995,0.20689655172413793
77,2.163017153739929,0.21874884374884376,0.22758620689655173
78,2.16212911605835,0.21874884374884376,0.22758620689655173
79,2.1615262985229493,0.21874884374884376,0.22758620689655173
80,2.160760927200317,0.21233858733858732,0.2206896551724138
81,2.1599782943725585,0.21233858733858732,0.2206896551724138
82,2.158967304229736,0.21874884374884376,0.22758620689655173
83,2.1581673622131348,0.21874884374884376,0.22758620689655173
84,2.157169151306152,0.21874884374884376,0.22758620689655173
85,2.1561357498168947,0.2251591001591002,0.23448275862068965
86,2.155424165725708,0.2251591001591002,0.23448275862068965
87,2.1545931816101076,0.2251591001591002,0.23448275862068965
88,2.15392484664917,0.2251591001591002,0.23448275862068965
