epoch,warmup_scale,lambda_rate,lambda_persist,train_task_loss,train_rate_loss,train_p32_loss,train_p84_loss,train_persist_loss,train_weighted_rate_loss,train_weighted_persist_loss,train_total_loss,train_accuracy,val_accuracy,train_ba,val_ba,val_task_loss,best_so_far,patience_counter,long_weight_fro,long_weight_mean_abs,long_weight_positive_mean,long_weight_negative_abs_mean
1,0.1,0.06792499623155242,0.01534860175211098,2.7385920403130903,0.21309615987098154,0.19982461762099996,3.10008088200515,1.7498650583671005,0.0014474555872470499,0.0026857982908188014,2.742725275880088,0.11703958691910499,0.1111111111111111,0.11364432975740006,0.1206048581048581,2.503157138824463,True,0,6.514197826385498,0.043901897966861725,0.043952301144599915,0.043852753937244415
2,0.2,0.06792499623155242,0.01534860175211098,2.4642480753375002,0.21001922135303847,0.19716725612568978,3.064053504274142,1.7291939933615994,0.0028531110104936435,0.0053081421611154145,2.472409331244569,0.1549053356282272,0.09523809523809523,0.1491604565838765,0.09107142857142858,2.467833995819092,False,0,6.5278639793396,0.043965037912130356,0.04398290440440178,0.04394775256514549
3,0.3,0.06792499623155242,0.01534860175211098,2.4277075211070285,0.21139897506126232,0.1995279887200633,3.106741051255323,1.7528984860586012,0.004307782263839666,0.008071361843772272,2.4400866659496,0.17728055077452667,0.12698412698412698,0.16995778673724624,0.13015873015873017,2.4596951007843018,True,0,6.5403666496276855,0.04402131587266922,0.04393216595053673,0.04410730302333832
4,0.4,0.06792499623155242,0.01534860175211098,2.378003367048122,0.21112495668476092,0.19970914695841516,3.1114864513508835,1.7554523829954216,0.005736264790506094,0.010777496303176818,2.394517163606601,0.18416523235800344,0.15873015873015872,0.17556155492032444,0.15357142857142855,2.378979444503784,True,0,6.550449371337891,0.044059548527002335,0.04381744563579559,0.0442931093275547
5,0.5,0.06792499623155242,0.01534860175211098,2.317254239638783,0.20986427123082896,0.19882031936653716,3.098726092845766,1.7481833589672016,0.007127515243914574,0.013416085397045604,2.3377978177981613,0.20481927710843373,0.16666666666666666,0.19675074351841057,0.15912698412698412,2.3585736751556396,True,0,6.559420585632324,0.04409390687942505,0.0437500886619091,0.044424958527088165
6,0.6,0.06792499623155242,0.01534860175211098,2.2797867853752307,0.20859442946217352,0.197703548250223,3.0813773462160934,1.7383922332330333,0.008501265281346497,0.016009133277066604,2.30429728306099,0.23407917383820998,0.14285714285714285,0.22410978283106622,0.14186507936507936,2.40763258934021,False,0,6.567347526550293,0.04413089156150818,0.04377128928899765,0.044475022703409195
7,0.7,0.06792499623155242,0.01534860175211098,2.2194345210792688,0.2058950124529676,0.19510969091302968,3.039374625621277,1.7147970148290086,0.00978979263486735,0.018423815365245955,2.2476481603468144,0.2719449225473322,0.15873015873015872,0.25846346142285986,0.1494047619047619,2.3529248237609863,False,0,6.575318813323975,0.044166408479213715,0.04373157024383545,0.04458143189549446
8,0.8,0.06792499623155242,0.01534860175211098,2.1602821682488447,0.20085042733025837,0.18987089015940997,2.954972658633365,1.6673572063446045,0.010914211741707924,0.020473281992358924,2.191669782139553,0.2874354561101549,0.18253968253968253,0.2760645718175807,0.17797619047619048,2.308514356613159,True,0,6.582671642303467,0.04419523477554321,0.043806709349155426,0.04456416144967079
9,0.9,0.06792499623155242,0.01534860175211098,2.1112565842429865,0.19767705839697958,0.18666576777493482,2.9019735630941472,1.6376525639666952,0.012084492241800242,0.022622108943568038,2.1459631778286985,0.31153184165232356,0.18253968253968253,0.2993587985552037,0.18075396825396825,2.330587148666382,True,0,6.5902099609375,0.044222015887498856,0.043781884014606476,0.044639743864536285
10,1.0,0.06792499623155242,0.01534860175211098,2.051786268844867,0.1938552089586931,0.18289527022592378,2.8418704679623734,1.6038304928452956,0.013167614840201892,0.024616555841367134,2.0895705177944004,0.33218588640275387,0.18253968253968253,0.3183317787460436,0.1765873015873016,2.2840232849121094,False,0,6.598443508148193,0.044253159314394,0.04369707405567169,0.04478041082620621
11,1.0,0.06792499623155242,0.01534860175211098,2.000868542058948,0.19094197308442679,0.1800683360553239,2.7975220516093215,1.5788293633731836,0.01296973344990134,0.024232823638928327,2.03807101028101,0.3493975903614458,0.1746031746031746,0.33522204286115054,0.171031746031746,2.273946762084961,False,0,6.607606410980225,0.044289566576480865,0.04358389973640442,0.04495881870388985
12,1.0,0.06792499623155242,0.01534860175211098,1.9531101926058376,0.18682519245168222,0.1760394148746579,2.734199412718492,1.5431391560887715,0.012690100841313959,0.023685028943234796,1.9894853023982089,0.3717728055077453,0.1984126984126984,0.3575265290291232,0.19325396825396826,2.2619683742523193,True,0,6.617159366607666,0.0443265475332737,0.04357122257351875,0.04503713548183441
13,1.0,0.06792499623155242,0.01534860175211098,1.9305062548428928,0.18104761354176394,0.17032449521932258,2.6437924133931094,1.4922206604952657,0.012297658964658153,0.022903501250093446,1.965707434639463,0.3924268502581756,0.18253968253968253,0.3797022040102011,0.18075396825396828,2.233508348464966,False,0,6.627403736114502,0.0443638376891613,0.0435226745903492,0.0451507531106472
14,1.0,0.06792499623155242,0.01534860175211098,1.8915364352438002,0.17700702634202428,0.16621070025607354,2.579048041427402,1.4557347426931542,0.012023202002548618,0.02234349348830787,1.9259031190314104,0.4010327022375215,0.1746031746031746,0.3876535827308192,0.17380952380952383,2.2528138160705566,False,0,6.637248516082764,0.044400863349437714,0.04347273334860802,0.04526764154434204
15,1.0,0.06792499623155242,0.01534860175211098,1.8609290358942265,0.17517654831150928,0.16452432720057936,2.5515940234501064,1.4403213293334909,0.011898866929947407,0.022106919254908874,1.894934816327645,0.4165232358003442,0.1984126984126984,0.40217113234594554,0.19186507936507935,2.2670676708221436,False,0,6.647402763366699,0.04444657266139984,0.04342053085565567,0.04540502279996872
16,1.0,0.06792499623155242,0.01534860175211098,1.8225476563284606,0.17485243502664485,0.16428136897374349,2.548393779695547,1.4384782494858497,0.011876851320266724,0.022078629916537033,1.8565031737345632,0.44922547332185886,0.18253968253968253,0.4353734655197487,0.17797619047619048,2.2535736560821533,False,0,6.658519744873047,0.04450278729200363,0.043491579592227936,0.04544484242796898
17,1.0,0.06792499623155242,0.01534860175211098,1.768046445772693,0.1736986225217632,0.1630945054881544,2.527984661817961,1.427086845732802,0.011798478698232908,0.021903788052153053,1.8017487292035312,0.47160068846815834,0.20634920634920634,0.4576435242178502,0.20019841269841274,2.224630355834961,True,0,6.669419765472412,0.04455353319644928,0.0435185432434082,0.04551587253808975
18,1.0,0.06792499623155242,0.01534860175211098,1.7388324015316987,0.17260275196393057,0.16198879095650376,2.510516061224749,1.4172468382397125,0.011724041588925043,0.021752757695142864,1.7723092089011214,0.4939759036144578,0.2222222222222222,0.47873299446492473,0.21332972582972584,2.226515054702759,True,0,6.679619312286377,0.0446053110063076,0.04351947829127312,0.045614421367645264
19,1.0,0.06792499623155242,0.01534860175211098,1.7016775809138653,0.17228619159293873,0.16187286392341588,2.50901645350169,1.4163811040622232,0.011702539423310716,0.021739470180951175,1.7351195707583797,0.5146299483648882,0.2222222222222222,0.49860465363227374,0.2162698412698413,2.2658228874206543,True,0,6.689493179321289,0.04465104639530182,0.04347369447350502,0.04574763402342796
20,1.0,0.06792499623155242,0.01534860175211098,1.658641944038273,0.1732238034065332,0.16292095268962717,2.52641395611525,1.4261279426220157,0.011766226510172662,0.021889070372727158,1.6922972489552326,0.5232358003442341,0.20634920634920634,0.5078932158716792,0.19666305916305915,2.2661163806915283,False,0,6.699451923370361,0.04469488188624382,0.04352365806698799,0.04578414931893349
21,1.0,0.06792499623155242,0.01534860175211098,1.6378370230046073,0.17448561152574732,0.16413519817457348,2.545586331986314,1.4369283543191145,0.011851935001433203,0.022054841434150266,1.6717438121260546,0.5421686746987951,0.19047619047619047,0.5264949179641337,0.1884920634920635,2.2681517601013184,False,1,6.708891868591309,0.0447329580783844,0.04348941519856453,0.04589118808507919
22,1.0,0.06792499623155242,0.01534860175211098,1.6030090938541852,0.17274660985153842,0.16259524359555336,2.5224264020969045,1.4238084673676352,0.01173381352229701,0.021853469764227095,1.6365963778684554,0.5662650602409639,0.15873015873015872,0.5505683155347582,0.15436507936507934,2.2242419719696045,False,2,6.718020439147949,0.044762417674064636,0.04346705228090286,0.04596950113773346
23,1.0,0.06792499623155242,0.01534860175211098,1.5640405863779958,0.1686431445219841,0.15866888872317317,2.4601892181600022,1.388763501598995,0.011455085423491293,0.021315578412963478,1.596811306045716,0.5662650602409639,0.18253968253968253,0.5534802359246226,0.17936507936507937,2.2021329402923584,False,3,6.727228164672852,0.04479268193244934,0.04344753921031952,0.04604339599609375
24,1.0,0.06792499623155242,0.01534860175211098,1.5505327491054437,0.16552640890090273,0.15557649293064865,2.410395895142153,1.3607744548899376,0.01124338121209518,0.0208859850464969,1.5826621180762523,0.5783132530120482,0.21428571428571427,0.5632831258334581,0.20992063492063492,2.236525535583496,False,4,6.736423492431641,0.04482881352305412,0.043488044291734695,0.04607059434056282
25,1.0,0.06792499623155242,0.01534860175211098,1.512583793132933,0.1646801293563104,0.15464003066085086,2.395228175411126,1.3522541231624847,0.011185897547886315,0.020755210471389215,1.5445248852908713,0.5903614457831325,0.1984126984126984,0.578829821244477,0.19325396825396823,2.248786211013794,False,5,6.7448201179504395,0.0448613278567791,0.043549660593271255,0.046071410179138184
26,1.0,0.06792499623155242,0.01534860175211098,1.4951431937964565,0.1655161977327219,0.15542035394712078,2.408150802175683,1.3594957631139049,0.011242687556309154,0.02086635932275022,1.5272522372756274,0.5989672977624785,0.1984126984126984,0.5836809177669989,0.1982142857142857,2.2554659843444824,False,6,6.753846168518066,0.04490337893366814,0.04362213611602783,0.046083372086286545
27,1.0,0.06792499623155242,0.01534860175211098,1.4703128883637577,0.16600531265267818,0.15586386341441313,2.4145986791732184,1.3631632295204728,0.011275910647351955,0.02092265051095498,1.5025114323719437,0.6110154905335629,0.2222222222222222,0.5983135856801914,0.21904761904761905,2.1953067779541016,True,0,6.763065338134766,0.04494987055659294,0.04359607398509979,0.04619577154517174
28,1.0,0.06792499623155242,0.01534860175211098,1.448394637099642,0.1653074690632894,0.15510088869606156,2.4022696005908224,1.3562356442879893,0.011228509569498942,0.02081632122025535,1.4804394749889276,0.6247848537005164,0.23015873015873015,0.6121140018580586,0.22103174603174605,2.201061487197876,True,0,6.7719831466674805,0.04499432444572449,0.04357149079442024,0.04630407691001892
29,1.0,0.06792499623155242,0.01534860175211098,1.4130604328674212,0.16497096327003635,0.15474222390151066,2.3968494032828613,1.3531669407005769,0.0112056524321283,0.020769221131111175,1.445035301674664,0.6316695352839932,0.1746031746031746,0.6191700658441542,0.1773809523809524,2.2472524642944336,False,1,6.782517433166504,0.04504936560988426,0.04354148730635643,0.04643672704696655
30,1.0,0.06792499623155242,0.01534860175211098,1.3965040718216495,0.1625366169132177,0.15228105178695947,2.358433987720903,1.331498050443482,0.01104029946721667,0.02043663317629372,1.4279809968606945,0.6471600688468159,0.19047619047619047,0.6370706561878184,0.18896103896103897,2.2421963214874268,False,2,6.79332160949707,0.045098789036273956,0.04355081170797348,0.04651886224746704
31,1.0,0.06792499623155242,0.01534860175211098,1.3803547940853336,0.16020416697926448,0.14988430054688412,2.3190833365034935,1.3094259836997921,0.010881868005119482,0.020097859133285007,1.4113345472414605,0.6419965576592083,0.23809523809523808,0.6333051747245954,0.23138528138528136,2.2129037380218506,True,0,6.802781105041504,0.0451444610953331,0.04364781454205513,0.046511419117450714
32,1.0,0.06792499623155242,0.01534860175211098,1.363443256860756,0.1597475830382201,0.14949505951851863,2.3118056655956014,1.3053979089871537,0.010850854508142771,0.020036033439656747,1.3943301847592484,0.6643717728055077,0.20634920634920634,0.6541885322739257,0.2060846560846561,2.2230582237243652,False,1,6.811883449554443,0.04518589377403259,0.043640051037073135,0.046601247042417526
33,1.0,0.06792499623155242,0.01534860175211098,1.3279257756297231,0.16063143135963742,0.15044447792479176,2.3269218885549785,1.3139054206890821,0.010910889742937638,0.02016661153295159,1.3590032412139972,0.657487091222031,0.23015873015873015,0.6512699539723501,0.22460918710918712,2.1902687549591064,False,2,6.822733402252197,0.04523598402738571,0.04371963441371918,0.04662194475531578
34,1.0,0.06792499623155242,0.01534860175211098,1.3038213657224855,0.16069434734506985,0.15066669378654066,2.3308376211307547,1.3160854727799223,0.010915163349802645,0.020200072119265743,1.3349365956196482,0.6815834767641996,0.24603174603174602,0.6744174854791569,0.2398869648869649,2.1727983951568604,True,0,6.833711624145508,0.04528738185763359,0.043681006878614426,0.04675636067986488
35,1.0,0.06792499623155242,0.01534860175211098,1.2932874666023582,0.15929107470582152,0.14921873171850655,2.30741143021444,1.302924436464162,0.010819846060505319,0.01999806871127959,1.3241053809397396,0.6867469879518072,0.2619047619047619,0.6801202046009936,0.25238696488696494,2.153088331222534,True,0,6.844264507293701,0.04532938823103905,0.04367297142744064,0.04684005305171013
36,1.0,0.06792499623155242,0.01534860175211098,1.2664321572768298,0.15712084230067602,0.147217846137316,2.2760067913495323,1.2852212135229586,0.01067243284496147,0.01972634902163032,1.2968309674533838,0.7005163511187608,0.24603174603174602,0.6953125868181199,0.23710918710918713,2.1711018085479736,False,1,6.854849338531494,0.04537627100944519,0.04372195526957512,0.046876564621925354
37,1.0,0.06792499623155242,0.01534860175211098,1.2495013362569365,0.1540424310042813,0.14410717718675092,2.2268975991595426,1.2575559993619148,0.010463331798780806,0.019301726782563016,1.2792664126151605,0.6970740103270223,0.20634920634920634,0.6905986148566899,0.2073472823472823,2.2076222896575928,False,2,6.865103721618652,0.04542605206370354,0.043751731514930725,0.04693891108036041
38,1.0,0.06792499623155242,0.01534860175211098,1.2356796566262302,0.15248572754572673,0.1426652296479926,2.2051080110356236,1.2452192384486764,0.010357592626764934,0.019112374104572245,1.265149600124195,0.7177280550774526,0.21428571428571427,0.7138193168788655,0.2156806156806157,2.2254974842071533,False,3,6.874139308929443,0.045469652861356735,0.04376430809497833,0.047008663415908813
39,1.0,0.06792499623155242,0.01534860175211098,1.2097545657018376,0.15149995764130775,0.14169611021389034,2.19013631979898,1.2367642582386167,0.010290634335882693,0.018982602956603808,1.239027768527374,0.7177280550774526,0.23809523809523808,0.7137207038412017,0.23512506012506015,2.1930596828460693,False,4,6.883194446563721,0.045513004064559937,0.04382918402552605,0.04702627286314964
40,1.0,0.06792499623155242,0.01534860175211098,1.1978546147092075,0.15084174133054976,0.14106197494904474,2.1796759211052716,1.23089996087982,0.010245925007891326,0.01889259409377425,1.2269931225276034,0.7349397590361446,0.24603174603174602,0.7307731005134652,0.24345839345839346,2.182699680328369,False,5,6.892428398132324,0.045556534081697464,0.043863438069820404,0.04707367345690727
41,1.0,0.06792499623155242,0.01534860175211098,1.163821846810963,0.15045982532575086,0.1407209854322949,2.17355273430606,1.2274973427367086,0.010219983642731701,0.01884036833378719,1.1928822292518289,0.7435456110154905,0.23809523809523808,0.738762157554315,0.23218494468494466,2.195894241333008,False,6,6.901988983154297,0.04560079798102379,0.043903302401304245,0.0471181683242321
42,1.0,0.06792499623155242,0.01534860175211098,1.1405600504292472,0.15089850702199592,0.14108679357678877,2.1795288658798664,1.2308512244905745,0.010249780692968023,0.018891845629414265,1.1697017210896372,0.7452667814113597,0.2857142857142857,0.7420154167432953,0.2762926887926888,2.1632251739501953,True,0,6.911541938781738,0.04563980549573898,0.04394228011369705,0.047154221683740616
43,1.0,0.06792499623155242,0.01534860175211098,1.1386051175926721,0.14992481847125363,0.140125009566289,2.163996722324785,1.2221233658043735,0.010183643195425479,0.018757884975734346,1.1675466274435466,0.7487091222030982,0.2619047619047619,0.7447161374524787,0.25671596921596923,2.1825544834136963,False,1,6.920582294464111,0.04568241536617279,0.044009413570165634,0.04716874659061432
44,1.0,0.06792499623155242,0.01534860175211098,1.123008207897311,0.14898416271718562,0.13910082785377403,2.1480542103312716,1.2131279610520591,0.01011974882276764,0.01861981829875205,1.1517477962933802,0.7521514629948365,0.2619047619047619,0.7507375420386277,0.25225468975468973,2.219468116760254,False,2,6.928989887237549,0.045718006789684296,0.043982312083244324,0.0472581572830677
45,1.0,0.06792499623155242,0.01534860175211098,1.1019751662436532,0.14873381961848772,0.1389063719063741,2.144597313695438,1.2112050302672919,0.01010274438415101,0.018590303740613226,1.1306682264948467,0.7590361445783133,0.24603174603174602,0.7552063479811174,0.23572029822029825,2.2042648792266846,False,3,6.936426639556885,0.045749109238386154,0.044016722589731216,0.04728294536471367
46,1.0,0.06792499623155242,0.01534860175211098,1.0835149725209825,0.14855606574404875,0.13894604497850455,2.14619979862502,1.2120459344423986,0.010090670649366206,0.018603210435240897,1.1122088846774603,0.7590361445783133,0.2619047619047619,0.755331603227027,0.2523869648869649,2.1669344902038574,False,4,6.943673610687256,0.04577828198671341,0.04402782395482063,0.0473262183368206
47,1.0,0.06792499623155242,0.01534860175211098,1.08277913276587,0.1475079128079488,0.13792517611984542,2.1299452133310024,1.2028978090483227,0.010019474970609616,0.018462799726736936,1.1112614363278046,0.7641996557659209,0.2777777777777778,0.760104817340371,0.26905363155363154,2.127837657928467,False,5,6.95088005065918,0.045806534588336945,0.04397701099514961,0.04742676764726639
48,1.0,0.06792499623155242,0.01534860175211098,1.064494337969926,0.14684949787061102,0.13724422135523387,2.118598858173456,1.1965436527117599,0.009974752039858582,0.018365272970007743,1.0928343575505504,0.7710843373493976,0.24603174603174602,0.7680951695872915,0.23214886964886963,2.1784682273864746,False,6,6.9578680992126465,0.045836109668016434,0.04398013651371002,0.0474761538207531
49,1.0,0.06792499623155242,0.01534860175211098,1.0559877210557973,0.14492621976824513,0.1353669912905373,2.0893040870840496,1.1800190181617278,0.009844113155724978,0.018111642430858645,1.0839434880602996,0.7710843373493976,0.24603174603174602,0.7675716303995367,0.23710918710918713,2.194528818130493,False,7,6.964797496795654,0.04586626589298248,0.04398259148001671,0.047526709735393524
50,1.0,0.06792499623155242,0.01534860175211098,1.061356706586434,0.1431764999016632,0.13375628815255353,2.064126990543175,1.165819794914193,0.009725263424012521,0.017893703753792276,1.0889756950371852,0.7814113597246127,0.24603174603174602,0.7799226704387486,0.2321488696488697,2.1816112995147705,False,8,6.971384525299072,0.045894525945186615,0.04399319365620613,0.04756518453359604
51,1.0,0.06792499623155242,0.01534860175211098,1.0400302282914442,0.14297219069607287,0.13360265830913223,2.0622766600623597,1.1647409951625305,0.009711386039596622,0.017877145829047886,1.0676187485097401,0.774526678141136,0.2857142857142857,0.7735319877903909,0.2710377585377585,2.157396078109741,False,9,6.97743558883667,0.04592163860797882,0.04395296424627304,0.04765233024954796
52,1.0,0.06792499623155242,0.01534860175211098,1.0382193718842918,0.14227612029357128,0.13292346317673714,2.0511940157557107,1.15852049049535,0.009664105422948703,0.017781669883099153,1.0656651188707598,0.7814113597246127,0.24603174603174602,0.7792459446046038,0.23122294372294372,2.1671559810638428,False,10,6.983120441436768,0.045943811535835266,0.0439443364739418,0.04769985377788544
53,1.0,0.06792499623155242,0.01534860175211098,1.0369304137467927,0.1405487386141094,0.13121882029736925,2.0247942837093045,1.1436159454811872,0.009546772916697081,0.017552905810576912,1.0640300916517458,0.7779690189328744,0.2619047619047619,0.7768301987051389,0.24603775853775856,2.1997275352478027,False,11,6.989101409912109,0.04597284644842148,0.04392695426940918,0.0477692149579525
54,1.0,0.06792499623155242,0.01534860175211098,1.0322163819035646,0.13814025240182468,0.12884075789617794,1.9871550921523837,1.1224182866731733,0.009383176623325853,0.017227551803672476,1.058827136551862,0.7848537005163512,0.2857142857142857,0.7838619946520292,0.2688912938912939,2.1728804111480713,False,12,6.995481491088867,0.04600433632731438,0.04393831640481949,0.047813937067985535
55,1.0,0.06792499623155242,0.01534860175211098,1.0256328461707767,0.13571647285337907,0.12661966622491302,1.9521839462746442,1.1027116263589842,0.009218541384320354,0.01692508205149496,1.0517764483384544,0.7831325301204819,0.2857142857142857,0.7815554715998517,0.27120610870610873,2.130673408508301,False,13,7.002409934997559,0.04604070261120796,0.04395361989736557,0.04786471650004387
56,1.0,0.06792499623155242,0.01534860175211098,1.018465130341443,0.13547177878232503,0.1264467513679227,1.9500292984836072,1.101461416267487,0.009201920257878077,0.0169058924784528,1.0445729506405619,0.7848537005163512,0.2619047619047619,0.7836702277587256,0.25533309283309286,2.176109790802002,False,14,7.009293556213379,0.04607551917433739,0.04394911974668503,0.04793708771467209
57,1.0,0.06792499623155242,0.01534860175211098,1.0017146863133075,0.13669017116297133,0.1275849910949881,1.9679193722401551,1.1115447055041892,0.009284679766699493,0.01706065736044192,1.0280600211706505,0.7900172117039587,0.3253968253968254,0.7906188988887722,0.31505531505531503,2.1407470703125,True,0,7.0153045654296875,0.04610507935285568,0.04399941489100456,0.04794623330235481
58,1.0,0.06792499623155242,0.01534860175211098,0.9969625405313226,0.13726462526391173,0.12802601247872009,1.974678518644914,1.1153652850609022,0.009323699383799263,0.017119298094367408,1.0234055194920393,0.7917383820998278,0.2698412698412698,0.7920879159827895,0.25933140933140936,2.139739990234375,False,1,7.02072811126709,0.04613088443875313,0.04408109933137894,0.047916166484355927
59,1.0,0.06792499623155242,0.01534860175211098,0.9911425124962852,0.1366857021482799,0.12741817364696792,1.9651436415884047,1.1099899945694074,0.009284376221261726,0.017036795080759646,1.0174636935202883,0.7917383820998278,0.2777777777777778,0.7900502471104431,0.26922198172198175,2.153958797454834,False,2,7.026029109954834,0.04615456610918045,0.04411941021680832,0.04792233183979988
60,1.0,0.06792499623155242,0.01534860175211098,0.9836060328861111,0.13627184617129537,0.12702886475548275,1.9584348780357899,1.1062463218291738,0.009256265132580587,0.016979334706027003,1.0098416442099618,0.7900172117039587,0.23809523809523808,0.7895006112097636,0.22844516594516598,2.191296339035034,False,3,7.030889511108398,0.04617615044116974,0.04412265121936798,0.047958970069885254
